,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000625.SZ,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X002236.SZ,X000338.SZ,X600066.SH,X601877.SH,X000100.SZ,X002508.SZ,X600271.SH,X300124.SZ,X002456.SZ,X600089.SH,X600118.SH,X002085.SZ,X600522.SH,X600177.SH,X000157.SZ,X002007.SZ,X600372.SH,X300003.SZ,X300136.SZ,X002294.SZ,X000981.SZ,X600487.SH,X600867.SH,X600699.SH,X002074.SZ,X002008.SZ,X600809.SH,X600566.SH,X000066.SZ,X000596.SZ,X300115.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0835836909278398,0,0,-0.0279391654799716,0,0,0,0.200718113329198,0,0,-0.0496712798014834,0,0,0,0,0,0,0,0,0,0.043951505621185,0.0809787049018182,0,0,0,0,0,0.08768095283344,0.0190451759922078,0,0,0,0,0.153363268218889,0,0,-0.0221200182954982,0,0.0581899503848531,0,0,0.129743717738293,0,0.0227696399533368,0,-0.00225593484654163,0.0052895176602233,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0265767629201093,0,-0.00723718657365789,0.0488259274968209,0,0,0.171665007950262,0,0.328294592572464,0,0,0,-0.0845260998536072,0,0,0,0,0.0455659799982254,0,0,0,0.189097722643707,0,0,0,0,0,0,0,0,-0.00858771291912522,0,0,0.0758074673094371,0,0,0,0,0,0,0,0,0,0,0,-0.00532114327720883,-0.0126968555455796,0,0,0,0,0,0
X002415.SZ,0,0,0,0.157274987622571,0,0.0871304815381342,0,0,0,0,0,0,0,0,0,0,0,0.263730361228528,0,0,0,0,0.037586725152374,0,0,0,0,0,0,0,0,0,0,-0.248821517131099,0,0.0541897669733785,0,-0.103960643880829,0,0.146792085959422,0,0,-0.140094193757432,0,0,0,0,0.086174500248384,0,0,-0.0167284845349564,-0.000251647855036642,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0473306567844194,0,0,0,0,0,0,0.127523196465165,0,0,0,0,0,0,0.00490439060849458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079986063001982,0,0.0449347071357091,0.0172804291096667,-0.0446237269633862,0.0835325853625721,0,0,0,0.0271391958168626,-0.00211058728517998,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0491909659080184,0,0,0.00768929806537669,0.137600683501881,0,0,0,0,0.252848375559937,0,0,0,0,0.132559262643537,0.0383055796085545,0,0,0.0606774841171367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840129087084316,0.0365901970786513,0,-0.104779724231941,0,-0.0193925205635281,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.201307583496614,0,0,0,0,0,0,3.46944695195361e-18,0.109376189487427,0.0183969021739355,0,-0.16727515270825,0.0724983756137457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491907372052911,0,0,0,0,0.205609469371122,0,0,0,0,0,0,0,0.0438137130940775,0,0.152075238982924,-0.0607992356665023,0.0502443186487206,0,0,0,0,0,0
X600276.SH,0,0.00344849642981306,0,0.0997921434202857,0,0,0,0,0,0,0,0.25052419151403,0,0,0,0,0.0597063075577017,-0.100935067010823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240397435220646,0,-0.0100343171915971,0,0,0,0,0.0594782501713493,0.233293146755734,0,0,0,0.122896525676241,0,0.0391004977924185,0.0453154046261093,0,0.114659237388964,0,-0.00742165567625262,0.00379517325776898,-0.116184076808427,0,0,0,0,0
X002304.SZ,0,0,0,0,0.344074232477446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591953708468497,0,0,0,0.0873785838230186,0,0,0,0,0,0,-0.179488605130158,0,0.1010936705787,0,0,-0.00955564698849767,0,0.203661219180134,0,0.0137672304959075,0,-0.0672756927332418,0,0,0.0115377542439142,-0.0100305149336878,0,0,0,0,0,0
X600690.SH,0,0,0,0,-6.93889390390723e-18,0,0,0.171895432330413,0,0,0,0,0,0.060473900693433,0,0,0,0,0.00784172235155575,0,0,0,0,0,0,0,0,0,-0.0794410523355334,0,0,0,0,0,-0.0279851741168927,0,0,0,0,-0.0264665818311626,0.0262960320280696,0,0,0.137549909171139,0,-0.0905768822901527,0,0.0232612924490696,0,0,-0.00141274782142918,-0.00181747006129777,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16672657657934,0.0934067046777093,0,0,0.147614627440218,0,0,0.0481728076800699,0,0.0453530308480337,0,0,0,0,0.215020752533934,0,0,0.239297357829606,-0.00883758372064512,0,0,0.0211830185644054,0,0,0,0,0,0,0,-0.261402827638928,0.0142393021779026,0,0,-0.00503440587749245,-0.0157074982046152,0,0,0,0,0,0
X000063.SZ,0,0,0.047955942677655,0,0,0.0202064077781326,0,0,-0.0502489424615556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102187323126631,0,0.144067859706695,0,-0.0226096932138488,0,-0.189685970039942,0,0,0,0.0656980294014254,0.109753466873739,0,0,0,0,0,0,0,0,0,0,0,0.00706056463677716,-0.118080485603712,0.0645685035583931,0,0,0.00605207161359462,0.000175771773943736,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.105074896064594,0,0,0,0,0,0,0,0,0,0,0,0.0845217201960696,-0.10897956997263,0,0,0,0,0,0,0.012016102025268,0.0271160812169906,0,0,0,0,0.0620105765976657,0,0,0,-0.0650099579216303,0,0,0.189938948247428,0,0,0,0,0,0,-0.0677506455319555,0,0.0248556664252752,-0.0125008596895701,0,0.000675535340112615,0.0124807880989991,0,0,0,0,0,0
X000568.SZ,0,0,0.0760911955098833,0,0.450577896655011,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.044664588526097,0,0,0,0,0.103700864987221,0,0,0.0253283721954098,-0.0373037273689683,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0327224513675058,0,0,0,0,0,0,0,0.231866548751161,0,-0.105244753915807,0,0,0,0,-0.00461062543060002,0.00311826009436414,0,0,0,0,0,0
X600741.SH,0,0.261079964949915,0,0.0302166502568179,0,0.067810766547479,0,0,0.172557859834813,0,0,0,0,0,0,0,0,-0.00936703729426429,0.0602543714936292,0,0.0250074533888986,0,0.07179639919807,0,0,0,0,0,0,0.111379868379931,0,0,0,-0.0924446010912999,0,0,0,0,0,0,0,0,0,-0.0320835333308642,0,-0.00717242745728641,0,0,0,0,-0.00899721316289339,-0.00184854969322113,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0527492742919429,0,0,0,0,0,0,0,0,0,0,0.049421917392787,0,0,0,0.0234107383112361,0,0.149549127313097,-0.0538588047206639,0,0,0,-0.0441981882025563,0,0,0,0,0,0,0.273531074752756,0,0,0,0,0,0,0,0,-0.158260376675101,0,0,0,0.133493812542146,0,0.0190821334274731,-0.00478299138322437,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.222397628326351,0,0,-0.0444597025502892,0,0,0,0,0,-0.0457150899060921,0,0,0,0,-0.29246239194924,0,0,0,0,0.0171474072435258,0,0,0,0,0.534891663369442,0,0,0,0,0,0,0.154797296930029,0,0,0,-0.0534679676455518,0,0.125561978549568,0.0568704869970763,0,-0.0346240100787089,0,0,0.0229630527651574,-0.0297988950146448,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.124551327123848,0,0.200909726666711,0,0,0,0,0,0,0,0,0.277767329731188,0,0,0,0,0,0,0,0.0804621941804462,0,0,0.273488191741806,-0.00631482061450367,0,0.147094979427766,0,0,0,0,0,0,0.131264293964035,0,0,0,0,0,0,0,0,0,0.0464901592937592,-0.177206938762578,0.0898915929384855,0,0,0.0489628449219176,0.00142516599820859,0,0,0,0,0,0
X002236.SZ,0,0,0,0.103554201347384,0,-0.0872303093501623,0,0,0.107259459629172,0.422020643493846,0,0.16456224587141,0,0,0,0,0,0,0,0,0,0,0.0658000769482046,0,0.140755466072657,0,0,0,0.148447968318049,0,0,0,0.216225662363662,0,0,0,0,0,0,0,0,0,0,0.177999602858621,0.000785657459014619,0,0,0.319843756021191,0,0,0.0260533668590989,-0.0152143583204703,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.211679077479936,0,0.0857750398436884,0,0,0,0,0,0,0,0,0,-0.0967885793615746,0,0,0,0,0,0,0,0,0,0,-0.121910990714186,0,0,0.327336675371668,0,-0.148090569690883,0,0,0,0,0,0,0,0.221709106467726,0,0.0224328465646921,0,0,0,0.0500517255050704,0,0,-0.0130823925009504,-0.00925648625126299,0,0,0,0,0,0
X600066.SH,0,0,0,0.0494455174218061,0,0,0,0,0,0,0,0,-0.137380559029626,0,-0.396209838840516,0,0,0.035145416039875,0,0,0,0,0.270367197182938,0,0.184521370110374,0,0,0,0,0,0,0,0,0,0,-0.0257389280861344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00763885017046848,0,0,0,0,0,0
X601877.SH,0,0,0,8.67361737988404e-19,0,0.0525030351334449,0,0.0950566394139594,0,0,0,0,0,0.143060776690123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162627818675994,0,0,0,0,0,0,0,0,0.0117917510507844,0,0,0.00615277279410733,0,0,0.10067120706356,0,0.0470335846033539,0,0,0,0.00569028723592631,-0.0034352115544013,0,0,0,0,0,0
X000100.SZ,0,0,0,0.157907943202821,0.0399504832617376,0.157802292027049,0,0.0706470070904861,0.0491003247063817,0,0,0,0,0,0.0876294009145275,0,0,0,0,0,0,0,-0.0180982938998602,0,0.0655470863319802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120294345061134,-0.00349668435010888,0,0,0.030319578070975,0,0,0,0,0,0.0403132565717016,0,0.023104663810523,0,0,0,0,0,0,0
X002508.SZ,0,0.147312261131705,0.293619884867454,0,0,0,-0.0155376522854544,0,0,0,0,0,0,0,0,0,0.260459505837388,0,0,0.306232290347831,0,0,0,-0.322761309689717,0.0939706376101664,0,0.0243498498792774,0,0,0,0,0,0,0,0,0.0376277394464562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867080402640593,-0.00246385123777465,0,0,0,0,0,0
X600271.SH,0,0.109304029967375,0,0,0,0,0,0,0,0,0,0,0,0,0.0386390331526133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144944802603175,0,0.246406286351231,0,0,0,0,0.016038347593957,0,0,0,0,-0.124300354511655,0.128798125109445,0,-0.0311650613056754,0.0924686788138312,0,0,-0.00383013799528259,0.0027818051506758,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.293857914181985,0.17789953916692,0,0,0,-6.93889390390723e-18,0,-0.0834006292456838,0,0,0,0,0,-0.066877900073132,0,0,-0.11515947056812,0,0,0,0,0,0.347838601985347,0,0,0,0.128506623894004,0,0,0.0956089785059613,0,0,0.191396029652696,0,-0.103958424908452,-0.0663718912888611,0.00430130941908851,0,0,0,0,0.00820999718540954,-0.0098197425272989,0,0,0,0,0,0
X002456.SZ,0.329586957179798,0,0,0,0,0,0,0.0929142614170436,0,0,0,0,0,0,0,0,0.307944878502585,-0.159555656285419,-0.174502447784203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865493449693999,0,0.189564311810916,0,0,0.246566233582126,0,0,0,0,0,0,0,0,-0.493705171952095,0,0,0.0115027850038553,-0.0474684125034793,0,0,0,0,0,0
X600089.SH,0.872188568306575,0,0,0,0,-0.166291402090571,0,0,0,0,0,0.146602429862837,0,0,0,0,0,0,0.0237356059468134,0,0,0,0,0,-0.0327024304220944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660008045953428,0,0,0,0,0,0.0588552730696439,0,-3.46944695195361e-18,0.0379222351583575,0,0,0.0145396597855692,-0.0068715487669837,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00161531118066047,0,0,0.0613242003239872,0.0479877619652125,0,0,0,0,0,0,0.111977472457393,0,0,0,0,0.110350788879026,0,0,0,0,0.352458942811096,0.0405155571396359,0,0,0,0,0,0,0,0,0,0.000933084398752134,0.046140154028404,0,0,0,0,-0.0021886920203282,-0.00126576077476737,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.126400769689002,0,0,0,0,0,0.276710761703224,0,0,0,0.176019483469836,0.336030713411038,0,-0.392492185643654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302942602657754,-0.172570273731372,0,0,0,0,0,0,0.0368468953772378,0.0304229672191042,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119749444949215,0,0,0,0,0,0,0,0,0,0,0,0.197328171664887,0.00104888122302439,0,0,0,0,0,0,0,0,0.051109509550147,0,0,0.151246902968334,0,0,0,0.0567008827515558,-0.0458037043889929,0,0.113902545737279,0,0,0.0326645076223466,0,0.00213390833798857,-0.00937816101402482,0,0,0,0,0,0
