,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000100.SZ,X000338.SZ,X002236.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X002007.SZ,X300124.SZ,X600372.SH,X300003.SZ,X600867.SH,X002294.SZ,X000559.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002506.SZ,X000623.SZ,X600522.SH,X300136.SZ,X002074.SZ,X002508.SZ,X000536.SZ,X600498.SH,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0.119115136469915,0,0,0,0,0,0.0163885616186805,0.170218625096572,0,0,0,0,0,0,0,0,0,0,0.138901321974774,0,0,0,0,0,0.106183647389926,0,0,0,0,0,0,0,0,0,0,0,0.0359632136354091,0,0.0212208537259081,0,0.00220489880074191,0.232439836943613,0,0,0,0,0,0,0.062394637707721,-0.0391075227233422,0,0,0,0,0,0
X002456.SZ,0,0.12518000389244,0.0122962542116164,0,0,0,0,0,0,0,0,0,0.136346440490638,0,0,0.209126196864206,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.235948039318771,0,0,0,0,0,0,0,0.0858623168272586,0,0,0,0.156821249846368,0.0562927905836653,0.131156016776117,0,0,0,0.0543281916284305,0,0.187994104673167,0.0766532471263165,-0.0455176854260981,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0821578826662139,0,0,0,0.12532003995748,0,0,0,0.197970682774007,0,-0.00267871308765706,0,0,0,0.0613992825737602,0,0,0,0,0.0613392172335285,0,0,0.0172644431387995,0,0.0662338153762478,0.132816444311401,0,0,0,0,0,0,0,0,0,0,0,0.0948984258329901,0,0,-0.00275702670841487,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0504107967656208,0,0,0,0,0,0,5.42101086242752e-20,-0.0911776239312671,0,0,0,0,0,0,0,0,0,0,0,0,-0.147900150945574,0,0,0,0,0,0,0,0,0,-0.00515077465094176,0,0.209767471675674,0,0,0,0,0,0,0,0,0,-0.0520184404578902,-0.0371134730400909,0.0516610257090924,0,0,0,0,0,0
X002085.SZ,0,0,-0.0429450579299203,0,0,0,0,0,0,0,0,0,0,0.0865423891314484,0,0,0,0,0,0,0,0.258671833673451,0.13379451256789,0,0,0,0,0,0,0,0,0,-0.368927272089214,0,0,0,0,0,0,0,0,0.0219423477580717,0.0395027320966051,0,0.112662695983546,0,0,0,0.0755513437289368,0,-0.0218425589733468,0,0,0,0,0,0,0
X600177.SH,0,0.0822217141292427,0,0,0,0,0,0,0,0.159260717225289,0.221775145338148,0,0,0,0,0,0,0,0,0,0,0.111447600120048,0,0,0,0,0,-0.0056510543719629,0,0,0,0,0,0,0,0,0,0.0389371028305889,-0.0788809223460022,0,0.0314686548585558,0,0,0,0,0.105709140307621,0,0,0.0178366013990346,-0.00684968094609686,-0.0275612861584097,0.0204219603335653,0.0751367210043566,0,0,0,0,0
X000157.SZ,0,-0.0701131621014888,0.131744529744838,0,0,0,0,0,0,0,0,0.0450119236495323,0,0.480114161657295,0,0,0,0,0,0.033345326166776,0,0,0,0,0,0,0,0,0,0.0260852910790866,0,0,0.0570895661030597,0,0,0,0,0,0.0100633792816145,0,0,0,0,0,0,0,0,0,0,0.0164396057433823,0,-0.000981758697809638,0,0,0,0.169298054075337,0,0
X002007.SZ,0,0,0.0400696378732186,0,0,0,0,0,0,0,0,0.0867820119969846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599797595966529,0,0,0,-0.0427196826034537,0,0,0,0,0.293123603422169,0,0,0.218610519644553,0,0,0,0,0.0114806359005593,-0.0224325091980793,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0345190384267629,0,0,0,0,0,0,0,0,0,0,0.132048310526648,0,0,0,0,0,0.00329003545267218,0,-0.0609082556407279,0,0,0,0,0,0,0,0,0.157878034377907,0,0,0,0,0,0.0944764804674945,0.00810005542394221,0.26237342497651,0,0,0,0,0.0981856885506511,0,0,0,-0.00103407915983013,0.0496991408339418,0,0,0,0,0
X600372.SH,0,0.0315604492842106,0,0,0,0,0,-0.0355610847749248,0,0,0,0,0,0,0,0,0,0,0,0.033059950033017,0,0,0.00926677452817938,0.197496679099378,0,0,0,0,0,0,0,0,0,0,0,0,0.0229041350029741,0,0,0,0,0.226049088122102,0,0,0,0,0.0985470142361699,0,0,0,0.00648573578973321,0.013122818112123,0,0,0,0,0,0
X300003.SZ,0,0,0,0.224744406542261,0,0,0,0.012598177682875,0,0,0,0,0,0,0.0106953812050987,0,0,0,0,0.0847455873449926,0,0,0.0130761113188938,0,0,0.153142850889281,0,0,0,0,0,0,0,0,0.173293481304712,0.366958033195993,0,0,0,0,0.0352260558112086,0,0,0,0,-0.0414343016424506,0,0,0,0,-0.00357678635148426,0.0089145485097936,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0755285748879256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527906513137396,0,0,0.0377137456311939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466989352650277,0,0.0772037436619748,0,0.0797239588316392,0.0480556838748678,0,0,0,0,0,0.0807503200238854,0,-0.00480302251766682,0,0,0,0,0,0,0
X002294.SZ,0,0.133760193100597,0,0,0,0,0,-0.0902873208666185,0,0.0712499089873002,0,0,0,0,0.000694965738658673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241654432101494,0,0,0.0514194867818582,0,0,0,0,0,0.0201599303170425,0,0,0,0,0,0,0,0,-0.135999892536628,0,0,0,0.0160882570916857,-0.0134108828192318,0,0,0,0,0,0
X000559.SZ,0,0,0.0669660332051464,0,0,0,0,0,0,0,0,0,0,0.0168521230716497,0.0106456635064082,0,0,0,0,0.0469555233088943,0,0,0.0569312447382135,0,0,0.034526274895109,0,0,0.0346350815494086,0.0219538080046561,0,0.314086191575809,0,0,0,0.237567693825774,0,0,0,0.0378494991544442,0,0,0,0,0,0,0,0,0,0,0.0127514680769482,0.00699703891919952,0,0,0,0,0,0
X002292.SZ,0,0,0,0.00861631379162399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132502246219957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407756330449764,0,0,0.0389727378460004,0,0.256143535691614,0.00875844187683431,0.145864129178267,0.0525319481457871,0.0537191511556595,0.160700419561528,0,0,0,0,0.134076660891424,0.0107491471472285,0,0.0404925363350787,0,0,0,0,0
X600089.SH,-0.0508321662085022,0,8.67361737988404e-19,0,0,0,0,0,0,0.189231199013596,0,0.0792040698974633,0,0,0,0,0,0,0,0,0,0,0.0692745724841278,0,0,0,0,0.149520038080389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347835797220243,0,0,0,0.190474192760625,0,0.0249485367969794,0.0181659206282101,-0.0788239609004525,0,-0.00224135781476845,0,0,0,0,0,0
X002180.SZ,0,0,0.204771094967208,0,0,0,0,0,0,-0.566303947296184,0,0,0,-0.309718303733401,0,0.215645615442983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172836720600132,0,0,0,0,0,0,0,0.335867523815008,0,0.246224069867701,0,0,0,0.0737441659923664,0,-0.0874815012350664,0,0.00937640941569611,0,0,0,0,0,0
X002426.SZ,0,0,0.0658201346936453,0,0,0,0,0,0,0,0,0,0,0,-0.0579639316652573,0,0,0,0,0.0290127187887125,0,0.210925702938816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868140425402545,0,0,0,0,0,0,0.132730241051772,0,0,-0.185709120204484,-0.0599689658173757,0.0582939713474456,-0.119112596479626,0,-0.0847876655715309,0.0576381598036483,0,0,0,-0.0246699253528345,0,3.46944695195361e-18
X002506.SZ,0,0,0,0,0,0,0,0.0729343915259449,0,0.0366528640843874,0,0,0,0.0450937784074466,0,0,0,0,0,0.0554712232360632,0,0.196444010231979,0,0.0821439636158692,0,-0.0514519637424622,0,0,0,0,0,0,0,0,0.118979747942834,0.349315095754608,0,0,0.0338623393729885,0,0,0,0,0,0,0,0,0.0726421688168523,0,0,0.0219470459186139,0,0,0,0,0,0,0
X000623.SZ,0,0,0.18816876728663,0,0,0,0,0.282830590522286,0,0.419102625680339,0,0,0,0.221884805229471,0.209096830258159,0,0,0,0,-0.43434890112526,0,0,-0.264246298716633,0,0,0,0,0,0,0.202173592478525,0,0,0,0.0631994641852003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20586443764438,0,-0.117130222119052,0,-0.0169433530973317,0,0,0,0,0,0.596295384412032
X600522.SH,0,0,0,0,0.255590779860892,0,0,0,0,0.0943309734074031,0,0,0,0.0191418889039632,0,0,0.249106647191477,0,0,0,0,0.00498501381031345,0.135986347214206,0,0,0,0.231335419301368,0,0,0,0,0,0.0366937104443481,0,0,0.0701135116270669,0,0,0,0,0,0,0,0,0,0.107236439370663,0,0,0,0.0219503893072422,-0.00794419993930197,0,0,0,0,0,0,0
X300136.SZ,0,0,-0.0984666878329657,0,0,0,0,0,0,0,0,0,0,0,-0.0207809899792579,0.37936081885831,0,0,0,0,0.224968414939633,-0.0945260388155554,0,0,0,-6.93889390390723e-18,0,0,0.158822053722595,0.450794060253662,0,-0.213285856601592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776604908848529,0.172358024009686,-0.109758455177084,0.116283574784992,0,0,0,0.176748931618166,0,0
X002074.SZ,0,0,-0.0285956273929364,0,0,0,0,0.0837356950400142,0,0,0,0.0836803108662035,0,0,0.110351694018902,-0.235647975771696,0,0,0.0899821558820605,0,0,0.19854509563049,0.0721558418371488,0.305872864089998,0,0,0,0,0,0,0,0.128469750715526,0,0,0,0.0454219431638368,0,0,0,0,-0.124795543819401,0,0,0,0,0,0,0,0,0,-0.0456680200737518,0,0,0,0,-0.230389738586168,0,0
X002508.SZ,0,0,0.15280513583333,0,0.0430738954448482,0,0,0,0,0,0,-0.080625682720447,0.0843478283369868,0,0,0,-0.0981823452631878,0,0,0,0,0,0,0,0,0.128325516490279,0,0,0.0504060052488641,0.0795207734990037,0,0,0,-0.23426837455761,0,0,0,0,0,0,0.040778020450393,0,0,0,0,-0.033737440794261,0,0,0,-0.0845031291358046,0.00683700685121117,0,0,0,0,0.069967280139034,0,0
X000536.SZ,0,-0.158171036102727,0.0667861990125082,0,0,0,0,-0.0793622140604663,0,0,0,0,0,0,0,0,0.0645177004681402,0.124717266392348,0,0.0944206140787221,0,0,0,0,0,0,0,0,0.0354156527983909,0.0374475381757122,0,0,0,0,0,0,0,-0.0695992509270295,-0.360193689468525,0.201271536028906,0,0,0,0,0,0,0,-0.0333340708769997,0,-0.0225233726099699,-0.0312703384851334,0.0398200126201481,0,0,0,0,0,0
X600498.SH,0.349234488807514,0,0.0279452734343381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334685370662422,0,0,0,0,0,0,0,0,0.0306511084999973,0,0,0.0444468750213177,0,0.195976912967098,-0.279479029414062,0,0,0,0,0,0,0,0,-0.129233755585226,0,-0.0157229619510444,0,0,0,0,0,0
X000981.SZ,0,0,-0.200216959739914,0,0,0,0,0.244393485660465,0,0.215971911149459,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.127497367472213,0,0,-0.175118496219467,0,0,0.0901550572596425,0,0,0,0.13882682457247,0.190239339204653,0,0,0,0,0,0,0,0,0,0.101262628078624,0,0,0.139368342383287,0,0.0565883137082151,0,0,0,0,0.0706634135896667,-0.0489509400414677,0,0,0,0,0,0.0219680558529127
X600566.SH,0.317765455212282,0,-0.300769381291192,0,0,0,0,0,0,0,0,0,0,0,0,0.108865723221731,0,0,0,0.197568620321039,0,0,0.0374650007521408,0,0,0.149540076823439,0,0,0,0,0,0,0.0497015872388344,0,0,0,0,0,0,0,-0.0151576944012538,0,0.086037068580277,0,0,0,0,0,0,0,0,-0.0203576424905944,0,0,0,0,0,0
Change_TY3M,0,0,0,0.103470084855545,0,0,0,0,0,0,0,0.113007104082163,0,0,0,-0.277004453930583,0.110214897952098,0,0,0.0434164397317525,0,0,0.26513094902167,0,0,0,0,0,0,-0.188542482098796,0,0,0,0,0,0.669421851709659,0,0,0,-0.350709916355835,0,0,0.016297543711675,0,-0.163030965058537,0,0,-0.0323991372169353,-0.324317836815988,0,0.11914992253665,-0.0393606806875631,0,0,0,0,0,0
Slope,0,-0.404085641367693,0,0,0,0,0,0,0,-0.0292783441391156,0,0,0,0.0395972707084393,0,0,0,0,0,-0.183065384834793,-0.545278233135671,0,0.168161825712904,0.326192430277832,0,-0.446475338571435,0,0,0,0,0,0,-0.497838260523322,0,0,0,0,0,0,0,-0.352980697347596,-0.217143405347992,0,0,0,0,0,0,0.252236508056088,0.830681285212361,0,0.988491078140631,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0708985730470541,0,0,0,0,0.227756990254609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35104663268553,0,0,-1.09978640060317,0.47510469648555,0,0,0,0.201992985633721,0,0,0,0,0,-0.249655414616482,-0.668542053725687,1.19589391372857,0,-2.37859604710936,0,0,-3.78302354480625,0,0
RealEstate_excess,-0.176488250738141,0,0,0,0,0,-0.0494614262751394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139711125500627,0,0,0,0,0,0,0.0457717277790464,0,0,0,0,0,0.194258812152838,0,-0.263753544850488,0.100616877640496,0,-0.017654344237854,0,0,0,0.122281824846672,-0.0140315945061382,-0.0537428887001623,0,0,0,-0.0396925777780096,0.0267741190140484,0,0,0,0,0,0
MKreturn,0,0,-0.00236547486007246,0,0,0,-0.194621279678043,0.040122589478396,0,0,0,0,0,0,0,0,0,0,0,-0.0729046949100083,0,0,-0.0158375922405167,0,0,0,0,0,0,0,-0.112278183927076,0,0,0,0,0,0,0,0.0964668595958346,0,0,0,0,0,0,0,-0.0441269435284,0,0,0,-0.0103014500417181,0.0182043731065086,0.068279111578043,0,0,0,0,0
MKvol,0,-0.00184896429094298,-0.000182088742807868,0,0,0,0,0,0,0,0,0,0,0.00407203697531696,0,0,0,0,0,0,0,0,-0.000659952232245247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258727451887015,0,-0.00103840366953399,0,0,0,0.0047235849817315,0.00435246449321719,0,-0.00181534247944125,0,-0.0010156665377325,0,0,0,0,0,0.0223691032052545
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493138870383236,-0.00922850451666297,0,0,0,0,0,0,-0.00644083043097611,0,0,-0.0179169712144408,0,0,0,0,0,0,-0.0443807692688708,0,0,0,0,-0.00687157238175322,0,0,0,0,0.0256636449239285,0,0,0,0,0,0,0,0.0237203427272328,-0.0337624509519311,0,0,0,0,0,-0.725643485791333
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215421791739909,0,0,0,0,0,0.00626238414300184,0,-0.00166247338120917,0,0,0,0,0,0.0209844788526192,-5.42101086242752e-20,-0.01706153564409,0.000506146326221525,0,-0.0134055771120948,0,-0.0128000940448109,0,0,0.00123614111611368,0.00199242615357389,-0.00311718958082713,0,0,0,0,0,-0.0200495348400203
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490598199038914,0,0,0,0,0,0
