,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000625.SZ,X002241.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600809.SH,X600487.SH,X300136.SZ,X002085.SZ,X002008.SZ,X600089.SH,X002508.SZ,X600177.SH,X600271.SH,X000157.SZ,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X300115.SZ,X600699.SH,X000981.SZ,X600372.SH,X000559.SZ,X600498.SH,X600566.SH,X002074.SZ,X002007.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.112644020977459,0.0221763192971245,0.377657041868215,0,0,0.00692793321591514,0,0,0,0,0.116332930844858,0.0429780624705856,0,0,0,0.141683176884031,0,0,0,0,0,0,0,-0.068630998326778,0,0.0680936776708553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17959581066432,0,0,0,0,0.0145387510091999,-0.00566788650720511,0,0,0,0,0,0
X000568.SZ,0.328227083778403,0,0,0,0.243894537003063,0,0,0,0.0242274281981945,0.00134044825649253,0.0885427843406133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367392983864185,0.0317928252764986,0,0.0223048302337609,0,0,0,0,0,0,0,0,0.0398844558642679,0,0,0,0,0,0,0,0,0,0,0,-0.00734611943372349,-0.00040847554365239,0,0,0,0,0,0
X002236.SZ,0,0,0.288846113511353,0,0,0,0,0,0.0516652436758905,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.141716384392085,0,-0.0277898233496464,0,0,-0.0207133261445704,0,0,0,0.119913331208553,0,0,0,0,0,0,0.136089101664929,0,0,0,0.223520237337879,0,0,0,0,0,0.226389957859943,0,0,0,0,0.00454429014622245,0,0,0,0,0,0,0
X002475.SZ,0,0.0417528609641966,0,0,-0.042274651641546,0,0,0,0,0.0753033392750809,0,0,0.275853951122363,0,0,0,0,0,0,-0.0511512049076067,0,0,0.0971110942389889,0,-0.00709374321517049,0,0,0.106022679247505,0,0.231062088527086,-0.0484763716626299,0,0,0,0,0,0,0,-0.0254907390648652,0,0,0,0,0,0,0,0,0.140985782271217,0,0,0,0.00930824748561987,-0.0477968581466797,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0333190039939009,0,0,0,0.0559891035919526,0,0,0,0,0.0513547072256807,0,0,0,0,0.11458898458809,0,0,0,0,0,0,0,-0.00932077920050614,0,-8.67361737988404e-19,0,0,0,0,0.167995483320124,0,0,0,0.0123194478509941,0,0,0.125848488596133,0.0381355448315798,0,0,0,0,0,0,0,0,0,0,0,0.0034002169839332,0,0,0,0,0,0
X002241.SZ,0,0.0598486506903837,0,0,0,0,0,0,0.195796208673768,0.20622103055356,0,0,0,0,0,0,0.00748831622277169,0,0,0.303887734668791,0,0,0.0777984276847689,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.173705853163064,0,0,0,0,0.127339948227647,0,0,-0.148231445246691,0,0,0,0,0,0,0.004655710846297,-0.0507074537320429,0,0,0,0,0,0
X600741.SH,0,0.464071997660322,0.0431557498314855,0.0502614868703724,0,0,0,0,0,0.1404014126353,0,0,0.00533157956519197,0,0,0,0,-0.032647492207732,0,0,0,-0.209998941717063,0,0,0,0.0791470601738906,0,0.143019883950352,-0.121874933635142,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015793118595882,0.0259798138963523,0,0,0,0,0,0
X600031.SH,0,-0.0762754756871591,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.113373851742803,0,0,0,0,0.139884145390189,0,0,0,0.163813147993302,0,0,0,0,0,0,0,0,0,0.0617660168621987,0.155163056853687,0,0.0472247049186182,0,0,0.230880093314707,0,0,0,0,0,0.00486154329347771,0.0932049959582976,0,0,0,0,-0.0325427426440205,0.0138063999551057,0,0,0,0,0,0
X000338.SZ,-0.0907877207922742,0,0,-0.250819439311122,0,0,0,0,0.0664463106462718,0.0956966413616829,0,0,0,0,0,0,0,0.477575548452021,0,0,0,0,0,0.0392435802174407,0,0,0.088114148588103,0,0,0.179952270902883,0,0,0,0,0,0,0,-0.0528678304862656,0,0,0,0.131712993934278,0,0,0,0,0,0.104969113310704,0,0,0.126835184560851,0,0.016100740774542,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.0277514848069103,0,-0.0768098295744936,0.0561667563884069,0,0,0,0.127360049853705,0,0,0.238585561469993,0.06234929923632,0,0,0,0,0,0.0481798177615125,0,0,0,0.232902042786604,0.0531488022320086,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379358365796519,0,0,0,0.0139403871345645,0,0,0,-0.0027144786108067,0.0167515424562539,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.0920925346328944,0,0.124614700452199,0,0,0,0,0,0,0,0,0,0,0,0.130855084717599,0,0,0.0367231494587643,-0.0691046167508113,0,0,0,0,0,0,0,0,0,0,0,-0.257973454475338,0,0,0,0.226623434329341,-0.02497362048761,0,0,0.00130639139462253,0,0,0,0,0.00042836860803132,0.0137099908246638,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-0.0204602830786413,0,0,0,0,0,-0.0120636113855528,0,0,0,0,-0.0247142056724583,0,0,0,0,0,0,-0.0211803802999841,0,0,0.050259322162948,0,0.0948501034170992,0,0.0105804753589348,0,0,-0.0699205939966651,-0.111485053068565,0.0562322808019393,0,0,0,0,0,0,0,0.0145878873879853,0,0,0,-0.0147569300608139,0,0,0,0,0,0,0
X300124.SZ,0,0,0.00313626539739644,0,0,0,0,0,0.130304484066001,0,0,0,0,0.168070900617691,0,0.0639238206905008,0,0,0,0.119000506802252,0,0,0,0,0,0.105965093171954,0,0,0,0,0,0,0,0,0,0,0,0.00351316633320988,0,0,0,0,0,0,0,0,0.207404484265186,-0.0191581698198657,0.0292148931656776,0,0,-0.0158930358308532,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.216050179860423,0,0,0,0,0,0,0,0,0.0774670335785933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203179074422349,0,0.0258565421800411,0,0,0.0566452644292362,0.173562072926982,0,0,-0.0540017987084934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0.0328690405458028,0,0,0.226647901481128,0,0,0,0,0,0,0,0.0380409574634215,0,0,0,0.172172426426197,0,0,0.146025461712604,0,0,0,0,0,-0.0176892485101443,0,0,0,-0.120513115324159,0.258475338272172,0,0,0,0,0,0,0.0705981037357333,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0952527023491564,-0.0213697916386506,0.0361875434690268,-0.0389421376548944,0,0,0,0,0
X600809.SH,0,0,0,0,0.207738721787796,0,0,0,0,0,0,0.264132044399606,0,0,0,0.084154285618668,0.301264606900327,0,0,0,0,0,0,0,0,0,-0.0413117388064809,-0.0679306011929623,-0.0366033418947734,0,0.289328403486095,0,0,0,0,0,0,0,0,0.130925598371854,0,0,0.0935889569092333,-0.0466971307240908,0.052700257183955,0,0,0,0,0,0,0.00534056311856479,-0.0464606116995445,0,0,0,0.310132175644492,0,0
X600487.SH,0,0,0,0,0,0,0.14884513205663,0,0,0,0,0,0,0,0,0.122881499351409,0,0,0,0.143085929943263,0,0,0,0,0.270357253288291,0,0,0,0,0,0,0,0,0,0,0.491121226415463,0,0.0220051372608052,0,0.0374982280717606,0,0.0468273119778954,0,0,0,0.00170390846298889,0,0,0,0,0,-0.00900881127415823,0.0321516492022603,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0521234237682652,0,0.375671809612589,0,-3.46944695195361e-18,0.170067254536205,0,0,0.0573961317679952,0,0,0,0,-0.106866302300714,0,0,0,0,0,-0.105852141624345,0,0,0,0,0,-0.0103363795622953,0,0,0,0.188713238805862,0,0,-0.125362448584428,0,0,0.308662787212901,0.085588213027515,0,0,0,-0.00665023490578911,0.0502318648366507,0,0,0,0,0,0
X002085.SZ,0.34093061270015,0,0,0,0,0,0.443924659407603,0,0,0,0,0.149429355498303,0,0,0,0.160960689831238,0,0,0,-0.0809210308120819,0,0,0,0,0,0,0,0,0,0,0,0,-0.065324330699422,-0.0272843242317596,0,0,0,-0.478922744296496,0,0.118404216299322,0,0,0,0,0.313054097613765,0,0,-0.180950363992208,0,0,0,-0.0219905538404976,0,0,0,0,0.298593889204154,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0780085050270319,0.0506788657823353,0,-0.137169665170776,0.0602421403501164,0.508888744886033,0,0.115830114298626,0,0,0,0,0,0,0,0,0,0,0.121450355805505,0,0,0,0,0,0,0,0,0,-0.0106260808080036,0,0,0,0.114836721231375,0,0,0,0,0,0,0,-0.161402153269976,0,0,-0.0125444203905178,-0.00915199063557919,0,0,0,0,0,0
X600089.SH,0,0,0,-0.0163024044966114,0,0,0.0616413486458279,0,0,0,0,0,0,-0.0902786337836561,0,0,0,0,0,0,0,0.0303049546508711,0,0,0,0,0.173249097133762,0,0,0,0,0,0,0,0.0981562559291446,0.00742658565475501,0,0,0,0.106693755532474,0,0,0,0.133049337155477,0,0,0,0,0,0,0,-0.010516696667369,0.0280833633184362,0,0,0,0,0,0
X002508.SZ,0,0,0.318543696363952,0.406223184435468,0,0,0,0,0,0,0,0,0.00499950143130352,0.0178257744416135,0,0,0,-0.0670975608901179,0,0,-0.0249735932195283,0,0,0,0,-0.125081289401659,0,0,0,-0.14233649812239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110052818968686,0.0655447467300516,0,0,0,0.0135312283876786,-0.0400496078714352,0,0,0,0,0,0
X600177.SH,0,0,0,0.06880169235459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184347842284955,0,0,0,-0.0984132769092835,0,0,0,0,0,0,0,0,0.229102941292471,0,0,0,0,0,0,0,0,0,0,0,0.00590734732819834,-0.0231958323022473,0,0,0,0,0,0
X600271.SH,0,-0.0961642285958744,0,0,0,0,0,0,0,0,0,-0.142256737095526,0,0,0,0,0,0.0535051039408329,-3.46944695195361e-18,0,0,0,0,0,0.0800593578452689,0,0,0,-0.0495581463376158,0,0,0,0,0,0,0,0.0624717604791239,0,0.112188615260228,0,-0.0438763136833974,0,-0.0136334499843863,0.0797789384586738,0,0.159597636749053,0,0,0.258329584704892,0,0,-0.0112491385564487,0.0450928104611795,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0699825454458057,0,0,0,-0.100982187468395,0.234881972402521,0.0303403029934387,0,0,0,0,0,0,0,0.0682606010977995,0,-0.0290132788743216,0.0324786691348056,0.0836657601785107,0,0,0.0467735524117238,0,0,0,0,0,0.0900446310539787,0,0,0,0.0129093530078013,0,0,0,0,0,0,0,-0.00282060439521122,-0.0104468499055512,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0158919883241146,0,0,0,0,0.05273779815786,0,0,0,0,0,0,0,0,0,0,0,0.147163296488171,0.223548311119564,0,0,0,0.106572543124672,0,0,0,0,0,0,0.159367081836476,0,0.0209994793391193,0,0,0,0,0.118437336341222,0.0194144937715414,0,0.0248549417650309,0,0,0,-0.00450527067650998,0.0310042396184037,0,0,0,0,0,0
X002294.SZ,0,0,0,0.178986459454998,0,0,0,0,0,0,0,0,0.0435066120551734,0,0,0,0,0,0,0,0,0,0,0,0,0.133812381732074,0.288805144842644,0,0,0.1133900741104,0,0,0,0,0,0,0,0,0,-0.106849294699041,0.165261111351163,0,0,0,0,0.113066846015725,0.0473101444723415,-0.319638042287325,-0.211550251244407,0,0,-0.0165930982359805,0.016350703120472,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0174612446961466,0,0,0,0,0,0,0,0,0.0538493960229614,0,0,0.0208156684017455,0,0,0,0,0,0,0,0.0478519050884017,0,-0.0667772552182133,0,0,0,0,0.0511277152705018,0,0,0.252812763256095,0,0.175470908003925,0,0,0,0.060725683114267,0,0,0,0.160784109060301,0,0.0810336762500249,0,0,0,0.156808034073536,0,-0.013917187029541,0.033714780467859,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519607291759001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258901276928742,0,0,0,0,0,0,0,0,0,0,0,0.0632978714846505,0,0,0,0,0,0.00230129196635895,0.0107816090334489,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0711288658305351,0,0,0,0.0682118367123958,0,0,0,0,0,0,0.26870053167043,0,0,0.0409562495108731,0.918979580119223,0,0.100294317794505,0,0,0,0.09797240677818,0,0,0,-0.0169935887071448,0.057841594374434,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0.159433637274599,0,-0.29890390686366,0,0,0,0,0,0.0950974509891898,0,0,0,-0.0725501330226867,0,0,0.059927888503481,0,0,0,0,0,0,0,0.16817375985693,0,0,0,0,-0.0464546946266987,0,0,0,0,0.0039814876271045,0,0,0,0,0,0,0,0,0,0.28793587969671,0,0,0,-0.00994561398184143,0.0477634240407211,0.073635825129851,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210860455258473,-0.0121823587374417,0,0.0480121641773942,0,0,0.0736590577843835,0,0,0,0,0,0.0426308272246051,-0.0676794541624669,0.103849419597529,0,0,0,0,0.225122925168227,0,0,0.151494931212887,0,0,0,0,0.216103392679791,0.0808206796080256,0,0,0,0,0.0936416896873262,0,0,0,0,0,0,0.0348727443885017,0,0,0,0,0,0
X000981.SZ,0,0,-0.0442618008786546,0,0.154795829489586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528643128302578,0,0.0582810995208493,0,0,0,0,0.0537408341154993,0,0.0524023541226915,0,0,0.00485937458690714,0,0.155376643318989,-0.124274120622509,0,0,0,0,-0.0239921558035892,0,0,0,0,0,0,0,0,0,0,0,0,0.0206684486543511,-0.00887087443017711,0,0,0,0,0,0
X600372.SH,0,0,-0.0739162244567945,0,0,0,0,0,0,-0.202240194654745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036980484539229,0,-0.00557260419989435,0,0.134448049980665,0,0,0,0,0,0,0.860468763261379,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0121733949454947,0,0,0,0,0,0.00845177062909781,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.0147242341108571,0,0.15866630668484,-0.351489218387242,0,0,0,0,0,0,0.0824941441850382,0,0,0,0,0,0,0,0,0.185645831980108,0,0,0.0334713957591037,0,0,0,0,0,0,0,0,0,0,0.118064079324645,0,0,0,0.0231298325100626,0,0,0,0.0722338405096126,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,-0.0747225341030842,0,0,0,0,0,0,0.277767303502841,0,0,0,-0.0571903325630172,0,0,-0.0263203893395307,0,0.104851905910404,0,0,0,0,0,0,0,-0.00457758684340747,0.27783389635205,0,0,0,0,0,0,0.0580319623304803,0,0,0,0,0,0.0235804979073707,0,0,0,0,0,0,0,0,0,0,0,0.00745789863872341,-0.0108740777192349,0,0,0,0,0,0
X600566.SH,0,0,-8.67361737988404e-19,0,0,0,0,-0.277354257820186,0,0,0.329959006723503,0,0,0,0,0.102280707297205,0,0,-0.0272561266064048,0,0.13545727649823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00907757591701998,0.022863435067964,0,0,0,0,0,0
X002074.SZ,0,0,-0.0816109549698319,0,0,0,0,0,0,0.132531423146145,0,0,0,0,0,6.93889390390723e-18,0,0.0246321454201351,0,0,0,0,0,0.0172529927935022,0,0,0,0.348563556579009,0,0.0971965827467461,0,0,0,0,0,0,0,0,0,0.117379646013502,0,0,0,0,0,0.0325139535352091,0,0,0,0,0,-0.0222669873029417,0.00510888488666936,0,0,0,0,0,0
X002007.SZ,0,0,-0.0612159652857655,0,0,0,0,0,0,0,0,0,-0.0486197686915155,0,0,0,0,0,0,0,0,0,0.0616246187169099,0,0,0,0.278810554151367,0,0,-0.217536104977894,0,0,0,0.777986401527473,0,0,0,0,0,0,-0.196905226140141,0,0,0.148201488251762,0.0984896990064552,0,0,0.0147869694549295,0,-0.9117707553593,0,0.0213680160806415,-0.00184741156062879,0,0,0,0,0,0
X002465.SZ,-0.0763953159016708,0,-0.0326379067894426,3.46944695195361e-18,0,0,0,0.02945153108088,0,0,0,0,-0.0443211704018192,0,0,0,0,0.0663532301704711,0.0302486400355441,0,0,0,0.0643861403740703,0,-0.00516084083082563,0,0,0.00753726075281802,0,0,0,0,0,0,0,0,0.0421027055873667,0,0,0.0809150234205044,0,0,0,0.0727020713753749,0,0,0,0.0624650179529303,0,0,0,0,0.0331064528364309,0,0,0,0,0,0
Change_TY3M,0,0,0,0.00166024880732235,0,0,-0.064892825974077,0,0.0258439306136996,0,0,0,0,0,0,0,0,0,0,0,0.110336585258635,0,0.0800727153305258,0,0,0.132887928684671,-0.106528882785027,0,-0.108941400013182,0.0303762070198446,0,-0.00117907666814569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185967463077608,0,0,0,-0.00818241782889496,-0.026619475437944,0.181179968484368,0,0,0,0,0
Slope,0,0.0430328420592392,-1.0842021724855e-19,0,0,0,0,0,0,0,1.01224270990907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.982413645298768,0,0,0.285714497895686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.402860611792383,0,0,0,0,2.16417768716217,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.543640269661827,0.616137925286456,0,0,0,-1.01274093275344,0,0,0,-3.46944695195361e-18,-0.423644555700329,1.19004946539895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160349661331938,0,0,0,0.609715009624844,0,0,0.359341547302505,0,0,0,0,0,0,0,0,0,0.111855137612397,0,0.566956046006151,0,0,-3.05899836114212,0,0
RealEstate_excess,0,0,0.0942529911877075,0.0659685885725707,0,0,0,0,0,0,0,0,0.0305773068081603,0,0,0,0,0,0,-0.14264328383961,0,0,0,0,0,-0.0743779170465433,0,0,-0.217141316527626,0,0,0,0,0,0,0,0,0,0,-0.151899650490048,0,0,0,0,0,0,0.0644367533260101,0,0,0,0.135776201807824,-0.0376064929157202,0.0806912688245031,0,0,0,0.0916612925787734,0,0
MKreturn,0,0,0,0,0,-0.0508092357721572,0,0,0.0293592109630803,0.0518754156946828,0,0,0.002511631680113,0,0,-0.0956723823523855,0,0,0.0163206520465079,-0.0390671950767711,0,0,0,0,0,0,0,-0.0156013001737604,-0.0212867977210469,0,0,0,0,0,0,0,0,0,0,-0.00859627311595641,0,0,0.0560639065746235,-0.0174991971340132,0,0,0,-0.00989918422152067,0,0,0,4.33680868994202e-19,-0.00617869019538304,0.129958282520812,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000950533644976282,0,0.000205371225683955,0,0,0,0.000841149520392306,0,0,0,0,-0.000238149988242158,0,0,0,0,0,0.00131441148087759,0,0,0,0,0,0,0.00089838435402549,0.000802531313589648,0,0,0,0,0,0,0.000821927103957284,0,0,0,-0.00105265190243957,0.00100534052559586,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778817280449041,0,0,0,0,0,0,0,0,0,0,0,0.0319958017264997,0,0,0.103497981987435,0,0,-0.00108117410809862,0,0,0,0,0,0,0,0.0265294903179413,0,0,0,0,0,0,-0.104896456913676,0,0,0,0,-0.00944188824187786,-0.0233087904420351,0,0,0,0,1.90146325184612,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016467941991692,0,0,0,0,0,0.00246978430826369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0210734229506881,0,0.0090076722854575,0,0,0,0,0,0.00569214947932625,0,0.0162715303386163,0,0,0.257633110209263,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00219758917951455,0,0,0,0,0,-0.00479980401428139,-0.00405696966146411,0,-0.00540004902443917,0.0161745721708812,0,-0.0146608963924138,0,0,0,-0.00473196687224043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00054248257917108,0,-0.00284611205155034,0,0,0,-0.00287210822301355,0.010304831055117,0,0,0,0,0,0
