,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000100.SZ,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X000559.SZ,X000338.SZ,X002241.SZ,X002129.SZ,X600089.SH,X600066.SH,X600741.SH,X002236.SZ,X600839.SH,X002475.SZ,X002506.SZ,X600177.SH,X000547.SZ,X000568.SZ,X000800.SZ,X600582.SH,X002465.SZ,X300124.SZ,X600435.SH,X000016.SZ,X300003.SZ,X002294.SZ,X000977.SZ,X600252.SH,X002456.SZ,X002007.SZ,X000581.SZ,X002008.SZ,X002179.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.2495480562861,0,0,0,0,0.0117242024989641,0,0.0836034436925947,0,0,0,0.0597584077370037,0,0,0,0,0,0,0,0.0817474531839028,0,0,0,0,0,0,0.0490250476123322,0,0,0,0.0142797290994108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862857571062486,0,0,0.0141204494964391,0,0,0,0,0,0,0
X600104.SH,0.0797244589375837,0,0,0,0,0,0.328399174889258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885047634092591,0,0,0,0.0521973723189717,0,0,0.064027479852742,0,0,-0.0356508833379659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075390637633318,-0.00682061953426948,0,0,0,0.0376909012899027,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0834128332875994,0.151295285598265,0,0,0,0,0.116275351428578,0.0288391342266165,0.176561195603273,0,0,0,0,0,0,0,0,0,0,0.0611660882951418,0,0,0,0,0,0,0,0,0,0.021934059626338,0,0,0,0,0,0,0,0,0,-0.0237668298162731,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0894958178270269,0,0,0,0,0,0.0219065752768526,0.144305635821533,0,0,0,0.0438138389786071,0.110194405167106,0,0,0,0,0.002993294705518,0,0,0.0560746959967498,0,0,0,0.341812034285061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151237764096889,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0462645687058037,0,-0.13982701763157,0,0.0270835592847827,0,0,0,0,0,-0.0081769298989527,0,0,0,0,0,0,0,0.138738710558175,0,0.173753766486423,0.0704071392198063,0,0.143661193760432,0,0,0,0,0,0.0481113090110565,0,-0.114356046302344,0,0,-0.090435907863074,0,0.108787164746977,0,-0.0745137835714767,0.0281659486043229,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.114565579877505,0,0.236677943763,0,0,0,0,0,0,0,0,0,0,0,0,0.202084408682726,0,0,0,0,0,0,0,0,0,0,0,0.436253762210266,0,-0.0488725982858489,0,0,0,0,0,0.00106805556051143,0,0,0,0,0,0,0,0,0,0.0218953596802716,-0.0171007985061733,0,0,0,0,0,0
X002304.SZ,0,0.278022561150554,0,0,0,0.408867637788365,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0124659258447245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632840445168054,0,0,0,0.0533266660696637,0,0,0,0,0,0,0,0,-0.0792588632255097,0.0112802604734026,0.0222836296654779,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.361545025060751,0,0.166957095919571,0,0,0,0.0304643430311514,0.0619285299218002,0,0,0,0,0,0,0.0198827921540264,0.117234790109522,0,0,0,0,0.00609657476967409,0,0,0.00699129166908524,0,0,0,0,0,0,0.0858968237799455,0,0,0,0,0,0,0,0,0,0,0.0146782174550148,0,0,0,0,0,0
X000063.SZ,0,0.0514587885293198,0,0,0,0,0,0,0,0,0,0.254048899759256,0,0,0,0,0,0,0,0,0.0883981960879839,0,0.2243713789951,0,0.0943762414480774,0,0,0,0,0,0,0,0,0,0,0.00880821879355654,0,0,0,0,0.00290624867544568,0,0,0,0,0,0,0,0,0,-0.0476364190966125,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0757277846594647,0,0,0,0.0464112562112865,0,0,0.0820841087758322,0,0,0.0152954206539926,0,0,0,0.00737830919825396,0.0191668652740202,0,0,0,0.0580143762775765,0.108830512771186,0.137740899596215,0,0,0,0,0,0,0.14004252270763,0.0986262267188958,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144163042528747,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0778752824861771,0.109745909725855,0,0,0.166071835510256,0,0,0,0.0581397009911749,0,0,0,0,0,0.00234115501911312,0.0649148489581571,0,0,0.0410249744087721,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261092623687985,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0793984587812183,0,0.124756101979267,0,0,0,0,0,0.0588361462560782,0,0.0715648730982284,0,0.523213133664875,0,0,0,0,0,0.0152859937909965,0,0,0,0,0,0,-0.0189263967604855,0.0568059303719601,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.207236242564113,0,0,0,0,0,0.0558323354849514,0,0,0.0358523598210989,0,0,0,0,0.0300700435825857,0,0,0,0.0252035463333063,0,0,0,0,0,0,0,0,0,0,0,0.0595995589708615,0.212950046621429,0.25653837352276,0,0,0,0,0,-0.044309125628439,-0.00215708443927069,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638608126620029,0,0,0.0247547191484363,0,0,0,0.0196492996426415,0,0,0.301308276395182,0,0.105827821112115,0,0,0.156353673928901,0,0,0.0514673489183415,0,0,0.0179956599505459,0,0,0,0.256640085391769,0,0,0,0,0,0,0,0,0,0,-0.0238914429527967,0,0.0678287448712363,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.210464540061101,0,0,0,0.0600684263508204,0,0.0417608827739701,0.164243021903269,0,0,0,0,0,0.0837137173630765,0,0.0126477553290045,0,0,0,0,0,0.0447695621636041,0,0,0,0,0,0.02805335441774,0,0,0.0184816056267921,0,0,0,0.0141275462105039,0,0,0,-0.0111988383599819,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.215984770863541,0,0,0,0,0.135825338289053,0,0.107393524974208,0,0,0,0,0,0,0,0,0,0,0,0.186329035916218,0,0.169771415491418,0,0,0,0,0,0,0,0,0,0,0,0,0.185285392618062,0.170916488974199,0,0,-0.0225451684842455,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0609582286374767,0,0,0.164458938721168,0,0,0,0,0,0,0.242512220255234,0,0,0,0.104804181785484,0,0,0,0,0,0,0,0,0,0,0,0,0.0500374116270808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707188545109671,-0.0155937319206181,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.245905945250768,0,0,0,0,0,0,0,0.0938370604003169,0.377058059223027,0,-0.0418400245843348,0,0,0,0,0,0,0,0.0522987609593666,0,0,0,0,0,0,0,0.159582600481957,0,0,0,0,0,-0.0265881548272491,0,0,0,0,-0.0162196808818299,0,0,0,0,0,-0.0387573880136253,0.0558936248318688,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540956520758773,5.42101086242752e-20,0.166351270421775,0.0328526676492901,0,0,0,0,0,0,0,0,0,0.240229552222562,0,0,0,0.305204858087135,0,0,0,0,0.0103137408551187,0,0,0,0,0,0,0,0,0,0.111547605368079,0,0,0,0.0546599097362446,-0.0293293126732294,0,0.000429576829289023,0,0,0,0
X000338.SZ,0,0,0.0237139806226494,0,0,0.145439221022192,0,0,0,0,0,0.13455353547021,0,0,0.111996607850541,0,0,0.171756858421743,0.0217843697353385,0,0,0,0,0,0,0,0.0636600747095217,0,0,0,0,0,0.126734577707466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104987465544067,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0327883880209404,0.0961125286503673,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108250868944949,0.14339623522064,0,0,0.0396047726993358,0,0,0.167799838474295,0,-6.93889390390723e-18,0.226633645914916,0,0,0,0,0.0143443469052779,0,0,0,0,0,0,0
X002129.SZ,0,0.0805162156492373,0,-0.318024882236872,0,0,0,0,0,0,0,0,0,0,0,0.167469840257397,0,0,0.141097887570569,0,0,0,0.000856720197201545,0.0773012659348832,0,0,0,0,0,0,0.149782662930841,0,0.143948144636834,0,0.00517148887416901,0.180996171577802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425427164190263,-0.0221183691557848,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.438081602261681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704200622918136,0,0,0,0,0,0,0,0,0,0,0,0,0.207616333158114,0.00998375833283525,0,0,-0.0112583854620766,0,0,0,0,0,0,0
X600066.SH,0,0.0800523890383022,0,0,0,0.0316151071298454,0,0.209549992005893,0,0,0,0,0,0.121780142744872,0,0,0,0,0,0,0,0,0.0511685122113663,0,0,0,0,0,0,0.0603119563059894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027741012580064,-0.078193851877966,0,0,0,0,0,0
X600741.SH,0,0,0,0.0176178648257652,0,0,0,0.176655560944877,0,0.135949083942991,0,0,0,0.0945221463182481,0.0024207721885057,0,0,0.18497707015537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183713359394645,0,0,0.0803559005169071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473629130857852,0,0.138659924680974,0,0,0,0,0.0207278672348004,0,0,0,0,0.0714015497793332,0.0486039653621069,0,0,0,0,0.275964965735098,0,0,0,0,0.188955920789354,0,0,0,0,0,0.0225097900476549,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.180738266964857,0,0,0,0,0,0,0.0402354419859575,0,0,0,0,0,0.112620134438168,0,0,0.0875783036850065,0,0,0.0846076285409299,0,0,0.242795954888944,0,0,0,0,0,0,0,0,0,0.0228810103987551,0,0,0,0,0,0.0979951817472192,-0.118812920750491,0,0,0,0,0,0
X002475.SZ,0,0,0,0.181402035816136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2396410679591,0.151675925410201,0,0,0,0,0.119140255146649,0,0,0,0,0,0,0,0,0.0478280744529012,0,0,0.125947058944828,0,0,0,0,0,0,0,0,0,0,-0.0654535574522617,0,0,0.00150797457069802,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0895198888176959,0,0,0.0915771584052946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857816229269973,0,0,0,0.0195988579063883,0,0,0,0,0,0.329975663655671,0,0,0,0,0,0.0264799809491231,0,0,0,0,0,0,0,0,0,0,0,-0.0205955615641332,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157155670413292,0,0,0.124065983550018,0,-0.00150501375092654,0,0,0,0,0,0.0416157399505098,0,0,0,0,0,0,0.150932030580453,0,0,0,0,0,0,0.248731735304773,0,0,0,0,0,0,0,0,-0.0379100825313657,0,0,0.0487822358417047,0,0,0,0
X000568.SZ,0,0,0,0.100087333725775,0,0.402873728413329,0,0,0,0,0,0,0,0,0,0,0,0,0.0118447592267236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10147870285157,0,0.00903975073102564,-6.93889390390723e-18,0.0818278972396284,0,0.0218151351888834,-0.113176611466706,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0351107224627995,0,0,0,0,0,0,0,0,0,0,0.117514275336008,0,0,0.0910864659848377,0.114734717146986,0,0,0,0,0.0949792814665621,-0.111239880079271,0.123288051877919,0.113337509969244,0,0,0,0.228818931358402,0,0,0.0253907235278359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102353964271205,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295596007221435,0,0,0.130930836297347,0,0,0,0,0,0,0.0260833957766255,0,0,0,0,0.162745928720595,0,0.0214348536880391,0,0,0,0,0,0.0252855898655137,0,0.294889482237302,0,0,0,0,0.0560504925482973,0,0,0,0,0,0,0,0,0,0,0
