,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X601799.SH,X002463.SZ,X000733.SZ,X002074.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X002028.SZ,X002180.SZ,X600183.SH,X600460.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.31372127245797,0.0227929317200345,0,0,0,0.0246729294538156,0,0,0,0.209791181791279,0,0,0,0,0,0,0,0,0,0,0,-0.106544549614715,0.00709855081418237,0,0,0,0,0,0,0,0,0.032709515010189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316878949223561,0,-0.0141146881672673,0,-0.00268953197585588,0,0.03242796711921,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311483250446492,0,0.182891178758295,0,0,0,0,0,0,0,0.00280890634593038,0,0,0,0,0,0,0,0.0250559817330831,0,0,0,0,-0.179791531284162,0.00742469060967474,0,0,0,0,0.226150160652609,0,0,0,0,0,1.73472347597681e-18,0,0.00925328212167496,0,0,0,0,0,0
X000568.SZ,0.341484214950009,0.19207819700883,0,0,0.0716160758632503,0.00955102646293289,0,0,0,0,0,0,0,0,0,0.297691148838049,0,0,0.0500640155810751,0,0,0,0,0,0,0,0,0,-0.0269202861524175,0,0,0,0,0,0,0,0,0.107118654431514,0,0.03773074629861,0,0,0,0,0,-0.132056805812041,0,-0.0930089752795673,0,0,0,0.0125328635854234,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0678305409975434,0,0,0,0,0,0,0.0426729659088452,0,0,0,0,0.0485765430092657,0.0989357112672907,0,0.030215031885478,0,0,0,0,0,0,0,0.195170839494788,0,0,0,0,0.0152957263367548,0,0,0,0.214918996592185,0,0,0.038488013418665,0,0,0,0,0,0,0,0,0,0,0.0175272772034058,0,0,0,0,0,0,0
X600809.SH,0,0,0.430125958147196,0,0,0,0,0.0247435917700456,0,0,0,0,-0.140932938697656,0,0,0,0,0,0,0,0.12853908666582,0,0,0,0,0,0,0,0,0.108186892280174,-0.00989330699275075,0,0,0,0,0,0,0.280006528231937,-0.0276816796728238,0.046654790577658,0.0491018052933266,0,0,0,0,0,-0.0260094773149593,0,0,0,0,-0.0260467878759034,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.198778738941268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291283241935936,-0.121767138402572,0,0,0,0,0,-0.0358519767862368,0,0,0,-0.274867799211815,0,0,0.55422983743263,0.122056484176854,0,0,0,0,0,0.0124955204329809,0.0786674369792147,0,-0.0402263045669094,0,0,0,0.292569492294122,0,0.132685358869805,0,0,0,-0.0171434711890765,0,0,0,0,0,0,0
X600690.SH,0,-1.73472347597681e-18,0,0,0,0,0,0.0104871862106047,0.0493402138020457,0.0497333087371386,0,0,0,0,0,0,0.0560418023998602,0,0,-3.46944695195361e-18,0,0,0,0,0.0497995603238333,0,0,0,-8.67361737988404e-19,0.0061694546869315,0,0,0,0.0234705486202255,0,0,0,0.039375780859102,0,0.0171208225258159,0,0,0,0.117509597675198,0,0,0,0,0,0,0,-0.010246350975681,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.298560222908665,0,0,0,0,0,0,0,0.320949831098236,0,0,0,0,0.0196880796281002,0,0,-0.0705552133032449,0,0,0,0.0251177864406,-0.0817047194973273,0,0,0,0.093284377161219,0,0,0,0,0,0,0,0,-0.0365973490368771,0.146269501833994,0.0882546209757158,0,0,0,0,0,0.10803553869578,-0.132005027584137,0,0,0.0738806049070017,-0.123493157567908,0.20054609436072,0,0,0,0,0,0
X000651.SZ,0,0,0,-0.107921971313371,0,0.0134149697975023,0.210117218349264,0.0300273335962533,0,0,0.0183448592733943,0,0,0,0,0,0,0.198239343857214,0,0,0,0.00934878147986289,0,0,0,0,0.131223748628992,0,-0.0784400058495334,0,0,0,0,0,0,0,0,0,0.0227008598102943,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115802346385493,0,0,0,0,0,0,0
X002304.SZ,0,0.451937061868173,0.0551668420057582,0,0.116820373223922,0,0,-0.0128032443500477,0,0,0,0,0,0,0,0,0,0.0384813754734819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376897426485558,0,0,0,0,0.0439860366533067,0,0,0,0,0,0,0,0,0.0254676707897846,0,0,0,-0.00268338171980291,0,0.00094250037417998,-0.125042934716022,0,0,0,0,0
