,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X000625.SZ,X600031.SH,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X002049.SZ,X002236.SZ,X600183.SH,X600741.SH,X000066.SZ,X600522.SH,X600066.SH,X600839.SH,X601877.SH,X600460.SH,X002456.SZ,X002156.SZ,X600487.SH,X000661.SZ,X000800.SZ,X000921.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.175331093142078,0,0,0,0,0.158131210383659,0,0,0,0,0,0,0,0,0,0,0.250525171817806,0,0,0,-0.00541171551541024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232246210853842,0,0,0,0,0,-0.0122198187846394,-0.00114339754387057,0,0,0,-0.0241987468196783,0,0,0.00413398122583227,0,0,0,0,-0.0664760948304287,0,0
X000858.SZ,0.560401496608897,0,0,0,0,0,0,0,0.241156538570627,0,0,0.0642629956285014,0,0,0,0,0,-3.46944695195361e-18,0,0.127039819995289,0,0,0,0,0,-0.0436841891030283,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0821945180173248,0.0419196186779407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100059178317227,0,0,0,0.227326991783653,0.024958359093212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031562083301316,0,0.368836724499047,-0.0368727486216866,0,0,0,0,0,0,0,0,0.0646817782503795,0,0.124143094339722,0,0,0,0,-0.128386526756373,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379958619458589,0.398068995726252,0,0,0.117940364236908,0.169747566029864,0,0,0,0,0,0,0,-0.024933188141865,0,0.113676363218097,0,-0.0192551831348987,0,0,0.0643215528113561,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0536572477100576,0,0,0,0,-0.0166108001609428,0,0
X002415.SZ,0,0,0,0,0,0.0587028345786114,0.157996292513194,0,0,0.0379874059996544,0,0,0,0.0815721741448098,0,0,0.0207107212539643,0,0,0,0.140783239868678,0,0,0,0,0.0514687121776944,0,0,0,0,0,0,0,0,0,0.080402709686455,0,0.0220642083424315,0,0,0,0,0,0,0,0,0,0,0,0.0141320615432628,0,0,0,0,0,0,-0.0626988260500776,0,0
X600690.SH,0,0,0,0.0707396651166904,0,0,0.0653790047629275,0.0213501300918849,0,0,0,0,0,0,0,0,0.0530868364247715,0,0,0,0,0.0444531628336583,0,0,0,0.0421817349896646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040176409273136,0,0,0,-0.0424980662739062,0,0,0,0.167476306299021,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.431728778619661,0,0,0,0,0,0,0,0.0597781351450858,0,0,0.437575112655565,0,0,0,0,0,0,0,-0.0167937713193729,0,0,0,0,0,0,0,0,0,-0.00972443878750837,0,0,0,0,0,0,0,-0.0275203436257724,0,0,0,0,0,0,0,0,-0.0241197246911926,0,0.00428561490319713,0,0
X000651.SZ,0,0,0,0,0,0.129510764264252,0,0,0,0,0,0.0545328999599504,0,0,0,0,0,0.0225545587576544,0,0,0,0,0,-0.132102827176275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194105494379508,0,-0.0316350128959646,0,0,-0.00145986477155228,0,0,0,0.244110331300398,-0.00560348606002645,0,-0.0392712894909661,0,0,0,0,-0.00191300104669646,0,0
X000568.SZ,0.0318807893412433,0.301791666400046,0,0,0,0,0.277347112999094,0,0,0,0,0,0,0,-0.0671778613052159,0,0,0.0722455518380556,0,0.10481830015607,0.0328605816678215,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339821342492667,0,0,0,0,0,0.0496103747352305,0.012229539682989,0,0,0,0,0,0.0191890553816497,0,0.066467584711131,0,0,0,0,0,0,0,-0.0244308277411536,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0557967379439003,0,0,0.403476629289128,0,0,0,0,0,0,0,0,0,0.0276611909731939,0,0,0.339571573310315,0,0,0,0,0,0.0222822676151908,0.0420452750719925,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.122744633788083,0.0254028136350591,0,0,0,0,0.150595290050573,0,1.73472347597681e-18,0,0,0,0,-0.01678164180681,0,0
X003816.SZ,0,0,0,0,-0.0291687821884231,0,0,0,0,0,0,0,0,0.0915403825120437,0,0,0,0,0,0.233332342441557,-0.12788472412722,0.0954144197515763,0.0416263046410682,0,0,0,0,0.0266717782186924,0,0,0,0,0,0,0,0,0,0.0855121907412726,0,0,0.0276321747433877,0,0,0,0,0,0,0,0,0,0,-0.0138200842587803,0,0,0,0,-0.0936742189313196,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0824910256185754,0,0.218393000921014,0,0,0,0,0.0788429165534754,0,0,0,0,0,0,0,0.202211291734096,0,-0.202066791121957,0,0,0,0,0,0,0,-0.19353670228991,0,0,1.21736424474078,-0.233125850970066,0,0,0,0,-0.0169834675147653,-0.0708647844084043,0,0,0.0808057803643219,0,0,0,-0.308520801294887,0,0.161337037611911,0,0,0,0.0653444754994382,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0201139716290327,0,0,0,0,0.0319797765589561,0,0,0,0.0730085801842289,0,0.0234716954136212,0,0,0.403219843687698,0,0.120311420699192,0,0,0,0,0,0,0,0,0,0.137454791830764,0,0,0,0,0,0.0440768808131935,0,0.0967156569107395,0,-0.0780579742587044,0,0,0,-0.0555512661510887,0,0.0402953107620873,-0.0282466517905851,0,0,0,0,6.59528294861458e-05,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126129905278311,0.0938628552911983,0,0.141036887593322,0,0,0.381291413178042,0,0,0,0,0.0983349790573757,0.00482948221362157,0,0,0,0,0,0,0,0.0401821648805682,0,0,0.0843384483316621,0,0,0,0,0,0.0411462152571349,0,0,0,0,0.0457394024060675,0.00964427372646539,0,-0.019759745788661,0,0,0,0,-0.0197581868266343,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0996697595528571,0,0.0346237106536579,0,0,0,0,0,0,0,0,0,0.022540905956762,0,0,0.183823323078877,0.136045246512097,0,0,0,0,0,0.351610757884385,0.176038227433358,0,0,0.137438803685313,0,0,-0.0380979667226816,0,-0.160697772301242,0,-0.0702021323734228,0,0,0,0,0,0,-0.0208636408637754,0,0,0,0,-0.0231920115549997,0,0
