,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X000625.SZ,X601877.SH,X600487.SH,X002008.SZ,X000100.SZ,X300136.SZ,X600066.SH,X600809.SH,X300124.SZ,X002508.SZ,X600522.SH,X300003.SZ,X600867.SH,X600089.SH,X002294.SZ,X600498.SH,X600699.SH,X002085.SZ,X600271.SH,X000981.SZ,X000050.SZ,X000596.SZ,X000157.SZ,X600177.SH,X300142.SZ,X600566.SH,X600584.SH,X600118.SH,X000661.SZ,X002179.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.170544791587352,0,0,0.140230656774779,0.153513777734401,-0.0322358700491648,0,0,0,0,-0.0558169610349135,0,0,0,0,0,0,0,0,0,0.0953920128401961,0,0,0,0,0,0.120923412116953,0,0,0,0,0,0.0415873887364553,0,0.0996063151318402,0,0,0,0,0,0,0,-0.0252060522990942,0.0803796378416035,0,0,0,0,-1.0842021724855e-19,0.0185990435842659,0,0,0,0,0,0
X600104.SH,0,0,-0.0849333351623975,0,0,0.031585191315887,0,0,0,0,0,0,0.339393530324369,0,0.0960690333524729,0,-0.0528886434458605,0.0109905993565118,0,0,0,0,0,0.141554645689349,0,0.0644476297592656,0,0,0,0,0,0,0,0,-0.0151319758265063,0,0,0,0,0,0,0,0,0,-0.0759559486790974,-0.0972271958840765,0,0,0,0.0563951168800322,0,-0.0429425092771401,0.0372009965173576,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27132096228175,0,0,0,0,0,0,0.156757503402519,0.0193656972031692,0.12084346890966,0,0,0.0529392284367276,0,0.199441245275527,0,0,0.0380178079886474,0.18017053387404,0,0,0,-0.00510287061061901,0,0,0,-0.0700280717717378,0,0,0,0,0,0.00829284173264829,0,0.0197062122892958,0,0,0,0.0112932630161543,0,0,0,0,0,0,0
X000858.SZ,0.0663670975525272,0,-0.00925365490998749,0,0,0,0,0.0899046065172647,0,0,-0.0131221084289084,0.384969870028167,0,0,0,0,0,0,0,0,0.0506025831891638,0.0400347761208029,0,0,0,0,0.219866014171412,0,0,0,0,0,0,0,0,0,0,0,0,0.0623281963317814,0,0,0,0,0,0,0,0,0,0,-0.0516258048300033,0,-0.00198172818737416,0,0,0,0,0,0
X000651.SZ,0,0.236581067049562,-0.0609487464104075,0.223713523419989,0,-1.0842021724855e-19,0,0,0,0,-0.00810570414331514,0,0.028508917627116,0.0936758266529542,0,0.0783617956142179,0,0,0.22037060178531,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0301785562311471,0,0,0,0,0,0,0,0,0,0,-0.0955185526965325,0,0,0,0,0,0,0,0,0,0.0155674096972143,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0610115834991086,0,0,0,0,0,0.108673304883588,0,0,0,0.0154221341792913,0,0,0,-0.13993586999627,0.0981888013217266,0.25035965902846,-0.164288887000801,0,0,0,0,0,0.147875572502401,0,0,0,0,0,0,0,0.414282561023584,0.0140698774988625,0,0,0,0,0,0.106833694198787,0,0,-0.0217192633037487,0,-0.0762270144504075,0.0656924822539438,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0783998862879939,0,0.249097941771587,0,0,0,0,0,0,-0.23143736557441,0,0,0,0,0.0231539648503625,0,0,0,0.0538901149302873,0.0939396303047648,0,0,0.0402489913049814,0,0,0.237740274297588,0,-0.0699829934653058,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762175674488483,0,0,0.0182068975833696,0,0,0,0,0,0
X002304.SZ,0,0,-0.0454088828674209,0.629310373992632,0,-0.120735949065198,0,0,0,0,0.122459200323414,0,0,0,0,0,0,0,0,0,-0.00245235411396366,0,0.0158360777799883,0,0,0,0,0,0,0,0,0,0,0.0625292610150661,0,0,0.0489389616032466,0,0,0,0,0,0,0.0306510777541662,0,-0.0154389272751485,0,0.0232351988702237,0,-0.030056944364753,0,0,0.0163145749403771,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.378838863627035,0,-0.148758596703413,0,0,0,0,-0.152845264856778,0.0934059175229926,0,0,0,0,0,0,0,0,0.0421680142746858,0,-0.0078863647286161,0,0,0,0,0,-0.214313423835939,0,0,0,0.320813486375163,0.0197148735912512,0,0,-0.00251168848190014,0,0,0,0,0,0,0.171712279663513,0,0,0,0,0,0,0.0255942056427465,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0619576295291838,-0.0181075730687786,0,0.103933326830937,0,0,0.119579391664362,0,0.16523167038012,0,0,0,0,0,0,0.108975387296401,0,0.0863727818154802,0,0,0,0.0557850160992341,0.255702003619702,0,0,0,0,0,-0.125214340239282,0,0,0,0,0,0,0,0,0,-0.149184091732342,0,0,0,0,0,0,-0.00392649836009186,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0526035641410019,0.170214660155676,0,0,0.167390790811085,0,0,0,0,0.0322870579781192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354539693587732,0.0714568649111879,0,0,0,0,-1.38777878078145e-17,0,0,0.0648379261184933,0,0,0,0.348641048252181,0,0,0,0.0148884653147129,0.0108693295306404,0,0,0,0,0,0
X000568.SZ,0,0,0,0.634525269938018,0.143694139781591,0,0,0,0,0,0,0,0,0.0737859415796798,0.0130815506468884,0,0,0,0,0,0,0,-0.0463969621617374,0,0,0,0.107525980672324,0,0,0,0,0,0,0,0.0360240297473583,0,-0.0429580738374365,0,0,-0.0465754483471556,0,0,0,0,0,0,0,0,0.0899640620930839,0,0,0.013282057747792,0,0,0,0,0,0,0
X600741.SH,0,0.143948437209662,0,0,0,0,0,0,-0.0497394498546016,0.116141429108463,0.108354235841296,0,0,0,0,0,0,0,0,0,0.0646316940235171,0,0.00400806986581732,0,0,0,-0.13565353436312,0.0950193632230428,0,0.00568753840864623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457671430335385,0,0.0729364225963059,0,0,0,-0.0241899429745665,0.0273706748397942,0,0,0,0,0,0
X002236.SZ,-0.0622795667703311,0,0.24437683945461,0,0,-0.0666918148724625,0.0157022820175351,0.153483413882492,0.262000537477282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049507293098868,0,0,0,0,0,0,0,0,0,0,-0.229617374186549,0,0,0,0,0.00593166624370981,0,0,0,0,0,-0.0532047686492796,0.0182660606592974,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.00419957854810948,0.0851885698371116,0,0,0,0.0412406893133366,0,0,0,0,0.00336489871496119,0,0.190636026537853,0,0,0,0,0.252289033586313,0,0,0,0,0,0,0,0,0,0,0.0116693079462554,0,0,0,0,0,0,0,0,0,0,0,-0.0631333518496078,0,0,0,0,0,-0.0669213722205009,0,0,0,0,0,0,0
X002241.SZ,0,0,0.254644486997885,0,0,0,0,0,0,0,-0.108012822659953,0,0,0,0.0975551442162881,0,0,0.436053457393733,0,0,-0.0569932514123557,0,0.137406158697532,0,0,0,0,0,0,0,0,0,0,0,-0.0165498136602804,0,0.0271682597147405,0,0,0,0,0,0,0,-0.176612485902995,0,0,-0.0204432495868304,0,0.0375748109303386,0,0,0.0120898490337995,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.0406271328447112,0,4.33680868994202e-19,0,-0.0578742397056523,0,0,0.124270795856556,0,0,0,0,0,0,0,0,0,0,0,0,0.0412322365961913,0,0,-0.133947349552082,0,-0.04613849714036,0,0,0.270855631525114,0,0,0,-0.0424643081062329,0,0,0,0,0,0,0.140832358027637,0,0.206350225466143,-0.0662061189288454,0.0534056910873036,0,0,0.0107544823529912,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0599284254166862,-0.0954866330384921,0,0,0,0,0.193702302270764,0.235597625947937,0,0,0,0,0,0,0.0298986850657866,0.116664203574852,0,0,0,0,0,0,0,0.0814389950505364,0,0,0.137602885365101,0,0,0,0,0.094860718243279,0,0,-0.250275686597235,0,0,0.177060774173576,0,0.11739508885856,0.114272125698002,0.133053565282717,0,0.00273127524449372,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0204653197165046,-0.0237496576397341,0.0197100322851765,0,0,0,-0.55957276166395,0.118811955767344,0,0,0,0,-0.144811856227422,0,0,0,0,0,0,0,0.0573214996115133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149787254027471,0.146784515848266,0,0.0462492554729109,0,0.168533615062232,0,0,0,0,-0.0314892842300749,-0.0667001044012608,0,0,0,0,0,0,0
X000625.SZ,-0.0893984070273108,0,0,0,0,0,0,0,0,0,0,0,0.1242056392504,0,0,0,0,0,0,0,0,0,0.0396863736214144,0.00899037691201364,0,0,-0.00958356498322401,0,0.073663721154041,0,0,0.0894121642529042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681935598193763,0,0.0223778145905896,0.00334197424055513,0,0,0,0,0,0
X601877.SH,0,0,0.0963018315224606,0,0.145842100111991,-0.0285429825857458,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0796315356579975,0,0,0,0,0.0436808294756218,0,0,0,0,0,0,0.0524510120591489,0,0,0,0,0,0.00362642668243592,0.0459974410484468,0,0,0,0,0,0,0,0,0,0.201143790622491,0,0,0,0.0188912340182113,0,0,0.0183858470696487,0,0,0,0,0,0
X600487.SH,-0.0640118580650617,0,0,0,0,0,0,-0.103934382322783,0,0,0,0,0,0,0,0,0.23892390938277,0,0.0774046408440761,0,0,0,0,-0.0842490445744571,0,0.246596314450892,0,0.0504806409884317,0,0.262446138033135,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0740773084505483,0,0.105865822951294,0,0,0,-0.0201082262023486,0,-0.033988659664628,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.144850845664081,0,0,0,0,0,0.274533072647071,0,0,0,-3.46944695195361e-18,0.110426171447555,0,0,0,0.0981603929396741,0,0,0.0937813327535184,0,0,0.130920758288629,0.173982888395731,0.0260533340246392,0,0,0,0.0113486445625596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935505330839544,0,0,0,-0.0234907593585967,0.0264568402499385,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0756125305867425,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.133705296716523,0,0,0,-0.00335901805128037,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382772467801674,0.112660087795513,0,0,0,0.0393678175633742,0,0,0,0,0,0,0,0.136932831772927,0.087337547469066,0.0406309175228834,0,0.0111815191631796,0,0,0,0,0,0,0
X300136.SZ,0,0,0.0458295641604772,0,0,0.0265460618671057,0,0,0.0570439853256807,0,0.0249788270640884,0,0,0,0.221681563771039,0,0,0,0,0,0,-0.0757682539645256,0,0,0,0,-0.0669596714727632,0,0.0545523583348693,0,0,0,0,0,0.142937801000283,0,0,0,0,0,0.053936606055861,0,0,0,0,0,0,0,0,0,0,0.0296231072583442,-0.025911316419523,0,0,0,0,0,0
X600066.SH,0,0.293610989242067,0,0,0,0,0,0,0,0,0,-0.0189235237300176,0,0,0,0,0,0.0617094022331725,0.138386102666704,0,-0.180910716360998,0,0.162364422162475,0,-0.0464463587366885,0,0,0.45882146385817,0,0,-0.134025283309793,0,0,-0.129148302648095,0,0,0,0,0,-0.306057312896396,0,0,0,-0.155179586560203,0,0.188911695190426,0,0,0,0,0,-0.0232749284852761,0.0113412434797813,0,0,0,0,0,0
X600809.SH,0,-0.125798763867556,0,0.217501124212818,0,0,0,0.082666059229146,0,0,0,0.0791219679256319,0,0,0,0,0,0.0955229475655647,0,0,0,0,0.0456475203660618,-0.0461142070135987,0,0,0,4.33680868994202e-19,-0.0207755717743778,0,0,0,0,0,0,0,0.0812506872303994,0,0,0,0.15106351565771,0,0,0,0,-0.0159678154940535,0,0,0,0,0,-0.0190948908804457,0,0,0,0,0,0,0
X300124.SZ,0,0,0.333403198408893,0,0,0,0.264734104775539,0,5.42101086242752e-20,0,0,0,0,0.0394602467532279,0,0,0,0,0,0,0.217555578854239,0,0,-0.122416640410552,0.102368552637449,0.0301937806455938,0,0,0,0,0.0383934418834977,0,0.153787653735302,0,0,0,0,0,0,0,-0.0689661615940456,0,0,0,0,0.282093297218338,0,0,0,-0.00791258704787697,0,-0.00433348703435791,0.025673041372352,0,0,0,0,0,0
X002508.SZ,-0.0874609207469352,0,0,0,0,0,0,0,0,0.280706990791056,0,0,0,0,0,0,0,0,0,0.053061314728726,0.10394799153362,0,0,0,0.0139229114836821,0,0,0,0,0,0,0,0,0,0.0970299167097307,0,-0.0839270433891512,0,0,0,0,0,0,0.109466877225872,0,0,0,0,0,1.0842021724855e-19,0,0,0.00821969416160165,0,0,0,0,0,0
X600522.SH,0.235159132627971,0,0,0,0,0,0,0,0,0.220687935443616,0.174755049622223,0,0,0,0,0,0,0,0,0,0,0.198474526631985,0.238422671721299,0,0.0446978764862312,0,0,0,0,0,0,0,0,0,0.063868299822612,0,0,0,0,0,-0.200338537277983,0,0,0.0390671514599367,0,-0.0243223635966037,0.0663281443419276,0,0,0,0,0,0.0309592276691075,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.203180864766572,0,-0.0138817295813463,0,0,0,0,0,0,0,0,-0.0446152319688953,0.05679824833804,0,0,0,0,0,0,0,0,0,0.154034515453297,0,0,0,0,0,0,0,-0.259257175947205,0,0,0,0,-0.0608320553129632,0,0,0,0.54200082655949,0.0207812391002605,0,0,0,0.0537244250300769,0,0.0717499746117616,-0.0651731498366708,0,0,0,0,0,0
X600867.SH,0,0,0.149263820926692,0,0,0.126050501019506,0,-0.0207402732678907,0,0,0,0,0,0,0,0.0734417469752178,0,0,0,0,0,0.0483038589541235,0,0,0.159629085161678,0,0,0,0,0,0,0,0,0,0.015933138807661,0,0,0,0,0,0,0,0,0,0,-0.207111215020276,0,0,0.0614304761971563,0.0398546251871631,0,0,0.012969020235307,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0335289032659556,0,0,0,-0.00555453039173215,0,0,0.0143424874043342,0.118369707846457,0,0,0.0678764931001888,0.0226053382070776,0,0,0,0,0,0.0337018807293292,0,0,0,0,0,0,0,0.0662236374431263,0,0,0,0,0.026567676089736,0,0,0,0,0.0815328483417326,0,0,-0.0118013021830578,0.0587487443290587,0,0.0189224179787069,-0.0147670943369844,0,0,0,0,0,0
X002294.SZ,-0.0100415721840671,0,0,0,0,0,0.0563644462986175,0.186709701396814,0,0,0.193481335549627,0.0530916400156829,0,0.0467811382025084,0.120745159492256,0,0,0,0,0,0.123448801944502,0.197899703329375,0,0,0,0,0,0,0,0,0,0,0,0,-0.115282759403361,0,0,0,0,0,0,0,0,0,0,0,0,0.00316393769266279,0,0,0,-0.0657608157509326,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0873348501061274,0,0,0.0549815249229492,0,0.0361780539124881,0,0,0.145518143790217,0,0,0,0,0,-0.222563900566467,0,0,0,0,0,0.0291820224555504,0,0,0,0,0,0,0,0,0,0,0.0228283451124214,0,0,0,0.0743398010193157,0,0,0,0.0228152315149144,0,-0.00609664768345459,0,0,0.0317068515196843,0,0,0,0,0,0
X600699.SH,0,0,0.100486979094219,0,0,0,0,-0.144884923932091,0,0,0,0,0,0,-0.0608996266203854,0.0592947171685887,0,-0.151996023589741,0,0,0.0898644846544606,0,0.0850573139237079,0,-0.0711075420857702,-0.0771470343858674,-0.0139010485948712,0,0,-0.0210256301078339,0,0,0,0,0,0,0,0,0,0.119504052943672,0,0,0,0,0,0.147125792839122,0,0,0.18457455422539,0,0,0,0.0101148020621547,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.2478907382053,0,0,0,0,0,-0.0760745550983766,0,0,-0.0449938466717759,0,0,-0.203227938456835,0,0,0,0,0,0,0.146853690386462,0,0,0,0,0,0,0,0,-0.0227059992087707,0,0,0,0,0,0,0,0,0,0,0,0,0.174631319256381,0,0,0.279166447729824,-0.164369576747294,0,0,0,0,0,0
X600271.SH,0,0,0,0.0839216310789792,0,0,0,0,0,0,-0.0410239525200137,0,0,0,0,0,0.0752788388121494,0,0,0.034490438087758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110132790159013,0.0221645183847926,0,0,0,0.0505298436674689,0,0,0,0,0,-0.0314030166228135,0.365798504357056,0,0.0586055077536106,0.00745083480883179,0,0,-0.00723447387338432,0,0,0,0,0,0
