,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000100.SZ,X000338.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X002456.SZ,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X600699.SH,X300003.SZ,X002294.SZ,X600867.SH,X000559.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002074.SZ,X600522.SH,X002506.SZ,X002508.SZ,X000623.SZ,X600498.SH,X000536.SZ,X002465.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.184465010082342,0,0,0,0,0,0,0,0,0,0,0.094712227444616,0,0,0,0,0,0,0,0,0,0,-0.12704694368298,0,0,-0.0968953004846294,0,0,-0.0325953552140193,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.119845932447948,0.0198320310608954,0,-0.0529533462886897,0,0,0,0,0,0.0190184691802007,-0.0301540975264604,0,0,0,0,0,0
X600703.SH,0,0,0,0.0845395012955877,0.17157098494555,0,0,0,0.184549699079443,0,0,0,0,0,0,0,-0.0205073482844405,0,0,0,0,0,0,0.0984011671092997,-0.22091140789342,0,0,0.196185158236747,0,0,0,-0.0341593405833412,0,0,0,0,0,0.185704643918246,0,0,0.00962505184254242,0,0,0,-0.00298311039176933,0,0,0,0,0.174346567517335,0.0200175756938177,0,0,0,0,0,0,0
X600741.SH,0,0.397088407807015,0,0,0.113886512289623,0,0.184861598124082,0,0.0814641882392137,0.0216028769452804,0,0,0,0,0,0.0976475293460708,0,0,0,0,-0.141538565383113,0,0,0,0.00624927970565999,0,-0.0513236399302178,0,0,0,0.0230302374107973,-0.0165459440482802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619281107130953,0,0,0,0,-0.00663444966554591,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.115418331479721,0,0,0,0,0,0,0,0.00999210266107538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455269282956258,0,0,0,-0.229606527203401,0,0,0,0,0,0,-0.0579463295264684,0,0,0,0,0,-0.0358390370514233,0,0.441770577787499,0,0,-0.0541103453314168,0,0.0164519328421253,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.334847887856649,0.000715346502571972,0.241849805697594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113735722154707,0,-3.46944695195361e-18,0,0,0,0,0,0,0.233817600038424,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0158366160187158,0,0,0,0,0,-1.0842021724855e-19,-0.00118702590254445,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0678487243510524,0,0,0,0,0.129637628447558,0,0,0,0,0.0389723779770378,0,0.00918117148977227,0,0,0,0,0.028423390646284,0,0.0669771514190398,0,0,0,0,0.212010652185362,0,0,0,0,0,0,0,0.241455959871172,0,0.114148177532909,0,0,0.18365259063,0,0,0,0,0,-0.0304184704550787,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.155194396655522,0,0,0,0,-0.137718388516099,0,0,0,-0.0118169094203304,0,0,0,0,0,0,-0.289709154192619,0,0,0,0,0,0.209665379048155,0,0.158309654528106,0,-0.182651183070032,0,0.193553483860044,0,0,0,0,0,0,0,0.132194633761702,0,0,0,0,0,0.132676926416069,0,0,0,0,0,1.73472347597681e-18,-0.0117158703800206,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0331474836849957,-0.130426654485357,-0.0127416863997151,0,0,0,-0.0263412283283781,0,0.448556446908908,0.0829016037132045,0,0,0.0689537486963974,0,0,0,-0.0973555088736249,0.0904553470853416,0,0,0,0,0.260017532820397,0.0743744996737476,0,0,0,0,0,0,0,0.291160809842257,0,0,0,0,0,-0.120908610156881,0,0,0,0,0,0.00513249615972211,0,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.0428188493501867,5.42101086242752e-20,0,0,0.0205604938617619,0,0,0,0.067537018135232,0,0.0286206287533595,0,0,0,0,0,0,0,0,0,0,0,0,0.0138770834605046,0,0,0,0,0.0309014244331346,0,0,0,0,0,0,0,0,0.0225181269923638,0,-0.0427720974250802,0,-0.00887178632607729,0,0,0,0,0,0.014916822994959,0.0333351344403459,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.177953084899356,0,0,0.0235566309945364,0,0,0,0,0,0,0,0.0903247126902272,0,0,0,0,0,0,0,0,0,0,0,0.45436485428917,0,0,0,0.291989567142745,0.314957821362739,0,0,0,-5.55111512312578e-17,0,0,0,0.102378980705857,0,0,0,0,0,0,0,0,0.0220607219959285,-0.0540400652814493,0.0435142013893714,0,0,0,0,0,0
X002236.SZ,0,0,0.103394657003243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384424801790425,0,0,0,0,0,0,0.219931515636848,0,0.631852432572509,0,0,0,-0.504646854367497,0,0,-0.415561028671107,0.0668828849641252,0,0,0,0,-0.187604689132044,0,-0.00562321706418171,0,0,0,0.54666222183173,0,0
X600118.SH,0,0,0,0.0405482852213115,0,0,0,0,0,0,0,0.040385418267399,0,0.0576417958840865,0,0,0,0,0,0.0990006768199819,0,0,0,0,-0.0202504959644052,0,0,0,0.152116494171173,0,0,0,0,0,0.119421722124918,0,0.115396142876415,0.302345695985332,0,0,0.0282226718893486,0,0,0,0,0,0,0.0328954984339308,0,0,0,-0.00250668300610356,0,0,0,0,0,0.0943575227567953
X600271.SH,0,0,0,0.0518283100658596,0,0,-0.053903251636273,0,0,0,0,0,0,0,-0.0942963614277348,0,0,0,0,0,0,0,0,0,0,0,-0.0810610080453848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806987698158981,0.231080216339106,0,0,0,0,0,0,-0.067137855795379,-0.0419990712575277,0.0513388282045841,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0801063009241328,0.321719326217418,0,0.0527337117968556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518934434427839,0,0,0,0,0.0204870706417635,0.103002458565958,0,0,0,0.0670932523504725,0,0,0.201797129509036,0,0.0508456961379856,0.0352117352264651,-0.0168889127117744,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.134877351117946,0,0,0,0.201645078319079,0,0.0258601881920183,0,0.32105267272847,0,-0.151274511046054,0.00532664226089499,0,0,0,0,0,0,0.00581006125748419,0,0,0,0.140453959231678,0,0,0,0,0,0,0,0.10544246908296,0,0.135259729328321,0.143890406233472,0,0,0,0,0,0,0,0.172916189664534,0.0858195644922166,-0.0600868430222883,0,0,0,0,0,0
X600177.SH,0,0.0673407709728969,0,0,0,0,0,0,0,0.145414337827038,0.267627085093179,0,0,0,0,0,0,0,0,0,0,0,0,0.0769897656195522,0,0,-0.00965201981327859,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905271188285781,0,-8.67361737988404e-19,0,0,0,0,0.0365172766193385,0,0,-0.000380895313383173,-0.0216057818367561,0.0150038839039052,0,0,0,0,0,0
X002085.SZ,0,0,-0.0568934926577448,0,0,0,0,0,0,0,0,0.18348183480506,0,0.103056955952192,0,0,0,0.0702679616885528,0,0,0,0,0,0.240125848950211,0.248179931242678,0,0,0,0,0,0,0,0,0,-0.423207147747788,0,0,0,0,-0.0103420036574856,-6.93889390390723e-18,0,0,0,-0.00029237263122511,0.025526816961528,0,0,0,-0.000596531867090997,-0.0446373974589401,0.0105074936304188,0,0,0,0,0,0
X000157.SZ,0,0,0.0791672927682734,0,0,0,0,0,0,0,0,0.0162802213467929,0,0.441749681967535,0,0,0,0,0,0.00848865623518819,0,0,0,0,0,0,0,0,0,0,0.0616747356531884,0,4.33680868994202e-19,0,0.0514636508430065,0,0,0,0,0.10132842958413,0,0,0,0,0,0,0,0,0,0,0.0154574539557518,-0.0175903232230915,0,0,0,0.128616604316,0,0
X600372.SH,0,0.033308948050275,0,0,0,0,0,-0.02756707097021,0,0,0,0,0,0,0,0.01007765228431,0,0,0,0.0206315445014391,0,0.218163754087741,0,0,0.0187792388683195,0,0,0,0,0,0,0.015064169992186,0,0,0,0,0,0.0252303537222014,0,0,0,0.207451046050654,0,0,0,0.108454120580081,0,0,0,0,0.00283312662659526,0.0166556363057089,0,0,0,0,0,0
X002007.SZ,0,0,0.114301904198637,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0126859093330816,0,0.105118673748737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155517882256875,0,0,0,0,-0.0691108971911987,0,0,0,0,0,0,0,0.311115429421924,0.0166511592835811,0,0,0,-0.0106429069378205,0,0,0,0,0,0
X300124.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064002592552961,0.191002714954981,0,0,0,0,0,0,0.117113994329829,0,0,0,0.0387731465890052,0,0,0,0,0,0,0,0,0.14197106926484,0,0,0,0,0,0,0.136284927093333,0.0406117306831477,0,0,0,0,-0.0362466437666657,0.0150222990672298,0,0,0,0,0,0
X600699.SH,0,0,-0.233217770667288,0,0,0,0,0,0,0,0,0,0,0,0,0.117062305470945,0.0468882161059812,0,0,0.165774550266542,0,0,0,0.0265164896672803,0,0,0,0,0.27082201049995,0,0,0,0,0,0,0.114951195736218,0,0,0,0,0.0375708581196151,0,0,0,0,0,0.124438746127019,0,0,0,0,0.021148928850186,0,0,0,0,0,0
X300003.SZ,0,0,0,0.210347882148139,0,0,0,0.0158274421896202,0,0,0,0,0,0,0,0,0,0,0,0.0661883395897269,0,0,0,0,0.00412859006117435,0,0.129401924542066,0,0,0,0.0784039800969119,0.0913632085524003,0,0,0,0.112161918280489,0.378360325929023,0,0,0,0.0759451885900765,0.0241009091731981,0,0,0,0,-0.0837949867883444,0,0,0,-0.0125182011517402,0.0103750062710451,0,0,0,0,0,0
X002294.SZ,0,0.146711330992834,-0.0023172752476569,0,0,0.138152971341173,0,-0.0914376219145265,0,0.0388917955169693,0,0,0,0,0,0,0,0,0.0889132146667178,0,0,0.0541765124656311,0,0,0,0,0,0,0,0.200472120479165,0,0,0,0,0,0,0.00688068950701002,0,0.0357896241206315,0,0,0,0,0,0.0999100030639298,-0.15157576272764,0,0,0,0,0.0116947460651434,-0.0135904082101919,0,0,0,0,0,0
X600867.SH,0,0,0.0172877469513778,0,0.205243249327819,0,0,0,0,0,0,0,0,0,0,0,0.0427147407677016,0.0442022199722856,0,0.0779857500138409,0,0,0,0,0.0154856759587374,0,0,0,0,0,0,0,0.0605849495045878,0,0,0,0,0,0.0227665550013408,0,0,0.03313285997171,0,0,0,0,0,0,0,0,-0.0114627434043203,0,0,0,0,0,0,0
X000559.SZ,0,0,0.0535646866713014,0,0.0066837212077457,0,0,0.0330995165403149,0,0,0,0,0,0,0,0,0,0,0,0.0578342468755043,0,0,0,0,0.0423417765549572,0,0.101437567378768,0,0,0,0,0,0.317674595660641,0,0,0,0.165956462806581,0,0,0,0,0.0138034973315824,0.0839624046674053,0,0,0.0733816339958905,0,0,0,0,0.00324031694915598,0.0126924558531958,0,0,0,0,0,0
X002292.SZ,0,0,0,0.052160411170525,0,0,0,0,0,0,0,0,0,0,0,0,0.10693353890936,0.0989382354720559,0,0.109816544463818,0.0688221039436294,0,0,0,0,0,-0.0309766543081054,0,0,0,0.107503579529604,0,0,0,0,0.351996856447009,0,0,0.0930804394009806,0,0.207339313015013,0.0821245281718864,0.151917898256629,0,0,0,0,0,0,0.166049190921104,-1.73472347597681e-18,0.012739031893266,0.0636051055730039,0,0,0,0,0
X600089.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.162931587787154,0,0.153175657658447,0,0,0,0,0,0,0,0,0,-0.0157058602245637,0,0,0.104328193164064,0,0,0.0360256378627162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206922144488336,0.10946249449032,0,-0.0770827005392268,-0.00576451294075391,0,0,0,0,0,0,0
X002180.SZ,0,0,0.193594451197305,0,0,0,0,0.0750684318414445,0,-0.575545154617673,0,0,0,-0.312578234452473,0,0,0.15303816824315,0,0,0,0,0,-0.0411431397951621,0,0,0,0,0,0.0940380689571284,0,0,0,0,0.205078691175502,0,0,0,0,0,0,0.290957029186691,0.252157259770934,0.0142083726789778,0,0,0,0.114980540271573,0,0,-0.143391923473318,0,0.0100175180290547,0,0,0,0,0,0
X002426.SZ,0,0,0.0885458419516369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111906104247099,0,0,0.0428103721126794,0,0,0,0,0,0,-0.0211917411355266,0,0,0,0,0,0,0,0,0.0480954214062861,0,0.073766832421606,0,-0.287636027309393,0,0,0,-0.0994414726244373,0.0711945583390814,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0191784313824659,0,0,0,0,0,0,0.170381248042438,0,-0.177125101256593,0,0,0,0,0,0,0,0.173781513200885,0,0,0,0,0,0,0.291138791215972,0.0508667582609378,0,0,0,0.0232451511308593,0,0,0,0,0,0,0,-0.0413696236835701,0,0,0.165687261528234,0,0,-0.0375837650747089,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.238463038769652,0,0,0,0,0,0,0,0,0.0896840504018453,0,0.272010900032963,0,0,0,0,0,0,0,0.0168504591317195,0.111689917481872,0.319191884135789,0,0,0,0,0,0,0,0,0.0268570135413337,0,0.10533664865906,0.0337642119052912,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0401711616966881,0,0,0,-0.00967720192481042,0,0,0,0,0,0,0
X002506.SZ,0,0,0.068986675143954,0,0,0,0,0.0212051039056629,0,0.0421763054033555,0,0,0,0.116728526701917,0,0,0,0,0,0.0621878404523271,0,0,0,0.00871872459957452,0,0,0,0,0,0,0,0,0,0,0,0.118567677979775,0.365884652526658,0,0,0.0887710027629655,0,0.0417971322501865,0,0,0,0,0,0.0203910904406718,0,0,0.0257763758446594,0,0.0621506622596472,0,0,0,0,0
X002508.SZ,0,0,0.15613546216415,0,0.0541243781131332,0,0,0,0,0,0,-0.0777156625382808,0.0789789588050927,0,0,-0.128914069260028,0,0,0,0,0,0,0,0,0,0,0.122572974734281,0,0,0.0844782212965538,0,0,0,-0.204120259956556,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0392577368570058,0,0,0,0,-0.0911141336814949,0.00316423966398846,0,0,0,0,0.0437724344912599,0,0
X000623.SZ,0,0,0.363983233107094,0,0,0,0,0.145389229325202,0,0.236950344174244,0,0,0,0,0,0,0,0,0,-0.641072700365399,0,0,0,0,-0.20072061129678,0,0,0.447450662751646,0,0,0.117965451560766,0,0,0,0,0.255309284052389,0,0,0,0,0,0,0.0153289900196764,0,0,0,0.260984636284438,0,0,0,0.0279640734493407,-0.0206143505916246,0,0,0,0,0,0.81444685740077
X600498.SH,0.237300644688744,0.0674219410760871,0,0,0,0,0.0747982019175871,0.0522435307371142,0,0,0,0,0,0,0,0,0,0,0,-0.0496043640090781,0,0,0,0.145010707209633,-0.124917849966223,0,0.00420228649846798,0,0.122458820949729,0,0,0,0,0,0,0.260708922645583,0,0,0.00905619614073581,0,0,0,0.0813322600939458,0,-0.291320021607605,0,0,0,0,-0.164223780010422,0,-0.0229732747658567,0,0,0,0,0,0
X000536.SZ,0,-0.197143954739761,0.100988072156831,0,0,0,0,-0.0835814083611595,0,0,0,0.098817117452985,0,0.00438737201434073,0,0.0234542171818302,0,0.0768783165015899,0,0,0,0,0,0,0,0,0,0,0,0.017068684456835,0,0.0699576851000776,0.0287192765614039,0,0,0,0,0,-0.0913834257522079,-0.367771005141734,0,0,0.234702699590533,0,0,0,0,0.035257881628733,0,0,-0.0440752222723812,0.0432761002702692,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0.0478063179073815,0,0.123183787297545,0,0,0,0.194739209778273,-0.0716802946975216,0,0,0,0,0.0662888306500218,0,0.112485401123215,0,0,0,0,0,0,0,0,0.157655770397877,0,0,0,0,0,0.0724444302534304,0,-0.0270921454096729,0,0.0386159623513943,0,0,0,0,0.0359715440536629,-0.0261980400761447,0,0,0,0,-0.01016761401179,0,0,0,0,0,0
X000547.SZ,0.0176008199552815,0,0,0,0,0,0,0.0474100434652251,0,0.00810418254168654,0,0,0,-0.141543254791685,0,0,0.0804456391585983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667049037831574,0,0,0,-0.110072818978979,0,0,0,0,0,0,0,0,0,0,-0.00674766166051608,0.0159375110909016,-0.00299715851319764,0,0,0,-0.00828230750538592,0,0
Change_TY3M,0,0,0,0.306299747522848,0,0,0,0,0,0,0,0.0732714583855476,0,0,0,0,-0.345808996181454,0,0,0.247547428554013,0,0,0,0,0.197276626514093,0,0,0,0,-0.0330374844030453,8.67361737988404e-19,-0.109559349791609,0,0,0,0,0.916754735759633,-0.263272471188629,0,0.12540035177677,0,0,-0.258782122118244,0,0,0,0,0,0,0,0.10476571745529,-0.0577012709672567,0,0,0,0,0,0
Slope,0,-0.206920503253807,0,0,0,0,0,-0.439814549176498,0,0,0,0,0,0,-0.0922127506867116,0,0.142501578660626,0,0,0,-0.430362410875197,0,0,0,0,0,-0.363108729144907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.363765050953025,0,0,-0.0864624110643567,0,0,0,-0.592421030365135,0.859155078701824,0,1.00479489401909,0,0,0,0,0,0
TED,0,0,0,0.326568461940521,0,0,0,0.234875762139119,0,0,0,0,0.865179982116693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02200551506176,0,0,-1.05023497808341,0.270880234743058,0,0.282206099948218,0,0,0,0,0.353966173768887,0,0,-0.404970505021739,1.19129869753849,0,-1.69691217054069,0.567374168250522,0,-3.54899796550033,0,0
RealEstate_excess,-0.287455004590294,0,0,0,0,0,-0.122590646415983,0,0.103411507905707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449292829093725,0,0,0,0,0,0,-0.168801441314885,0,0,0,0,0.221452753839913,0,-0.173211771189395,0.0280016913699046,0,0,0,0.100981062381027,0,0,0,0,0,0,-0.0203278163422085,0.0202624534609936,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.178354992595452,0.0466829902655621,0,-0.0636851842848991,0,0.0278454340745744,0,0,0,0,-0.00386005504561216,0,0,-0.0427946286115632,0,0,0,0,-0.00311300724402685,0,0,0,0,0,0,-0.13966262168124,0,0,0,0,0,0,0,0,0,0,0,0,0.0257208356928861,-0.00832466054000407,0,0,0,0,-0.0234619752587883,0.0237577517218443,0.0903482012116948,0,0,0,0,0
MKvol,0,0,-0.000301976639361947,0,0,0,0,0,-0.00286311742715473,0.00228252485757584,0,0,0,0.00399450208041901,0,0,0,0,0,0,-0.00280391556957278,-0.00406565749479936,0,0,-0.000747953484672271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148426567773353,0.00619853791619776,0,0,0,-0.00139146225334537,0,-0.00112900910023602,0,0,0,0,0,0.0210370962598987
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543856162289805,0,0,0,0,0,0,0,0,0.0387568419121856,-0.00524520696160625,0,-0.0306940678651393,0,0,0,0,0,0,0,-0.00664852916408743,0,0,0,0,0,0,0,0,0,0,0,0,0.00731726567043752,0,0,0.00760811180334378,-0.0242040440043709,0,0,0,0,0,-0.71673295925653
CarbonVol_Guangdong,0,0,0,0,0,-0.0123232030757543,0,0,0,0.0113198359752641,-0.00835622179025401,-0.00227142893422797,0,-0.00992111759995356,0,-0.0174595542369282,0.00720885155421902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00538265754097997,0,0,0,0,-0.00631085564203484,0,0,0,0,0,0,0,0,0,0.00151475166319756,0,0.00907529867142729,-0.00625884984133538,0,0,0,-2.71050543121376e-20,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.00931984815035474,0,0,0,0,0,0,-0.020897176818152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758444304456335,0,5.18581238148398e-05,0,0,-5.42101086242752e-20,-0.0100629084561922,0.00412535033049556,0,0,0,0,0,-0.00485558306399133,0,0,0,-0.151437751499628,0,0
