,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X600104.SH,X003816.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X002049.SZ,X002236.SZ,X600372.SH,X000100.SZ,X000661.SZ,X002241.SZ,X601877.SH,X000157.SZ,X600702.SH,X600741.SH,X002180.SZ,X000977.SZ,X002074.SZ,X600522.SH,X600460.SH,X600584.SH,X300142.SZ,X000733.SZ,X300003.SZ,X000800.SZ,X002007.SZ,X002463.SZ,X300146.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,-0.0546950392890756,0,0,0,0,0,0,0,0,0,0,0,0.29365517991128,0,0,0.112348159458507,0,0,0,0,0,0.0347293489185471,0.0364267903599256,0,0,0,0,0,0,0,0,-0.00508011304373429,0,0.109207288932731,0,0.0722813246392563,0,0,0,0,0,-0.0977819967574663,0,0,0,-0.0243420281632112,0,0.00810880282128037,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228440546346556,0.212628830423713,0.014638231684058,0,0,0.0743281662074636,0,0,0,0,0,0,0.152506599365207,0,0,0,0.0170175437069301,0,0,0,0,0,0.0123362439261991,0,0,0.0708378324261486,0.0361577881633342,0,0,0,0,0,0.0180441673130824,-1.0842021724855e-19,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277647309710694,0,0,0,0,0.103006797132608,0.0698411628826796,0.133801631928939,0,0,0,0,-0.0245848305349451,0.150304542643501,0,0,0,0,0,0,0.0837223016865355,0,0,0,6.93889390390723e-18,0,-0.0326367572752824,-0.111219149002254,-0.020404733241248,0,0,0,0,0.0231129066528961,0,0,0.0199374262516633,0,0,-0.00320312073122587,0,0,0,0,0,0,0
X600703.SH,0,0,0.223666100682922,0,0,0,0,0,0,0.0681528458425905,0,0,0,0,0,0,0,0,0,0,0.0267390908442354,0,0.229292160898492,0,0,-0.380698601339235,0,0,0,0,0.0219364952628132,0,0,-0.060024237308494,0,0.000668613580215338,0,0,0,0.72301025696539,0,0,0,0,0.288094418453341,0,0.102644023460125,0,0,0,0,0,-0.0984101322655415,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0329902568257988,0.191998766669503,0,0,0,-0.0978373326032749,-0.0545253754583758,0,0,0,-0.000110307337493963,0,0,0,0,0.239103246331298,0,0,0,0,0,0,0,0,0,-0.0109548809587651,0,-0.115419212226614,0.094959372440482,0.268280730818184,0,0.214797435358387,0,0,0,0.0473696740972234,0,0,0.00897058645225675,0,0.0565889218848678,0,0,0,0,0,0,0
X002236.SZ,0,0,0.352626824968072,0.0107113038662565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526541567245798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188538937722648,0,0,0,0,0,0,0.0928080887480623,0.172521615619302,0,0,0,0,0,0.176975842945306,0,0,0.105182106293364,0,0.100705511912983,-0.225876481852561,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.024527046847322,0.172608358088416,0,0,0,0,0,0,0,0,0,0.312632062208403,0,0,0,0,0,0,0,0,0,0.131310580555916,6.93889390390723e-18,0,0,0,0,0,0.075267328663773,0,0.0639567206258995,0,0,0,0,0,0,0,0,0,0.363487333466703,-0.436919725036977,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.112016113645932,0,0,0,0.0174863412687982,0.0548034335971053,0,0,0.0429782845309793,0,0.14312261801019,0,0,0.0427560062705325,0,0,0,0,0,0,0,0.0974979854409949,0.0372900836101257,0,0,0,0.122378805856215,0,0,0,0,0,0.0165397169526971,0,0,0,0,0,0,0,0,0,0.00595508986312569,0,0,-1.38777878078145e-17,0,0.0207317689037541,0,0,0,0,0,0,0
X000661.SZ,0,0.188664146699608,-0.627936186060651,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0299757406478199,0.394323691214649,0,0,-0.133885927875333,0,0,0,0,0.0476766892399051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479172684459743,0,0,0.207479098521866,0.0378226534010925,0,0.17584124861296,0,0,0.111349784352299,-0.0382750190683511,0,0,0,0,0,0
X002241.SZ,0,0,0.123644343121257,0,0,0,0,0,0,0,0,0,0.130385429606607,1.0077513897353,0,0,-0.087570184348292,0,0.0654645990617297,0,0,0,0,0,0.54095052286523,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166853354393728,0.110175115675566,0,0,0,0,0,0,0,0,0.30887007247473,0,0,0.0192418146556656,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833598578194916,0.150387674091604,0.00480488348209708,0.0537014070183369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281692603152841,0,0.269741886108982,0.00487886037156653,0,0.104374618517486,0,0,0,0,0,-0.0274865613401814,0.0100408262985656,0,0.0252753012574885,0,1.73472347597681e-18,0.0115102876578536,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610370432149917,0,0.563647662591992,0,0.0336057450704093,0,0,0.155651219429221,0,0,0,0.0485673671819047,0,0,0,0.040619252956126,0,0,0,0,0,-0.00609770567970994,0,0,0.0358915560180969,0,0,0.0463828324734933,0,0,0,0.00896198795918367,0,0,0.0131417235091189,0,0.0263413106632435,0,0,0,0,0,0,0
X600702.SH,0,0,0.130090839631148,0,0,0,0.203277458986337,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.186862299186375,0.244519771609528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232491416053812,0,-0.122106563472507,0,-0.290804029117198,0,0,0,0,0,0,0.0869371487097906,0.0399748267981376,0,0,0,0.0676030748975206,-0.0717517428540788,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0491050075243218,0,0.606186880669508,0,0,0,0,0,0,0,0.156726842466512,0,0,0,0.120939710886963,0,0,0,-0.113565808394177,0,0,0,-0.0364650279677725,0.0885219305100522,0,0,0,0,0.0773372171239003,0,0,0,0,0,0,0,0.0803325259844447,0,0,0,0,-0.0275186617603515,0,-0.0312963855384353,-0.00831587726277418,0,0,0,0,0,0
X002180.SZ,0,0,0.101240148408323,0,0,0,0,0,0,0,0,0,0.116485909024223,0,0,0,0.107935796907117,0.0537676141521517,0,0,0,0,0.086948938887895,0,0,0.0406171068482238,-1.73472347597681e-18,0,0,0,0.13780711607611,0,0,0,0,0,0,0,0.0362413214018843,0,0.0578675739107356,0,0.0764487044563018,0,0,0,0.0275017706700731,0,0,0,0,-0.0482949009348748,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0468922164665756,0.0227079487191491,0,0,0,0,-0.245835949717094,0.986649106144898,0.746748380335481,0.254592431650932,0,0,0,-0.320514950193107,0,0,0,0,-0.492867197111027,0,0.00378044974180453,-0.251866251942171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754060473711772,0,0,-0.090982836603461,0,0.105296904020442,-3.46944695195361e-18,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.0146193400045595,0,0,0,0,0,0,0,0,0,0,0.327056769845498,0.0498493766109597,0,0,0.0336921445835844,0,0,0,0,0,0,0,0,0.222362601314634,0,0,0,0,0,0,0,0,-0.0844479355917554,0,0,0,0.235923572671399,0,0,0,0,0.0244801702655393,0,4.33680868994202e-19,0.0181495959334852,0,0,0,0,0,0
X600522.SH,0,-0.212157369084356,0,0,0,0,-0.0616847990534826,0,0,0,0,0,0,0,0,-0.041811156475248,0,0,0,0,0,0,0,0,0.332483791792618,0.151904675883617,0.149853911396114,0,0,0,-0.0707930750125016,0,0,0,0,0,0.105441419836627,0,0,0,0,0,0.261697915344482,0,0,0,0,0,0,0.0451817214459114,0,0.0794171836905959,-0.0762160358121928,0.0383482205425246,0,0,0,0,0
X600460.SH,0,0,0.0261541874116212,0,0,0,0,0,0,0.19948052031736,0,0,0.256906952298695,0,0,0,0,0.0600032766406633,0.039322111201383,0,0,0.0162207796050289,-0.0588009858768148,0,0,0.177001811571349,0.130882485434647,0,0.0352392045528199,0,0,0,0,0,0,0,-0.0959664287951401,0,0,0,0.0876915235724547,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0506907397427368,-0.0863642941078153,0,0,0,0,0,0
X600584.SH,0,0,0.019179551296689,0,0.240016416187531,0,0.143006114176944,0,0,0,0,0,-0.0809470640739116,0,0,0,0,0,-0.658424583422263,0,0.108272704145417,0,-0.014211069942464,0,0,0,0,0,0,0,0.0662734915977141,0,0,0,0,0,0.0140339524317836,0,0.0755869151773062,0.620896828161987,0,0,0,0,0,0,0.0891589725342426,-0.176984069878398,0,0.167880191045918,0,0.0444851503775401,-0.0146844731899277,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.00879644857208576,0,0,0,0,0,0,0,0,0,0,0.0719180525918471,0,0,0.049545219235146,0,0.129354454212041,-0.0654873799198137,0.059419468333102,0,0,0,0,0,0,-0.176095138638899,0,0,-0.0280336828375818,0,0,0,0,0,0,0,0,0,-0.0062360867277229,0.146321768828226,0,0,0,0.0871911304489207,-0.0420780783640053,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00032758058192113,0,0,0.0460400874159912,0,0,0,0.233273962131617,0,0,0,0,0,0,0,0,0,0.282123714188381,0,0,0,0,0,0.0781968476170415,0,0,0,0,0,0,0,0,0,0,0,0,-0.385474360835848,0,0,0.00576757227991501,-1.0842021724855e-19,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.149502253579048,0,0,0.105346779033078,0,0,0,0,0,-0.111749414028639,0,0.145176283681362,0,0,0.15750450791639,0,0,0,0,0,0.038148232031547,0,0,0,0,0,0,0,0,0,0,0,-0.0296887029022504,0,0,0,0,0.0681790435433872,0,0,-0.0292866009725163,0,0,0,0,-0.029771348902242,0,0.0719380891883543,0.0017027915853946,0.0365971835439205,0,0,0,0,0
X000800.SZ,0,0,0.11737837606451,0.0440143980638995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158971226594315,0.0612358809605526,0.0785318143983452,0,0.0659913874637047,0,2.71050543121376e-20,0,0,0,0,0,0.0623371138227599,0,0.23411329656584,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00900666511710616,-0.0324931999617042,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002007.SZ,0,-0.109553630851012,0,0,0.26140677875595,0,0,0,0,0,0,0,0,0,0,0.0208425375039921,0,0,0,0,0,0,0,0,0,0,0.0407076647791124,0.100419680153136,0,0.0213017854808556,0,0,0,0,0,0,0.0174083362401598,0,-0.0715317006875138,0,0,0,0,0,0,0,-0.0366537684669972,0.135769526108267,0,0.019482816287496,0,0.0417837351157937,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.190657167343626,0,0,0,0.385987064280502,0,0,0,0,0,-0.113153694557841,0,0,0,0,0,0,0,0.135848430862309,0,0,0,0,0,0,0,0,0,0.243740143388494,0,0.0422472568486741,0,0.106128011241289,0,0,0,0,0,0,0,0,0.0137639023470204,0,0,-0.0408374740506997,0,0,0,0,0,0
X300146.SZ,0,0,-0.15047990847025,0,0,0.0725251251444558,0,0.0694855520480053,0,0,0,0,0,0,0,0.108349870229217,0,0.214277691896738,0,0,0,0,0.220268438183629,0,0,0.222444917467932,0,0,0,0.0428708189700939,-0.0418100127832352,0,0,0,0,0,0.0639763885808481,0,-0.320318193799139,0,0,-0.179099491155324,0,0,0,0.236114843348425,-0.14164551244706,0,0,0,0,0.0386769766093142,-0.0640161757462481,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.183129632136401,0,0,0,0,-0.0199687678690411,0,0,0,0,0,0.0119528395132853,0,0,-0.0524083449119532,0.0886454168535536,0,0,0,0,0,0,0,0,-0.124525647764165,0,0,0,0,0,0,0,0,0.4377070035221,0,0,0,0,0,-0.0126392777051766,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.440429164023692,0,0,0.331574258130802,0,0,0,0,0.313930598702575,0,0,0.191159090907564,-0.194357153088539,0,0,0,0,0,0,0,0,-0.065568292991573,0,0,0,0,0.120623999706688,0,0.524548122036033,0,0,0,0,0,0.234809728155633,0,0.0683586689593944,0,0,0.0298344786122819,0,0,0,0,0,0,0
Change_TY3M,0,0,0.377999071236077,0,0,0,-0.107089989220504,0,0.0141880974144125,0,0,0,0,0,0,0.0201128708280722,0,0,-0.0841753427526845,0,0,0,0,0,0,0,-0.21732593907762,0,0,0,0,0,0,0,0,0,0,-0.0196816284556287,-0.0628936885417842,0,0.0146646301236947,0,0,0,0,0,0.00750591878145103,0,0.0636715014191039,-0.200574391909605,0,0,-0.117920555178186,0,0,0,0,0,0
Slope,0,-0.403126642098433,0,0,0,0,0,0,0.0900456715264006,0,0,0,0.128763665586538,0,0,0,0,0,0,0.127305450059799,0,0,0,0,0,0,0,-0.349168367495613,0,0.258270243417569,0,0,0,0,0,0,0.15867538222884,-0.118332396896226,0,0,-0.290350334210613,0,0,0,0,0,0,0,0,0,0,0,0.702327779962221,0,0,0,0,0,0
TED,0.252658403598936,0,0,0,8.67361737988404e-19,0,0.295247468502582,0,0,0,0,0,0,0,0,0,0,0,0.0352887902798572,0,0,0,0,-0.0822954567323684,0,0,0.101072042789236,0,0,0,0.0692065647370843,0,0,0,-0.167462945616789,-0.00830253527435216,-0.0680129992168229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723140969973721,0,0,0,0,-5.9766764057143,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.062869409551361,0,0,0,0,0,0,0,0,-0.000878989925816226,0,0,0,0,0,0,0,0.109256802430063,0,0,0,0.0194525120471068,0,0,0.103356225006187,0,0,0.016950686275147,0,0.113140093252603,0,0.107729900655002,0,-0.0640750706314443,0,-0.0725487075127329,0,-0.173401004382369,0.0788442699575348,0.0522579315479901,0,0,0.0422205106859755,-0.0252538342971388,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0606772200179877,0,0,0,0.0252067926751136,0,0,-0.00992020141228583,0.129318312497237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034109335183557,0,0,0,-0.0369070331160624,0,-0.0121193381640372,0.0547437359992899,0,0,0,0,0,0,0.0207296162058375,0,0,-0.0346399637359487,0,0.031335536888344,-0.0105925120230583,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103510803805286,0,0,0.000660243384838244,0,0,0,0,0,0,0,-0.000394254554643032,-0.00206766837406548,-0.000603818040084795,0,0.00078423691470978,0,0,0.00142717799751619,0,0,0,0,0,0,0,0.00205658792418637,0,0.00182451842422558,0,0,0,-0.00264037650257651,0,0,0,0,0,0,0.000630697029523064,-0.0032933381115106,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037573894733106,0.000461340032775911,0,0,0,0.013836502467812,0,0,0.00276392246921136,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-2.09779451192101e-05,0,0,0.000388920724937717,0,0.0992547673760897,-0.143302232821503,0.00166782496591685,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335158786824296,0,0,0,0.000825088597657787,0,0,0,0,0.00125860838107475,0,0.00565340539771805,0,0,0,0.00274004668080778,0,0,0,0,0,0,0,0,0.00435519091952311,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0220907787817728,-0.0277470047445763,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0231185809781242,0,0.0466640740716687,0.0194203684242239,0,0,0,0,0,0,0,-0.0160906454857778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189121963716229,0,0.00785493975983715,0,0,-0.00472117025692615,0,0,-0.0072702399723805,0,0,0,-0.0105890390021904,0,0,0,0,0.0414060406654216,-0.0460549948621108,0,0,0,0,0,0
