,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600031.SH,X600690.SH,X600118.SH,X600271.SH,X000100.SZ,X600372.SH,X002129.SZ,X600703.SH,X000157.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X600177.SH,X002236.SZ,X600066.SH,X600582.SH,X000559.SZ,X300124.SZ,X002292.SZ,X000977.SZ,X600060.SH,X600435.SH,X002465.SZ,X600839.SH,X002456.SZ,X000800.SZ,X002475.SZ,X601877.SH,X600198.SH,X002294.SZ,X300003.SZ,X000581.SZ,X002007.SZ,X002491.SZ,X000623.SZ,X002276.SZ,X600498.SH,X000568.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0276560302206009,0,0,0,0,0,0,0.17607365193856,0,0,0,0,0.0345950299799718,0,0,0,0,0,0,0,0.0374866093418338,0,0,0,0,0,0,0,0,0,0,0.00520672543126616,0,0,0,0,0,0,0,0,0,0,0,0.077858072142081,0,0.25061189808207,0,0,0.000457916330492263,0.0074437640402946,0,0,0,0,0,0
X600104.SH,0.101166421367313,0,0,0.158054970609536,0.0811332759903084,0.00549194261346744,0,0,0,0,0,0,0,0.0153215422753471,0,0.0242572462113618,-0.0260923891221304,0.0182840449958508,0,0,0,0,0,0,0.0544703290752467,0.0656634011521783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441023365957122,0,0,0.121564837343432,0,0,0.000749546271060775,-0.000577857494897297,0,0,0,0,0,0
X002415.SZ,0,0,0,0.219358729174155,0,0,0.0533313785878789,0,0,0,0,0,0,0,0,0,0.0829545259138964,0,0,0,0,0.162192688532792,0.0946588404482749,0,0,0.0571206716059798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269445642395111,0,0.0208317306898101,0,0,0,0.451243282092598,0,0,0,0,0,0.00241855982843051,-0.0154270420955755,0,0,0,0,0,0
X000651.SZ,0,0.0716624224717627,0.0787636054316519,0,0,0.0876818623434842,0,0,0,0,0,0.138242793222553,0,0.0182698693570313,0.0521883305711943,0.0424058058139351,0,0,0,0.0904649591719082,0,0,0,0,0,0,0,0,0,0,0,0.0426396024021841,0,0,0.0734508849840244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165567655283114,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.147595959770737,0,0.10182487268007,0,0,0,0,0.106497027862418,0,0,0,0,0,0,0,0,0.169217871670748,0,0,0,0,0,0,0,0.1313779394892,0,0,0,0,0.0235867004862169,0,0,0,0.101256555247397,0,0.130339897352956,0.0791773177592158,0.223410060613599,0,0,0,-0.00717511011533985,0,0,0,0,0,0,0
X000063.SZ,0.0480066474519435,0,0.0805521386150155,0,0,0,0,0,0,0,0,0,0,0,0.0773273120251003,0,0,0,0,0,0,0.125899389914085,0,0,0,0,0,0,0,0,0.048703610589269,0,0,0,0,0,0,0,0,0.02475512939053,0.0220413154216193,0,0,0,0,0,0,0.280965707920659,0.195345217498639,0,0,-0.00151069017652028,0.0106080371540441,0,0,0,0,0,0
X000625.SZ,0,0,0.24131204246998,0.117204545536369,0.0911743655388211,0,0,0,0,0,0,0,-0.171995893542485,0,0,0,0,0,0.0685917226830747,0,0,0.0645151563995526,0.014285703509512,0,0,0,0,0,0,0,0,0,0,0,0.0475075777299957,0,0,0,0,0,0,0,-0.090154044904993,-0.118105798188325,-0.0995002643586519,0,0,0,-1.73472347597681e-18,0,0,-0.00631179703553527,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.0726385073386734,0,0,0,0,0,0,0,0,0,0,0,0.116399291471715,0,0.0113992954327446,0,0,0,0.0376832915053339,0,0.0213931564935544,0,0,0,0,0,0,0,0,0.0295609964118242,0,0,0,0,0,0.0220974555906866,0,0.0379351672960247,0.352350053196011,0,0,0,-0.00971396665696056,0,0,0,0,0,0
X000858.SZ,0,0.137215317542004,0.00302295589784781,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0507776234183936,0,0,-0.015502443039552,0,0.0435566884978723,0,0,0,0,0,0,0,0,0,0,0,-0.0155166182857004,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106590222464864,0,0,0,0,0.418325828379772,0,0,-0.00290892148970534,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0691672593303469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147034777169525,0,0,0,0.058349553648875,-0.00817528730158553,0,0.0404535953389362,0,0,0,0,0,0,0,0,0,-0.0373611351886086,0,0,0,0,0,0,-0.00344768968159313,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0180915629008526,0,0,0,0.025026790154295,0,0,0,0,0,0,0,0.147247885163794,0,0.0631815256340201,0,0,0,0.232930088094742,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0401663091662726,0.138588077314595,0,0,0,2.84028688451784e-05,0,0,0,0,0,0,0,-0.0787577054042135,0,0,0,0,0,0,8.67361737988404e-19,0.0160113361429235,0,0,0,0,0,0
