,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X600703.SH,X000625.SZ,X002241.SZ,X000338.SZ,X601877.SH,X002049.SZ,X000596.SZ,X000661.SZ,X600089.SH,X002179.SZ,X300142.SZ,X600741.SH,X600460.SH,X000100.SZ,X002074.SZ,X000799.SZ,X600884.SH,X002236.SZ,X601799.SH,X000157.SZ,X600702.SH,X600779.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X000800.SZ,X300003.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.49637664852928,0,0.0218336602682121,0.0587336798155543,0,0,0,0,0,0,0,0,0,0,0,0.075650377322707,0,0,0,-0.033417214216927,0,0,0.0508271298370935,0.0310470275561461,0,0,0,0,0.0296523109294807,0,0,0,0,0,-0.00313374475942261,0,0,0,0.040415488618421,0,0,0,0,0,0,0,0,0,0,0,0,-0.000779875024324649,0,0,0,0.00930407624629792,0,0
X000858.SZ,0.117361071987937,0,0,0.0162294858779763,0.197122855345694,0.0201457593974972,0,0,0,0,0,0,0.00617134756715897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631327912725598,0,-0.0179389513761729,-0.0109417616995934,0,0,0,0,0.155045057436378,0,0,0,0,0,0.23873563672947,0,0,0,0,0,0,0,0,0,0,0,-0.029967431588047,0,0,0,0,0,0
X002415.SZ,0,0.0679650856656768,0,0,0,0,0,0,0.220767471362628,0,0,0.00220846974262513,0,0,0,0,0,0.0420578046126109,0,0,0,0,0,-0.0551642583257921,0,0,0,0,0,0.0051418202255819,0,0,0,0,0,0.106117758266291,0.00960660767452227,0,0,0,0.0700106275606422,0,0,0,-0.0781214978976519,0,0,0,-0.0730504924059208,0,0,0,-0.000376315602561091,0,0,0,0.0327349223932253,0,0
X600809.SH,0,0,0,0,0,0,0.249880005447112,0,0,0,0,0,0,0,-0.00520970569080267,0,0,0,0,0,0,0,0,-0.0247656962864001,0,0,0,-0.00566916854914739,0,0,0,0,0,0,0.455712905122371,0,0,0,0,0.154161099607442,0.0144651608900025,0,0.0334802392024543,0,0,0,0,0,0,0,0,0,-0.0242382132616188,0,0,0,0.0388071354883895,0,0
X000568.SZ,0.319497614423629,0.297400667274706,0,0.213067801678762,0,0,0,0,0,0,0,0,0,0,-0.0680291791885529,0,0,0,0,0,0,0,0,-0.00986720751982169,0,0,0,0,0,0.0350130381650461,0,0,0,0,0.00699879654565403,-0.0599024720158134,0,0,0,0.0697582801694489,0.0297309194825073,0,0,0,0,0,0,0.0127144129297021,0,0,0,0,-0.00193062239044738,0,0,0,0,0,0
X600276.SH,0,0.123523806497529,0,0,0,0,0,0,0.169253803227018,0,0,0.055434814821069,0.0210707638892002,0,0,0,0,0,0,0,0,0,0,0,-0.133291854332109,0,0,0,0,-0.0240556860400306,0,0,0,0,0.222358989355548,-0.025719254013289,0,0,0,0,0,0,-0.0258386547194057,0,-0.169813299534285,0,0,0.454401056746313,-0.168533630606562,0,-0.0173479391012369,-0.0149351337354428,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.29091986328675,0,0,0,0,0.0547751047440282,0,0,0,0,0,0,0,0,0,-0.151551639223857,0,0.104822599432222,0,0,0,-0.0175909787463761,0.0504497889401373,0,0,0,0.0359231924650255,0,-0.100442232553793,0,0,0.101991187137207,0,0,0,0,0,0.0801786976500209,0,0,0,0,0,0,0,0,0,0,0,-0.00719686434505719,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0932398083445191,0,0,0,0,0,0.160571858361967,0,0,0.149027057941572,0,0,0,0,0,0.0646410272545704,0,0,0,0,-0.0255612323843491,-0.221814972282404,0,1.73472347597681e-18,0,0.174222994393772,0,0,0.00518616094943861,0,0,0.194801726816894,0,0,0,0.0245236443602002,-0.0126281347430766,0,0,0,0,0,-0.187729661862361,0,0,-3.46944695195361e-18,0.0115220584354983,0,0,0,0.0178372224519913,0,0
X600690.SH,0,0,0.203910788556016,0,0,0,0,0,0,0,0,0,0,0,0.0263647604287951,0,0,-0.0412053818731156,-0.0739382158705314,0,0,0,0,0,0.0142314223446915,0,0,0.0963041850318017,0,0,0.0292917355599284,-0.104491033334175,0,0,0,0,0,0,0.102475451257359,0,0.192582718844123,0,0,0,0,0,0,0,0,0,0.0703027109604537,-0.00656532034849773,0,0,0,0,-8.67361737988404e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000539160557037958,0.0839161284116068,0,0,0,0,0,-0.0532041666435078,0.123634109311925,0,0.0597754923705136,0,0,0,0,0,0.0107132251579467,0.0232076218035155,0.204109782840154,0,0,0.0269589285699781,0.095989596285524,0,0,0,0.0422915309601923,0,0,0.0714184909228903,0,0,0,0,0,0,-0.0530783963341174,0,0,-0.0216724258626526,0,0,0,0,-0.0207163145747262,0,0
