,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002074.SZ,X002180.SZ,X300142.SZ,X600741.SH,X600884.SH,X600460.SH,X000733.SZ,X600702.SH,X000100.SZ,X000157.SZ,X000799.SZ,X600563.SH,X601799.SH,X002236.SZ,X600584.SH,X002176.SZ,X600487.SH,X000800.SZ,X002414.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.279087798725567,0,0,0,0,0.0492006766778898,0,0,0,0,-0.00850497016866874,0,0,0,0.0401801306989014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894583475364419,0,0.0607081037012922,0,0,0,0,0.0552136247094224,0,0,0,0,0,0,0,0,0,0.00135171437572708,0,0,0,0,-0.0176417341864051,0,0
X000858.SZ,0,0,0,0.303223516436823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645236846392949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178189438249601,0,0,0.0557351821520779,0.050613432019692,0,0,0,0,0,0,0,0.0192897191532665,0,0.0158226080661325,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.612987175138296,0.0343405927391728,0,0,0,0,0,0,0.040521317855992,0,-0.0447124421096565,0,-0.00378286655951676,0,0,0,0,0.0480821105651712,0,0,0,0,0,0,0,0,0,0.0673328135068749,0,0,0,0,0.0224359579172229,0,0.0627586589167582,0,0,0,0.0106768434294684,0,0,0,-0.210305571696086,0,0,0,0,0,-0.0114825612818852,0,0,0,0,-0.0195116907716264,0,0
X000568.SZ,0,0.19422795319159,0,0,0,0.0318936709541551,0,0,0,0,0,0,0,0,0,0.0192211457140016,0,0,0,0,0.0402939450437603,0,0,0,0.022011269931317,0,0.000971772746942255,0.0581565566112122,0.00255322460711184,0,0,0,0,0,0,0,0,0.366354229884351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358964053356357,0,0,0,-0.0299829149894499,0,0
X002415.SZ,0,0,0.113428689895892,0,0,0.368889935711949,0,0,0,0,0,0,0,-0.11888963204565,0.0946733057636387,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0620066837235146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373540335246365,0,0,0.702410030969867,0,-0.0229749884304342,-0.0658625392134808,0,0,0,0,0.141185478931572,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0653049433790229,0.155086537567779,0,0,0.0589503034701579,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.0221586886406438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776123247579729,0.241933834546344,0,0,0,0.0120411926754026,0,0,0,0.038906641791404,0,0,0,0,0,0,0,0,0,0,-0.0193060717694987,0,0
X600690.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.134428797691115,0,0,0,0,0,0.0642480582296492,0,0.0681102038352389,0,0,0,0.0122223145251626,0.12554503030552,0,0,0,0,0,0,-0.0529058675986423,0,0,0.0727868497715123,0,0,0,0,0.0201645392416713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.344156550706847,0,0.0787916691982754,0,0,-0.33078203246629,0,0.0184881689563112,0,0,0,0,0,0.0375370868252343,0,0.328942955283104,0,0,0.190307076785456,0,0,0,0,0,0,0,0,0,0.0785950071490474,0.0329752896030451,0.322559755687092,0,0.0499501914467126,0,0,0,0,0,0,0,0,0.0547606400884069,0,0.281139080926249,0,0,0,0.0231848189691351,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00710233254080011,0,0,0,0.049905872666305,0,0,0,0,0.109988475559885,0,0.04079689969676,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.227084672102379,0,0,0,0,0.00738448164090563,0.169409757291124,0,0,0,0,0,0,0,-0.027335857786935,-0.0911033112862587,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376699883074551,0,0.139611659087813,0,0,0,0,0.0353439866599,0,0.131956013965276,0,0.0747525203767732,0,0.00177892185765421,0,-0.109228632414733,0,0,0,0,0,-0.0895373246732935,0,0,0,0,0,0,0.0623211490400981,0,0,0,0,0,0,0,0,0,0,0,0.11546871577525,0,0,-0.0156443589665572,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.137084528343235,0.0170302641602785,0,0,0,0,0,0,0,0,-0.0418610187205681,0,0,0,0,-0.0792928370717593,0,0,0,0,0,0.290865691828297,0,0,0,0.206888210191007,0,0,0,-0.0502511227005634,0,0,0,0,0.0966187269398588,0.128029669818984,0,0,0,0,0.0284265169090688,0,0,0,0.0242287975159106,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0869353534109829,0.154569259505866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087635006441585,0,0,0,0,0.073394266009579,0.0742307418656342,0,0,0,0.0920727250905156,0,0,0.046745464525895,0,0,0,0.0248428892357981,0.14784004820949,0,0,0,0.0623312632473061,0,0,0,0,-0.0478025758942668,0,0,0,0,8.67361737988404e-19,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366828943811888,0,0,0,0,0.055338824882541,0,0,0,0,0,0.0364214989709489,0,0.011966811945591,0,0,0,0.324092255342742,0.0516124675400309,0,-8.67361737988404e-19,0,0,0,0.125672276819005,0,0,0,0.102910570448013,0,0,0,0,0,0.040813408496661,0,0,0,0,0.111204774452838,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665093269430485,0,0,-8.67361737988404e-19,0,0,0,0.091661194314667,0,0,-0.0886925990245465,0,0,0.0828171662611472,0,0,0,0.37877214489328,0,0,0,0,0,0,0,0.0193663221130938,0,0,0,0,0.469379601500303,0,-0.241260240356801,-0.103041242145418,0.0161205549213201,0,0,0,0,0.0548684276211021,0,0
X300124.SZ,0,0,0,0,0.167778259996256,0,0,0,0,0,0,0.143962660377547,0,-0.0124966927890315,0,0,0,0,0,0,0,0,0,0,0,0,0.0451818625970048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193070062121692,0,0,0,0,0.171162253748559,0,0,0,0,0,0,0,0,0,0.0191514409375914,0,0
X600031.SH,0,0,0,0,0,0,0.0800482151258478,0.258639384688309,0,0,0,-3.46944695195361e-18,0.103464759507715,0,0,0,0,0,0,-0.0847545706195016,0,0,0,0.239832891785479,0,0,0,0,0,-0.058217532627542,0,0,0,0,0,0,0,0,0.146290975189961,0.233736054822993,0,0,0,0,0,0,0,0,0,0.00821977525967639,0,1.73472347597681e-18,0,0,0,0,0.0240294969661429,0,0
X000725.SZ,0,0,0.0567631086112467,0,0.0319570812115377,0,0,0.00270130435464109,0,0,0,0.0435120723896987,0,0,0,0.0287030294230703,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149541369496398,0,0,0,0,0.125849837300902,0,0,0,0,0.371390597357761,0,0,0,0,0,0,0,0,0,0,0.0251282361488903,0,0.0136133269273094,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.227196770913187,0,0,0.00888018874511619,0,0.0702746271334469,0,0,0,0,0,0,0.175253554237748,0,0,0,0.39069634696283,0,0,0.00976337391526236,0,0,5.42101086242752e-20,0,0,0,0,0.385248477216418,-0.0296572928088039,0,0,0,0,0,0,0,0,0,0,-0.178815204938463,0,0,0,0.0221121475112606,0,0.316433624058733,0,0,-0.0243035235727291,0,0
