,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X002371.SZ,X600104.SH,X003816.SZ,X300124.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X600372.SH,X000661.SZ,X000100.SZ,X000977.SZ,X002241.SZ,X601877.SH,X600702.SH,X000157.SZ,X002180.SZ,X600741.SH,X300142.SZ,X600522.SH,X002074.SZ,X600584.SH,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002463.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.343143380149473,0,0,0,0.198018488241717,0,0,0,0,0.00206662788923472,0,0,0,0,0.0546976126257755,0,0,0.137746479507599,-8.67361737988404e-19,0,0.0109243367729968,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0738175614662998,0,0,0,0,0,0,0.0344907934479879,0.0335879956522378,0.0117526352020999,0,0,0,0,0,0.0673754431579371,0,0,0,0,-0.0421863242856568,0.0454113588556996,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0570804380037265,0,0,0,0.411510462076635,0,0,0,0,0,0,0,0.105339790331687,0,0,0,0,0,0,0,0,0,0,0.0543891083152399,0,0,0,0,-0.050992663993187,0,0,0,0,0,0,0,0,0,0,0.00561115190814362,0,0,0,0.0314511694054624,0,0,0,0,-0.0619397143093436,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,-0.121029470519791,0,0,0,0,0,0,0,0.205675156634411,0,0.0191745683832824,0,0,0,0,0,0.159639574477525,0,0,0,0,0.0412917032954098,0,0,0,0.213159420780408,0,0,0,0,0,0,0,0,0,0,0,0.170522553024682,0,0.0273312111168129,0,0.0777000349307907,-5.42101086242752e-20,0,0,0,0,0,0
X000568.SZ,0,0.470728262234948,-3.46944695195361e-18,0,0,0,0,0.038839263685618,0,0,0.0644916084485075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767669184773528,0,0,0,0,0,-0.0507014301611093,0.230619025340186,0,0,0,0,0,0,-0.193840562844264,0,0,0,0,0,0,0.0746730100172898,0.0259435520294984,0,0,-0.045261977227968,0.0480384413140429,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133979289074801,0,0,0,0,0,-0.0274745197429066,0,0,0.0663846197528874,0,0,0,-0.131238709894463,0,0.0877967151652209,0.016349578416637,0,0.150918786908836,0,0,0,0,0.0159212668688407,0,0,0.202915709298914,0,0.0324748356165332,0.0111969857070744,0,0.00332379380821808,0,0,0.00597304366454193,0.0330149370088481,0,0,0,0,0,0
X600809.SH,0,0.352285182532815,0,0,0,0,0,0.381882644832555,0.0774475983448623,0,-0.00556661185025694,0,0,0,0.0222587905294179,0,0,0,0,0,0,0,-0.0536936945644378,0,0,0,0.023251674545127,0,0,0,-0.0137271174998724,0,0,0,0,0.0950402200901636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403941521395868,0,0,-0.0253113456370119,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.423641310666435,0.00597618710774033,0.141868400784334,0,0,0,0.0872760927794858,0,-0.135126099838042,0,0.170348723560871,0,0,0,0,0,0,0,0.108165769240621,-0.279161402170179,0.0402100771052139,0,0,-0.00944893442310428,0,0,0,0,0,0,0,0,0,0.065256800540512,0,0,0,0,0,0,0,0,0,0.0596419801346113,0.0190623322734362,-8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0.0899244952227307,0,0,0,0.277487077620754,0.0544448037642332,0,0,0,0,0,0,0,-0.0786080284761423,0,0,0,0,0,0,0,0,0,0,0,-0.0720930439442433,0,0,0,0,0,0,0.127657804543804,0,0,0,0,0,0,0,0,0,0,0,-0.0589543767656725,0,0,0.0718566895942191,0,0,-0.0295145879482401,0.00675635132143627,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0856139208948122,0.286972349975312,0,0.110778004860513,0,-0.241485722071979,0,0,0,0,0,-0.289454881977042,0,0,0,0.0370945328046359,0,0.0580864447017435,0,0,0,0,-0.20362142400984,0.226708805149639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411722555796941,0,0,0.0125430601506601,-0.0582562643951937,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134820789777516,0,0,0,0,0,0,0,0,-0.144936659104433,0,0.0518914790937839,0,0.099673284486492,0,0,0,0,0,0,0,0.0854401908366058,0.181792921563607,0,0,0.264544938658541,0,-0.18318416382632,0,0.0955394214917484,0,0,0,0.0309575420489527,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0562552332107377,0,0,0,0,0,0.155511849261595,0,0,0,0,0,0,0,0,0,0,0.0394385300024344,0,0,0,0,-0.0529823363864832,0,0,0,0,0,0,0,0,0,0.182418823825778,0.247037677885536,0,0,0,0,0.122312471506115,0,0,0,0,0.0224763797818171,0.0556899179103459,0,0,0,0,0,0
