,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002241.SZ,X002371.SZ,X300124.SZ,X600703.SH,X000063.SZ,X000338.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X002074.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600702.SH,X600741.SH,X600089.SH,X002236.SZ,X000799.SZ,X600779.SH,X000157.SZ,X601799.SH,X002180.SZ,X002414.SZ,X600522.SH,X000733.SZ,X600884.SH,X600584.SH,X002008.SZ,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.490410505319345,0,0.0198491244940436,0.0627771150377446,0,0,0,0,0,0,0,0,-0.142369523578097,0,0,0,0,0,0,0,0.00195590004947927,0,0,0,0,0,0,0,0,0,0,0.0510641153704541,0,0,0,0.0115219210582178,0,0,0,0,0,-8.67361737988404e-19,0,0.0173357155746757,0,0,0,0,0,0,0,-0.00328939400819178,0,0,0,-0.00584655283817051,0,0
X000858.SZ,0,0,0,0.369107700173439,0.066058774549535,0,0,0,0,0.0800382164842607,0,0,0,0,0,0,0,0.0473010907962115,0,0,-0.0469615327450095,0,0,0,0,0.30860000107883,0,0,0,0,0,0,0.0773398222919755,0,0.0501967627179292,0,0,0.0757325775779872,0,0,0,0,-0.0035277313302158,0,0,0,0,0,0,0,0,-0.0177642016495277,0.0199760813245273,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0109994156446182,0,0.0991757904661934,0.282042095103153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623434490735451,0,0,-0.00209586830255789,0,0,0,-0.0393557244484299,0.0675692237461728,0,0,0,0,0,0,-0.156107763426002,0.0732667570041757,0,0,0,0,0,0,0,0,0,0,0.00418413318016351,0,0,0,0,0,0
X600809.SH,0,0.254064476774869,0,0,0,0.0690855005378356,0,0,0,-0.0175479113952081,0,0,0,0,-0.0981087462573898,0,0,0,0,0,0,0,0,0,0,0.145852067076824,0,0,0,0,-0.213555266323686,0.0870926069633623,0,0,0,0.0889976762316613,0.327723731878586,0.0325481707248725,0,0,-0.0538954768518106,0,0,0,0.00324222066382633,0,0,0,0,0,0,-0.00719899661945757,-0.0688221081485344,0,0,0,0,0,0
X000568.SZ,0,0,0,0.171016675999313,0,0,0,0,0,0,0,0,0,0,0.0102040677203477,0,0.0484704339951295,0,0,0,0,0.492684402426278,-0.0668898300835752,0,0,0.0356868744316787,0,0,0,0,0,0,0,0,0,0,0,0.150546366635691,0,0,0,-0.196911782555924,-0.111284707663176,0,0,0,0,0,0,0,0,0,0.0216500205101649,0,0,0,0,0,0
X002475.SZ,0.023698031208365,0.218350629692837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100328139367363,0.17743246836409,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0090002581323938,0,0,0.16112501734367,0,0,0,0,0,0,0,0,0,0,0,0.123706126355413,-0.0672218056195356,-0.0711617906021811,0,0,0,0,0,0,0.0186260885523967,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0937377387025942,0,0,0,0,0,0,0,0,0,0,0,0,0.018044504114985,0,0,0,0.139254742710018,-0.294217779804367,0,0.0282297947922364,0.137809912575596,0,0,0.00474044961683979,0,0,0,0,0,0,0,0,0.0305800784064714,0,-0.0594531179416393,0,-0.104250432176335,0,0.195335046062931,0,-0.0120228250783922,-0.00838653842881408,0.0182520527250166,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.00574395278493222,0,0,0,0.0660586419336394,0,0,0,0,0,0,0,-0.0711156575350205,0,0,0.00771063309531497,0,0,0,0,0,0,0.305464873973044,-0.140201464926552,0,0,0,0,0,0.0422127936308759,0,0,0,0,0,0,-0.032381024443021,0,0,0.0484855584117952,0,0,0.0511409830949159,0.00440651200437394,2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0.234567311007166,0.0212006243329953,0.24878329218932,0,0,0,0.252877706259771,0,0,0,0,-0.129603325874555,0,0,0,0,0,0,0,-0.108654767579641,0,0,0,0,0,0,0,0,0.0552369024888684,0,0,0,0,3.46944695195361e-18,0.14173111623576,0,0.0323054993193488,0,0,0,0,-0.0448443415953635,0,0,0,0,0,0,0,0,0.00671630533043832,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.536675721438534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670430838792636,0,0,0,0,0,0.00765430608075181,0,0.134184470994491,0.0640718018254178,0,0,0.137926015702529,0.046706659130794,0,0,0,0,0,0,0,0,0,0.128621498187262,0,0,-0.0360906423918013,0,0,0,0,0,0,0,0,-0.0354055534968654,0.0843250799535509,0,0,0,0,0,0
X600104.SH,0,0,-0.0467488579135168,-0.00660032385482731,0.0218542652881993,0,-0.0494488756109653,0,0,0,0,0,0.277205211052381,0,0.0674449727777444,0,0,0,0,0,0,0,-0.0359842390067497,0,0,0,0,0,0,0,0,0.0323008758375444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112292784744769,8.67361737988404e-19,0,0,0,0,0,0.0461447396026658,0,0,0,-0.106967023030266,0,0
X000651.SZ,0,0,0,0,0.0431697471825369,0.00912332239658053,0,0.0765519737499097,0,0,0,0,0,0,0.0422339187148404,0,0,0,0,0.0843875688643847,0,0.107169641071737,0,0,0,0,-0.0917538033185103,0,0,-0.0300299464111489,0,0,0.202106329781072,0,-0.101588768309147,0.126149987526988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132609525215115,0.0460916234944568,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0186369225514028,0.0648173284811426,0,-0.0139627941147925,-0.0295335365175337,0,0,0,0,0,0,0,0,0,0.271500078166018,0,0,0,0,0,0,0,0,0,-0.0278792624836815,0,0,0.00636920550333563,0,0,0,0,0.0598162759392247,0.248354704957358,0,0,0.0561010150424011,0,0,0,0,0,0,0,0,0,0,0.0202789390113856,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0351439803288717,0.000765575635178744,0.0202108932056099,0,0,0,0,0,0,0,0.0153481953782601,0,0,0,0,0,0,0,0.0170833017336954,0,-0.0377686892425581,0,0,0.0522257196902984,0.352176566617273,0,0,0,8.67361737988404e-19,0,0,0,0.184577586524954,0,0,0,0.0665330219951715,-0.00684052960107865,0,0,0,0,0,0,0,0,-0.0225618313362869,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.189370639329834,0,0.177753259296072,0,0,0,0,0,0,0,0,0,0,0,0,0.0314533716229682,-0.0714925477127294,0,0,0,0,0,0,-0.421038607794509,0.0339559434699159,0,0.254438143219015,0,0,0.0859683556267064,0,0,0,0,0,0,0.0435598518062733,0.160444684396545,0,0,0,0.71216864868483,0,0,0,-0.0444901903310961,0,0.00558478883569613,0,0,0,0.0165696028791637,0,0
X002371.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0223332184397302,0,0,-0.173844868847823,0,0,0,0,0.00997455679421271,0,0,0,0,0.00495286360070485,0,0,0,0.0245306102622352,0,0,0,0,0.0975876948461461,0,0,0.353118294041681,0,0,0,0,0,0,0,-0.115246990543074,0.118567959423221,0.0852300746315525,0,0,0,0,0.694091919579393,0,0,-0.038144196948747,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.00917490722547358,0.204328773990956,0,0,0,0.0575706326809247,0.103097234377205,0,0,0,0,0,0,0.0701508200592492,0,0,0,0,0,0,0.208931158126388,0,8.67361737988404e-19,0,-0.0212624183115201,-0.0285504635608231,-0.112132558038256,0.093148982009368,0,0,0,0,0,0,0.337451424212198,0,0,0,-0.0376097984576253,0,0,0,0.0539263109115102,0,0,0,0,0,-0.0952080041248408,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101278704458972,0.24542506622883,0,0,0,0.19000387657283,0,0.0351380377420029,0,0,0,0.184087183457661,-0.0365466511603956,0,-0.0452623037338712,0,0,0.041492530025476,0,0,0,0,0,0,0,0.0953299456494313,0.0944095040655841,0,0,0.215995482012338,0,0.215511184506114,0,0,0,0,0,0.122978005398029,-0.152157164451725,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.0480308080389412,0,0,0,0,0,0,0.00546926973940802,0.00596210512862754,0,0,0.0747702420070439,0.0948716941111391,0,0,0,0,0.0934910902142664,0,0,0,0.0848234572035302,0,0.176203340339719,0.0454199673391881,0,0.029372395918998,0,0,0,0,0,0,0,0,-0.0672278581802579,0,0,0,0,0,0.324208615329636,0,0.000128630850599982,-0.0125409142358064,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.037186790087956,0,0,0,0,0.452829432254857,0,8.74941295952456e-05,0,0,0,0,0,0.112959075564809,0,0,0,0,0,-0.0734464214749883,0,0,-0.0448997293093838,0,0,0,0,0,0,0,0,0.0305485481964221,0,0,0.242878213014597,0.0289184796472505,0,0,0,0,0,-0.257380568050433,0,0,0,0.0362831143346058,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0116459419770724,0.0275157862003512,0,0,0,0,-0.0899505562751953,0,0,0.15778557939119,0,-0.0405090395324926,0.154215739211426,0,0,0.0897769932496622,0,0,0.0545714127424032,0,0,0,0,0,0,0.022132607566368,0,0,0,0,0.279211907309772,0,0,0,0,0,0,0,0.0278448984253537,0,-0.0683510201402808,0,0.0574200079487429,0,0,0,0,-0.0425901099438275,0,0,0,0,0,0,0
X000596.SZ,0.0483511076663824,0,0.0711246600552319,0,0.340527930473324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156775501133113,0,0,0,0.233266198584169,0.0730431768473302,0,0,8.67361737988404e-19,0,0,0,0,0.0765612117590898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199097642902058,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0123392911449066,0,0,0,0.136037361247787,0,0,0,0,0,0.181048263175161,0,0,0,0,-0.254279230529131,0,0,0,0.150279684913401,0,0.0157159396894306,0,0.146918111996129,0.118407185429204,0,0,0,0,0.167227888445592,0,0,0,0,0,0,0,0,0.242458636798357,0,0,-0.2923837114086,0,0,0,0,-0.0717169363815676,0,0,0,0,0,0,0
