,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X002371.SZ,X300014.SZ,X000596.SZ,X300003.SZ,X002236.SZ,X002007.SZ,X601877.SH,X000977.SZ,X600183.SH,X300124.SZ,X000157.SZ,X000625.SZ,X002456.SZ,X002129.SZ,X300142.SZ,X600118.SH,X002008.SZ,X600584.SH,X300136.SZ,X600271.SH,X002179.SZ,X000066.SZ,X002180.SZ,X002463.SZ,X002414.SZ,X600699.SH,X600177.SH,X002049.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0592999689292793,0,0,0,0,0,0,0,-0.0495441955282337,0,0,0,0.053339400557239,-0.0145742968050577,0,0,0,0.164640897369892,0,0,0,0,0.193111961638936,0.1540005707872,0,0,0,0,0,0,0,0,0,0,0.0765695625872038,0,0,0,0,0,0,0,0,-0.128833444649058,-0.0822655828260933,0.136472345754865,0,0,0,0,0,-0.0652121709900768,0,0,0,-0.0624431407831785,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0279005657092217,0,0,0,0.560824503474784,0,0.0380178968410947,0,0,0,0,0,0.0439030668664473,0,0.0169189368189388,0,0,0,0,0,0,0,0,0.0470010029180739,0,0,0.00805089105017448,0,0,0,0.024276493667935,0,0,0.0235153134836566,0,0,0,0.070563725541623,0,0,0,0,0,0,0,0,0,0.0338956759324837,0,0
X600276.SH,0.221952167794044,0,0,0,0,0,0.0660198965565074,0,0,0,0,0,0.0233983877479612,0,0,0.124925712706721,0,0,0.00589048576204798,0,0,0.05294694940312,0,0,0.13759281179295,0,0.151526582312411,0,-0.0854455038218333,0,0,0,0,-0.0302687341264524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435105742548711,-0.0276936495548467,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.00745405241358946,0,0.0182207996903561,0,0,0,0,0,0,0,0,0,0,0,0.0320952996086559,0.155560431999163,0,0,0,0,0,0,0,0,0,0,0.0949291383622601,0,0,0,0,0.0856967592293615,0,0,0.0388129382447472,0.153419486356236,0,0,0.00485836610576108,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0673601369633532,0,0,0,0,0,0,0.130431971947218,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.210613586095603,0,0.0133314014167604,0,0,0.308321395125356,0,0,0,0,0,0,0.142110852245546,0,0,0,0,0,0,0,0.0510714237827263,0,0,0,0,0,0,0.0306479022116209,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.219621873749232,0,0,0,0.0147876931791083,0,6.93889390390723e-18,0,0.228043843639467,0,0,0.000421906112931316,0,0,0,0,0,0,0,0,0,0.148564900720943,0.107049031967117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370621657361849,0,0,0,0,0,0,0,0,0,0.00690970954758116,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.201421500869767,0,0.085817803021174,0,0.241719410461854,0,0,0.0801261135645993,0,0,0,0,0,0,0,0,0,0,0.0157938970193725,0,0.0487865682799494,0,0.0919660259948262,0,0.08365621896624,0,0,0,0,0,0,0,0,0,0,0,0,-0.00463150766724555,0,0,0,0.0359621942559307,0,0
X000063.SZ,0,0,0,0,0,0,0.0739017619667476,0,0,0,0,0,0,0,0,0.17475016791365,0,0,0,0.0603389105947102,0,0,0.0846723042180999,0,0,0,0,0,0,0,0,0,0,0,0.190619052543079,0,0,0,0,0.230343078619544,0,0,0,0,0,0,0.150825201816533,0,0,0,0,-0.0426805834795512,0.0435475112998159,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.102478589888679,0,0,0,-0.0495461161781884,0,0,0,0,0,-0.0332058342833439,0.192655533843542,0,0,0,0,0,0,0,0,0,0.150039492606375,0,0,0,0,0,0.0761116361859571,0,0,0.112053515744666,0,0.153157840785204,0,0.12170654018494,0,0,0,0,0.00282937895685346,0.00675270201331053,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773662118394429,0,0,0,0.330994796662854,0.0188480122843596,0,0,0,0,0,0,0,0,0,0,0,0.0382887619697718,0,0,0,0,0,0.0369106510526999,0,0,0.0128236586113719,0.0112174288219578,0.115015108432811,0,0,0,0,0.128187875653301,0,0,0,0,0,0,0.0638033104792867,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270653363657311,0.103491490895727,0,0,0,0,0,0.0802231986770023,0.0275124534831008,0,0.194969684648575,0,0,0,0,0,0,0,0.0695970094413146,0,0,0,0,0,0,0,0,0.0673386359550354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316930509382653,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.223773737401282,0,0,0,0,0,0,0,0,0.138601352610112,0,0.0110908461107611,0,0.0598830845810735,0,0,0,0,0,0,0,0.38741741384513,0,0,0,0,0,0,0.026486590090116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577352702663542,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0469350742347216,0,0,0,0,0,0,0,0,0,0.0232369736172444,0.0285972175192131,0.160362644926503,0.135226047512029,0,0,0,0,0,0,0,0.0201099219057935,0.00694280452172562,0.0158671023804335,0,0,0.0184263481995081,0,0,0,0,0,0.0277357963431624,0,0,0.216197094227554,0,0,0,0,-0.0264060264752956,0,0,0,0,-0.0207457994706337,0,0
X000568.SZ,0,0.311429534603302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276783210862638,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0733473538446318,0,0,0.00868250074669794,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0464913508710935,0,1.73472347597681e-18,0.0564844194422613,0,0,-0.0118051841761923,0,0,0,0.0323062752175823,0,0
