,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600031.SH,X003816.SZ,X600809.SH,X600703.SH,X000338.SZ,X600690.SH,X002241.SZ,X002371.SZ,X300014.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X000100.SZ,X300124.SZ,X002049.SZ,X600584.SH,X300003.SZ,X600183.SH,X002129.SZ,X600741.SH,X002236.SZ,X000977.SZ,X000800.SZ,X000625.SZ,X000157.SZ,X601877.SH,X002456.SZ,X002414.SZ,X300136.SZ,X002185.SZ,X000066.SZ,X002463.SZ,X002179.SZ,X002008.SZ,X000021.SZ,X600118.SH,X600522.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.208887336921941,0.207157888381111,0,0,0,0,0,0.0870610041958571,0,0,0,0,0,0,0,0,0,0.000713430416896067,0,0,0.0234730385223643,0,0,0,0,0.0503340253029275,0,0,-0.0349702217112345,-0.0289154296790237,0,0.0752232387847109,-0.0118299099655208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00729602519431112,0.00813707554326768,0,0,0,0,0,0
X000858.SZ,0.207058805782657,0,0,0,0,-0.0859893634629488,0,0,0.0364899924788406,0,0,0.192772924150906,0,0,0.174543098275404,0.0277506594221251,0,0,0.156313246166872,0,0,0.0237165797955391,-0.0463775947696252,0.135488511857596,0,0.0122877767134702,0,0,0,0,0.0161665938282378,0,0,0,0,0,0,0,0,0,0,0,0.0406657768302042,0,0,0,0,0,-0.0916194264696869,0,0,-0.00822381262079872,0.0129969613865254,0,0,0,0,0,0
X600276.SH,0,0,0,0.0631513154408352,0,0,0,0,0,0.0516083400118676,0,0,0,0,0.0914451075906537,0,0,0,0,0.0377471338301062,0,0,0,0,0,0,0.00936457501645359,0,0.225151003192958,0.111823604014484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306216372494007,0,0,-0.00691092043660273,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28789429770073,0,0,0.0665782648407923,0,0,0,0,0.0424741309011312,0,0,0.00506961344362636,0,0,0,0.0192399830490675,0,-0.027621450904302,0,0,0,0,0.101061540161165,0,0,0,0,0,0.0799536667888498,0,0,0,-0.0386282863147593,-0.00976387476208666,-0.0199184306094217,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.113200374608779,0,0,0,0,0,0,0.285977690983684,0,0,0,0,0.388777860634511,0,-0.0322744569315751,0,0,0,0,0,0,0.017511066002419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113229411452148,0,0,0,0.0168202924974503,-0.0104342273905109,0,0,0,0,0.00170926554039359,0.0114808108569422,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0782118338092803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228474298950448,0,0,0,-0.035229363871585,0,0.445953524775998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868192053040559,0.147972299829539,0.279114836547275,0.0494178418656769,0,0.00531348506342376,0.00105298289488621,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-0.15115746081872,0,0,0.131539927615623,0,0,0,0,0.0843617668873122,0,0.109646500534002,0,0,0,0,0,0,0,0,0.114024987604847,0,0,0,0.064410735930208,0,0,0.0890608358880084,0,0,0,0,0,0,0,0,0,0.160299673273823,0,0,0,0,-0.0280917359281306,-0.00606072147616747,0.0156345520430226,0,-0.0748832712330692,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.283457938637301,0,0,0,0,0,0,0,0,0,0.0424429765630243,0.183489374716893,-0.00985755589442301,0,0,0,0,0,0,0,0,0,0,0,0,0.042645903994246,0,0,0,0.081573549839536,0,0,0,0,0,0,0.118914948925813,0,0,0.0508147439463618,0.338219008518774,-0.0369990891486733,0.0125286604953174,-0.0122807181747073,0,0,0,0,0,0
X002304.SZ,0,0.0890699187009835,0.103406974527749,0,0,0,0,0,0,0,0,0.419448281324263,0,0,0,0,0.19065888959693,0,0,0.0788243235401158,0,0,-0.015389664188438,0,0,0,0,0,0,0,-0.00854910490901994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735190714353378,0,0,0,0,-0.00523199983227168,0.00564553632498783,0,0,0,0,0,0
X000661.SZ,0,0,0.0728133999177943,0.154928065967732,0,0,0,0,-0.11686668996423,0,-0.094897237649382,0,0,0,0,0,-0.0296727439059977,0,0,0.0981713039125739,0,0,0.148409571264159,0.0449855191371075,0,0,0,-0.113434674067755,0.0342072808824663,0,0,0,0,0,0,0,0,0,-0.0141134449140801,0,0,0,0.103244230106812,0,0,0,0,0,0,-0.0434150217976847,0.0746041158363563,0,-1.0842021724855e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0631353437666013,0,0,0,0,0,-0.0608455274684873,0,0.0603807551414147,0,0,0,0,0,-0.0237947418569073,0,0.387580266475463,0,0,0,0,0,0,0.111338857498743,0.0566903729421923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156375867378218,0,0.0152232381193308,0.00169661237271618,0.0009574853189943,0,0,0,0,0,0
X000568.SZ,0,0.595308284659819,0,0,0,0.0250367564209264,0,0,0.0318893876197748,0,0,0,0,0,0.203686697004917,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0483042383814196,0,0,0,-0.108732848091262,0,0.0540551054389147,0,0,0.0557467262107272,0,0,0,0,0,0,0,-0.058286174412866,0,0,0.0903893794560006,0,0,0,0.00541590228769277,0.00625490928178475,-0.0120477454340296,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.119994947390266,0,0,0,0.0229844145020849,0,0,0,0,0,0,0,0.313621123643326,0,0,0,0,0.00120527704727358,0,0,0,0,0.0010661985232614,-0.0460693759279199,0.104394234719839,0,0,0.0903709905593624,0,0,0.0108855619944003,0,0.159214627355638,0,0,0,0,0,0,0,0,0.172414753248377,0,0,0,0,0,-0.0125160575009491,-0.0124696815230346,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0432478196144638,0,0,0,0,0,0,0.0447152041752873,0,0,0,-0.00110432468866322,0,0,0,0,0,0,0,0,0,0,0,0,-0.029495298522546,0,0,0,0.0521222087130914,0.0697367781946243,0,0,-0.0207680530293126,0,0,0,0,0,-0.00561670973226315,0.0647442058094041,0,0,0.0867798452455778,0,0,0,0,0,0.00494206634942794,-0.00675799273227554,0,0,0,0,0,0
