,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X300003.SZ,X002236.SZ,X300124.SZ,X000625.SZ,X600498.SH,X600487.SH,X002008.SZ,X600809.SH,X000661.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X600066.SH,X600089.SH,X600177.SH,X000596.SZ,X002506.SZ,X600867.SH,X600522.SH,X300146.SZ,X002180.SZ,X002456.SZ,X600566.SH,X600372.SH,X002241.SZ,X600699.SH,X600118.SH,X002294.SZ,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.343248952781508,0,0.259141650305801,0,0,0.100363035965701,0,0,0,0,0,0,0,0,0,0,-0.0905437682669308,-0.103516522138395,0,0,0.0385286814595809,0,0,0,0.0233647211187909,0,0,0,0.0225199086010408,0,0,0.220290947863309,0,0,0,0,-0.0313219846198358,0,0,0,0,0,0,0.078052418953833,0,0,0,-0.00431471135858887,0.015344078306343,0,0,0,-4.33680868994202e-19,0,0
X600104.SH,0,0,0.134225140558953,0,0,0,0,0,0,0.104476561211285,0,0,0,0,0,0.104852190588435,0,0,0,0.0427014813210201,0,0,0,0.0975926039754138,0,0,0.0255536284497431,0,0,0,0,0,0,0,0,0,0,-0.132629202636209,0,0,0,0,0.439128345868327,0,0,0,0,0,0.0867433321763052,0.0310709407760586,0,-0.0353385868036717,0.0429435232433591,0,-0.0215010556831606,0,0.0165060208298115,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298528986307366,0,0,0,0,0,0,0.710704546408486,0,0,0,0,0,0,0,-0.0949046006603842,-0.0781299609871897,0,0.115454924027688,0,0,0,0,0,0,0,0,0,0,0,0.00651105286527808,0,0,0,0.0175488978587748,0.22782024368045,0,0.0336512364125265,-0.0173042797413135,0.0125910924163772,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.225496177630045,0,0.172893557219244,0,0,0,0,0,0.0637123806308783,0,0,0,0,0.0431677756576064,0,0,0,0,0,0,0,0,0,0.0384735706965428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23222261385882,0,0,0.00112350414780844,0,0,0,0,0,0,0
X000858.SZ,0.268693034105667,0,0,0,0,0,0.338506655050846,0,0.0757986039299881,0,0,0,0,0.0257815081926278,0.050538512149946,0,0,-0.0325432635951465,0,0,0,0,0,0.0121726993141389,0,0,0.129882358971322,-0.0350415120990751,0,0,0,0,0.101487133451497,0,0,0,0,-0.0673194242452136,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282687762514348,0.0276681207547195,0,0,0,0,0,0
X600276.SH,0.0230417789002798,0,0.183821502330726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423093785156537,0,0,0,0,0,0,0.0492782875127417,0,0,0,0,0,0,0,0.0338826007927175,0,0,0,0,0,0,0,0,0,0,0,0.200131380009618,0.0348331310511875,0,0,0,0.00554521547793508,0.0500754871156493,0,0,0,-0.0702935575983246,0,0
X002304.SZ,0.0421660820112672,0,0,0,0,0,0,0,-0.0313312720757003,-0.0698978043296835,0,0,0.375781066246922,0,0,0,0,0,0,0.165977337874808,0,0,0,0,0,0,0.0917843415438119,0,0,-0.130812105873947,0,0,0,0,0,0.41674469544736,0,0,0,0.0460347161829258,0,0,0,0,0,0,0,0,0,0,0,-0.0098821350749153,0.0352674778273073,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.152735290598633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366381920225839,0,0,0.0364575635145602,0,0,0.117256687037482,0,0,0,0,0,0,0,0.197177347426878,-0.128223238788332,0,0.0926006610190992,0.0235969822337909,0,0,0,0.173445903072202,0.205874755848279,0,0,0,0.00322138284231224,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.105537852095427,0,0.0545359545659304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19479752869264,0,0,0,0,0,0,0,0,0,0.0368752352982857,0.20465598524963,0,0,0,0,0,0,0.0359195231172285,0,-0.120223722153102,0,0,0,0,0,0,0,0.401193243924135,0,0,-0.039925422637473,0,0,0,-0.0195676757499066,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179176075982722,0,0.402240528839584,0.120491309893234,0,0,0,0,0.0744312106083846,0,0,0,0,0,0,0,0,0.055364376619709,0,0,0.0248809984196749,0,0,0,0,0,0,0,0.125963034527355,0,0.0260570440606233,-0.0135329554985965,0,0,0,0.161116205075163,0,0
X600031.SH,0,0,0.227919378012173,0,0,0,0,0,0,0,0,0,0,-0.097125388034832,0.439590650551086,0,0,0,0,0.0558383358202623,0,0,0,0,0,0,0,0,0,0.178307708189903,0,-0.104879814949038,0,0,0,0.0386650348934822,0,0,0,0,0,0,0.0806720755413754,0.211498300834931,-0.091849972240143,0,0,0,0,0,0,-0.00487047424715993,0.00778217939587149,0,0,0,0,0,0
X000338.SZ,0,1.73472347597681e-18,0,0,0,-0.0472148205600037,0,0.0547032342638187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180523771761438,0,0,0.0702886340957457,0,0,0.0482395210743473,0.10748322844241,0,0,0,0,0,0,-0.0354480523173284,0,0,0,0.0176033213756692,0,0,0,0,0,0,0,0.0765634808162168,0.0179716642591452,-0.00725695582235684,-2.71050543121376e-20,0,0,0,0,0,0
X000568.SZ,0.159044756763754,0,0,0,0,0.121276130816175,0.118192117727611,0,0,0,0,0,0,0,0,0.0782955646155148,0,0,0,0.0722691898488722,0,0,0,0,0,0,0.3607396269353,0,0.0122162094608542,0,0,0,0,0,0,0,0,0.0488379380095487,0,0.0678813059661746,0,0,0,0,0,0,0,0,0,0,0.0370320906843311,-0.0215899448629398,0.0253984114774508,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.168979152505673,0,0,0,0,0.0881873591663713,0,0,0,0,0,0,0,0,0,0.107640841628921,0,-0.0183786801889424,0,0,0,0,0,0,0,-0.136767599303895,0,0.0204430826440959,0,0.697208992250573,0,0,0,0,0,0,0,0,0,-0.031234560929159,0.110415198925887,0,0,0,-0.181783357431161,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0315379548459381,0,0,0.195528932187828,0,0,0,0,0,0,0,0,0,0,0,0,0.150121758081811,0,0,0.0398652576675377,0,0,0.199336054902553,0,0,0.0314622668741022,0,0.0678803716023185,0,0,0,0,0,0,0,0,0,0,0,0.0946780183659272,0,0.0119457938581814,-0.00754416806820952,0,0,0,-0.0248219522579206,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0357027776755943,0.0345021800795578,0,0,0,0,0,0,0,0,0,0,0.0468115565099568,0,0,0,0,0,0,0,0,0.171400529343776,0,0,0,0,0,0,0,0.0867845786028404,0,0,0,0.0939427990345552,0.0646601743856527,0,0,0.0691322915308907,0,0,0,0.0355217061926181,-0.0398830550192958,0.014764532717091,-0.0284308931420819,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401872650614754,0.0986829438652427,0,0,0,0.084384425024564,0,0.48954180718312,0,0.213938098480126,0.197215912719812,0,0.0723401119205449,0,0,0,0,0,-0.071620110863179,0,0.230738096031391,0,0,0,0.0703016669059723,0,0.273676301236394,0,0,0,0,0,0,-0.00781590176143475,0.603941216884717,0,0,-0.351839336098737,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146365285281157,0,0.0382690938993615,0,0,0.161219329479955,0,0,0.191541870017305,0,0.227071055343015,-0.0558589268827419,0.132272671780378,0,0,0,0,0,0,0,-0.0631696503760884,0,0.232730644312554,-0.315355445995669,0.150884526482383,0,0,-0.0233468600367485,0,0,0.344042848217642,0.15677549197628,0,-0.0844615154507688,0,0,0,0,0,0
X000100.SZ,0,0,0.00393268469699634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201274770849054,0,0,0.13211218539607,0,0,0,0,0,0,0.0196606460751609,0.0839359139826016,0,0,0,0,0,0,0,0,0,0.0328263069752778,0,0,0.11421043990766,0,0,0.395686550619057,0,0,2.16840434497101e-19,0,0.0316066072001819,-0.0531837556170209,0,0,0,0.0283717883498346,0,0
X300003.SZ,0,0,0,0,0,0.245380432120177,0.0169136941572774,0,0,0,0,0,0,0,0,0,-0.314478524036002,0,0.572018874163012,0,-3.46944695195361e-18,0.0757454975544147,0,0,0,0,0,0,0.0914359602672541,0,0,0.0214238357447429,0,0,0,0,0,0.0198954403826821,0,0,0,0,0.251853269190056,0,0,0,0,0.320837132544141,0,0,0,0.051825837970768,-0.119154680374795,0,0,0,0,0,0
X002236.SZ,0,0,0.58514119265397,0,0,0.0152580641676065,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0726283262628869,0,0.0386920292215917,0,0,0,0.303058670444482,0,0.0646125394953449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141677678732391,-0.0421993743073822,0,0,0,0.015253709472312,0,0
X300124.SZ,0,0,0,0,0,-0.0243767431298852,0,0,0.26261669783582,0,0,0,0,0,0.0363355774777152,0,-0.00513732672136949,0.0365557075873209,0,0.0189842253439796,0,0,0.68998785141509,0,0,0,0,0,0,0.0212004929162487,0,0,0,0,0,0,-0.0734062127806278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228555179910202,0,0,-0.0280945763941093,0,0.167342366287904,0,0
