,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X002475.SZ,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X000100.SZ,X000063.SZ,X300014.SZ,X600703.SH,X000157.SZ,X000596.SZ,X002129.SZ,X002241.SZ,X600741.SH,X000625.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002007.SZ,X002236.SZ,X002371.SZ,X002049.SZ,X002414.SZ,X600584.SH,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X002074.SZ,X000799.SZ,X000066.SZ,X300146.SZ,X600707.SH,X002008.SZ,X600089.SH,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0.0742796051382979,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.106765725826961,0,0.174767723871738,0,0,0.0446799156885664,0,0,0,0,0.00355276758811092,0,0.0012978770107115,0.0643745165754041,0,0,0,0,0,0,0,0,0,0,0,0,0.00685283352354176,0,0.13536845003771,0,0,0,0.00256583318188041,0,0,0,0,0,0,0
X003816.SZ,0,0,-0.00947107411958227,0,0,-0.033087197245992,0,0,0,0,0,0,0,0,0,0,0.0850387946258782,0,0,0.0247239271149184,0,0.0236142902950368,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.014202420826374,0,-0.0662825874594833,0,0,0,0.0144806568441334,-0.146873145035725,-8.67361737988404e-19,0,0,0,0,-1.35525271560688e-20,0,0.0718417708938534,0.00124982779329394,0,0,0,-0.0220897138574253,0.0367254157732936,0,0,0,0.0229260768960388,0,0
X300124.SZ,0,0,0,0,0,0,0.380260464515479,0,0,0,0.126827398373858,0,0,0,0,0,0,0,0,0.197575965446223,0,0,0,0.150874820446727,0,0,0,0,0,0,0,0,0,0,0,0.00308736340239104,0,0,0,0,-3.46944695195361e-18,0,0.113691404153051,0,0,0.190343623055966,0,0,0,0,0,-0.0346813347935433,0,0,0,0,-0.0449901193162792,0,0
X000100.SZ,0,0,3.46944695195361e-18,0,0,0,0.0268283415257675,0,0,0,0,0,0.272126923574433,0.0271030325092489,0,0,-0.104672013875563,0,0,0,0.340844468546574,0.0468543858632376,0,0.169752597268213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773106096175279,0,0,0,0,0,0,0.228014795164069,0,0.170412445236387,0.186058101367624,0,0,0,-0.0223473181058694,0,0,0,0,-0.0652673985916744,0,0
X000063.SZ,0,0,0,0,0,0,0,0.139442766684661,0,0,0,0,0,0.324613898271158,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.189840869134824,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.445895123224465,0,0.00673927968606875,0,0,0,0,0.040750759131598,0,-0.0194508600877079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0733778300779719,0,0,0,0,0.0706522217084572,0.144632378967,0,0,0,0,-0.116593342515892,0,0,0,0,0,0.217726334988522,0,0,0,0,0,0,-0.00828323314305489,0,0,0,0.185782482395754,0.285426401145335,0,-0.0896165204411061,0,0,0,0.137164857987164,-0.445658310464293,0,0,0,-0.0209571275401225,0,0,0,0,0.675853910879128,0,0
X600703.SH,0,-0.0860467215214716,0,0,0,0,0.0633153388360814,-0.041129043257901,0,-0.0934253568416524,0,0,0.0219146698529895,0,0,0,0,0.354667780597683,0,-8.67361737988404e-19,0,0.0156129676851249,0,0,0,0,0,-0.120442721269406,0,0,0,0,0.382385798533704,0,0,0,0,0,0,0,0.33517388798149,0,0,0,0,0,-0.194066351872831,0,0,0,0,-0.0567699732588128,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0362340453961377,0,0,0.300435195522176,0,0,0,0,0,0,0.104107363241858,0.17645487395028,0,-0.0633647744083258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185127553009896,0,-0.0815367595823903,0,-0.0379515117338118,0,0,0.263539108597688,0.0786100461629841,0,-3.46944695195361e-18,0.118148480081898,0,0,0,0,0,0,0,-0.0162984842571708,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.111737628780527,-0.00464070541263868,0.158949515557663,0,0.0670017594810046,0,-0.098783113055081,0,0,-0.0171401985327364,0,-0.0867607319566266,0,0,0.151424644555075,0,0,0,0.0421667479425441,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.153886655294342,0,0,0,0,0,0.0531766013583625,0,0,-0.0242280155475208,0,0,0,0,0.142684674460967,0,0,0,-0.0181458564625704,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582977457674027,0,0,0.0785106582387013,0,0.134526595394123,0,0,0,0,0,0,0.179151378621291,0,0,0,0,0,0,0.326556664010237,0.0149443456207772,0,0,0,-0.0692122229615766,0,0,0,0,0,0,0,0.307435580457113,0,0,0,-0.0255936009001427,0,0.0123686741581279,0,0,0,-0.0466640096755161,0,0
X002241.SZ,0,0,0,0,0,0.0237979373796686,0,0,0,0,0,0.26943811126521,0.310324124305134,0,0,0,0.0164946213410596,0.0058209088502517,0.0821141379973288,0,0,0,0,0,0,0,0,0,0,0,0,0.0773338833110232,0.135681884132486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287492295936913,0,0,0,-0.00874855333186967,0,0
X600741.SH,0,-8.67361737988404e-19,0,0,0,0,-0.078245477632417,0,0.209118737716101,0,0.189250579303848,0,0,0,0,0,0,0.0204405200932253,-0.206862775708239,0.0713882718239795,0,0,0,0,0,0,0.177000268011139,0,0,-0.123562052702248,0,0,0,0,0,0,0,0,0,0,0,0.34233331903265,0,0,0,0,3.46944695195361e-18,-0.0219112842185243,0,0,0,0.0354049453222081,-0.0480879604330093,0,0,0,-0.021668401544911,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.339117710991597,0,0.111132648006547,0,0,0,0,0,0,0.31414667402694,0,0,0,0.197628221860964,0,0.0542470767016147,0,0.0272435496879472,0,0,0,0,0,0,0,0.0219751100869163,0,0,0,-0.0137463379005112,0.134277634285691,0.203561692390704,0,0.0568872362231061,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.049092855456069,0,0,0,0,-0.145068512334878,0,0
X601877.SH,0,0,0.00402153282369299,0,0,0,0,0,0,0,0,0,0,0.209803941616821,0,0,0.00561997324880402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322735241797118,0,0,0,0,0,0,0,0,0,0,0,0,0.187759293468418,-0.019369635333049,0,0,0,-0.0573483638922243,0.0703343634293811,0,0,0,-0.0709601842990641,0,0
X002179.SZ,0,0,0,0.159612629634569,0,0,0,0.0539624101218116,0,0,0,0,0,0.061897644913541,0,0,0,0,0,0.158189755700183,0.0278668730760397,0,0,0,0,0,0,0.0473298066939213,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0524492164363199,0.472540336575684,0.0511126872321092,-0.136786981647621,0,0,0,0,0,0,0,-0.0200297170998114,0,0,0,-0.0878524661159061,0,0
X300142.SZ,0,0,0,-0.081311312899108,0,0,0,0,0,0,0,-0.0825864384091027,0,0,0,0,0.255832178440415,0,0,0.0529181833738835,0,3.46944695195361e-18,0,0,0,0,0,-0.00764054607063327,0,0,0.0337262455433931,0,0,0,0,0,0,0,0,0,0.139010144580047,0,0,0,0.0909936609020943,0,0,0,0,0,0,0.00101144064005664,0,0,0,0,0,0,0
X002007.SZ,0,0,0.140988900844737,0,0,0,0,0,0,0,0,0.149072565101652,0,0,0,0,0,0.0170396726405617,0,0,0,0,-0.065353503674399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330383917275667,0,0,0,0,0.181302185031766,-0.20448799165414,0,-0.0687173470572843,0,0,0,0,0,0,-0.0093339452800957,0,0,0,0,-0.034279724405669,0,0
X002236.SZ,0,0,0.211748183019247,0,0,0,-0.0404705472518852,0,0,0.173794940867975,-0.0619558332000609,0,0,0,0,0,0,0,0,0,0,0.10182325296662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228901111461909,0,0,0,0,0,0.0686985081507724,0,0.265930754693939,0,0,0,0,0.00246373921421722,0.0582478299871241,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260699919170494,0,0.00156080823625322,0,0,0.173758811188847,0.0265117797046708,0,0,0,0,0,0,0,0,0,0,0,0,0.33661364564448,0,0,0,0,0,0,0.0201346487603455,-0.0925128781791967,0,-0.0384408508752486,0,0,0,0,0,0,-0.170172243120914,-1.73472347597681e-18,-0.00860158677773334,0,0,0,0,0,0
X002049.SZ,0,0,0.149493495251962,0,0,0,0.0923500832575224,0,0,0,-0.139498365473208,0,0,0,0,0,0,0,0,0,0,0.0965308267756115,0,8.67361737988404e-19,0,0,0.103194899370251,0,0.183057820515273,0,0,0,0.0374751883084963,0,0.145936102617829,0,0,-0.0971178596493574,0,0,0,0.135686863962256,0,0,0,0,0,-0.0230663568704783,0,0,0,-0.036170132286753,0,0,0,0,-0.0786210712405807,0,0
X002414.SZ,0,0,0,0,0,0,0,0.061469924417312,0,0,0,0,0.034273962701611,0,0,0,0,0,0,0.0433642021829761,0,0,0.130338999917924,0.182369133142665,0,0,0,0,0.095336180643728,0.044698919096898,0,0.054287858387224,0,0,0,0,0,0,0,0,0.108965110625941,0,0,0.101901169120897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208251138007896,0,0,-0.175916542710302,0,0,0,0,0,0,0,0,0,0,0,0,0.337155321558612,0.0588362842869815,0,0,0,0.108760484747401,0,0,-0.0761786987702843,0.0930603657193585,0,0,0.0396653758210968,0,-0.0823256074125146,0.103072345751015,0,0,0,-2.16840434497101e-19,0.0250429595638597,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0846940315717217,0,0,0,0,0,0.00244495473541245,0.0509791609590512,0,0,0,0,0,0.136625264505304,0,0,0.0618691342922785,0,0,0,0,0,0,0,0,0,0,0.0503520086911216,0,0,0,0,0,0,0,0.00820214195746457,0,0,0,0,0,0,0,0,0,0,-0.00973799960043592,0,0,0,0,0.00757720246867455,0,0
X600183.SH,0,0,0,0,0,0.138956131769138,0,0,0,0,0,0.263075588608897,0.0530284257783013,0,0,0,0,0,0,0.102030689696659,0.031506248886391,-0.110022547476445,0.306127455655765,0,0,0,0,0,0,0,0,0,0,0.0358975544906247,0,0,-0.0600212840058138,0,0,0.040120039424363,0,0,0,0,0,0,0.0161972704243863,-0.0240676296453849,-0.132004449687642,0,0,0,0.0531777297217375,0,0,0,-0.0690498939319091,0,0
X601799.SH,0,0,0,0.0490496020519054,0,0,0,0.134673989098918,0,0.011266838891653,0,0,0,0,0,0,0.405697551492626,-0.0319469696165786,0,0,0,0,0,0,0,0,0.0776339295866466,0,0,0,0,0,0,0,0,0,0,0,0,-0.10388485450865,0.100771738350783,0,0,-0.0923147004867995,-0.0661558497091561,0,0,0,0.129415480625611,0,0,0.0236544439170298,0,0,0,0,0,0,0
X000800.SZ,-0.220187860981772,0,0,0,0,0,0,0.0748521279632056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239883149767027,0,0,0,0,0,0.0369241921929411,-0.0132949351488415,0.0875178520759236,0,-0.0661012523274486,0,0,0,0,-0.0325556633748615,0.0190279606103593,0,0,0,0,0,0,0.0890512279559197,0,0.0750877481030629,0,-0.0599602068161675,0,0,0.0197306452061919,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0227701950910681,0,0,0,0,0,0,0,0,0,0,0.356947912971457,0,-0.21365612352487,0,0.147390705645603,0,0,0.183554074845534,0,0,0.03752402033289,0,0,0.263801323082124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972493829656693,-0.0415218339277407,0,0.0804616364604237,0,0,0,0,-0.00223089532510401,0,0,0,0,-0.0469072871482731,0,0
X000799.SZ,0,0,0,0,0,0.432917536556454,0,0.40319352188294,0,0,-0.27796948766478,0.145772072339856,0,0,0,0,-0.264223005304484,0,0,0,0,0,0,0.0745449599361828,0,1.38777878078145e-17,0,0,0,-0.101104710512821,0.0962805044613489,0,0,0.216138172892611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493305013923869,0.0233350109046681,0,0,0,-0.191330321276598,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.000610431957934272,0,0,0,0,0,0,0.0464992626240029,0.0818522072667437,-0.0314894311749939,0,0,0,0,0,0,0.317308910548331,0,-0.0442846491063381,0.141743293232396,0,0,0,0,0.177497473405243,0,0,0,0,-0.00744861707777261,0,0,0,0,-0.180539887897976,0.175564703199042,0,0,0,0,0,0,0,0,-0.0154655689800536,0,0
X300146.SZ,0,0,0,0,0,0,0,0.156256336278746,0,0,0,0,0,0.0840450719233141,0,0,0,0,0,0,0,0,0,0,0,0,0.15004723885306,0,0.0868286837995598,0.1280328429261,0,0,0,0,-0.091308585927774,0,0.107876362276206,0,0,0,0,0,0,0,-0.0410544654029162,0,0,0,0,0,0,0.0719461258266051,0,0,0,0,0,0,0
X600707.SH,-0.0847188807485587,0,0,0,0,0,0,0,-0.120663475125361,0.617062904216329,0,-0.059619868467624,0.0652761018692014,-0.0604738374302574,0,0,0,0,0,0,0.0613049206053626,0,0,0,0,0,0,0,-0.209965407911678,0,-0.532527328740535,0,0,0,0,0,0,0,0,0.13728253458234,0.393475507429028,0,0,0,0,0,0,0,0,0,0,0.0593468644384093,0,0,0,0,-0.0906369147275719,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848155211377162,-3.46944695195361e-18,0,0.0356521157284453,0.0200613798181344,0,0,0,0.278797868064534,0,0.03106367999821,0,0.0795976608168165,0,0,0.17129922338585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263674597759733,0,0,0,-0.00853074772244942,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.058390251991309,0,0,0,0,0,0,0,0.040818205652268,0,0,0,0.0509580145253952,0.0422642888275491,-0.0795469076688412,0.206507921174977,0,0.185568503405733,0,0.307381612741998,0,0,0,0.0335925673650839,0,0,0,0,0,0.0854435292935768,0,0,0,0,0,0,-5.42101086242752e-20,0.0810756436000832,0,0,0,0,0,0,0,0,0.154416636095285,0.00550365218125647,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.0564973615652395,0,0,0,0,0,0,0,0,0,0,0.250968954419353,-0.132616271156943,0,0.0303966699849535,0,0,0.096113890355395,0,0.0557651401758007,0,0,0,0.170980118294014,0.195436324750572,0,0,0,0,0,0,-0.372333592878776,0,0,0,0.408662702379991,0,0,0,0.00216371407690469,0,0,0,0,-0.0177161836083646,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.102374330519004,0,0.16747285259276,0,0,0,0,0,0,0,0,0,0,0,0.0167928914336638,0,0,0,0,0,0,0,0,0,0.0752079882138703,0.063710998809095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271927825835627,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0548727518507364,0,0,0,-0.00466407463729261,0,0,0,0,-1.73472347597681e-18,0,0.0324028518977758,0.0542688930010238,0.0710716230115565,0,0,0,0,0,0.0221055218015358,0,0,0,0,0,0.148257104934467,0,0,0,0,0,0,0,0,0,-0.0432230240402118,3.46944695195361e-18,-0.0264154866078057,0,0,0,0,0,0,0,0.0215568533423175,0,-0.00315037110993758,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0285754997652488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,-0.400357658452778,0,-0.0273931472343547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219397838175822,0,0,0,0.0228485919790208,-0.0394358644976037,0,0,0,-0.0040907164657748,0,0
Slope,0,0,0,0,0,0.0527938755518202,0,0,0,0,0,0,0,0,0,0,0,0.144351244374848,0,0,0,0,0,0,0,0,-0.00859330613753194,-0.609484116724003,0,0,0,0,-0.014020796251362,0,0,0,0,0,0,0,0,-0.172851092987705,-0.00871467682921204,0,0,0,0,0,0,0,0,0,1.01013386859504,0,0,0,-0.41963562356977,0,0
TED,0,0,0,0,0,-0.0297131060449673,0,0,0,0,0,0,0,0.107699770933151,0,0,-0.183707184486132,0,0,0,0,0,0,0,0.0679330905238665,0,0,0,0,0,0,0,0.199582151929955,0,0,0,0,0.254112923592078,-0.0902262416383709,0,0,0,0,0,-0.0147917902487444,0,-0.148794609108505,0,0,0,-0.900004842344511,0.775341242094688,0,0,0,0,-0.0236963528628227,0,0
RealEstate_excess,0,0.000239779789662303,0,0,0,0.0553305428850824,0,0,0,0,0,0,0,0,0,0,0,-0.103036525078275,0,0.0220625196758404,0,0.0100451163623614,0,0,0.0418012122636465,0,-0.0330975151812712,0,0,0.0342571933476125,-0.0164692135896659,0,0,0.0066045514056885,0,0,0,0,0,0,0,0,0.0257238062510934,0,0.0417736599282593,0,0.0558014546671449,0,0,0,0,0.00260455748868869,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0388110582324445,0,0,-0.127796604631468,0,0,0,0,-0.0265309162055684,0,0,0,0,-0.00622801501200651,0,0,0,0,0.0108654590580409,0,0,0.0239190717378685,0.0527936869831677,0,0,0,0,0.0115459387227537,0,0.0733386180644127,0,0,0,0,0,0,0.019578311352334,-0.0105107200618455,0,-0.0111927034533614,0,0,-0.0493329539196516,2.16840434497101e-19,-0.0138988099319839,0,0,0,0.0740528932228335,0,0
MKvol,0,0,0,0,0,0,-0.00268611558605478,0,0,0,0,0,0,0,0,0,0,0,0,0.000738881565930679,-6.72081730209736e-05,0.000306141526413304,0.000440193231139367,0,0,0,0,0,0,0,0,0,-0.00251623149213552,0,0.00181595434633958,-0.000213155811630807,0,0,0,0,0,-0.00140911317254155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158546882851975,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.139053757579976,0,0,0.215143412723494,0,0,0,0,0,0,0.0384644652330057,-0.362795564227539,0,0,0,0,0,0,-0.190503859550432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289689680485678,0,0,0,0,-0.417465870611234,0.311542070404471,0,0,0,0,0,-1.47749995535107
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00377309370781634,0,0,0,-0.00053810828445617,0,0,0,0,0,0,0,0,-2.71050543121376e-20,-0.00159924036225909,0,0.0110100312185712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94820697584368e-05,-0.00334892983942092,0,0,0,0,0,0,0,0,0.00776118457403694,8.90607194670946e-05,0,0,0,0,-0.0138458140458998,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440144697307603,0,0,0,0,0,0,0,-0.00414664449434995,0,0.00224492482780288,0,0,0,0,0,-0.00400515928310248,0,0,0,0,0,0.00299743030086674,0,0,-0.000334847304374218,0,0,0,0,-0.007704472999087,0,0,0,0,0,0.00825140614481821,0,0,0,-0.185056434711637,0,0
