,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X600089.SH,X002179.SZ,X002236.SZ,X000100.SZ,X600372.SH,X000661.SZ,X000977.SZ,X002241.SZ,X600702.SH,X002180.SZ,X600584.SH,X601877.SH,X000157.SZ,X600522.SH,X300142.SZ,X600741.SH,X600460.SH,X002074.SZ,X002463.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X000066.SZ,X002294.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.126277116140582,0,0,0,0.122022307984384,0,0,0,0,0.0196391009576513,0,0,0,0,0,-3.46944695195361e-18,0,2.16840434497101e-19,0.0820410452168245,0,0.0108844069676587,0,0,0,0,0,0,0,0,-0.00843072014542591,-0.00927272396672073,0.201139859497403,0,0,0,0,0,0,0,0,0.179598481219534,0,0,0,0,0,-0.0383539975433454,0,0,0,-0.016100331393745,0.0114755131668155,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0521381347813894,0.449736144759122,0,0.0642939801608035,0,0.0193155169696724,0,0,0,0,0.0557612980325033,0,0,0,0.101944088491961,0,0,0,0,0,0.0438528649078192,0,0,0,0,-0.0534319436297588,0.0174888983889225,0,0,0,0,-0.0280682380365058,0,0,0,0,0,0.0338695527074476,0,0.00802061430861724,0,0,0,0,0,-0.0404422020383982,-0.0116898465621461,0,0,0,0,0,0
X002415.SZ,0,0.0404403265189081,0,0,0.191164109470574,0,0,0,0,0,0,0,0.0480081742478835,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.053766248106718,0,0,0,0,0,0.164921235562935,0.111146776850515,0,0,0,0,0,0,0.105244179962083,0.0669502184380908,-0.0729475673013226,0,0,0,0,0.107124917956835,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.550552758211736,0.15718815251385,0,0,0,0,0,0,0,0.0916210231424405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299892625103707,0,0,0,0,0,0,0,-0.174355185153898,0,0,0,0,0,0,0,0,0,0,0,0.033518322441735,0,0,0,0,-0.04384502447972,0.0225546926287518,0,0,0,0,0,0
X600276.SH,0,0.1033924664721,0,0,0,0,0,0,0,-0.0439511903691338,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0634483318202218,0,0,0,0,0,0.037002699410226,0,0.0457279564653985,0,0,0,0.0788556348348994,0,0.13358374244538,0,0,-3.46944695195361e-18,0,0,0,0.0234259545211244,0,0,0.0743679244651778,0,0,0,0.137741958001483,0,0,-0.00910243823071513,0,0,0,0,0,0,0
X600809.SH,0,0.156548557180879,0,0,0,0,0,0.139090682844141,0,0,-0.00750033033258263,0,0,0,0,0,0.0767869866479544,0,0,0,0,0,0.0558905191781734,0,0,-0.202712304028513,0.045763525775886,0,0,0.069034721461636,-0.0276534106220626,0,0,0.142052521867043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975420761429866,0,0,0,0,-0.0386173354265724,0,0,0,0,0,0
X000651.SZ,0,0.0551999316753098,0,0,0,0,0,0,0.100923296516553,0,0,0.0134605661980007,0,0,0,0,0,0,0,0,0.217267662190232,0,0,0.012939007595906,0,0,0,0,0,0,0.00445631528656328,-0.0115662963588326,0,0,0,0,0,0,0,0,0.0877229245921558,0,0,0,-0.0278037576115844,0,-4.33680868994202e-19,0,0,0,-0.0220338680901169,0,-0.0473477855811012,0,0,0,0,0,0
X002304.SZ,0,0.307087086203544,0,0.281820038192294,0.0458435615814596,0,0,0,0.00516430464185011,0,-0.00781211647445233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17122906920596,0,-0.102529319805415,0.0322064504992417,0.0659002568083443,0,0,0,0.0289994038295248,0,0,0,0,0,0,0,0.048635276180637,0,0,0,0,0,-0.0383386992575725,0,0,-0.059950538477768,0.0496281941463265,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.199151047534336,0.275770388757759,0,0.0386063062327838,0,0,0,0,0,0,-0.175600416685011,0,0,0,0,0,0,0,0,0,-0.260338355508973,0,0.0581247333539266,0,-0.00772488820018095,0,0,-0.0166840180047521,0.168372099699154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300521582250712,0,0,0,0,0,0,0
X002475.SZ,0,0,0.02269806418473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732575605554643,0,0,0.0982197333883843,0.196188842172819,0,0,0,0,0,-0.0670289012410669,0,0.113523011325462,0,0,0,0,0,0,0.11769114344794,0,0,0,0.152026543812919,0,0,0,0,0,0,0,0,0.00340440960734472,0.04097352222377,0,0,0,0,0,0
