,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X000568.SZ,X600271.SH,X002292.SZ,X002236.SZ,X000100.SZ,X002241.SZ,X600118.SH,X600031.SH,X600372.SH,X600177.SH,X002074.SZ,X000559.SZ,X002506.SZ,X002475.SZ,X300003.SZ,X002456.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X300124.SZ,X002085.SZ,X002508.SZ,X002426.SZ,X000050.SZ,X000869.SZ,X002294.SZ,X600867.SH,X000981.SZ,X600522.SH,X600089.SH,X002249.SZ,X600498.SH,X601877.SH,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.144899987764176,0,0,0,0,0,0.327748777430617,0,0,0,0,0,0,0,0.160173654818481,0,0,0,0,0,0,0.0478856217790777,0,0,0,0,-0.200983152283721,0,0,0,0,0.363490801762983,0.169235120316058,-0.0350466972489257,-0.11435456930714,0,0,0,0,0,-0.107940283475307,0,0,0,0,0,0,0,0.00106759438891307,0,0,0,0,-0.0425786645750486,0,0
X600104.SH,0,0,0,0.0850499163146363,0,0,0,0.0642562832742336,0.175581280437964,0,0,0,0,0,0.0403746204638599,-0.090945426153734,0,0,0,0,0,0.023427195928516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605481879108681,0,0,0,0,0,0,0,0,0,0,-0.0150232054134506,0,0,0.0690972357053199,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0132856767792175,0,0,0,0,0,0,0,0,0,0,0,0.0509116952980218,0,0,0.055410550246687,0,0.0477453060973687,0,0.0740751977681254,0,0,0.0811917713914891,0,0.0870800154829967,0,0,0,0.129743227873046,0.0627056208886561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264364707118339,0.0276804811318747,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.266622085464865,0,0,0,0.138223068081304,0,0,0,0,0,0.0453215727905344,0.0058778836100163,0,0,0,0.0445337866025282,0,0,0,0,0,0,0,0,0,0,0,-0.0078643824342432,0,0,0,0,0.0547863057337889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299769655875954,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.73469431493016,0,0,0,0,0,0,0,0,0.110947794344959,0.0391608246983068,-0.0341912006787051,0,-0.00897693298489696,0,0,0,0,0,0,0,0,0,0,0.130175608405486,2.16840434497101e-19,0,0,-0.0558278623344394,0,0,0,0,-0.00306644940310717,-0.0491708643997011,0,0,0,0,0,0,0,0,0,0,0,0,0.0440098152180134,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0236287126492713,0.117279789646746,0,0,0,0.126293680365693,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0662594413367441,0,0.0266320447771419,0,0,0,0,0.0590967314004112,0,0,-0.0445949087728459,0,0,-0.0818989330622547,0,0,-0.0041519743838505,0,0,0,0,0,0,0,0.186625932743169,0,0,0,0,0,0,0.0700765985790198,0,0,0.0217509135683703,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.02021287981932,0,0,0,0.00788246419854561,0.0214292679228775,0,0.327929191055271,0,0,0,0,0,0,0.173482645356424,8.67361737988404e-19,0,0,0.0452044942378955,0,0,0.00666749150080732,0,0,0,0.0186521892363821,0,0,0,0,0,0,0,0,0,0,0,0.0751187262033837,0,0,-0.0388231775488146,0.0490470392175709,0,0,0,0,0,0
X000625.SZ,0,0.194555551218255,0,0.0492177414534575,0,0,0,0,0.129129808234704,0,0,0.587216469566716,0,0,0,0,0,0,0.137414502858727,0,0,-0.0830455141631964,0,0,-0.1470776932616,0.162152210631157,0,0,0,0,0,0,0,-0.129648565412785,0,0,0.0105954039432082,0.0197616157612593,0,0,0,0,0.110158873782271,0,0,0,0.0291719982190551,0,0,0,0,0.210269313466964,0,0,0,0,0,0
X600690.SH,0,0,0.0655217419095784,0.0797965588693187,0,0,0,0,0,0,0,0,0,-0.0246332683035149,0,0,0,0,0,0,0,0,0,0,0.012453257966639,0,0,0,0,0,0,0,0.030941792075735,0,0,0.0815648609219546,0,0.0978159734122739,0.117268078001978,0,0,0,0.0610848245530492,0,0,0,0,0,0.0623292078696343,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.115634859746163,0,0,0,0,0,-4.33680868994202e-19,0.106585656915528,0,0,0.104399336502092,0,0,0,0,0,0.0674637480319258,0.0287880152347112,0,0,0.0330914897318215,0,0,0,0.097177778431058,0,0,0.0466131323971586,0,0,0,0,0,0.0844271163092729,0,0,0,0,0,0,0,0,0,0.0246715355448724,0,0,0,0,0,0
