,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X000623.SZ,X600582.SH,X000568.SZ,X600177.SH,X000559.SZ,X300124.SZ,X002129.SZ,X600060.SH,X000050.SZ,X002294.SZ,X000400.SZ,X300146.SZ,X000977.SZ,X000869.SZ,X600839.SH,X002456.SZ,X002292.SZ,X002465.SZ,X300003.SZ,X600312.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.276716288521133,0,0,0,0.0447535412339175,0,0,0.0838938715024672,0,0,0,0.292519839490458,0,0,0,0,0,0,0.0689966883281372,0,0,0,0,0.0466180664570748,0.173461827396604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,-6.93889390390723e-18,0.104972789235481,0.125912544317552,0,0.0311887925791741,0.143923478634153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144554719009787,0,-0.00459450899679051,0,-0.0994430425769343,0.0215680994678903,0,0.0556983724997087,0,0,0,0,0.138799300894432,0,0,0,0,0,0,0,0,0,-0.0688169673259306,0,0,0,0,0,-0.0126047135657836,0,0,0,0,0,0
X000651.SZ,6.93889390390723e-18,0,0,0,0.192009972990736,0.300143851151449,0,0,0.1018065854521,0,0,0,0,0,0,0,0,0,0,0,0,0.00640184312480432,0,0,0,0,0,0.0372769519916407,0,0,0,0,0,0,0.0381885108611422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280796071070787,0,0,-0.0125950135689061,0,-0.00735984946657296,0,0,0,0
X002415.SZ,0,0,0,0,0,0.242820629982041,0.0736530338721504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181418998835081,0,0.267703710869778,0.101904675673549,0,0,0,0,0,0,0,0,0,0,0,0,0.0225494564730527,0,0,0,0.0239364506705943,0,0,0,0,0,0,0,-0.0016864393622454,0.00224851183718273,-0.0449420113320515,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170120797760886,0,0.103258125642349,0.0508457116186689,0,0,0,0,0,0.0803402439347725,0.049213395239823,0,0,0,0,0,0.0658863970508052,0.0387790510427471,0,0.173250801335944,0.153988689171092,0,0,0,0,0,0,0,0,0,0,0.123250981637614,0,0,0.10798769620249,0,0,0,0,0,-0.00586452897848786,0,0.0744536803857018,0,0,0,0
X000625.SZ,0.490259171749112,0,0.0526951552487172,0,0,0,0,0,0.121345072242988,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.305901111086406,0,-0.100170222078943,0,0,0,0.0267638168146648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756047578260303,0,0.134382529403055,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.288231617406821,0,0,0,0.0344017248868922,0,0,0,0,0,0,0,0.273629451516874,0,0,-0.0947953139824505,0.0788292799674243,0,0.0118915161068539,0,0.0689868314304959,0,0,0,0,0,0.0676676896587662,0,0,0.05559276551389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136905955704868,0,0,0,0,0,0
X000858.SZ,0,0,-4.33680868994202e-19,0,0,0,0.0820626351370477,0,0.114219371088547,0.0276763432147597,0.0573488663477829,0,0.0978518719498978,0.242092258867798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219617131848738,0,0,0.0419820609513104,0,0,0.0153036038058204,0,0,0,0,0,0,-0.00368290698546249,0,0,0,0,0,0,0,0,0,0,-0.0170151952304168,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.158809054981443,0,0,0,0.0858476127834371,0,0,0,0,0.0405535265002225,0,0.0604308335458227,0,0,0,0,0,0,0.18718193016618,0,0,0,0,0.189530626378138,0,0.0360728576872511,0,0.0186567040372234,0,0,0,0,0,0,0,0,0,0.0942739457763031,0,0.0283474855399581,0,0,0,-0.00546556295771455,0.0418577626474315,0,0,0,0,0
X600031.SH,0.155250769811887,-2.16840434497101e-19,0,0,0,-0.0544154509258137,0,0,0.00622673693529767,0,0,0,0,0,0,0.879135262154793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278422236471664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258449321133891,-0.00462379758758092,0,0,0,0,0,0
