,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000661.SZ,X002241.SZ,X000063.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X600703.SH,X600741.SH,X300014.SZ,X000625.SZ,X002371.SZ,X000100.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X002049.SZ,X601877.SH,X002179.SZ,X600584.SH,X002414.SZ,X000157.SZ,X000800.SZ,X600183.SH,X300003.SZ,X601799.SH,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X300146.SZ,X000977.SZ,X002185.SZ,X600118.SH,X000050.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.134199083644574,0,-0.0501105334398782,0,0,0,0,0,0,0.401626222325702,0,0,0,0,0,0,0,0.0160771703290087,0.00765579366716959,0,0,0,0,0,0.111024619976113,0,0,-0.0750519857032093,0,0.0219048899349687,0.0165767074653901,0,0,-0.000533585147344231,0,0,0,0,0,0,0,-0.0268887425182115,0,0,0,0,0,0,0.0187799211814055,0,0.0356631553166551,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.182072753951336,0.126495700659085,0.376445973765143,0,0.00963111618388171,0,0.00593406791864426,0,0,0,0,0,-0.0196334052311668,0,0,0,0,0,0,-0.0523554038190466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253815918960448,0.0359513289749968,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0521733762505279,0.030903691577952,0,0.212653209676471,0,0,0,0,0,0,0,-0.039331506195399,0,0.0354183104010786,0,0,0,-0.0186569758514039,0,0,0,0,0.107346227852023,0,0,0,0,1.73472347597681e-18,0,0,-0.029066601050054,0,0.00552340363647027,0.0814701098973707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.174546980291252,0,0,0,0.0620485030594649,0,0,0.188257300828224,0,0,0,0,0,0,-0.0810565171219052,-0.0313772955826161,0,-0.0674723626324791,0,0,0.051243473380256,0,0,0,0,0.0877797205905878,0,0,0.191517814178455,0,0,0,0,0,0,0,0.00516697502203634,0,0,0,0,0,-0.00829044954804875,0,0,0,0,0,0,0,0,0,0.0314688941637797,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.027571273314265,0,-0.06664277520447,0,-0.0104477849401323,0,0,0.420760906221529,0,0,0,0,0,0,0,0,0,0,0.110991708717303,0,0,0,0,0,0.0550080338231252,-0.00182998192454174,0,0,0,0,0,0,0,0.0123214361592285,0,0,0.0538318916040506,0,0,0,0,0.218295050479233,-0.0283756033175631,0,0.0215741213988294,-0.016655372854739,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0456946273334162,0,-0.0316741615052139,0,0,0,0,0,-0.10572529852497,0,1.73472347597681e-18,0,0.0870997746505804,0,0.0726829159682592,0,0.0487538519524693,0,0.057103285654173,0.0159662198355395,0,0.119180957345844,0,0.00578180119864241,0,0,0,0.0324593966716275,0,0,0,0,0,-0.049564305794038,0,0,0,0,0,0,-0.0200500787634882,-0.00915324213580754,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.086558464838744,-0.0983538449896877,0,0,0,0,0,0,0,0.213519728027103,0,0.0839196822485665,0.147512097894091,0,0.0294361868158493,0.0634300445686952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225868481188629,0,0,0,0,0.0494536002203683,0,0,-0.0104724395709682,0,0,0,-0.00389997789887979,0,0,0,0,0,0,0
X000568.SZ,0,0.310537469317423,0,0,0,0,0,0,0.467895232749056,0,0,0,0,0,0.0752402517779762,0,0,0,0,0.0479729899029249,0,-0.0435375029802174,0,-0.164622345107211,-0.0200877843490119,0,0,0,0,-0.138089596656985,0,0,0,0,0,0,0,0.198142605052339,0,0,0.0432413353473659,0,0,0,0,0,0,0,0,0,-0.0818785536633858,0,0.0153460750315581,0,0,0,0,0,0
X002304.SZ,0,0,0.0552670201521189,0,0,0,0,0.266690520032943,0,0,0,0,0,0,0,0.027959690592932,0,0,-0.0420926118063135,0.0236080753196462,0.0113017134549265,0,0.240325674684199,-0.0199755211670891,0,0,0,-0.0966176569032014,0,0,0,0,0.0912490908558536,0,0,0,0,0,0,0,0,0,0,0,0.0723550545677576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.156213628194371,0,0,0,0,0,0.355563631717881,0,0,0,0,0.487578200720206,0,0,0.0356765304736274,0.0400296460448713,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0982821187778149,0,0.0237058001211966,-0.149270274921278,0,0.0244067564319268,0,0,0,1.73472347597681e-18,0,0,-0.0459032437516198,0,0,0,0.0759165121124172,-0.0656996206911073,0,0,0,0,0,0
X600809.SH,0.357929701963555,0.0388655375622435,0,0.0498533345130393,0,0,0,0.14371029936965,0,0,0,0,0,0,0.0113681069035337,0,0,0,-3.46944695195361e-18,0.177434003275282,0,0,0,0,0,0,0.166229427037308,0.0243734317124223,0,0.0546464095040346,-0.0657288818553097,0,0,0,0,0,0,-0.116274245219806,0,0,0,-0.0449607184167155,0,0,0,0,0,0,0,0,0,-0.00429114193352763,0.0304083370459463,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244335597362339,0,0,0,0,0.1654967906236,0,0.0988800625154627,0,0,0,-0.174577193939793,0,0.024682954178171,0.105280903611549,0.0206498669196419,0,0,0,0,0,0,0,0,0,0,0,0.107110104025017,0.171888071167747,0,0,0,0,0,0,0.0713062281746511,0,-0.0597326856786046,0.0379676067517116,0,0,0,0.00188741318824904,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.118422251571677,0,0,0,0,0,0,0,0.0436063804267793,0,0,0,0.119263246750813,-0.0158013808743687,0,0.351433306898807,0,0,0.185950188354306,0,-0.0454714445422716,0,0,0,0,0,0,0,0,0,0,0,0,0.167354725785346,0,0,0,0,0.171422789759771,0,0,0,0.0297737151094767,0,0,0,0.0761297173670524,0,0
X000661.SZ,0,0,0,0,0,0,0,0.109229801548667,0,0.289598511617189,0,-0.199967500809781,0,0,0,0,0,0,-0.35776189346713,0.181143724900959,-0.499997547753806,-1.73472347597681e-18,-0.012587572271184,0.150940392778236,0.0408297492752745,0,0,0.428103958456465,0,0,0,-0.0600427171254056,0,0,0.467529435373104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12924446716464,0.123964496344664,0,0.0213707608541174,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.528010004733615,0,0,0.270071322914278,0,-0.040120931992339,0,0.0942600711386124,0,0,0,0,0,0,0,0,0,0,0,0.00555598606943231,0,0,0,0,0,0,0,0,-0.0697040477354823,0.0961915951948734,0,0,0.210216025648837,0,0,0,0,0,0,0,0,0,0,-0.0382213276787442,0,0,0,-0.0448571421470112,0,0,0,0,-0.0443983983012603,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.242666373141978,0,0.126119418367809,0,0,0,0,0,0,-0.0328955640289602,0.0240320894731544,-0.091073978810143,0,-0.043821367732787,0,0,0.0600430200687708,0,0,0.145689449727195,0,0,0,0,0.0477777835242807,0,0,0,0,0,0,0,0,0,0,0.028336348098618,0.121255734004033,0,6.93889390390723e-18,0,0,0.0400888678447327,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0459335461331355,0,-0.0167417004309456,0,0,0,0,0.111207324370674,0,0,0,0,0,0,0.023195253081098,-2.16840434497101e-19,0.045812104333454,0,-0.0136539443117067,-0.038727109897979,0,0,0,0,-0.0319727645700159,0,0,0,0,0,0,0,0,0.00535928642001498,0.0698539017519307,0,0.00415085317521027,0,0,0.116105276163479,0,0,0,0.012264519611204,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.155332432280151,0,0,0,0,0,0,0,0.035275894541457,0,0,0,0,0.0838490591515727,-0.0361928296435435,0,0,0,0,0.0567297378473461,0,0.0265160105960524,0,0.0172364814110971,0,0,0,0,0.204567372587487,0,0,0,0,-0.0501043390387388,0,0,0.126274668950087,0,0.162074776013684,0,0,-0.02832959733443,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.221816378591913,0.0257464706775381,0,0,0.114365806959339,0,0,0,0,0,0,0,0.0776492778221764,0,0,0,0,0,0,0,0.0276093852460168,0,0,0,0,-0.0513512077428006,0,0,0,0,0,0.168462394236258,0,-0.042119223254848,0,0,0,0.181196227169467,0,0,0,0,-0.0619648011790247,0,0.116181689407586,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0.294387485609428,0,0,0,0,0.0864355139912376,0.0175954209258695,0,0.324515492327785,0.0694513578857929,0,0,0,0,0,0.19262730117392,0,0,0,0,0.123797585208084,0,0,-0.243755035436683,0,0,0,0,0,0.231586524723725,0,-0.113413180450002,0,0,0,0,0,0,0,0,0,0.151404516279084,0,0,-0.193036889601455,0.0720732449848152,0,0,0,0.034560366071443,1.73472347597681e-18,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0710083919619305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188695495476231,0,0.22272885584368,0.044659184855458,0,0,0,0,0,0.0132564277383659,0.129369604567656,0,0,0,0.146511679083801,0,0,0,0.0994772164695812,0,0,0.274994370788852,0,0.0915726150040733,-0.0413838913863534,0,-0.107073993224712,0,0.00320687609441284,0.00926123267587915,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0189115647159238,0,0,0,0,0.0523319138975404,0,-0.0370567884359983,0,0,0,0,0,0,0,0,0.23358754818588,0,0.153920177877367,0,0,0,0,0.089204342130059,0.0610243867947417,0,0,0,0,0,0,0,0,0,0,0,0,0.145475011721173,0,0,0,0,0.143301932651016,0,0,0,0,0,0,0.106364282532887,0,0
X300014.SZ,0,0,0,0,0.200733403253939,0,0,-0.147958045357616,0.384194434566536,0,0,0,0.150936732379197,0,0,0,0,0,0,0,0,-0.204252210688471,0,0,0.281794597164799,0,0,0,0.0894964283992605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209433221146451,0,0,0,0,0,-0.0451870360853984,0,0,-0.0232342636587943,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.588458784537628,0,-0.153765905430953,0.0338280555940072,0,0,0,0,0.00482512813820337,0,0,0,0,0,0,0.0357128525750716,0,0,0.0200315285678617,0,0,0,0.146493798208271,0,0,0.10514445090565,-0.022165533398669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893261577874717,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0158575205120452,0,0,0.0938006558219131,0,0,0,0,0,0,0,0,0.265515538182832,0.0686447574683948,0,0,0.0696490132448381,0.210275971486299,-0.0209661682456594,0,0.176165479845102,0,0,0.174815118421337,0,0,0,0,0,0.208059963447143,0,0,0,0,0,0,0,0,0,0,0,-0.0336320782013218,0,0,0,0,0.0565918343136061,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0326490887459676,0,0.413211716554346,0,0.0290267623936588,0,0,0,0,0.0206534146657567,0,0.0113372175014179,0,0,0.0731881473238996,0,0,0,0.0846686211206164,0,0.0369218040047226,0.058386735265055,0,0.0721789268839247,0,0,0.0239334475814056,0,0,0,0,0,0.0278065811905114,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.401532324374266,0,0,-0.0519355388405511,0.0309467950485183,0,0,0,0,-0.0501623921861912,0,0,0,0,0,0,-0.0184866234679255,0,0,0,0,0,0.474324490902446,0,0,0,0,-0.0712699000232599,0,0,0,0,0,0.479020917750696,-0.0659981440617809,0.255451540409863,0,0,0,0.303052616184329,0.125361708868903,0,0.147267689603425,0,0,0,0,-0.0473861435379341,0,0,0,-0.102913540390422,0,0
X300142.SZ,0,0,0,0,0,0.219525965968581,0,0,0.0225018858732721,0,0.0757165830308524,0,0,0.0518495596215752,0,0,0,0,0,0,0,0,0.197223917979697,0.257412076628783,0,-0.324832102751838,0.472953892925153,0,0.0992279315221398,0,0,0,0,0.569759720558245,0,0,0,0.0683915938849912,0,0.154323237174955,-0.17140370775151,0,0,0,0,0,0,-0.0875095276111019,0,0,0,0,-0.0492396049627523,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0187245157632086,0.225278180872639,0,0,0,0,0,0,0.325247696143198,0.238800929068668,0,0.027426048025871,0,0,0,0,0,0,0.111199984573974,0.275593029809355,0.0373908526237064,0,0,0,0.0614832489658741,0,0,0,-0.258040194795842,0,0,0,0,0,0,0,0,0,0,0.0528123606877426,0,0,0,0,0,0,6.93889390390723e-18,0,-0.010484542729176,0.0480593952080653,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.434922029319383,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0767414789042952,0,0,0,0.0225066584994665,0,0,0,-0.185040911230585,-0.0441653682153708,-0.1165460674957,0,0.15035081309174,0,0,0,0,0,0,0.306283586319369,0,0,0,0,0,0,0,0,0,0,0,0.0455735044976315,0,0,0,0,0,0,-0.0753710008255214,0,0,0,0,-0.0373339095004252,0,0
X002049.SZ,0,0,0,0,0,0,-0.0704657978557311,0,0,0,0,-0.452813334967395,0,0,0,0,0,-0.0364118782755881,0,0,0,0,0,0,0.0727199737509685,0,0,0,-0.0102036977627557,0,0,0,0,0.677297342293214,0.637314089123781,0,0,0,0,0,0.0479197672032802,0,-0.164831433193649,0,0,0.177815033337617,0.112339968888407,0.377443880009026,0,0,0,0.0329360159435555,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.323149607219286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312248261614831,0,0,0,0,0,0.166155978943225,0.133373879158919,0,0,-0.0464634201001666,0,0,-0.104527476115426,0,0,0.209831320944579,0,0,0,0,0,0,0,0,0,0,0,0.0392318701962311,0,0,0,0.0348419896966192,-0.0564956109004826,0,0,0,0,0,0
