,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X002049.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X002241.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X300003.SZ,X600584.SH,X600884.SH,X000066.SZ,X002414.SZ,X600487.SH,X002294.SZ,X002007.SZ,X600563.SH,X002236.SZ,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.0369294008085253,0,0,0,0,0,-0.237363283680382,0,0,0,0.0967566746658605,0,-0.0221046500058357,0,0,0,0,0,0,0,0.0805937574231261,0,0,0,0.0514600774510595,0,0,0.0802022048843475,0,0,0,0,0,0,0,0,0.105060035290081,0.129057564507867,0,0.0107184924624037,0,0,0.321733997781807,0,0,-0.0324865981212972,0.0426206683517783,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0918102325573149,-0.0385862734113694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12334534552047,0,0,0,0,0,0,0,0,0,0,0.0363394253452199,0.0375695173102089,0.278067316389276,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.148429784366159,0,0,0,0,-0.0168122765337729,0.0226058784202394,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.109289237341531,0,0,0,0,0,0,0,0,0,0,0,0,0.00106060655828509,0,0.0357794309930345,0,0,0.152134588519665,0,0,0,0,0,0,0,0,0,0,0,0.142758773483999,0,0,0,0.105868725027792,0,0.0590097179860901,0,0,0,0,0,0.146139431926388,0,-0.0402126605887899,0.0585499753131407,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0822140436031438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100838295176372,0,0,0,0,0,0,0,0,0,0,0,0.308490983366715,0,0,0,0,0,0,0,-0.36728152315693,0.120088634887756,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0439757738133791,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0768502859409201,0,0,0,0,0,0,0,0.0265845500712803,0.0364543688469515,0,0,0,0,0,0,0,0,0,0.0479658180747778,0,0,0,0,0,0,0.0662453883567825,0,0.382660094063848,0.171924138585189,0,0,0,0,0,0,0,0,0,0.0166164243705166,0,0.0320739506403289,0,0,0,0,0,-0.0328381315924085,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0307093969694864,0,-0.354495818952668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218310442242643,0,0,0,-0.327471081276039,0,0,0,0.111774411911564,0,0,0,0.200548965752766,0.0808941111378102,0,0.325797357461274,0,0,0,0,0,0,-0.338927212378523,0,0,0.118051363705093,0.292936831937102,0,0,0,-0.0415368541868321,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.163673437431132,0,0,0,0,0,0,-0.0569813340068847,0,0,0,0,0,0,0,-0.140462102238377,0,0.0703273097817498,0,0,0,-0.0917329806924401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203399888775148,0.0515971296395342,-0.146151380385233,0.169390365130266,0.14981540568119,0,0,0.104579526591754,0,0.010055644621006,-0.0161368028706543,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.137320026691134,0,0,0,0,0,0,0,0,0,0,0,0.273567114704615,0,0,0,0,0,0,0,-0.542066870717272,0,0.0221953879075279,0.130985089773438,0,0,0,0,0,0.500743260381458,0,0,0,0,0.0459368324016683,0.393453638829056,0,0,0,0,0,0,0,0,0,0,0,-0.021931336369334,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0576813542576081,0,0,-0.0674893572003943,0,0,0,0,0,0,0,0,-0.113796352739283,0,0,0,0,0,0,0,0,0.201512857610468,0.132268499323766,0,0,0,0,0.331791653157726,0,0,0,0,0,0,0,0,0,0,-0.0751226348992713,0,0.68881289111453,0,-0.0357919892565859,0.157362882577735,0,0,0,0.0244016905980986,0.00582231563759775,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0509660510488466,0,0.796469141213799,0,0,0,0,0,0,0,0.422937659792944,0,0,0,0,0.0219900576687041,0,0,0,0,0,0.178238666659524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286767276669852,0,-0.103688749952497,-0.480044664725575,0,0.135001163859158,0,0,0,0.204505025026806,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334896460362507,0,0,0,0,0,0.201743570051408,0.0839362572150036,0,0,0.359354859909583,0,0,0,0.00571346839134125,0.0836842984617664,0,0,-0.044355385927895,0,0,0.148688586909394,0.0154639852203429,0,0,0,-0.0818498966376946,0,0,0,0.0867960230158516,0,0.0515508774277759,0,0,0,0,0,0,-0.0150615727168119,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.143408286182931,0,0,0,0,0,-0.172266226327411,0,0.0208976170115626,0,0,0,0,0,0,0,0.281633480876604,0,0,0,0.0991523837354841,0,0,0,0,0.266115411464704,0,0,0,0.127937528105815,0.0627628504303999,0,0,0,0,-0.113823261859244,0,0,0,0,0,0,0,0,0,0.0900369437232541,0,-0.0290580722355862,0,0,0,0,0,0,0
X000100.SZ,0.0974978718178234,0,0,0,0,0,0.0424783422729562,0,0,0,0,0,0.00438176326212187,0,0.260563267682915,0,0.3037860268269,0,0.0352274288614023,0,0,0,0,0,0,0,-0.0281166798702784,0,0,0,0,0,0,0,0.00835932520976922,0,0,0,-0.152539487453319,-0.126951091477824,0,0.0568338017003015,0,0,0,0,0.0897075174867309,0,0,0,0,0.0251599738628441,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0722521260921559,0.0263572230845047,0,0,0.390713213158691,0,0,0,0,0,0,0,0.126003068427608,0,0,0,0,-0.0509451402255771,0.206583222802584,0,0,0,0,0,0,0,0,0,0,0,0,-0.218271685514838,0,0.227218698936696,0.017556488892311,-0.101092935921895,0.0838804175838249,0.111448461965683,0,0.0685763524303003,0,0,0,0,-0.0112554376227299,0,0,0,0,0,0
X600741.SH,0.188416759227726,0,0.0124094260962506,0,0.0243785302254031,0,0.0583209476805867,0,0,0,0,0,0.132464731436674,0,0,0,0,0,0,0,0.0392904841136245,0,0,0,0.0363901792934687,0,0,0,0,0,0,-0.0306375963629281,0,0,0.0164967352183547,0,0,0,0,0,0,0,0,0.0363639165536708,0,0.0620605566279454,0,0,0,0.0097015649898094,0,-0.0129751594241885,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125351486717248,0,0,0,0,0,0.09321254106602,0,0,0,0.0354315967301977,0,0.361824322611349,0,0,0,0,0,0,0,0.0829875907058749,0,0.287101213069777,0,0.172715326838788,0.0569168263224886,0,0,0,0.0117908692017606,0,0,0.183203453606153,-0.0101313994355611,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259881627642893,0.0508986064878097,0,0,0,0,0.0357774021764652,0.0388436531246775,0,0.0146221046681945,-0.00505676930671218,0.0678345172075775,0,0,0,0.058665168335057,0,0,0,0,0.0221740891909497,0,0,0,0,0.0835984417577264,0,0.0534493395197946,0,0,0,0,0,0,0,-0.00472098675653836,-0.00255507533249374,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.428352301517557,0,0,0,0,0,0,0,0.0176511738772467,0,0.170775532175776,0.530114314268689,0.213610119586644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559138083503136,0,0,0,0,0,0,0,0,0,0,0,0.0404950490710546,0,0,0,0,0,0.338728276689714,0,-0.00734136114689115,-0.0837800749692274,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0267305022959266,0.718939939284031,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123293862739717,0,0,0,0,0,0,0.0426763817266978,0,0,0,-0.071636746265382,0,-0.0599126653982548,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.144263319875137,0.196065471127266,0.158841676975732,0,0,0,0.0449355621729939,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623376259287217,0,0.113475260270372,0,0,0,0,0,-0.019091094788042,0,0,0,0,0,0.148959865949512,0,0,0.268485407721379,0,0,0.0438370998079888,0,0,0.102805673265215,-0.0712831331762825,0,0.0537879917509926,0,0.111686086760051,-3.46944695195361e-18,0,0,-0.00692582572990124,-0.0185301054167806,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174971863458264,0,0,0,0.0669883492643834,0,0,0,0,0.0974721540816718,0.0437305495182286,0,0,0.201767317871009,0.170779402755496,0,0,0,-0.0671747239051866,0,0,0,3.46944695195361e-18,0,0,0,0.0191856297786942,0,0,0,0,-0.0190064301364789,0.0247177548072683,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0441527770577037,0,0,0,0,0,0,0,0,0,0.211028968870527,-6.93889390390723e-18,0.367515198820549,0,0,0,0,0,0,0,0,0.318290653817815,0,0,0,0,0,-0.0648168595989613,0,0,0,0,0,0,0.00104579602865784,0.018555467755788,0,0,0,0.128092207601406,-0.267434059087506,0,0,-0.0426383690011934,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.129039959641536,0,0,0,0,0,0,0,0.359140912937946,0,0,0,0.217212567684799,0,-0.0575577710970951,0,0,0,0,0,0,0,0,0,0.379026033479725,0,0,0,0,0.00620248648600749,0,0.131762558289646,0,0,0,0,0,0,0.267687234101918,0,0,0,-0.00947045080267237,0,0,0,0,-0.0310847398229539,-0.00966039303827809,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30369814719002,0.0163581151118544,0,0,0,0,-0.218056768696738,0,0,0.188183839097257,0,0.622361972428356,-0.0619068236887842,0,0,0,0.12288370466535,0,0,0,0,0,0,0,0,0.0614884298300956,0,0.0815030981691246,0,0,-0.262092196788672,0,0,0,-0.00280849053708299,0,0,0,0,0,0
X002294.SZ,0.0754783329285112,0,0.0161384973942026,0,-3.46944695195361e-18,0.463102299022492,0,0,0,-0.0431383584732418,0,0,-0.0178731361854887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100080815578319,0.0226894264791181,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.164454955554654,0,0.104768002702066,0,0.129472286432207,0,0,0,0,0.00269736285732591,0,0,0,0,0,0,0
X002007.SZ,-0.0941956276126445,0,-0.00955722255818217,0,0,0,-0.392344308953644,0,0,0,0,0,0.20861899924672,0,0.381304375206283,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0.503441685760571,0.197596629345595,0,0,0,0,0,0,0,0,0,0.0191791729933682,0,0,0,0,0,0.155999547805827,0,0,0.0241239386907833,0,0.112566437888319,-0.00791029258856511,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.192441840710494,0.0812083900993006,0,0,0,0,0.0598374794277084,0.168505843594344,0.147889837155268,0,0,0,0.0525678284312457,0,0,0,-0.205863344352923,0.139889000456439,0.0631122291253853,0,0,-0.0469948967943334,0.134044238691161,0,0.10456054670116,0,0,0.0340444082054504,0,0,0,0,0.0331526606006803,0,0,0,0,0,0,-0.0112974236549238,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.097355418396749,0.380112231716076,0.12548566787034,0,0,0,0,0,0,0,0,0,0,0.0814663776847314,0,0.160317584742837,0.00206534068150555,0,0.141688951162924,0,0.123643133393055,0,0,0,0,0,0,0,0.182381922717932,0,0,0,0,0.0314576408854044,0,0,0,0,0,0,0.0737754325966517,0,0,0.0650249840786599,0,0,0,0,-0.0293142115100595,0.0744933666126183,0,0,0,0,0,0
X000799.SZ,0.258853672698855,0,0,0,0.0366318895411888,0,0,0,0,0,0,0,0,0,0,0,0,0.0196105414175724,0,0,0,0,0,0,0,0,0,0.0829144037485758,0,0,0.0961951392971651,0,0.0547039796735805,0,0.0495208296519173,0,0,0,0.317427540076141,0,0,0,0,0.0941276087049587,0,0.0664749269275057,0,0,0,0,0,0.0293804257727747,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.11634769167957,0,0,-0.137042765094451,0,0,0,0,0,0,0,0,0,0,0.0742056131998861,0,0,0,0,0,0,0.10945239812302,0,0.0875721371406653,0,0,0,0,0,0,0,-0.00811800849037162,-0.330895857984737,0.159043211127313,0,0,0,0,-0.0342746385027066,0,0,0,0.0770643780988683,0.0783848866792891,0,0,0.00821737007362429,0,0.0398715830216971,-0.22528660364158,0.0163141142576126,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.316260906411743,0,0,0,0,0,0,0,0.380223380257844,0,0,0,0,0,0,0,0,0,0,1.0598245445748,0,0,0,1.28816969269711,0,0,0,0,0,0,0,-3.13005181982602,-0.329803392833423,0,0,0,-1.65820188838737,0,0,1.91943890100696,2.9693010919461,0,2.14655867824702,0,0,0,0,0,0
TED,0,0,0,0,0.19719389896913,0,0.136289533180089,0.437347917639753,0,0,0,0,0,-0.273428366265025,0,0,0,0,0.192331224863753,0,0,0,0,0,0.0187013178464029,0,0.137539313835214,0,-0.295679159360672,0.0565397581891159,0,0,0,0,0.120355012404884,0,0,0,0,0,0,0.0618668106915584,0,0.0718402312214771,0,0,0,0,0.0277780031085327,0,-0.818679954432084,0.414169390545162,0,0.585537119415479,0,0,0,0,0
RealEstate_excess,-0.0182820379011838,0,0,0,0,-0.00520682219979182,0,0,0,0.0267548110191718,0,0,0.163313196405412,0,0,0,0,0,-0.0608419790872005,0,0,0,0,0,0,0,0,0,0,0,-0.0755753241322701,0,0,0,-0.127921654943317,0,0,0,0.0693266365656641,0,0,0,-0.00992228061452252,0,0,0,0.0353143239137863,0,0,0,0.0253445779181053,-0.0103327409199167,0,0,0.189555772257638,0,0,0,0
MKreturn,0,0,-0.174808622477204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206698133811062,0,-0.00504748448298866,0,0,0.0328118827786798,0,0,0,0,0,0,0,0,0,0,0,0.0503811931099265,-0.0435432998381491,0,0,0,-0.00867087346824306,0,0,0,0,0,0,0,0.0401746261845866,-0.0847045066003743,0.138928033741972,0,0,-0.012414652402929,0.0276337085590407,0,0,0,0,0,0
MKvol,0,0,0,0,0.000261226827817242,0,0,0,0,0,0,0,0.000759014838508183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054198792166115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38359828290715e-05,0,0,0,0,0,0,-0.00315609678974923,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.066223390269545,0,0,0,0,-0.00308063816087137,0,0,0,0,0,-0.0229128193109236,0,0,0,0,0,0,0,0,0,0,-1.06133732428903e-05,0,0,-0.0318200974081923,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321555160043038,0,0,0,0,0,0.00530462270701805,0.0215246251546256,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00164879925766988,0,0.00739357396333682,0,-0.00394779807269395,0,0.00618532956892792,0,0,0,0,0,-0.0046148477600614,0,0,0,0,0,0,0,0,0,0,0,-0.00114366279798758,0,0.00055173978757221,0,0,0,0,0,0,0,0,0,0,0,-0.00192691127819161,0.00316059565385721,0,0,0,0,0,-0.00127660413570883,-0.0159110941414244,0,0,0,-0.0543138581718331,0,0
CarbonVol_Hubei,0,0,0,-0.00366017833391439,0,0,0,-0.000172222279440906,-0.00619583669231852,0,0,0,0,0,0,0,0,0,0.000112175017715997,0,0,0,0,-0.00619477581188037,0,0,0,-0.000695560271715171,0,0,0,0,0,0,0,0,-0.00429109020314926,-0.00513148037464013,0,0,0,0,0,0,-0.00463395825728088,-0.00886388159638444,0,0,0,0.0116926071889271,0,0.0157594898220008,-0.0060374978427417,0,0,0,0,0,0
