,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600271.SH,X600741.SH,X002241.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X002506.SZ,X000559.SZ,X600372.SH,X002074.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600867.SH,X002426.SZ,X002456.SZ,X600089.SH,X002294.SZ,X000869.SZ,X000050.SZ,X002180.SZ,X002508.SZ,X000981.SZ,X601877.SH,X002465.SZ,X600498.SH,X002179.SZ,X002008.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0.101548355894858,0,0,0,0,0,0,0,0,0,0,0,0,0.0396951571149888,0,0,0,0,0.0221530202002413,0,0,0,0,0,0,0,0,0,0.0109808565521436,0,0,0.0982002716183082,0,0,0,0.062092550719203,0,-0.0212626159704865,0,0.0552962759927939,0,0,0.0125474015687889,0.0495872142816633,0,0,-0.0144209082187307,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.00420065797810593,0,0,0,0,0,0,0,0,0,0,-0.365750054333268,0,0,0.138013822264153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157496377866144,0.0778288338545834,0,0,0,0.112976836096427,0,0,0.244988993210662,0,0,0,0,-0.0252995715462116,0,0,-0.0156141695936829,0.181707400701827,0,0,0,0,0,0
X600741.SH,0,0.170289772497958,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0479441221541293,0,0,0,0,0,0.0883879301235744,0,0.0862087876540963,0,0,0.0120068693048166,0.0485996674720881,0,0,0,0,0,0,0,0.095040057569843,0,0,0.0124662350515239,0,0,0,0.122069230469979,0,0,0.0083933600194284,0,0,0,0,0,0,0,0.00495749569229114,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20753304860841,-0.062714758334652,0,0,0.0590824070279956,0,0.13716678711065,0,0,0.11831486690952,0,0,0.0692790658753974,0,0.117088469895416,0.107927312993198,0,0.129530226150083,1.38777878078145e-17,0,0,0,0.110948835343477,0,-0.0841171917090268,0,0.00508305916444798,0.241461658192322,0,0,0,0,0,0.0158488749902103,-4.33680868994202e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989308120816791,0.00491038867811436,0,0,0.104741436940335,0.0571530653492734,0,0,0,0,0,0,0.0238436117246692,0.0521377777699169,0,0,0.192239185190597,0,0,0,0,0,0,0,0,0,0.11292141865213,0.0297803826723416,0,0,0,0.0084639761644384,-0.0208083697839396,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228406400518824,0,0,0,0,0,0,0,0,0.0235785641907053,0.0230937077322164,0,0,0,0,0.0848001783057238,0,0,0,0,0.222487451485663,0.120924796004162,0,0,0,0,0.00446928407784832,0,0,0,0.0882287941599239,0,0,0,0.199495169035965,0,0,-0.0139951284205468,0,0,0,0,0,0
X002292.SZ,0,0,-0.0782183023293136,0,0,0,0,0,0,0,0,0,0,0,0,0.202772893034253,0,0.0476635395889715,0,0,0,0,0,0,0.0749074161790102,-2.16840434497101e-19,0,0.0522196241753973,0,0.043653457467942,0,0,0,0,0,0.0444287040310458,0,0,0,0,0.137055655088209,0,0,0,0,0.178552328962601,0,0,0,0.551573430359166,0,0.0422410309070148,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.197909056609807,0,0.0912615852784289,0,0,0,0.198714992407856,0,0,0,0,0,0,0.0280141214543739,-6.93889390390723e-18,0,0,0,0,0.0913150034344976,0.0298507535834962,0.353253102701181,0.15116973967116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802605851099034,0,0,0,0,0,0,0,0.0255745811598338,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.100006891831472,0,0.048725446440194,0,-0.190453529909983,0,0,0,0,-0.011145349215419,-6.93889390390723e-18,0,0.300466266693361,0,0.0157041825974761,0,0,0,0.00676386801330344,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.425005067173333,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0378814663080964,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176013778353917,0.0843838555714339,0,0,0,0,0,0,0,0,0,0.0523023427750055,0,0,0,0,0,0,0,0,0.352345376514241,0,0.132887170298457,0.0963790761016641,0,0,0.0138880193294685,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493720261386437,0.0373242043092568,0,0.056550717458211,0,0,0.120751763839837,0.0400756476884168,0.0964453177536211,0,0,0,0,0,0,0.272799582990612,0,0,0,0,0,0,0.00533712795220862,0,0,0.0676945562547341,0,0,0,0,0,0,0,-0.0377839004827905,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0671484672858298,0,0.0360134139631595,0,0,0,0,0,0.20056089601778,0,0,0,0,0,-0.131501045497676,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0772391053183219,0,0,0,0.0633819124561385,0,-0.025201985176603,0,0.0710488639507223,0,0,0.16270633886787,0.019484238843032,0,0,0,-0.044827887799368,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.20031683331416,0.0476404915493723,0,0,0,0,-0.00662110315767973,0,0.0737965755679503,0.0932968009238177,0,0.0427786674513599,0,0,0,0,0,0,0.108480547246022,-0.175529751616718,0,0,0,8.67361737988404e-19,0,0.0509046682928892,0,0,0,-0.0937650663016323,0,0,0,0,0,0.000292805147269562,0,0.135523593673227,0.494260668466218,0,0,0,0,0,-0.000367140500056902,-0.0399678206265261,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127795665612614,0,0.17083364472692,0,0,0,0.00948196117392698,0.0812484475329289,0,0.0857046657399465,0,0,0.0264668676136599,0,0,0,0,0.3463694464301,0,0,0,0.100608892749467,0,0,0,0,0,0,0,0.0855683670254646,0,0,0,0,0,0,-0.0226369286316286,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175013318372436,0.0525614604610836,0,0.322209420930185,0,0.121995712179939,0,0,0,0,0,0,0,0,0,0,0.0798531397709773,-0.0633673358199666,0.161597748908193,0,0,0,0,0,-0.0445359537416196,0.0819378632653252,0,0,0,0,0.349122438721636,0.0617077383861142,0,-0.0773548753368618,0.138336248663991,0,0.17634003610781,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0422551097536903,0,0,0,0,0,0,0,0,0,0.160021096381357,0,0,0.16693476765162,-0.155200575826588,0.164163481719638,0,0,0,-0.0717651038594302,0,-0.0607177045722449,0,0,0,0.147634961769867,0,0.326438534785837,0,-0.0742959672324072,0.268092192290141,0,0,0,0,0.0190169828919878,0,0,0,0,0,0.0736636488827922,0,0,0,0,-0.0101141246256098,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160377946225431,0,0.0207289937133411,0.0137412170915466,0,0,0.151811335701837,0,0.0158863944260336,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0332110961297624,0,0,0,0.14333274244541,0,0,0,0,0,0.0522919494428605,0,0.167579260803365,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040976448623617,0,0,0,0.177078613320703,0,0,0,0,0.126963763081086,0,0.0568465008716848,0,0,0,0,0,-1.73472347597681e-18,0.085883356624589,0,0,0.0796343080787545,0,0,0,0.0115746050173085,0,0,0,0,0.019115959925234,0.0446764745246731,0.0575170870646797,0.118434720033987,0,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.0838647820758675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108822903500782,0,0.0242103502746622,0.0213215406807103,0,0,0,0,0,0.132594984767801,0.154837221777318,-0.0311495633765646,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.101842442019892,0.194508687923328,0,0.14122327815264,0.0771248378142931,0,0,0,0,0,0.0279589466813267,-0.0607777840565914,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.0813307776011599,0,0,0,0,0.0139493994029798,0,-0.154040696771764,0,0,0,0.431847505370548,0,1.38777878078145e-17,0,0,0.350011140821578,0,0,0.0759953623046744,0,0,0,0,0,0,0,-0.0789507899628899,0,0,0,0,0,-0.0760270906135762,0,-0.264575871962957,-0.262877212327057,0,0,-0.206441667939403,0,0,0,-0.0115602784331268,0,0,-0.242575131222785,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209352916894207,0,0.0327489310281112,0,0,0,0,0.11678720305805,0,0.160880848387609,0.0174180081501578,0,0.0767078895657684,0,0,0.0356857727069142,0,0,0.147240262733367,0,0,0.167408488760588,0,0,0,0.00963362453027001,0,0,-0.00594033388459502,0,0,0,-1.38777878078145e-17,0,0,0,0.00867849888157134,-0.0251469193004479,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0776558125346144,0,0,0,0,0,0,0,0,0,0.148688801700214,0,0,0,0,0,0,0.210631743473149,0,0,0.182962500995196,0,0,0,0.0270975887315401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197689887915903,0,0,0,0.0136228021918725,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0639343807812381,0.136966243631769,0,0.0670882676807519,0.0286033806381549,0.036116941233223,0,0,0.116383121161936,0,0,0.0286789689966263,0.0373797432327813,0,0,-8.67361737988404e-19,0,0,0,0.0454628221214911,-0.0398514192086035,0,0,0,0.0926778771199683,0,0,0,0,0,0.00455022164331865,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158278556940891,0,0,0,0,0,0.225314722041005,0,1.38777878078145e-17,0,0,0,0,0.0902692183767457,0.0149885619851343,0,0,0,0,0,0.179004357932316,0,0,0.0383106236977893,0,0,0.0560100117160154,0.030008859648851,0,0,0,0.0455943153568813,0.214406679003099,0,0,0,0,0,-0.0471050240962654,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137570720801313,0.196010085511459,0,0,0,0,0,0,0,0,0.0388522976849934,0.0376066162636135,0,0,0,0,0,0.205533331986417,0,0,0,0,0,0,0,0.0798629698362302,0.168098835157592,0,0,0,0,0,0,0.178678973212329,0.344376976193388,0.100821942459872,0.0342051180932121,-0.0175765042213577,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184508481535752,0,0,0,0.106416045046655,0.226759919357452,0,0,0,0.167689153678742,0,0,0,0,0.0419586062991688,0,0,0,0.0610972694313797,0,0,0,0,0,0,0.0369472695375296,0,0,0,0,0,0,0.15101975221073,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.133873133823811,0,0,0,0.125323985293842,0,0,0,0,0.0272145083755642,0,0,0,-0.0412404124653836,0,0.18491385151047,0,0,0.210034745187822,0,0,0,-0.0627284171204049,0.0439150605127766,0,0,0,0.0870209870255602,0,0,0,0,0.0418706912991851,0,0,0,0,0,0,0,0,0,0,0.0938693210156422,0,0,0,-0.0258087376768937,0.0119251460203053,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.469606986226668,0,0,0,0,0,0.0677947926500675,0,0,0,0,0,0,0,0,0,0,0,0,-0.12881551179196,0,0.11474005822527,0,0,0,0,0,0,0,0,0,0.0771828185145191,0,0,0,0,0.0224350843354044,0,0,0,0.0496936244854,0,0,0.0841498518172391,0.177727101653976,0,0,3.46944695195361e-18,0.0163187384789831,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689148414674246,0,0,0.0322243874225656,0,0,0,0.0760136778625027,0,0.00303251186142504,0.0121704222440837,0.140937417226225,0,0,0,0,0,0.142318215265774,0.09846856925887,0,0,0.165152754809041,0,0,0,0,0,0,0,0.0453762509745479,0,0,0,0.0565607289911507,0,0,0.0409131549358635,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0175644834319241,0,0,0,0,0,-0.405533952682802,0,0,0,0,0,0,0.318981680248535,0.0613231065436652,0.24265133212357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442535023521698,0,0,0,0,0,0,0,0,-0.385000018359869,-0.0350662159590159,0,0,0,0,0,0,0.140627559910235,0.105571695806646,0,0,0,0,0,0
X002508.SZ,0.0864843033198283,0,0,0,0,0,0,-0.0529328119378488,0,0,0,0,0,0,0,0,0,0,-0.0144043097927584,0,0,0,0,0,0,0,0,0.170500666305952,0,0,-0.0508866478646034,6.93889390390723e-18,0,0,0,0.0178944026248608,0,0,0,0,0,0,0,0.0208702048906735,0,0,-0.029135433572487,0,0.366449770917863,0,-0.0124074044236151,0,0.0491547052115493,0,-0.319966392675524,0,0,0,0
X000981.SZ,0,0,0.10966393877562,0,0,0,0,0,0.110999811461806,0,0,0,0,0.14227135407198,0,0,0,0,0.0720422809826372,0.234779921077845,0,0,0,0,0,0.15776667753785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251211946905014,0,0,0,0,0,0,0,0,0,0,-0.0953275523576833,0,-0.0196205897468175,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.103064133665716,0,0,0,0,0,0.03292496912192,0.216067182671991,0,0,0,0,0.000402215072818274,0,0,0,0,0.083185858445815,0.221255310001638,0,0,0.0781568810014689,0.118234568369989,0,0,0,0,0,0,0,0,0.120554756268625,0,0,-0.0780344428829291,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0433173899931324,0,0,0,0,0.19295171663803,-0.143096886638457,0,0.0757469394457252,0,0,0.301168614236079,-0.0386907972553748,0,0.265534395206636,0,0.202712702586697,0,0,0,0,0,0.0209750299803442,0,0,0,0.0141023036456111,0,0,0.000552505734845693,0,0,0,0,0,0,0,-0.0920652305645991,0,0.238661769341318,0,0,-0.0232328651256755,0,0.328012041680033,0,0,0,0
X600498.SH,0,0,0.0997023503629569,0,0,0,0,0.13562299700146,0,0,0,0,0,0,0,0,0.148139558806032,0,0,0,0,0,0.0561979517776815,0,0,0.0124539430841933,0,0,0,0.0931223693813913,0,0,0,0,0,0,0,0,0,0,0,-0.00444032407434835,0,0,0,0,0,0.255082913622891,0,0,0,-0.0304504874862396,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.115745850597678,0,0,0,0,0.196290838068033,0,0,0,0.0451840641415167,0,0,0.00658442997595893,0,0,0,0,0,0,0.129228255726209,0,0,0,0,0,0,0.233846777208139,0,0,0,0,0,0,0,0,0,0.175684414699658,0,0.0304854498232189,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116596299703733,0.0368333819675518,0,0,0,-0.149158357807743,0.0255542970121199,0,0.262470406067784,0,0,0,0,0,0,0,0,0,0,0.00983676071584754,0,0,0.0335079703414857,0.222496163684951,0,0,0,0.132269944315411,0,0,0.175877001406137,0,0,0,0.00771683901917581,0.0605725722829841,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092835125527492,0,0,0,0,0,0.108484259926972,0.123359934966176,0,0,0,0,0.0684451054985003,0,0.072589834988541,0,0,0,0.111328225664687,0,0,0,0,-0.0145996466074282,0,0,0.0350851811835667,0.0815744647026279,0.0238243771660551,0,0,0,0,-0.0352417556340788,0,0,0,0,0,0,0
Change_TY3M,0,0,1.73472347597681e-18,0,0,-0.0559433705774199,0,0,0,0,0,0,0,0.0129407626234944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187920127662506,0,-0.0726550066088146,0.0317070042116756,0,0,0.0110713281616772,0,0.0830522800612618,0.13729529631749,0,0,-0.0183628828492661,0,0,0,0.0486987392739805,0,0,0,0,0,0,0,0.0384727925692896,-0.15040164083023,0,0,0,0,0,0
Slope,0,0,0,0,0.0932623216472645,0,0,0,0,0,0,0,0,0,0,0.397635967305881,0,0,-1.03442577258129,0,0,0,0,0,0,-0.741441244810112,0,0,0,0,0,0,0,0,0,-0.922668255481825,0,0,0,0,0,-0.370958702380379,0.876766885793815,0,0,0,0,0,1.21445072170127,0,0,0,0.760419636399278,0,0,0,0,0,0
TED,0,0,0.0355134583561577,0,0,0,0,0,0,0,0,0,0,-0.0572435002494288,0,-0.264523807981014,0,0,0,0,-0.155061969197003,0,0,0,0,0,0.179276839656772,0,0,0,0.428870142855032,0,0,-0.0238503259982865,0,0,0,0,0,0,0,0.0759060010856404,0.271609589869673,0,0,0,0,-0.0639862009985665,0,0,-0.765191003981206,0.48390992960678,0,0,0,0,-0.901162694492801,0,0
RealEstate_excess,0.554104102932378,0,0,0,0,0.0459662834958352,0,0,0,0,-0.0486339549959897,0,0,0.115317290653194,0,0,0,0,0,0,0,0,0,-0.332932066648648,0,0,0,0,0,0,0,-0.0915346312751504,0,0,0,0,0,0,0,0,-0.0834731573711368,-0.0556057353532706,0,0,0,0,0,0,0,0,0.277860999458645,-0.0968574349672623,0,0,0.415621236623958,0,0,0,0
MKreturn,0,0,-0.0792100776244209,0,0,0,0,0,0,0,0,0,0,0.145305539228698,0,0,-0.110102732944384,-0.0263911713828639,0.0739981747217331,0,0,0,0,0,0,0,0.00708113231533007,0,0,0,0,-0.171221434160466,0,-0.143184994578343,0,0.0222538109271914,0,0,0,0,0,-0.0736535432808504,0,0,0,0.190055353282372,0,0,0,0,0,0,0,0.559631162724372,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.0216361312267127,0,0,0,0,0,0,0,-0.0040893523871675,0.0067848297016588,0,0,0,-0.0105448804981,0,0.00236775262761253,0,-0.00907951680802944,0,0,0.00603343828481849,0,0,0,0,0,0,0,0,0.00111148142971467,0,0.00602761842098778,-0.00711966524534981,0,0,0,0,0,0,0,0.0291487083058743,0.0100644171400513,0.0446666518795564,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0912995936141357,0,0,0,0,0,0,0,0,0,0,0,-0.0709044316392993,0,0,0,-0.0101182844162203,0,-0.0010134971535675,0,0,-0.0553185231604997,0,0,-0.00586812934322723,-0.00257967105354326,0,0,0,-0.0106178302002802,0,0,0,0,-0.00623182053373362,0,0,0,0,0,0,-0.00315131008390425,0,0,0,0,0,0,0,-0.0208469310539076,-0.095023027204543,0,0.0305424522029724,0,0,0,0
CarbonVol_Guangdong,0,0,0.00152765278504072,0,0,0,0,0,-0.00248028394907195,0,0.0107243476758578,0,0,0,0,0,0,0,0,0,0,0,0.00901563240448357,0,0,-0.000424139387955532,-0.0169758257754317,0,0,0,0,-0.00255672019243902,0,0,0,0,0,0,-0.00476543903121997,0,-0.00190661257785025,0,0,0.00110679416654969,0,0,0,0,0,0,-0.0267639936178031,-0.00740697023174067,-0.0353228462624989,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0320494908871089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0.00308740614218572,0,-0.0395856230250311,0,0,0,0,0,0.026478332122253,0,0,0.00327793628452529,0,0,0,-0.0167680769872298,0,0,0,0.0139970754190615,0.00127773073470845,0,0,0,-0.0222284006035822,0.0735756919859614,0,0,0,0,0,0
