,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X000725.SZ,X600031.SH,X002241.SZ,X300124.SZ,X600703.SH,X002371.SZ,X000063.SZ,X000338.SZ,X003816.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X000100.SZ,X600741.SH,X300142.SZ,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002236.SZ,X000799.SZ,X002180.SZ,X600884.SH,X000157.SZ,X000733.SZ,X600779.SH,X601799.SH,X002414.SZ,X600584.SH,X600522.SH,X002007.SZ,X002008.SZ,X000977.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.589468970647545,0,0,0.00335016865283957,0,-0.0481483850671165,0,0,0,0,0,-0.0587385732269106,0,0.019935600165166,0,-0.0130164620446597,0,0,0,0,4.33680868994202e-19,0,0.110638168701579,0,0,0,0,0,0,0,0,0.0291474644937127,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124767413869639,0,0,0,0,0,0,-0.00329670745814276,0,0,0,-0.00531903185515033,0,0
X000858.SZ,0.377911571008782,0,0.0238975237700822,0.252492954760309,0,0,0,0,0.219268334346432,0,0,0,0,0,0,-0.0547084010509819,0,0,0,0,0,0,0.0848953403606611,0,0,0.270193759821703,-0.00164165433881733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573540753932306,0,0.0395785331010532,0,0,-0.0514090821157159,0,0,0,0,0,-0.00643413569060865,0.00834108908646022,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.216357189048962,0,0,0.284422787933135,0,0,0,0,0,0,-0.0219422608071176,0,0,0,0,0,0,0,0,0.023601636036035,-0.0520880368608514,0,0.00654313569255398,0,0,0,0,-0.0285449467137543,-0.0749425325369847,0,0.26368672903268,0,0,0,0,0.0151196643231473,0,0,0.0957665868371068,0,-0.0700210212354363,0,0,0,0,0,0,0.0201015143300246,0,0,0,0,0,0
X600809.SH,0,0.399139411891037,0,0,0.0777617461164581,0,0,0,0,0,0,0,0,0,-0.128668747487626,0,0,0,0,-0.309759799432981,0,0,0,0,0,0,0,-0.209584758707897,0,0,0,0,0,0.132974724702438,0.0269358639420211,0,0.244358392180167,0,0,0,0,0.0151212373766708,0,0.126815266905152,0,0,0,0,0,0,0,0,-4.65676571596618e-05,0,0,0,0,0,0
X000568.SZ,0.0855274121392082,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.116550042526963,0,0,0,0.0243543787119259,0.0122778123623379,0,0,0,0,0,-0.0197986724583873,0,0.446249487882277,0,0.0622921856558474,0,0,0,0,0,-0.0128320266356404,0,0,0,0,0,0,0,0,-0.0659080876096189,0.119800220945269,0,-0.192484466537377,0,-0.0525945160650134,0,0,0,0,0,0.0212663830454678,0.0148195600911775,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0537383283120192,0,0,0,0,0,0,0,-0.222236727752751,0,0,0.221038783269625,0.179236437170449,0,0.0925738224345358,0,0,0,0,0,0.0512569278454766,0,0,0,0,0,0.0750821476752559,0,0,0,0.0702592216155638,0,0,0,0,0,0,0,0,0,0,0,0.165346891010958,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.142824309676692,0,0,0.034967106257414,0,-4.33680868994202e-19,0,0,0,-0.0737209229135983,0,0,0,0,0,0,0,0,0,0,0.0241895372360413,0,0,0,0.1153032058097,-0.208316771141166,0,0,0,0,0,0,0,0,0,0,-0.0930931377871182,0,0,0,0,0,0,0.0329777506347782,0.223420083172765,-0.0607326482358069,0,0,0,-0.0164297193155389,0.0136778597002474,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.146474667668292,0,0.213094437552318,0,0,0.263535075556451,0,0,0,0,0,0,0,-0.05761358080336,0.0310527452838599,0.0518902815570969,0,0,0,0,0.15372518368879,0,0,0,0,0,0,0,0,0,-0.0171159109587269,0.0398226713396168,0,0,0,0,0,0,0,0,0,0.0283848978242843,0,0,-0.0151662592093387,0,0,0,0.00467235778662534,0,0
X002304.SZ,0,0.331332143529112,0.0730524520889113,0.209686313363908,0.0523938588739126,0,0,0.186566188419603,0,0,0,-0.0668065552784007,0,-0.191206084625536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210944503056359,0.0366310459990841,0,0,0,-0.0586067563139561,0,0,0,0,0,0.00643326776292072,0,0,0,0,0,0,0
X600104.SH,0,0,0,-0.0569680950499698,0.0649904709343219,0.0134942424637118,0,0,0,0,0,0,0,0.12815788399147,0,0.0275801894651227,0,-0.0253236061485242,0,0.206789825235887,0,-0.132834707898106,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0626265061196643,0,0,0,0.106289917483129,0,0,0,0,0,0,0,0,-0.145817597298316,0,0.0497547419489157,0.0497877730365906,0.0474341284309512,0,0,0,0,0.0377137895122107,0,0,0,-0.101684590825916,0,0
