,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000625.SZ,X002456.SZ,X600031.SH,X000100.SZ,X601877.SH,X600066.SH,X002008.SZ,X600487.SH,X600809.SH,X300136.SZ,X300124.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600498.SH,X600089.SH,X600867.SH,X002294.SZ,X600699.SH,X002085.SZ,X000596.SZ,X600271.SH,X000981.SZ,X000157.SZ,X600177.SH,X000050.SZ,X600566.SH,X600118.SH,X000559.SZ,X600584.SH,X002180.SZ,X000661.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0.0233037894049394,0,0.0363058989776663,0.202022004328873,-0.00140957163080238,0.0700658229821792,0,0,0,0,0,0,0,0,0,0,0.0840669490796591,0,0,0.0956347267164245,0,0,0.0453776144787814,0,0,0,0.3152212487141,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.193266876855732,0,0.141564188236843,0,0,0,-0.000778690424093042,0,0,0,0,0,0
X000568.SZ,0.0469835188275497,0,0,0.467407118336864,0.278822246451235,0.0480421195514711,0,0,0,0,0,0,0,0,0,0.0219983213156725,-0.0572115478459921,0,0,0,0,0,0,-0.0115916453925741,0,0.126251615912962,0.0603639790558178,0,0,0,0,0.103643510609187,0,0,0,0,0,0,0,0,0,0,-0.0869446144642475,0,0,0,0,0,0,0,0,0,0.0142365476976762,-0.00636451858206792,0,0,0,0,0
X002236.SZ,-0.173847873370966,0,0.190719347946452,0,0,0,0,0.303299458451294,0.12004490013712,0,0.0185899707141026,0,0,-0.217629775544768,0,0,0,0,0,0,0,0,0,0,0.107207089880775,0.0715040100410064,0,0,0,0,0,0,0,0,0,0,0,-0.208535875408177,0,0,0,0,0,0,0,-0.0874085620851668,0.0823402981884626,0,0,0,0,0,-0.0238446290015853,0,0,0,0,0,0
X600741.SH,-0.0453680594761243,0.352200259743078,0,0,0,0.00750713808614838,0,0,0,0,0.157566117757912,0,0,0,0,0,7.38470485589255e-05,0,0,0,0,0,0,0,0,-0.0954096279838613,0,0,0,0,0,0,0,0,0,0.0689486191053121,0,0,0,0,0,0,0,0,0,0.0278212465027502,0,0,0,0,0,0,0.00615059642916676,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0765721397124117,-0.0141484931820346,0,0,0,0,0,0,0,0,0.0907095360087639,0,0.147130405456473,0,-0.0276037580891505,0,0,0.174883243734102,0,0,0.26564228665395,0,0,0,0,0,-0.147732432826812,0,0.0664791486028225,0,0,0,0,0,0,0,0,0,0,0,-0.10152869410397,0,0,0,0,-0.062022163155912,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00593384558009908,0,-0.0260636834143894,0,0.067032906081541,0.0146174256228239,0,-0.0256507084592665,0,0,0,0,0,0,0.028945700261519,0,0,0,0.0405589618968295,0,0,0,0,-0.059310987393993,0.100758372600394,0,-0.192510423250803,0,0.15025895699094,0,0,0,0,0,0,0.255263617338235,0,0,0,0,0.00365762918384693,0,0,0,0,0.0265630376449939,0,0,0,0,0,0
X002241.SZ,0,0,0.185824293630654,0,0,0,0,0,0,-0.0605204351394718,0,-0.103296075300333,0,0,0.180478369060907,0,0,0,0.426529110784521,0,0,-0.0548466955107919,0,0.0929204656765464,0,0,0,0,0,0,0,-0.0506166548411826,0,0,0,0,0.0863769435979745,0,0,0,0,0,0,-0.0698564825003275,0,0,0,0.028333921950825,-0.0233185189884027,0,0,0,0.0173342504636016,0,0,0,0,0,0
X000625.SZ,0,0,0.0203317603698576,0,0,0,0,0.105192740663898,0,0,0,0,0,0.297032065782183,-0.00279310414371191,0,0,0,0,0.0931495888739636,0,0,0,0,0,0,0,0.154323265005707,0.0737619227393572,0.0318746282083562,0,0,0.0277389340783608,0,0,0.122294286270423,0,0,0,0,0,0.0246709317317198,0.0328396191471066,0,0,0,0,0,0,0,0,-0.0157550513482853,0.0412389032405742,0,0,0,0,0,0
X002456.SZ,0.0555061421745271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227562686303823,0,0.196494543538374,0,0,0,0.0694577527603517,-0.0080601471186606,0,0,0,0.0751919176167754,0,0,0,0,0,0.11065540101734,0,0.0648170276276566,0,0,0,0,0,0,0,0,0.302650174323006,0,0,0,0,0.130580862717734,0,0,0,0,-0.00168281013559264,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,-0.353188162378218,0,0.0749351896942893,0,0,0,0,-0.0969865542862335,0,0,0,0,0,0.0753808769485823,0,-0.14900018018839,0,0,0,0,-0.128465118792597,0,0,-0.127988953546587,0.0346473885401439,0.133128994626602,0.0821356871663628,0,0,0.909435809991485,0,0,0,0,-0.0234611622621078,0.0285844699104944,0,0,0,0,-0.096517268368003,0.0108809365509785,0,0,0,0,0,0
X000100.SZ,0,-0.0134387380070793,0,0,0,0.156719629490694,0,0,-0.0722634073163571,0,0,0,0,0,0,0,0,0,0.140292304004596,0,0,0.022878981256261,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0704839392498706,0,0,0,0,0,0,0.0933441867692274,0,0,0,0,0.0591937558754589,0.123104314148548,0,0,-0.0162435848929712,0.0198449656392478,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0702024885742139,-0.023662389940409,0,0,0,0,0,0.0563931726646298,0,0,0,0,0,0,0,0.16719085133009,0,0,0,0,0,0,0,0,0.0106877131355151,0,0,0,0,0,0,0.25985685981101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013658102439004,0.00767957931516396,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.110405258650122,0,0.0891298963706249,0,0,0,0,0,0,0,0,0,-0.0999579795505538,-0.366073839899721,0,0.0832277038217493,0,0,0,0.0219324749022081,0,0,0,0,0,0,-0.116882174582973,8.67361737988404e-19,0,0.244281159457029,0,0,0,0,-0.12463041030983,0,0,0,0.12425021165155,0,0,0.296764269676945,0,-0.0407459792485737,0.0323556757970079,0,0,0,0,0,0
X002008.SZ,6.93889390390723e-18,0,0,0,0,0,0.127886089981069,0,0,0,0,0,0,0.307514961569523,0,0,0,0,0.00855539247024028,-0.0716110413312186,0,0,0,0,0,0,0.245752592832832,0,0.254031302806133,0,0,0,0,0.00933643601244035,0,0,0,0,0,0,0,0,0.0291278994075099,0,0,0,0,0,0,0,0,0,0.0097724047948348,0,0,0,0,0,0
X600487.SH,-0.158510052601999,0,0,0,0,0,0.128188693045722,-0.0949977179343604,0,0,0,0,0,0,0,0.1236503584836,0,0,0,0.200959276420852,-0.0450841201402508,0,0,0,0,0.172927023603699,0,0,0,0,0.134434803130225,0.0421599384112841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575098807326182,-0.00442277169487375,0,0,0,0,-0.019311135252219,0,0,0,0,0,0
X600809.SH,0,0,0,0.189800660836566,0,0,0,0.149478182340665,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0381510499149497,0,-0.0215970929478148,0,0,0.281282225011469,0,0,0,0,0,0,0,0,0,0,0,-0.0688350047590096,0.163948549088606,0.228355301177482,0,0,0,0,0,0,0,0,-0.00470237296853249,0,0,0,0,0,-0.0139828951708542,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0548553706268816,0,0,0.0512938303183963,0,0,0,0.0719030845725248,0,0.220166521233298,0,0,0,0,0,0,0,0,0.0343556590622827,-0.110471739473675,-0.0169993380864224,0,0,0.0282300191494223,0,0,0.101154947258536,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.073286349185341,-0.0532377430790769,0,0,0,0,0,0
X300124.SZ,0,-0.236202813288911,0.30776316889343,0,0,0,0.209922058075989,0.0430961227668974,0,0,0.00556929396855595,0,0.0905863203004261,0,0,0,0.0774777332387445,0,0,0,-0.0937378412888799,0.157958878886149,0,0,0,0,0.103725706409129,0,0,0.135019159274723,0,-0.0888215082905641,0,0,0,0.114161365403867,0,0,0,0,0,0,0,0,0,0,0.220918395871455,0,-0.0434009896782953,0,0,2.16840434497101e-19,0.0280615695075019,0,0,0,0,0,0
X002508.SZ,0,0,0.0243138499080744,0,0,0,0,0,0,0,0.252101189635135,0,-0.0470201383709462,0,0,0,0.0373989625610048,0.0920368939094743,0,0,0,0.0210599840591272,0,0,0,0,0,0,0,0,0,0.0499100225655774,0,0,0,0,-0.196680549484411,0,0,0,0,0,0,0,0,0,0,0,0.094476016276296,0,0,-0.00348779284139683,0.0265534836452622,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.171853057370675,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0156430418684229,0,0,0,0,0,0,0.0517039882943187,0,0,0,0,0,0,0,0,0,0,0,-0.237428865292354,0,-0.078505726202153,0,0,0,0,0.0211352224322552,0.417308398290552,0,0,0.0341224630863092,0.0532446074997177,0,0,0,0.0291309185826325,-0.0397853083220982,0,0,0,0,0,0
X600522.SH,0.128375910185153,0,0,0,0,0,0,0,0,0.171447189530251,0.136118346837763,0,0,0,0,0,0,0,0,0,0.0645158658434599,0,0,0.307334195198113,0.216456406903054,0.00114018519666988,0.0404341178495629,0,0,0,0,0,0,0,0,0.0636960387115724,0,-0.212558454973833,0,0,0,0,0,0,0,0.0822140789359978,-0.000137650023734162,0,0,0,0,0.0415928138066373,-4.33680868994202e-19,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0904963404813585,0,0,0.0678294181083025,0.0214946977922954,0,0,0.17055573818004,0,0,0,0.0644238962779181,0,0,0,-0.229052882352422,0,0,0,0,0,0,-0.00834136272366073,0,0,0,0,-0.0116554695489301,0,0,0,0,0,0,0.0247275438250084,0,0,0,0,0,0,0,0,0.00231986164331224,0.0318071227194701,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464615685454009,0,0,0.0406360937819206,0.0874353804758703,0,0.0191124941182175,0,0,0,0,0,0.0125151088687826,0,0,0,0,0,0,0,0,0.0435026731142335,0,0,0,0,0,0.0695412096980789,-0.0567677984507414,0,0,0.153093128504787,0.0783808675625735,0,0,0,-0.0150231116736051,0,0,0,0,0,0,0
X600867.SH,0,0,0.178642830638773,0,0,0.0608447264371481,0,-0.0432930600367989,0,0,0,0,0,0,0.0376906499949982,0,0.00704892178868661,0,0,0,0,0,0,0,0,0,0.20581789032058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181138012187789,0.0295787572871646,-0.0173104359959759,0.0528753697779286,0,0.00666941293584163,0.0136096211856448,0,0,0,0,0,0
X002294.SZ,-0.0555887686748915,0,0,0,0,0,0.211486514948203,0,0,0,0,0,0,0,0.0742762832524826,0,0,0,0,-0.265778212645059,-0.0847782459562192,0,0,0.0400127929472518,0.156553522218025,0,0,0,0,0,0,-0.12613135240749,0,0,0,0,0,-0.0322159686730877,0,0,0,0,0.0881879172741139,0,0,0,0,0,0,0,0,-0.054121463506721,0,0,0,0,0,0,0
X600699.SH,0,-0.00356838653927764,0.108606977066061,0,0,0,0,0,0.0451665512304509,0,0,0,0,0,0,0,0,0,-0.0598595967666425,0.0190734357442933,0,0.0861986083800705,-0.0349790636746521,0,0,-0.180603493503543,-0.203487149981054,0,0,0,0,0,0,-0.0419088638712699,0,0,0,0,0,0,0.0578348516426295,0,0.199744315667996,0,0,0,0.15141765177234,0,0,0,0,0,0.0209039872995645,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.327305233818498,0,0,0,0,-0.264845908583281,0,0,0,0,0,0,0,0,0.0746144594489636,0,-0.141293070889073,0.302639324215931,0.155042473187493,0,0,-0.0119586682963784,0,0,0,0,-0.0698030846321034,0,-0.0729901967680154,0,0,0,0,0,0,0,-0.294812389247668,0,0,0,0,0,0.228328797073029,0,0.124157624315092,-0.0455457574584669,0,0,0,0,0,0
X000596.SZ,0.234420471685204,0.186342078133878,0.0865006880108188,0,0.079472153102099,0.0418739165803692,0,0.307972387522212,0,0,0.172093859362794,0,-0.0989919227715643,0,0.13499043364709,0,0,0,0,0,0,0.226979316926509,0.0774797069913664,0,0,0.288662663116216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565238353615546,0,0,0,-0.0219484346017256,0.0211195100282977,0,0,0,0,0,0
X600271.SH,0.0655836695748699,0,0,0,0,0,0.0596645363391787,0,0,-0.0434043706312686,0,0,0,0,0,0.103198453138307,0,0,0,0,0,0,0,0.0273396622682903,0,0,0,0,0,0,0,0.0248185710177396,0,0,0,0.0255270970274734,0,0,0,0,0,0,0.00307866952233556,0,0.338365639450434,0.0123358822020334,0,0,0,0.0506968538699295,0,0,-0.00726843840478048,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,-0.0547182024777977,0,0,0,0,0,0,0,0,0,0.0961790830628072,0,0,0,0,0.0426628252784003,0,0,0,0,0.136374156174174,0,0.0268276593866214,0,0,0,-0.00708685004281144,-0.0371333623869011,0,0,0,0,0,0,0.0285619692464275,0,0,0,-0.0255604936486037,0,0,0,0,0.0138263859710991,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0497627743056835,0,0,-0.0190416382763244,0,-0.0110203306680276,0,0,0,0,0,0.00545947623745272,-0.023223028143147,0.255828871626827,0,0,0,-0.0262263217256424,0.0540870729775094,-0.0144577534670573,0,0,0.111885376743174,0,0,0,0,0,0,0.0752328201771396,0,0,0,0,0,0,0.114229522205456,0,0,0,0.0725566411777508,0,0,0,0,-0.0151438664182459,0.0174650004264605,0,0,0,0,0,0
X600177.SH,0,0,0,0.0727911718442814,0,0,0,0,0,0,0,0.0023354417716749,0,0,0,0,0,0.0714380501907885,0,0.148434774000145,0,0.0911131623232015,0,-0.0562344208516226,0,0,0,0,0.041453742339305,0,0.00673942538918463,0,0,0,0,0.0456719756589393,0,-0.0311645283995335,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155132538983902,0.00212451816058048,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.0216577143821596,0,0,0,0,0,-0.0881092821726442,0,0,0,0,0,0,0.511949869729096,0,0,0.573666327743062,0,0.0460809193188021,0,0,0,0,-0.0783626334094416,0,0,0,0,0,0,0.123933892412185,0.170283448157116,0,0,0,0,0,0,0,0,0,0.153745355906823,-0.136831318888746,0,0.0443010357018824,0,0,0.0285278325634091,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.116702780962627,0,0,0,0.0239535629637951,-0.0331511142508135,0,0,0,0,0,0,0,0,0.0172295591490553,0,0.148729071259816,-0.0919865643941073,0,0,0.124265867423458,0,0.131776785869773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547826874049726,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0196632463990852,-0.0186078113647629,-0.180538901973721,0,0,0,0,0,0,0,0,0,0,0,-0.0410944682814486,0,0,0,0,0.0184142126483477,0,0,0,0,0.00175847862593304,0,-0.00899416838224293,0.493080895865563,0,0,0,0.0309301258548173,0,0,0.107014638874907,0,0,-0.0228491848941725,0.0791509839954688,0,-0.00529267322134417,0.00412765710741724,0,0,0,0,0,0
X000559.SZ,0,0,-0.184959571784886,0.100051573369858,0,0,0,0,-0.117502449150339,0,0,0,0,0,0,0.0399332059109303,-0.0130785816012701,0,0,0,0,0.111092397421321,0,-0.0170526270465029,0,0,0,0,0.320823570196743,0,0,0.0363976398130239,0,0,0,0.119190283556824,0,0,0,0,0,0,0.283687513971635,0,0.337860844068196,0,0,0,0,0,-0.0749041433908729,0,0.0199626834511097,0,0,0,0,0,0
X600584.SH,0,0,-0.173870144718937,0,0,0.109417807101249,0,0,0.16294450203818,0,0,0,0,0,0,0,0.00919720808335641,0,0,0,0,0,0,0.19275751705222,0.0616483435184538,0,0,0,0,0.311722090620758,0,0,0,-6.7762635780344e-21,0,0.136628495597524,0,0,0,0,0,0,0.114963266429423,0,0,0,0,0,0,0,0,0,0.0148899315050425,0,0,0,0,0,0
X002180.SZ,0,0.195081542020276,-0.195169759027769,0,0.196213379552792,0,-0.0848491649696192,-0.139323742970284,0,0,-0.144956374208188,-0.239989138562036,0,0,0,0,0.193733102817334,0,0.0577740122037389,0,0.527278911562739,0,0,0,-0.158918634612012,0,0,0,0.348761290303592,0.0186830116475696,0,-0.0991557271447416,0,0.315321518806808,0,0,0,0,0,0,0,0,0,-0.188427685579096,0,0,0,0,0,0,0,0.0407687636594492,0,0,0,0,0,0,0
X000661.SZ,0,0,0.080707763661335,0,0,0,0,0,-0.131840754358927,0,0.195512311277346,0,0,0,0,0.131723216849966,0.117187298419192,0,0.147534711296501,0,0.0697963404929542,0,0,0,0,0,0,0,0,0,0,0,0,0.160791369681689,0,-0.0736162922146074,0,0.0174009299289047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400399509230386,0.0220309605622763,0,0,0,0,0
X002179.SZ,0.148988599448549,0,0.19315763789898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091092558498142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292158298188561,0,0.0329828111460002,0,0,0,0,0,0,0,0,0.00849248559705992,-0.110412487726365,0,0,0,0.0798110644268503,0,0,0,0,0.0114809799727372,0.134550481873974,0,0,0,0,0
Change_TY3M,0,0,-0.0127794342563072,0,0,0,0,0.056120772190668,0.119037791887498,0,0,0,-0.146962929506959,0,0,0,0,0,-0.0373590588975734,0,0,-0.00992822433563857,0,0,0,0,-0.127469024828333,0,0.0329086372203402,-0.0211616722639097,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158335873857063,0,0,-0.172178534175227,0,-0.0266925426179351,0,0,0,-0.0297962061793203,-1.0842021724855e-19,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13508033358658,0.234408755916261,0,0,0.048414418480229,0,-0.12765267739712,0,-0.366111115424888,0,-0.1828557265463,0.203748090968231,0,0,0,0,0,-0.113892933508937,0,0,0,0,0,0,-0.0310859339292847,-0.0892173469466377,0,0.610088960325675,0,0,0,0,0,0
TED,0,0,0,0,0,0.465931462793483,-0.289881722761148,0,0.223097728774961,0,0,-0.179624924259522,0,0,0,0,-0.340004778341625,0,0,0,0,0,0.143601493342588,0,0,0,0,0.961970096211456,0,0,0,-0.304032775514097,0,0,0,0,0,0,0,0,0,0,0.0943043379485058,-0.551477813740198,0,0,0,1.20520036935259,0,0,0.46553968557495,1.30451210561792,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0534761194301371,0,0,-0.148880659026041,0,0,0,0,0,0.0144212819331156,0,0,0,0,-0.202324168899164,0,0,0,0,0.0717243341893397,0.257264129530631,0,0,0,0.0314147220547373,0,0,0,0,0,0,0,0,0,-0.178313448715828,0,0,0,0,0,-0.0400586471666244,0,0,0,0,0,0,0.178539580345211,0,0.110444472426893,-0.0604468434682015,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0757953273217582,0,0.0172661983246163,0,0,0,0,0,0,0,0,0,-0.0323342236385845,0,0,0.0187571488202738,0,-0.0615238171487367,-0.0197158302506722,0,0,0,0,0,0,-0.0548559868227274,0,0.0290520298377509,0,0,0,0.0322399373657034,0,0,0,0,0,0,0,0,-0.020170181654565,0,0,0,0.0442192239688173,-0.00665799186910462,-0.00256614076776697,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00117206341840806,0,0,0,0,0,0,0,-0.00277161186164524,0,0,-0.00306564685075381,0,0.00114228202289892,0,0,0,-0.000689025924970487,0.00334022938046144,0,0,0,0,0,0,0,-0.000320095646067189,0,0,0.00239733605493699,0,0,0,0,0,0,0,0.000879554137196971,0.00138710251995615,0,-0.0012404117756912,0,0,-0.000479634427166577,0,0,-0.00151628010481263,0.00288800181423033,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00868043915926283,0,-0.0408246895118522,0,0,0,0,0.00875225468217416,-0.0519295843492208,-0.0117824053597112,0,0,0,-8.67361737988404e-19,1.0842021724855e-19,-0.0133951217349074,0,0,0,0,0,-0.0189393705443397,0,0,0,0,0,0,0,0.0419873243515939,0,0,0.0736177463213075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241346136249193,0.0697590668476025,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00790011810929073,0,0,0,0,-0.00771521062912997,4.33680868994202e-19,0,0,0,0,-0.0424383041895093,0,0,0.0128700558380462,0,0,0,-0.00120324651699296,0,0,0,0.00835301426993941,0,0,0,0,0,0,0,0,0,0,0,0,0.0236043886653853,0,0,0,0,0.000541296148645517,2.16840434497101e-19,0,0,-0.0182996141557763,0,0,0,0,0.00248639922799508,0.00939657961697634,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00493546383082321,0,0,0,0,0,0.00574118492450483,0,0,0,0,0,0,0,0,0,-0.00920006298927331,0,0,0,0,1.0842021724855e-19,-0.001916676661619,0,0,0,0,0.00724868466964072,-0.000290832544292253,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007645868512955,0,0,0,0,0,0,0
