,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X600104.SH,X002129.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X000625.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X600089.SH,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X601877.SH,X600522.SH,X300142.SZ,X002074.SZ,X002180.SZ,X000733.SZ,X600460.SH,X600884.SH,X600741.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X002176.SZ,X002236.SZ,X600584.SH,X600563.SH,X601799.SH,X600779.SH,X002007.SZ,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11471376636546,0.0932212156037661,0.00513488212551181,0,0,-0.201626638971026,0,0.0240113110973363,0,0,0.266282430029464,0,0.0206336977936172,0,0,0,0.177652187845779,0,0,0,0,0,0,0,0,0,0.0371318251845031,-0.0926180909676009,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.106924428508121,0,0.00910599437777811,0,0,0,0,0,0,-0.0229778297813004,0.0322115815732847,0,0,0,0,0,0,0.140630838448684,0.0864516553679083,0,0,0,0,0,-0.0213570803145157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846988240772082,0,0,0,0,-0.00963065394369367,0.0193697542007926,0.202384866369141,0,0,0.0260572573799804,0,0
X300014.SZ,0,0,0,0,0,0,0.0728326280473366,0.0655694561746741,0,0,0,0,0,0,0.102300697927614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410543543484719,0.066359760994159,0,0.128706966018702,0,0,0,0,0,0,0.050517376397194,0,0,0,0.0345217117971352,0,0,0,0,0,0,0,0,-0.0309302637459156,-0.157801773088148,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0121539699963611,0,0,0,0,0,0,0,0.215979083581727,0,0,0,0,0,0,0,0,0,0.193625782695765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203424927505827,0,0,0,0,0.0722469040144191,0,0,0,0,0,0,0,0,0,0,0,0.0139299722449261,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192356017954872,0.0716960994428389,0,0,-0.00629387000285413,0.378702006068591,0,0,-0.0551328125290824,0,0,0,0,0.000787782338867962,-1.73472347597681e-18,0,0.206703378544318,0.381344886901211,0,0,0,0,0,0,0,0,0,-0.0527445632030183,0,0.26075567262042,8.67361737988404e-19,-0.279802607932004,0,1.73472347597681e-18,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672257228430897,0,0,0,0,0,0,0,0,0.0851080051723904,0,0,0,0,0,0,0,0.0188691118827099,0,0,0,0,0,0,0,0.0021154094173273,0.539920054058506,0.0495032595456239,0,0,0,0,0.159704152446054,0,0,0,0,0.0053139259882852,0,0,0,0,-0.0244119150483775,0,0
X000725.SZ,0,0,0,0,0.0692420787746001,0,0,0,0,0,0,0,0.044290227695714,0,0,0.00822198394033754,0,0,0,0,0,0,0,0,0,0,0.0353343809395988,0,0,-0.0182607711507201,0,0,0,0,0,0.0761407089999153,0.0464151957405029,0.443123557372938,0,0,0,0,0,0,0,0,0.0190121827678375,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0316432400739246,0,0,0,0,0,0,0,0.00779531715750979,0,-0.0530177872404096,0.0749350223967625,0,0,0.00701516625660516,0,0,0,0,0,0,0,0.0314393364846047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137418097143495,0,0.0142482485325869,0,0,0,0,0,0.0177229329092792,0.0388199836552368,0,0,0,-0.0429502050162928,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.138783225908616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.100807520451079,-0.107557554872545,0,0,0,0.463910791618041,0,0,0,0.29018697118167,0,0,0,0,0,0.105992935333444,0,0,0,0,0,0,-0.0490964099530952,0.0793084607111995,0.16681324174614,0,0,-0.0175381907309065,0,0
X000596.SZ,0,0,0,0.332906243469335,0,0,0.108371996396766,0,1.73472347597681e-18,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15392101048772,0,0,0.0252117261197743,0,0,0,0,0,0,0.0113650831615238,0,0.00338554578431184,0,0,0,-0.064529330062762,0.0519319428148504,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0215302708837493,0,0,-0.0640700585095847,0,0,0,0,0,0,0.123912490608534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458786841860412,0,0.157050873181298,0,0.225675613432901,0,0,0,0,0,0,0,0.297562210779934,0,0,0,0,0,0,0.0290739085215973,0,0,0.0159701470507879,-0.00163936718456157,-0.16207461758134,0,0,0.0442027522304121,0,0
X000063.SZ,0,0,0.0756215867542228,0,0,0,0.060769401855938,0.0248979567704982,0.046995483136618,0,0.0299702483572957,0,0.115100623849009,0,0,0,0,0,0,0,0.107133746500592,0,0,0,0,0.0246931793076707,0,0,0,0.0141774742053365,0,0,0,0,0,0,-0.0524071656267846,0,0,0.084311452687616,0,0,0,0,0.0400309302829251,0,0,-0.0137518653528467,0,0,0,0,0.0151481282810773,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0731430816237023,0,0.00349673345950149,0,0,0,0,0,0,-0.0768637908716918,0,0,0,0,0.0350197301666326,0,0,0,0,0,0,0,0,0.0528077128079388,0,0,0,0.248919794365731,0,0,0,0,0,0,0,0,0.00847862746316988,0,0,0,0.0102188356650619,-0.0544249116928503,0.34876917844659,0,0,0,0.00797762461107302,0,0,0,0.0654950206858103,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.203232355103213,0,0,0,0,-0.132360710112421,0,0.239752811627594,0,0,0.0410351191269447,0,0,0,0,0,0,0,0.178695024106805,0.203322223367791,0,0.107185941708196,0,0,0,0,0.345106175001126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244650438938701,0,0,0,0,0.291220277731866,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767304716925082,0.392971395509475,0,0,0.0132641702729253,0,0,0,0,0.0641652924864197,0,0,0,0.0502349263986019,0,0,0,0.0310818286382579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320036600906555,0,0,0.103716321597245,0,0,0.0307066604020306,0,0,0,0,0,0,0
X600703.SH,0,0,-0.0613104635977462,0,0.180039771880963,0,0,0,0,0,0,0,0,0,0,0.147035609667579,0,0,0.219153787811491,0,0,0,0,0.0773204531229409,0,0,0,0,0,0,0,0.0258207797662735,0.117946904589292,0,0.122908711324719,0,0,0,0,0,0,0,0,0.0982015445589598,0.117185007774626,0,0,-0.0795610295412358,0,0,0,0,0,0.214737173381318,0,0,-0.0411134505647708,0,0
X002179.SZ,0,0,0,-0.0691903128352506,0,0,0.0573711938134593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239282921617776,0,0,0,0,0,0.116403833140449,0.0444058078443953,0,0,0,0,0,0,0.296015759351337,0,0,0,0,0,-0.0366559724060336,0,0,0.0100868500390672,0.00277195602860079,0,0.00510070570848138,0,0,0,0
X000661.SZ,0,0,0,0,0.0370212201086987,0.177851741023078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628895547869821,0,0,0,0,0.0487983897877144,0,0,0,0,0,0,0.0484277383177709,0.111737164178599,0,0,0,0,0,0,0.26317983734098,0.0114751088200615,0,0,0,0,0,0,0.119760602038782,0,0,0.0171882730799838,0,0.0392894147937093,0.0265933570723699,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0553652909333404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102346345922443,0,0,0.119645498684205,0,0,0,0,0,0.241842461621516,0,0.159959239738142,0,0,0,0,0,0,0,0,0,0,0,0,0.238993921670808,0,0,0,-0.0237449053179987,0.00172154608346519,0,-0.0158502907564594,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.0997707933158016,0,0,0,0,0.260768734818996,0,0.0348641641639622,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.218660424993592,0,0,0.0682415011381843,0,0,0,0,-0.0676631770018838,0,0,0,0.0937831891787796,0,0,0,0,0,0,0.0553494626522375,0,0,0,0,0,0,-0.0653137782823254,0,0,-0.0173240834334257,-0.055655801059823,0,0,0,-0.0934160898279666,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.446682906831556,0,0.0156258618571401,0,-0.0473606985707971,0,0,-0.0784086683410873,0,0.0110385948461356,0,-0.180465527480991,-0.0796601133968916,0.215878123234514,0,0,0,0.0127761694962674,0,0,0,0,0,0.242212144519501,0,0,0,0,0,0.163119633505596,0,0,0,0,0,0,0,0.20667824632588,-0.0830344992349328,0,0,0.143968529392849,3.46944695195361e-18,0,0,0,-0.118227192338578,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.154871632251557,0,0,0,0,0,0,0,0.0858477380670424,0,0,0,0,0,0,0.260092037276338,0,0,0,0,0,0,0,0,0,0,0.123891917601153,0,0,0,0,0.2121698317522,0.165195676094889,0,0,0,0.0347897463844579,0,0,0.00935217983376899,0,0,0,0,0.0960675271419615,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.121680147804163,0,0.091802356652595,0,0,0,0,0,0,0,0,0.0632702327522417,0,0,0.0524738080183925,0,0,0.111466973589588,0,0.0560876007068645,0,0,0,0,0,0,0.0426137692390202,0,0,0.123278176248675,0,0,0.0949874452597553,0,0.00448672755338536,0,0,0,0,0.0110021224974411,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.131542914509939,0,0.00332584395053828,0,0,0,0,0,0,0,0.293969280429427,0,0.0392015716625291,0.103075264540361,0,0,0.0627510828033529,0,0,0,0.0788376646957227,0,0,0,0,0,0,0,-0.169157414207275,0,0,-0.0168059546912019,0,0,0.0190479445358518,0.0134706412287973,0,0,0,0,-0.187284979021249,0.00870842357524603,-0.119450242111344,0,0,0,0.112845956257405,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0718268005286468,0,0,0,0,0,0,0,0.400912232288852,0.00978100203694912,-0.0120243054911304,0,0,0,0,0,0,0,0,0.14680497297664,-0.0343948987189433,0.00679485376109903,0,0,0,0,0,0,0,0,0,0,0,0.090570556983765,0.228337053857376,0.0780284743558618,0,0,0,0,0,0,0,0,0,0,0.000818819753107848,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.19364654840296,0,0.132956712312998,0,0.136377510973276,0,0,0,0,0,0,0,0.189693458363057,0,0,0,0,0,0,0,0,0.221133499965133,0,0,0,0,0,0,0,0,0,0,0.0133342091658199,0,0,0.0848709426045343,0.0570124723434473,0,0.0885202197843805,0,0,-0.00708064510080918,0.0418810562263585,0,0,0,0.0053952595393355,0,0
X600741.SH,0,0,0,0,0,0.157665357021615,0,0,0,0,0,0,0,0,0.193020083029462,0,0,0,0,0,0,0,0,0.0118973203911084,0,0,0,0,0,0.0310925320466845,-0.0691240059789084,0,0,0,0,0,0,0,0,0,0,-0.00101113718249383,0,0,0,0.262045935660859,0,0,0.121729116101573,0,0,-0.00537557707643655,0,0,0,0,0.0390075230389328,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161264520334734,0,0.783277842094543,0,0,0,0,0,0.00974623727661236,-0.081654948370082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227840484215146,0,0.0768632833979117,0,0.0617705539834059,0,0,0,0.0361136208236789,0,0,0,0,0,0,0,-0.00201340733198301,0,0
X600702.SH,0,0,0,0.124943045214907,0,0,0.0236609138012081,0,0,0,0,0,0,0,0.0579060397171447,0,0,0,0.0151723060999947,0,0,0,0,0,0,0,0,0,0,0.00741694528950537,0.0937638054295879,0.0620799565368988,0,0,0,0,0,0,0,0.687471251888088,0,0,0,0,0,0,0,0,0,0,0,0.0144630561341474,-0.00143935938722918,0,0,0,-0.0318206394831329,0,0
X000799.SZ,0,0,0,0,0,-0.0321699335628163,0,0,0,0,0,0,0.0696321910996833,0,-0.0315926513971869,0,0,0,0,0.0662722599923398,0,0,0,0,0,0.0243995091050135,0,0,0,-0.00821041389118631,0,0,0.00358506424520205,-0.0230645809934463,0,0,0,0,0.584637745030725,0,0,0,0,0,0,0.0465386332104041,0.00299755813598838,-0.0372510901187919,0,0,0,0.00965729886821675,0.0495924631007874,0,0,0,-1.73472347597681e-18,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269809743882389,0,0,0,0,0,0,0,-0.0550294863540699,0.0465468383591376,0.0936148219446264,0,0,0,0,0,0.130843477808509,0,0,0,-1.73472347597681e-18,0,0.0975244820544668,0,0,0,-0.00827567267270383,0,0,0,-0.0940196504327585,0,0.0982945938725659,0.0521570488794853,0,0,0.00985422902881429,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0871364839355832,0,0,0,0,0,0,0,0.0912530056497658,0,0,0,0,0,0,0,0,0,0,0,0.157894362414372,0,0,0.317607203848762,0,0,0,0,0,0,0,0,0,0.153420604033059,0,0.104419630511152,0,0,0.185300456122499,0.0313014809720895,-0.0122782991685906,-0.0522475804874375,0,0,-0.0432118415115829,0,0
X002236.SZ,0,0,0,-0.108901454770771,0.575122450931252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310196274929285,0,0,0,0,-0.0157280909041906,0,0,0,-0.037128957978611,0,0,0.0821610727622262,0,0,0,0,0.204138708556319,0,0,0,0,0,0,0,0,0,0.051816750420805,0.154065399573715,0,0,0,0,0.00497729220666512,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0325611046406387,0,0,0,0,0,0,0,0.00854995608376467,0,0,0,0.108480633957566,0,0,0,0,0.0533381061604544,0,0.153566344980607,0,0,0,0,0,0,0,0,0,0.0980737832473061,0,0,0,0,0,0,0,0,0,0,0.107720920354846,0,0,0.149996483878139,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,-0.0849431316104716,0,0,0,0,0,0,0,0,0,0,-0.0776376310442668,0,0,0,0.0612336716017523,0,0,0,0.0354956169828381,0,0,0.0838031880835939,0,-0.00661755536073976,0,0.257790796885574,0,0,0.271656528802263,0,0.197636039866516,0.157063753840422,0,0,0,-0.166267358040429,0,0,0,0,0,0.189513052363554,0,0,0,0,0,0,0,0,0,0,0.0130951998440433,0,0
X601799.SH,0,0,0,0,0,0,0.111104289612113,0.079365313709642,0.0354110135132503,0,0,0.0663720647428013,2.77555756156289e-17,0,0,0,0,-0.0369170779656517,0,0,0,0,0,0,0,0,0.00770923591249587,0,0,0,0,0,0,0,0,0,0.419319400458573,0,0,0,-0.0659496727198163,0,0,0,0.123464392439691,0,0,0.226093008527151,0.116792929623292,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0.396319743382458,0,0,0,0.0363804167015996,0,0,0,0,0,0,0,0,0,-0.276209826019193,0,0,0,0,0.247040268992024,0,0,0,-0.030955373873096,-0.0137877064829407,0,0.092944884890817,0,0,0,0,0,0,0.144255839792499,0,0,0,0.0919619558079535,0,0.102741450650457,0,0,0,0,0,0.027262353741726,0.0113953722428145,0,0.051073718421055,0,0.0150186033950937,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.17728534996812,0,0,0,0,0,0,0,0,0,0,0.184409988203062,0,-0.254124761227211,0,0,0,0,0,0.0466610752212168,0,0,-2.16840434497101e-19,0,0,0,0,0.0426008357019981,0.233800301453388,0,0,0,0,0.0621128567713244,0,0,0.294574494355182,0,0,0,0.0894447984483571,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851846819110943,0,0,0,0,0,0,0,0,0,0.0775522646160916,0,0,0,0,0,0,0,0,0,0,0,0.16791944932495,0.184550805120948,0,0,0,0.168833931163257,0,0,0,0,0,0,0,0,0,-0.0126686600571718,0.0293925873893838,0,0,0,0.0942231346552959,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639260468875607,0,0.152947797250993,0,0,0,0,0,0,0,0.0383678004928578,0.0904419700968267,0,0,0,0,0,0,0.0956551808305744,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.415833846352653,0,0,0,0,0,0,0,0.0314910823018634,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.00696860004802842,0,0,0,0,0,0,0,0,0,-0.239699215325706,0,0,0,0,0,-0.0092229558672887,0.176762489477681,0,-0.0775764644438397,0,0,0,0,0.168893629674787,0,0,0,0.14134911027273,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434240651078601,-0.027043327877992,0,0,0,-0.0368712621099912,0,0
Slope,0,0,0,0,-0.153589388736419,0,0,-0.620781859781159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344104441501815,0,0,0,0.26816169419932,0,0,-0.208842905028597,0.739780654558819,0,0,0,0,0,0,0,0,0,0,0,0,-0.03006689755503,-0.110361124687237,-0.518373519874003,0,0,0,0,0,0,0,0,0,-1.54676284916827,0,0
TED,0,0,0,0,0.202174234940531,-0.0332541306990967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029055056793376,0,0,0,-0.0326119409563766,0,0,0,0,0,0,-0.364413144625713,-0.0519492153529158,0,0,0,0.12315162817676,0,0,0,0,0,0,0,0,-0.097882558213261,-0.289292174732352,0,0,0.124000497133257,0,-0.216228711151425,0.168455283756349,0,-0.0684378536955892,0,0,0.2006452423257,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.00847415345212576,0,0,0.102555854743859,0,0,0,0.173817058872296,0,0,0.0850945243339212,0,0,0,0.0299922882582303,0,0,0,0,0,0.00706907007132634,0,-0.0134721311267107,0,0,0,0.00734978337502129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467070846536282,0,0,0,-0.093199207928847,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485549693978463,0,-0.29496745979372,0,0,0,0,0,0.182316806818728,0,0,-0.112632416057984,0,0,0.00210665362349092,0,0.0389070004808633,0.146476591278914,0,0,0,0,0,-0.0538637650145925,0,0,0,0,0,-0.0561951719987119,-0.0153902517903592,0,0,0.0198736249546002,0.0235921025505751,0,0,0,-0.0360063531249796,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00135501301720671,0,0.00228026900874739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256681395074984,0,0,0,-0.000608558075999349,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00089466735478094,0,0,0.00984763004172174,-0.00933271665977937,0.00193104799419647,0,0,0.0194224121312825,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664207646084897,0,0,0,0,0,0,0,0,-0.0678549909752081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483066846306399,0.379298935678851,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012573871322097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330683979191972,0,0,0,-0.0576739436380974,0.0369011003042901,0,0,0,0.0159521308947516,0,0
CarbonVol_Hubei,0,0,-0.0154195367476095,0,0,0,0,0,0,0,0,0,-0.00493077482226838,0,0,0,0,0,0,-0.0262750547657225,0,0,0.00110776367424515,0.00225554242805029,0,0,0,0,0,0.00812274776332339,-0.00248003237859515,0,0,0,0,0,0,0,0,0,0,0.0142960754162725,0,0,0,0.00743225259177715,0,0.0145455032380084,-0.00772430112302905,0,0,-0.0456108017928405,0.0171186139835755,0,0,0,0.010064006554432,0,0
