,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300014.SZ,X002371.SZ,X600183.SH,X000157.SZ,X300124.SZ,X000625.SZ,X002456.SZ,X002007.SZ,X002008.SZ,X300136.SZ,X000066.SZ,X300142.SZ,X600271.SH,X000977.SZ,X002179.SZ,X002129.SZ,X002463.SZ,X002180.SZ,X600584.SH,X600177.SH,X600066.SH,X000050.SZ,X002508.SZ,X600487.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291735232378831,0,0,0,0.0771019531801663,0,0,0,-0.0586710831721307,0,0,0.021286912738249,0,0,0.13349446106603,0,0,0,-0.0231000902556794,0.100586761697818,0,0,0,0.0465368539295033,0,0.177332296832851,0,0,0,0,0,0,0.146462230273168,0.205269887133773,0,0,0,0.00420764365501597,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0349400271795998,0,0,0,0,0,0,0,0.230450309485518,0,0,0,0,0.096244001516646,0.153029581694101,0,0,0.0308113373825275,-0.186579480345594,0,-0.0339038304999475,0,0,0,0,0,0.0243389785410596,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037722922239131,0.105476419274515,0,0,0,0.00142174920648104,0.0140016878239261,0,0,0,0,0,0
X000568.SZ,0.0649251630245317,0.583381419021285,0,0,0,0,0.0294631286839219,0,0,0,0,0,0,0,0,0,0,0,0.0573210504204376,0,0,0,0,0.0465369691473724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02464061068884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705290978266502,0,0,0,0,0,0
X600690.SH,0,0,0.0822141688244211,0.00171895045636741,0,0,0,0.0192311080745567,0,0,0,0,0,0,0,0,0,0,0,-0.0831562573003439,0.163346110505695,0,0,0.197312115725035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620242848543338,0,0,0,0,0,0,0,0,0,-0.0588411872036272,-0.0200863595418148,0,0,0,-0.100532011507385,0,0
X000338.SZ,0,0,0,0,0,0,0.134527865480647,0,0,0,0,0.43898245386076,0,0,0,-0.0129435238217213,0,0,0,0,0,0,0,-0.0948733399787017,0,-0.0843178595850481,0,-0.107749926337271,0,0,0,-0.138082080632994,0.215602103129427,0,0,0.185365222914333,0,0,0,-0.0757778342798277,0,0,0,0,0,0,0,0.0700347824770549,0,0,0,-0.0213696240812606,-0.0308116562742851,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0852984611382976,0,0,0,0,-0.0791404802284169,0,0,0,0.228231795236739,0.116938034726854,0,0,0,0,0.297927611295986,0,0.126446154002608,0,0,0.10044545787785,0,0.0167504140035274,0,0,0,0,0.0952257821460653,0,0,0,0,0,0,0,0,0,0.0462210646943827,0,0.00851533299846648,0,0,0,0,0,0,0,0,0,-0.0234522743282824,0,0,0,0.0454651730734743,0,0
X600741.SH,0,0,0,0.0309831638823267,0,0,0.194560330439596,0,0.0209689924202895,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0127042935211322,0,0,0,-0.0460425936465244,0,0,0.100607019633104,-0.0426904119433724,0,0.0325824698371436,0,0,0,0,0,0.143197918036037,0,0,0,0,0,0,0,0,0,0,0,0.0394951284560548,-0.000391513224907904,0,0,0,0.0379811759334414,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.1828102078994,0,0,0,0,0,0,0.14422007154539,0,0,0,0,0,0,0,0,0,0,0.0441454318325799,0,0,0,-0.150149938473503,0.227730573439195,0,0,0,0,0,0,0.0450970124828098,0,0,0.0385733668314051,-0.0143722882809176,0.237965561670541,0.434277411220686,0,0,0,0,0,0,0,0.0120617936009738,0,0,0,0,0,0
X600809.SH,6.93889390390723e-18,0,0,0,0,0,0.022630059808841,0,0,0,0,0,0.330988266229294,0,0,0.0702400161650818,0,0,0,0,0.157519079591422,0,0,0,0,0.00122924207044133,0,0,0,0,0,0,0.0509071243955642,0,0,0.0239937068463687,0,0,0,0,0,0,0,0,0,0,-0.0645636528244042,0,0,0,0,0.0497536007623244,-0.0510646841183996,0,0,0,-0.0350384574235141,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213066323997004,0,0.274990781168529,0,0,0,0,0,0,0,0.070705139297448,0.196827935494147,0,0,0,0,0.0319055527226736,0,0,0,0,0,0,0.0650089836415779,0,0,0,0.00663665700617728,0,0,0,0,0,0,0,0,0,0.023487782892604,0,0,0,-0.0487133047050602,0,0
X000596.SZ,0.187232262635893,0,0,0,0,0,0,0,0,0,0,0.32554883355383,0,0.0407716839481107,-0.010315507218335,0,0,0,0.0998363641925898,0,0,0,0,0,0,0,-0.142221151710058,0,0,0,0,0,0,0,-0.0272966284720829,0,0,0,0,0,0,0,0,0.113694403167627,0,0.163439773116972,0,0,0,0,0,-0.0356996155093043,0.0235017717760439,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.43096218797531,0,0.0241499539380754,0,0,0,0.18696863253592,0,0,-0.0240171613986096,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.291750590631848,0,-0.0452125654349294,0,0,0,0,0,0,0.16634522108983,0,0,0.0166000146592424,0,0,0,-0.0960872660522746,0,0.38740174960976,0,0,0,0,0.0326324820167165,-0.0120291878287352,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0209232089922838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105354930937419,0,0,0,0,0,0,0,0,0,0.0665889332027588,0,0,0,0.125130600649791,0,0.154408831291457,0.160744866941425,0.0810591705843542,0,0,0,0.00706314308246069,0,0,0,0.0615483611074401,-0.0311119279235052,0,0,0,0.0567621720952976,0,0
X300003.SZ,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.438783095386317,0,0,0.12670778559112,0.117496519969398,0,0,0,0,0,0,0.243034116669886,0,0,0,0,0,0,-0.0699950117710593,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00048557596067971,0,0,0,0,-0.118554717865932,0,0,0,0,0.0026959149076798,0,0,0,0,0,0.127987456471081,0,0
X601877.SH,0,0,0,0,0,0.151929912839948,0,0,0,0,0,0,0,0,0,0,0,-0.0851756444445502,0,-0.108365262419456,0,0,0,0.0412240152617002,0,-0.00746115765737379,-0.0101608212887508,0.0402840359936825,0,0,0,0,0,0,0.0586850133768295,0,0,0,0,0,0.0100969312734324,0.154858182081816,0,-0.0109965867572133,0,0,0,0,0.0935944670308733,0,0,0.0345021050211345,-0.0230455931312818,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.395882249262629,0,0,0,0,-0.370891473310989,0,0.092633946466104,0,-0.226952723168856,0,0.228247793875329,0,0,0,0.266813048600137,0,0.14652533251844,0,0,0,0,0,0,0,0,0,0,0,0.15574221369128,0.264017303889321,0,-0.198209677171559,0,-0.0586616077667388,0,0,0,0,0,0,0,-0.00991370868081916,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492201907587944,0,0,0,0,0,0.0613367157264407,0,0.0219174442269063,0,0,0,0.113178806205196,0.197364953189396,0,0.139971886564628,0.0572598738256464,0,0,0,0,0,0,0.0360482517517719,0.266712423236481,0,0,0,0,0,0.114873580479877,0,0.0356033143057507,-0.0175311673293552,0,0,0,0.0121750922076689,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284120323653406,0,0,0,0,-0.232838822507468,0,0,-0.0895694986358123,0,0,0,0,0,0,-0.0935243037263312,0,-0.0744700416089474,0.226464323584558,0,0.329736263932797,0,0,0,0,0,0,0.479682306990849,0,0.311600931887303,0,0,0,-0.109256611795941,0.0949842769480926,0,0.0715850761956409,-0.0347180419900222,0.07937886841689,0,0,0,0,0,0
X000157.SZ,0,0,0.0755602795709587,0,0,0,0,0,0,0,0,0.0503122803638003,0,0.127233130077353,0.0534759112545806,0,0,0.0589709997464088,0,0,0.0231412708537934,0,0,0,0,0,0.029656844817555,0,0,0,0,0,0.0884029856515802,0,0,0,0,0,0,0,0,1.0842021724855e-19,8.67361737988404e-19,0.0175729158797291,0,0,0,0.0674803139305758,0.0140416985039786,0.0379129104830806,0,-0.00835576000686825,0.00866781035428554,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.014551122726337,0,0,0,0,0.09451416538752,0,0,0,0,0,-0.00316771502785273,0.12651755199992,0,0,0,0,0,0,0.026768144247239,0,0.0848615856196226,0,0,-8.67361737988404e-19,0,0,0.0420451283861366,0,0,0,0,0,0,0,0,0.0457272502455812,0,0.0244393667363451,0,0,0,0.0225314776005174,0.114462098869737,0,0,0,0,0.0125351729309741,0,0,0,0,0.0414720277740877,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.222919338197144,0,0,0.208103472377428,0,0,0,0,0,0,0,0,0,0,0,0,-0.226374965534603,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.126529388586912,0,0,0,0,-0.0768317808435246,0,0,0,0.0276711289302731,0,0.0318572700910135,0,0.0238018460148377,0,0,0,0,0.116919056626818,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229715647390255,0,-1.73472347597681e-18,0,0,0,0.0638703870988819,0.227072986425776,0,0,0,0.0212322131685758,0,0,0,0,0.027982848217449,0.168280509970757,0,0,0,0.0127996484545385,0.0363336014997538,0,0.107072557002684,0,0,0.216999181928838,0,0,0,0,-0.0467398739943529,0.0132923373814888,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0704465276576406,0,0,0,0,0,0.0575914709138788,0,0,0,0,0,0,-0.00901808848676356,0.0773129926546026,0.166177019447726,0,0,0,0,0,0,-0.222564466667366,0.07637212565533,0,0,0,0.0557488886051394,0,0,0,0,0,0.266267334619467,0,0,0,0,0.0507799823357263,0,0,0,0,0,0.246623587020748,0,0,0,-0.0583188850706512,-0.00523359165767946,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770354507134125,0,0,0,0,0,0,0.207629424936379,0,0,0.121815193341696,0,0,0,0.207513514693908,0,0,0,0,0,0,0,0.145102632818999,0,0,0,0,0,0,0,0,0,0,0,0.111610607165286,0,0,0,0,0.0118108907001187,-0.0223915465403486,0,0,0,-0.0350039415338457,0,0
X300136.SZ,0,0,0.14749077873686,0,0,0,0,0,0,0,0,0,0,0,0,-0.1380106516911,0,0,-0.102979281767895,0.217031728777401,0,0,0,0,0,0,0.168520385525156,0.0211048804613623,0,0,0,0,0,0,0,0.125946272450938,0.0994863698026097,0,0.214113744805994,0,0.212097551947868,-0.0118262341078632,0,0,0,0,0,0,0,0,0,0,0.0287276110793644,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.2413779355432,0,0,0,0,0,0,0,0.157022427728331,-0.0308743258231378,0,0,0,0,0,0,0,0.0574130727821493,0,0.055483087028081,0,0,0,0,0,0.145323150391967,0,0,0,0,0,0,0,0,0,0.277053673153382,0,0,0,-0.070765752908333,0,0,0,0,0,-0.0890591754239477,0.0991523224484042,0,0,0,0,0,0
X300142.SZ,0,0,0,1.73472347597681e-18,0,0,-3.46944695195361e-18,0,-0.000168820780513071,0,0.0795641319740623,0,0.565647685467393,0,0,0.0735837775279766,0,0,0,-6.93889390390723e-18,-0.0357840923628272,0,0,0,0,0,0,0,0,0,0,0.134949881764237,0,0,0,0,0,0.00954398815477774,0,0,0,-0.1649486204785,0,0,-0.110745392114246,0,0,0,0,0,0,-0.0121520043166695,-0.0457446300080551,0,0,0,-0.0322461027167329,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118813854643507,0,0,0,0,0,0,0,0,0,0,0,0.273078476125362,0,0,0,0,0,0.0925546350809811,0.0446936097604132,-0.00570694723327778,0,0,0,0,0,0,0,-0.037842867033173,0.0139674953301038,0,0,0,-0.0508615268270821,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.272214724876588,0,0,0,0,0,0,0.123206634255276,0,0.0474161131838851,-0.0650757421844069,0,0.154065525882311,0,0,0,0.113166756855736,1.38777878078145e-17,0,0,0.131277466107831,0,0,0,0.173585408179942,0,0.16241790483671,0,0,0,0,0.089240820735178,0.113897837221861,0,0,0,0,0,0,-0.0719350999203805,0,0.0640733786801659,-0.0129351934542151,0,0,0,0.0197671342011979,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991849460665753,0,0,0,0,0,0,0,0.103463272010216,0,0,0.0851736080274517,0,0,0,0,0,0,0,0,0,0.136893184457129,0,0,0,0,0,0.0199107235288543,0.0110174307729523,0.122114803862917,0,0,0,0.0795907363769647,-0.168185298757759,0,0,0.0195220791207451,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.0744005990376782,0,0,0,0,0.0156045959259507,0,0,-0.00227657759875294,0,0,0,0,0,0,0.080550981694921,0.177713605446722,0,0,0,-0.0485563707741362,0,0.164660517155736,0,0,0.0834100363887912,0,0.0334974247003722,0.0461201203321584,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0911565536627265,0,0,0,0,-0.00604558846154266,0,0,0,-0.103239999797354,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053664483042157,0,0,0,0.020978153951626,0,0,0.0741429558289365,0,0,0,0,0.316012316580062,0,0,0.0933314391364583,0,0.0259096378814384,0.0607916325678282,0.0297007901344231,0.248886375776258,0,0.10884025035469,0.00266939108367673,0,0.101461537205639,0,0.0325572610982484,0.113528035289692,0.273885786591391,-0.174194811303347,0,0,0,0,0,0,0.017608937553988,0,0,0,-0.0188095236977947,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131404086942422,0,0.137980897983908,0,0.399146723903834,0,0,0,0,0,0.0498877579104243,0,0,3.46944695195361e-18,0,0,0,0,0,0.0294056382860384,0,0,0,0,0,0.0692913349619128,0,0,0,0,0,0,0,0,0,0,0.152854242785887,0,-0.0369681201916463,0.0616649131758573,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170901386883675,0,0,0,0.34055910394279,0,0.0417784969646131,0.0477791722990798,-0.12909816920033,0.293323725870844,0,0,0,0.170048651982788,0.249652542292124,0,0,-0.0285723279507706,0.107830681532869,0,0,0,0,0,0,0,0.149486977510041,0,0,0.114867339702115,0,0,0,0,0,0,0,0,0.0542366990813984,-0.0387142113908312,0,0,0,0,0,0
X600177.SH,0,0,0.18158537382578,0,0,0,0,0,0,0,0.0197363867368385,0,0,0,0,0,0,0.0246525247736798,0,0,0.0450288179047335,0,0,0,0,0.0660777030133444,0,0,0,0,0,0,0,0,0,0,-0.00148675383864183,0,0,0,0,0.0962542201523908,-0.00286795362395262,0,0,0,0,0,0,0,0,0,0.00879534714062618,0,0,0,-0.0204035613808553,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.115026819968219,0,0,0,0.059709004972845,0,0,0,0,0,0,0,0,0,0,0,0,-0.000632487146645342,0,-0.0757313835039225,0.251605165061528,0,0.0616992462491043,-0.0101038720018351,0,0,0,0,0,0,0,0,0,-0.0395365617237929,0.0419521473295762,0,0,0,0,0,0,0,0,0.00922110958878498,0.0221504926948086,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394751592015748,0.174670800545628,0.00906186319766727,0,0,0,0,0.10337734056956,0,0,0,0,0.0452849231582497,0,0.0311416718067352,0,0,0.0319849846134838,0,0.0286914340334734,0.0982397305547733,0.0170592663748911,0,0,0,0,0,0,0,0,0,0.00346269444609024,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.19971711377639,0,0,0,0.0812272653566708,0,0,0.04815426803827,0,0,0,0,0,0,0,0.103585331211887,0,0,0,0,0,0.00714878391917827,0,0.149995454320536,-0.0639605603170313,0.140159971886988,0,0,0,0,0,0,0,0,0,0,-0.0322716368746203,0,0.184173368088121,0,0,0,0,0,0,-0.0277848559070299,0,0,0,-0.0672363063618707,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.240436434480068,0,0,0.0311050307768755,0,0.0405138527001853,0,0,0,0,0.0167461240801684,0,0,0,0,0,0,0,0.117077699303906,0,0,0.0344929906177392,0,0,0,0,0,0.0151351792195319,0,0,0,0.0280779872788056,0.0700400659622655,0,0,0,0.0561145227643603,0,0,8.67361737988404e-19,0,-0.0198278688137182,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.143400369931205,0,0,0,0,0,0,0,0,0,0,0,-0.376700350296509,0,0,0,0,0.417741149004232,0,0,0,0,0,0,0,0,-0.336774614224078,0,0.196932983371182,0,0,0,0.151043599089371,0.329147324353602,0,0,0,0,0,0,0,-0.0133101444906154,0,0,0,0,-0.076309247166421,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0117519768901722,0,0,0,0,0,0,0,0,0.0533562519567769,0,0,0,0,0,0.0840644191697446,0,0,0,0.0111114805269667,0,0,0,0,0,0,0,0,-0.0221639880558641,-0.0997130764869517,0,0,0,0,-0.00855490929399265,0,0,0,0,0,0,0,0,-0.0295477562808806,-0.134193297267506,0,0,0,-0.137184836832631,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025187440561833,0,0,0,0,0,0,0,0,0.761571917536389,0,0,0,-0.0398387511391562,0,0
TED,0,0,0,-0.115435745160422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387526803555415,0,0,0,0,0,0,0,0.476716593367803,0,0,0.114555197240946,0,0,0,0,0,0,0,-0.330096450150265,0,-0.30343494160693,0.00845609860880214,-0.0674222588435626,0,0,-0.355270271537909,0,-0.308135653954099,0,0,-0.447082961420027,0.0454010215352218,0,0,0,0,-1.30899465430465,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147377133423094,0,0,-0.04933632003131,0.031718727261263,0,0.00327801733864134,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536810725905244,0,0,0.00140515518121529,0,0,0,-0.055391268213457,0,0,0,0,0,-0.0293865305369516,0,0,0,0,-0.0256179917727082,0.0258231402507525,0,0,0,0,0,0
MKreturn,0,0,0.0344728606321257,0,0,0,0,0,0,0,0,0,0,0,-0.0782535115846952,0,0,-0.0960074425630915,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0186726189730591,0,0,0,0,0,0,0,0.0350167721241823,0,0,0,0,0.106287686650548,0,-0.0230856637379551,-0.0198092420080458,0,0,0,0,0,0,0,0,-0.0196676382993568,0,0,0,0,-0.0236281573466728,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000138777460054696,0,0,0,-0.000738042130600335,0,0,0,0.000950792451257054,0,0,-0.00105746865825804,-0.00103761525679555,0.000624465071316764,0,0,0,-0.00130135914267528,0,0,0,0.000777311858612373,0,0.000361959687337886,-0.000537403209660742,0.000193311364461291,0,0,0.00144304069040909,0,0,0,0,0,0,0,0,0.00138374389937538,0.00392960966273041,-0.00245469314710085,0,0,0,0.00424286626455289,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.252085082441032,0,0,0,0,0,0,0,0,0,0,0,0,0.0405190743148441,0,0,0,0.0688261303128939,0,0,0.194014801084772,0,0,0,-0.173136871012447,0.125092604813633,0,0,-6.93889390390723e-18,0,0,0,-0.19907392972889,0.0571895271082528,0,-0.648080806758832,0,-0.349870186192282,0,0,-0.698018023243933,-0.0526325456108,-0.582051056328812,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288320156131179,0,-0.000708582378939646,0,0,0,0,-0.000792555177418676,0.00280211358649787,0,0,0,-0.000602789244556824,0,0,0,0,-0.000609689952201009,0,-0.00269208645785828,0,0,0,0.00346998119583248,0,-0.00126684015181759,0,0,0,0,-0.000192787634487348,0,0,0,0,0.00477989947406629,-0.00303150921524835,0.00469395986336073,0,0,0,0.0235109163393816,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00748461194790956,0,0,0,0,0,0,0.00286892404795416,0,0,0.000105682328498278,-0.00069584986524993,0,0,0,-0.00309770803874977,0,0,0,0,-0.00214528544736035,-0.00337136168472826,0,-0.000391324225806125,0,0,0,0,0,0,0,0,-0.00102284537531302,0,-0.0112268537852969,0,0,0,0,0,0,0.00338678861377575,-0.00337127930214386,0,0,0,-0.0256586375105124,0,0
