,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X300014.SZ,X300124.SZ,X003816.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X600703.SH,X002179.SZ,X300142.SZ,X000596.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X600460.SH,X600741.SH,X002180.SZ,X000157.SZ,X600884.SH,X000733.SZ,X002074.SZ,X600522.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600563.SH,X000800.SZ,X600779.SH,X002414.SZ,X000977.SZ,X002008.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.102505933119265,0,0,0.253545066251814,0,0.23575251004493,0,0.166049851003896,0,0,0,0,-0.0548944099490712,0,0,0,0,0,0,0,0,0,0,0,0.0183932674603381,0,0,0,0,-0.0342847609580846,0,0,0,0,0,0,0,0.0686766256673321,0,0,0,0,0,0,0.0322138033991797,0,0,0,0,-0.0319153784466229,-0.0188832287919078,-0.0186524248968452,0,0,0,-0.0423043022377586,0,0
X000858.SZ,0,0,0,0.0319261342997647,0.176138400173799,0,0.259471016184603,0,0.100557744393668,0,0,0,0,0,0,0,0,0,0,0,0,0.0191198006141407,0,0,0,8.67361737988404e-19,0.0331339752812795,0,0,0,0,0,0,0,0,0,0.0402541702199974,0.0543454837765697,0,0.103167366507533,0,0,0,0,0,0,0,0.0324289572273471,0,0,0,-0.00539179709285993,0.00969460764323955,0,0,0,0,0,0
X002415.SZ,0,0,0,0.13609746535595,0,0,0,0.075731817507402,0,0,0,0,0,0.11194919787254,0,0.0650906473680143,0,0,-0.0381116467315804,0,0,0,0,0,-0.0215482054684827,-0.0684463476146507,0,0,0,0,0.0205363248771619,0,0.0520409107555265,0.0562879184762912,0,0,0,0,0,0.00605111900642513,0,0,0,0,0,0,0,0.326619795042904,0,0,0.00961274527311642,0,0.00869440820461398,0,0,0,0.00621104045945029,0,0
X600809.SH,0,0.0795061184526881,0,0,0.445340943490239,0,0,0,0,0,0,0,0,0,0,0,0.0862240780612609,0,0,0,0,0,0,0,0,0.0609794592495094,0,0.137523215297778,-0.198440140360546,0,0,0,0,0,0,0,0,0,0,0.10015256828175,0,0.0787460809882173,0,0,0,0,0,0,0,0,0,0.0336847179838728,0,0,0,0,0.00814221422938917,0,0
X000568.SZ,0.284677861938426,0.216010443813369,0,0.0159768466057685,0,0,0,0,0,0,0,0,0,0.0200182258481404,0,0,0.074998513889291,0,0,0,0.0440361049738397,0.0503986753160051,0,0,0.00530079214473342,0.164053586354975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210207620468155,0.04563797256771,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0544141076191175,0.0599509604386796,0,0.221511062362366,0,0,0,0,0,0,0,0,0,0,0,0,0.0585856872098751,0.0930111392454633,0.19847236529088,0,-0.0455594474845661,0.0244186930762537,0,0,0,0,0,0.128378785730005,0,0,0,0,0,0,-0.0282208681516614,0.0174868342180376,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0244219163363129,-0.0453283072592215,0,0,0,0,0,0
X600690.SH,0,0.144831462574833,0,0,0,0.0619343782576129,0,0,0,0,0,0,0.168582952944085,0,0,0,0,0,0,0,0.0577373538966961,0,0,0,0,0.169222765643598,0,0,0,0,0,0,0,0,0,0,0,0,0.0911127516592004,0.040858464626721,0,0,0,0,0,0,0,0,0.120100896736985,0,0,0,-0.0122396068558275,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.141385043539692,0,0,0,0,0,0,0,0,0,0,-0.195949860491701,0.191267050499728,0.141400372514271,0,0,0.494489120069541,0,0,0,0,0,0.0706765642907268,-0.0921205860776531,-0.0257624506709829,0,0,0,0,0,8.67361737988404e-19,0,0,-0.123719547473884,0.0905724776989497,0,0,0,0,0,0,0,0,0,0,-0.143432860500604,0,-0.0499660417865738,0.00234966803702441,0,0,0,0,0,0
X002304.SZ,0.227944651669808,0,0,0,0.00919703494796027,0,0,0,0,0,0,0,0,0,0.0804936899489711,0,-0.102118251157517,0,0,0,0,0,0,0,0,0.281678327456736,0,0,0,0,0,0,0.306421846195759,0,0,0,0,0,0,0.237314373955237,0,0.00347556539734302,0,0,0,0,0,0,0,0,0,-0.00404398182435707,0,0,0,0,5.42101086242752e-20,0,0
X600104.SH,0.0378674269230706,0,0,0,0,0,0,0,0,0,0.0339334554951224,0.117276740805182,0.00805410499959403,0,0,0.198018418828042,0,-0.0394301993043858,0,0.000238354567748414,0,0.00473286859164513,0,0,0,0,0.135425911674647,0,0,0,0,0,0,0,0.0320801915793942,0,0,0,0,0,0.110535016252105,0,0,0.00711599223362608,0,0,0,0,0,0,0,0,0.0158202341431863,0,0,0,0,0,0
