,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X002007.SZ,X300003.SZ,X000100.SZ,X002241.SZ,X601877.SH,X600703.SH,X002179.SZ,X300142.SZ,X000157.SZ,X600271.SH,X000625.SZ,X300124.SZ,X600867.SH,X300014.SZ,X002463.SZ,X600498.SH,X002008.SZ,X000977.SZ,X600066.SH,X002129.SZ,X300146.SZ,X002506.SZ,X600177.SH,X002049.SZ,X300136.SZ,X000066.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.377285220691386,0,0.195166799748635,0.0324688193381069,0,0,0,0.168204232002679,0,0,0,0,0,0,-0.126088216463046,0,0,0,-0.0527919177357058,0,0.0250630811343835,0,0,0,0,0.053082414966046,0,0,0,0,0,-0.0773264354648723,0.0153201141576845,0,-0.0189468088308089,0,0.025158316830682,0,-0.0421279455415104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0311688651203425,0.0774669490923424,0,0.243419903547976,1.73472347597681e-18,0,0,0,0,0.125546837472903,0,0,-0.00271195788535115,0.101089270000545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262190778676838,0,0,0,-0.0400155795082633,0.028454248166623,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.070727530457845,0,0,0,0,0,0.0601478448958635,0,0,0,0,0,0,0,0.184333685431124,0,0,0,0,0,0,0,0,0,0.208393267259716,0,0,0,0,0.168123907250116,0,-0.0256159799013657,0,0.0433246623102552,0,0,0,0,0,0,0.17097840288484,0,-0.111724437615068,0,0,0,0,-0.00716316534107007,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.164398683031668,0.179982643637056,0,0,0,0,0,0,0.0948106193739527,0.170855424595072,0,0,-0.032581295241913,0,0,0.0139523235173309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392427694025173,0.140783654301035,0,0,0,0,0,0,0.0252013707909434,0,0,0,0,0,-0.00428979270551399,0,0,0,0,0,0
X002415.SZ,0,0.167166957070207,0,0,0,0,0,0,0.151192243684677,0,0,0,0,0,0,0,0,0,0.0952834632933705,0.0138540591067539,0.214252242061526,0,0,0,0.197217161040496,0,0,0,0,0,0,0,0,-0.0341045999908971,0,0.0226944293836387,0,0,0,-0.0202247789140965,0.0379906388821377,0,0,0,0,0,0,0,0,0,0,0,0.0083514834723676,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196699492983113,0.210954361709028,0,0,0,-0.0902360698109175,0,0,0,0,0,0,0,0,0.105854183736875,0.0965804791243145,0,0,0,0,0,0.0234462935587074,0,0,0.0414066036252741,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541728294733344,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688795145219709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337590618380025,0,0,0,0,0,0,0.00192597522915789,0,0,0,0,0,0,0,0,-0.00148569714121659,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0340471172125678,0,0,0,0,0,0.298146349756621,0,0,0,0,0.144904057244186,0.257404854941416,0,0,0,0,0,0,0,0,0,0.0070759976199255,0,0,0,0,0,0,0,0,0.0475647014685507,0,0,0,0,-0.0380818007163756,0,0,0,0,0,-0.0471775137357853,0,0.0282501421931838,0,0.10796369011361,-0.0297073227561209,0.0688033853280175,0,0,0,0,0,0
X002475.SZ,0,0.152775984548927,0,0.206930956917442,0,0,0,0,0,0,0,0,0.164509219972814,0,0,0,0,0,0,-0.134479877605318,0.084042679336311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217873118561757,0,0,0,-0.0530046286813362,0,0,0.15987381707043,0.283808266508403,0,0.343223394624881,-0.0556350692708535,0,0,0.0475274622390138,-0.0325050359690531,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0216517936966211,0,0,0,0,0,0,0,0,0,0,0,0.104844794565468,0,0,0,0,0,0.194588474620287,0,0,0,0,0,0,-0.0634236033899028,-0.0188591553448849,0.0350578766329789,0,0,0,0,0,0,0,0,0.0566107377440576,0,0,0,0.149882324753306,0,0,-0.0368411400325595,0.0863716158925953,0,0,0,0,0,0
X000568.SZ,0,0.657998438047321,0,0,0,0,0,0,0,0,0,0.00787589783470412,0,0,0,0,0,0.206910611458901,0,0.0331306896592576,0,0,0,0,-0.0842001967476623,0,-0.0683882700012478,0,0,0,0,-0.00726693091482698,0,0,0,0,0,0.122761459056098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432246634073415,-0.00356981882483806,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0150530820889978,0,0,0,0,0,0,0,0.118496268870812,0,0,0,0.305776047426039,0,0,0,0.107231905004506,0,0,-0.0807503792683133,0,0,0,0,0,0,0,0.0581531439389307,0.642001012706006,0,0,0,0,0.0199442220857073,0,0,0.159407754475927,0,0,0,0,0,0,0.00939219789324227,0.0963499498779199,0,0,0,0,0,0
X600031.SH,0,0.0664211302599718,0,0,0,0,0,0,0.0721898526034432,0,0,0,0,0,0.0361050255430075,0.0124328514431389,0,0,0,0,0,0,0.0124856394739812,0,0,0,0,0.131502008787955,0.0422153078343019,0.122066717080022,0,0,0,0,0,0,0,0,0.0715461898258855,0,0,0,-0.136426787242701,0,0,0,0.0983941526828954,0,0,0,0,0.0219744631340334,0.00486405348687431,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.00153317369013041,0,0,0,0.122399106783475,0,0,0.0985080617402596,0,0,0,0,0,0.0788964810849469,0.00229735377041573,0.0114677326336227,0,0.0224856644113103,0,0,0,0,0,0,0,0,0.135964674274853,0,0,0,0,0,0,0,0,0,-0.173206956580378,0,0,0,0,0,0,0.0148153333640727,0,0,0,-0.011145846447382,0.0230108811442133,0,0,0,0,0,0
