,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X600703.SH,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X000625.SZ,X002179.SZ,X002241.SZ,X002506.SZ,X600183.SH,X600177.SH,X600867.SH,X600498.SH,X600487.SH,X300014.SZ,X000050.SZ,X002008.SZ,X002371.SZ,X600066.SH,X000066.SZ,X002129.SZ,X002049.SZ,X000977.SZ,X600522.SH,X600118.SH,X300146.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.120359653066482,0,0,0,0,0,0,0,0.0502854688905599,0,0.0139587453401683,0,0.125963706586618,0,0,0,0,0,0,0,0,0,0.0854617542214029,0,0.0904335239865301,0,0,0,0,0.0621698402226185,0,0,0,0,0,0,0.0405128490528698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0709727762253524,0.0421832224522585,0,0.350229868518147,0,0,0.226519678552213,-3.46944695195361e-18,0,0,0,0,0.0477402607465648,0,0,0,0,0,0,0,0,0.198573296995784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413951469062026,0,0,0.0133639313333086,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.03375012143285,0,0,0,0,0,0.0551496639520056,0,0,0.155602276544672,0,0.133882821177555,0,0,0,0,0,0.00542859296112075,0,0,0,0,0,0,0,0.0873458744355773,0,0,0,0,0,0.079563068280008,0,0,0.0151317512517903,0,0,0,0,-0.0590039606440756,0,0,0,0,0,-8.67361737988404e-19,-0.0262351621084427,0.0534488424624348,0,0,0,0.0289692443294781,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.479161689522688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123969942655618,0,0,0,0,0,0,0,0,0,0,0,0,0.268142513135485,0,0,0.0757936402469691,0,0,0.0677124093328927,0,0,0,0,0,0,-0.0348778378479875,-0.040455556996264,0,0,0,0.0249808960911342,0,0
X600741.SH,0,0,0.121616633025784,0,0.143360093452822,0,0,0,0,0,0,0.244314172058251,0.216398566266469,0,0,0,0,0,0,0,0,0,0,0.0464743750479526,0,0.0496647307210025,0,0,0,0,0,0,0,0,0,0,0.0175657017910909,0,0,0,0,0,0,0,0,0,0.0188727222449496,0,0,0,0,-0.00593843870070492,-0.00604969748856467,0,0,0,0.00864625469504537,0,0
X600809.SH,0,0.31890961347954,0,0,0,0,0,0.0376097986926995,0,0.0151744302085965,0,0,0,0,0,0,0.14762101601193,0,0,0,0,0,0,0.0910143524573756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510750705312905,0,0,0,0.00208664972641897,0,0,0,0,0.101579121292054,0,0,0,0,0,0,0,0,0.0408519672723744,0,0
X000596.SZ,0.295153182342353,0.067099608486805,0,0,0,0,-2.77555756156289e-17,0,0,0.371782912145756,0,0,0,0,0,0.319022443041278,0,0.0498505488137155,-0.234330943912439,0,0,0,0,0,0,0,0,0,0,0.126220425802926,0.0643192527860301,0,0,0,0.0606142251002047,0,0,0,0,0,-0.112531511874306,0,0,0,0,0,0,0,0.123246702563008,0,0,0,-0.0398297287759207,0,0,0,0.0484516416996336,0,0
X000661.SZ,0,0.0920144318910211,0.0982457299582588,0.205868155898699,0,0,0,0,0,0,0,0.056826392087776,0,0,-0.0368888767629826,0,0.164020282884589,0,0,0,0,0,0,0,0.296857814835692,0,0,0,0,0,0,0.004029236632817,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151798698676191,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.176874292505438,0,0,0,0,0,0,0,0.00781462454127498,0,0,0.0780664309534903,0,-0.184824684001996,0,0,0,0,0,0,0,0.0848071339299944,0,0,0,0,-0.0285839074591644,0,0,0,0,0,0,0,0,0.290800791288337,0.00486647453046034,0,0,-0.027176998342512,0,0,-0.0537823558489831,0,0,0,0,0,-0.0144282130976264,-0.0244883347228615,0,0,0,0.0290176942546816,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.172332222566199,0,0.0425546784354609,-6.93889390390723e-18,0,0,0.174949570947284,0.0708499246739125,0.00129107135777374,0,0,0,0,0,0,0,-0.116971011916552,0,0,0,0,0,0,0,0,0.129565279141103,0,0.181245969938426,0.0582409693519836,0,0,0,0,0,0,0.077999599903288,0,-0.0712424667683735,0,0,0,0.0894233232685867,0,0,-0.0448184835089929,0,0,0,0,-0.0130364825939812,0,0
X002236.SZ,0,0,0,0,0,0.493798548592434,0,0,0,0.0969336237303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327878424821547,0,0,0,0,0.0958285517398611,0,0,0,0,0,0,0.0502141506135986,0.0825378787690255,0,0,0,0,0,-0.0210187071048414,0,0,0,0,0,0,0,-0.13351310697804,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191748865369447,0,0,0,0,0,0,0.153142953415545,0,0,0,0,0.0620714979507829,0,0,0,0,0,0,0.0833775772564288,0,-0.0915908030259784,0,0,0,0.0337969005784633,0,0.0752522092947116,0,0.0160527307806243,0,0,0,0,0,0,0,0,-0.0213727487301244,0.0396800971102826,0,0,0,-0.000977663721974114,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0179253577388582,0,0,0,0,0,0,0,0,0,0.00646982559585826,0,0,0,0,0,0.0203038954929394,0.0361237428664192,0,0,0,0,0.195744586113661,0,0,0,0.161660930325978,0,0,0,0,0,0.0808518655167275,0,0.0082777172774786,0,0,0,0,0,0,0,0,0.0516324636982654,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.436771560117219,0,0,0,0,0.443158536085058,0,0,0,0.0377441773676637,0,0,0,0,0.102534804839765,0,-0.186650834135989,0,0,0.15472282811611,0,0,0.0106958811881437,0,0,0.0986554695387564,0,0,0,0,0,0,0.0695288852101929,0.121201778464128,0,0,-0.356154470685203,0,0.158903849849193,0,0,0.220981197630555,0,0,0,0.0684118367778421,-0.064710639648999,0,0,0,0.0653128438699041,0,0
X002007.SZ,0,0,0,0.405536146243679,0,0.0708391207340953,0,0,0,0,0,0,0,0,0,0,0,0.238789979282041,0,0,0,0,0,0,0,0.142357292415435,0,0,0,0,0,0,0,0,0,0,0,0,0.0605852132413742,0,0,0,0.00873434738577557,0.11144051300572,0,0,0,0,0,0,0,-0.0149316058787423,-0.0389845423477873,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0715546350802057,0,0,0,0,-0.207351774871967,0,0,0,0,0,0.036851938767288,0,0,0.159630343062446,0.116720791353524,0.263253894609469,0,0.3417707785831,0,0,0,0.16333730480091,0,0,0,0.288421282086389,0,0.0692743157382201,0,0,0,0,-0.0871693506107653,0,0,0,0,0.0131579990207836,0,0,0,0,0,0.0748916004876283,0,0,0,0,0,-0.0119075710658409,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.103296722884612,0,0,0,0,0.120605766453369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216257963763228,0.106247585156662,0.0508771211772183,0,0,0.016280083809773,0.183768473563297,0,0,0,0.171600819301755,0,0,0,-0.0135124188298517,0,0,0,0,0.026255987158807,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0879328276854288,0,0.199272795238144,0,0.0344794732028631,0,0,0.0644332311745714,0,0,0.0590844783877071,0,0,0,0.0219266281571337,0,0,0,0,0,0.0520797102852331,0,0.0252152898052285,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0108203290600933,0,0,0.0329627216894301,0,0,0,0,0,-0.0290139975436838,-0.0247077157017916,0,0,0,0,0,0
X000625.SZ,0,0.0103052028386821,0,0,0.440374872505038,0.108564144883974,0,0,0,0,0,0.0812970728285078,0,0,0,0.074103862392845,0.0586991247011483,0,0,0,0,0,0,0.0660742200318622,0,0.227782889881166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146812590886906,-0.108350718180034,0,0,0,0,0,0.0334714271610057,0,0,0.0319735391989312,-0.0396408399910467,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951746251422862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276592941652068,0,0.0668489450175005,0,0,0.143165337874589,0,0,0,0.0339799250219238,0,0,-0.182007016766733,0.163731547407895,0,0.102116273429153,0.0340206559608766,0,0,-0.0211561119448722,0.0676204601831496,0,0,0,0,0,0
X002241.SZ,0,-1.38777878078145e-17,0,0,0,0.22579977722567,0,0,0,0.253503875714453,0,0,0,0,0,0,0,0,0.201476313664841,0,0,0,0,0.188312906681788,-0.236910178539794,0,0,0,0,0,0,0,0.165459428759508,0,0,0,-0.01912649627693,0.0237936641697019,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.0118654894165067,-0.100318909457758,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.123303310372666,0,0,0.391596674905925,0,0,0,0,0,-0.267666885595326,0,0,0.406132421653098,0,0,0,0,0,0.0773923029055265,0,0,0,0,0,0.0557662187187969,-0.0369441286865014,0,0,0,0,0,0,0,0,-0.127930093975028,0.151691028958881,0,-0.17474121721408,0,0,0.0291640844592489,0,0,0.129743199622949,0,0,0,-0.0780194539432269,0,0,0,0.10955270654914,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.187134065314845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199815474637308,0,0,0.138015201634414,0,0,0,0,0.12684645333596,0,0.273419470318199,0.0421496471310986,0,0.128294054478152,0,0.10494480955618,0,-0.0044958827310995,0,0,0,0,0.0144326063145021,0,0
X600177.SH,0,0,0,0,0.026206177586663,0,0,0,0,0,0,0,0,0.0371113030962709,0,0.0226832323281116,0.043799726234422,0,0.0373646018630476,0.0427098272938399,0,0,0,0,0,-0.0303654480033687,0,0,0,0,0.04148350630402,0,0,0,0.104221096216214,0,0,0.0979363928299669,0.00388785298050328,0,0,0,0.0250191358811539,0,0.0590478892788251,0,0,0,0,0,0,0.0343022609633224,0,0,0,0,0.00847560300797887,0,0
X600867.SH,0.190584318946487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131535709268867,0,0.194859931270438,0,0,0,0,0,0.155281770293602,0,0,0.16675014853264,0,-0.00688816359477919,0,0,0,0,0,0.237514828115213,0,-0.0865125468122933,0,0,0,0,0,0.0185597071691681,0,0,0,0.226989812879882,0,0,0.0190001076872306,0,0,0,0,0.0252342081190438,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.27882795634972,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579009362008223,0,0,0,0,0,0,0.0176353263198429,0,0,0,0,0,0.01123451913743,0,0,0,0,0,0.0923715834097596,0.108888799660478,0.0959371464178672,0.166570421726143,0,0,0,-0.00611600406034625,0,0,0,0,0.0446887459327768,0,0
X600487.SH,0,-0.209062732708892,0,0,0,0.120514605032495,0,0,0,0,0,0.0427910170549702,0.476716482047037,0,0.251592954207693,0,0,0,0,0,0,0,0,0.0218600477876444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134304877996182,0,0,0.117310630743474,0,0,0.099389667565077,0,0,0,0,0,0.0244153206204455,0.00685008512304458,0,0,0,0.132038413762528,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.178273605288985,0,0,0,0,0.131099215630316,0.30234999104465,0,0,0,0,0,0,0,0,0,0,-0.168490836683635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847767822910421,0,0,0.0456124241145442,0,0.00931878244561529,0,0,0,0,0,0,0.053515100035965,-0.05274524649172,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.243166211366403,0,0,0,0,0,0,0,0,0,0,0.0281333826427656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173265526345521,0,0,0,0.455245903880898,0.068518870496272,0,0.0460722640214256,0,0,0,0,0,0,-0.0523491428439979,-0.0246721339183604,0,0,0,0.0860809696682395,0,0
X002008.SZ,0,0.050168378050774,0,0,0,0.0671411842422021,0,0,0,0.0818339810057375,0,0,0,0,0,0,0.0910647227962403,0,0,-0.384958871811116,0.0144541752215846,0,0,0.395765764830253,0,0,0,0,-0.427616219442551,0,0,0,0,0,0,0,0,0.0489708170687603,0.108398937683735,0,0,0,0,0,0,0.247446701963417,0,0,0,0,0,-0.103089816207053,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26062812189185,0,0,0,0,0,0,0,0,0.0298779612585163,0,0,0,0,0.0397330499542387,0,0.0884732486347369,0.304435418463694,0,0.13669533738659,0.194054047780965,0,0,0.00209901151550649,0,0,0,0,-0.0261757508471398,0,0
X600066.SH,0,0,0.0797033556080752,0,0,0,0,0,0,-0.0830546432376455,0,0,0,0.00528811399031812,0.502086200659952,0,0,0,0,0.135328934950798,0,0,0,0,0,0,0,0,0.162350110368026,0,0,0,0,0,0,0,0,0.0841698227908432,0.246837547704193,0,0,0,0,0.0310821901328043,-0.168909308876115,0,0,0,0,0,0,-0.0180676572341926,0,0,-0.0678360128231515,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.176121652961175,0,0,0,0,0,0,0,0.144696000631116,0,0,0.0594669374515278,0,0,0,-0.0586411797029946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122710482975731,0,0.210356690323963,0,0,0.0858431699548289,0,0.400998187900572,0,0,0,0,0,-0.000301287795820234,-0.110452853176216,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12836360825347,0,0.0105681320992929,0,-1.38777878078145e-17,0,0.221172329905199,0,0.118802979105494,0,0,0,0,0.333115905409442,0,0,0,0.0302137194854311,0,0,0,0,0.0300029065190676,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.099125312319957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296891944556473,-0.032920598214523,0.0774360856268743,0,0,0,0,0,0,0,0,0,0,0.506839121096608,0,0,0,0,0,0,0.101749516797299,0,0,0,0,0,0.214149189995626,0,0,0.0207771435816807,0,0,0,0,0.00846469398552589,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0278101476822003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829357129531627,0,0,0,0,0,0,0.150209381178749,0.0913535685815226,0,0,0,0,-0.0947050844846921,0.526725495446293,0.327303375941025,0.33903403777261,0,0.0270416578690404,0,0,0,0,0,0,0,0,-0.0448413982265252,0,0,0,0,0,0,0
X600522.SH,0,0.0926046252710086,0,0,0,0,0,0,0,0,0,0.106661955847594,0,0,0,0,0,0,0,0,0,0,0,0.132087634606324,0,0,0,0,0,0,0.0166442889409425,0,0.0102353281910403,0,0.0578181929101879,0.381391251956639,0,0,0,0,0.00284589173271444,0,0,0,0.019481443922575,0,0,0,0,0,0,-0.0204751404832337,0,0,0,0,0.0272855386352013,0,0
X600118.SH,0,0,0,0,0,-0.0599930169006466,0,0,0,0,0,-0.0963274649383391,0,0,0,0,0,0,0,0,0,0,0,0.244336475182003,0.0867440703608056,-0.0384117623380764,0,0,0,0,0,0,0,0,0.0767681819159076,0,0,0.180749265894845,0,0,0.0253077840707433,0,0,0.529098077323105,0,0,0,0,0,0,0,0,0.0298619596752492,0,0,0,-0.0060804397862701,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677664134728778,0,0.05392736468382,0.10109839452565,0,0.0270084716129124,0,0,0,0,0,0,0,0,0,0,0,0.0827930299073318,0,0,0.0882736423426924,0,0,0,0,0,0,0.0848992257986755,0,0,0.144034407106035,0,0,0,0,0,0,0.0162909978289079,0.0327717100585106,0,0,0,-0.0156483564612545,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.1165575114798,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0808557283962249,0,0,0,0,0,0,0,0.0276620581191779,0,0,0,0,0,0,0,0.0235695482736494,0,0,0,0.00185618418989572,0,0,0.0834984154623514,0,0.204565611893217,0,0,0,-0.011623046703271,-0.0465091720939499,0,0,0,0,0,0
Change_TY3M,0,-0.156867239429324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775124155206442,0,0.0323350956050635,0,0,0,0,-0.0494383032180092,0.0287646027775088,0.019871728927088,0,0.0526968428211866,0,0,0,0.127041677894115,0,0,0,0,0,0,0,0,-0.232249576597396,0,0,0,-0.066226075173322,-0.160400050388888,0,0,0,-0.165741881155036,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495179710493059,0,0,0,0,0.0834828971653719,0,0,0,0,0,0,-0.132798617253315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40878457164978,0,0,0,-0.451519319628316,0,0
TED,0,0,0,0,-0.809549480084536,0,0,0.200695760775458,0,0,0,0,0,0,0,0,0,-0.433297419042674,0,0,-0.177780097948099,0,0,0,0,0,0,-0.726596344498129,-0.728549111122597,0,0,0,0,0,0,0,0,0.552161641630831,0,0,0,0,0,0,0.249033087481361,0,0,0,0.453995697747475,0,-0.937205196666302,0.152043647633255,0,0,0,0,-0.406788986952795,0,0
RealEstate_excess,0.0395853714415409,0,0,0,0,0,0,0,0.0126670528029636,0,-0.0395565554382068,0,0,0,0,0,0,0.0259171269620893,0,0,0,0,0,0.0517283383606494,0,0,0,0,0,0,0,0,-0.0676265101407105,0,0,0,0,-0.0129563430961478,0,-0.0645194721751827,0,-0.0982212347475195,-0.036283281488549,0,0,0,0,0,-0.033001915358597,0,0,-0.00798951910196619,0,0,0.231540363057383,0,0.0237744117410221,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.012855607380902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499977129221264,0,0,0,0,0,0,0.0718860113647436,0,0,0,0,0,0,-0.110121767705869,0,0,0,-0.139055558903023,-0.0241128510883479,0,0,-0.0635144170938843,0,0,0,0,0,-0.0268643192804338,0,0.393324003266223,0,0,0.0427184794267021,0,0
MKvol,0,0,0,0,0,-0.00148682359233338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209513876358302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000923705852265874,0,0,0,0,0,-0.00453480279412968,0.0068755827259247,0,0,0,-0.00284135315278164,0,0
CarbonVol_Shenzhen,0,-0.0942602149261096,0,0,0,0,0,0.203640712275935,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.67289371144205,0,0,0,0.5987771148771,0,0,0,0,0,0,0,0.511226971312716,0.0721821387063646,0,0,0,0.253893990461856,0,0,0.173197403539021,-0.060347169520022,0,0,-0.320459341874405,0,-1.14099435445529,0,0,0.602411927920999,0,0,-0.308855994634447,-0.583382966284657,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170619129470638,0,-0.00197026939349074,-1.0842021724855e-19,0,0,0,0,0,-0.015446162927347,-0.00433533090053433,0,-0.00686711034693986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102044105147331,0.00277182476069183,0.00173429597391157,0,0,0,0,0,0.0186594315655393,0.00936188292753647,-0.00373279629539052,0,0,0,-0.0171993034452662,0,0
CarbonVol_Hubei,-0.000281900361098984,0,0,0,0,0,0,0,0,-0.0143088003764571,0,0,0,0,-2.03074455221734e-05,0,0,0,0,0,0,0,0,-0.0127491474131424,0,0,0,0,1.0842021724855e-19,0,0,0,0.00226177424698868,0,-0.0236783367156846,0,0,0,0,0,0,0,0.0207285802938315,0,0,0,0,0,0.000726008899085707,0,-0.0342773614902177,0.0376485636794962,-0.0700322053196078,0,0,0,0.0038714771257212,0,0
