,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X002241.SZ,X000100.SZ,X600703.SH,X000596.SZ,X000157.SZ,X000625.SZ,X300142.SZ,X002129.SZ,X600741.SH,X002371.SZ,X002049.SZ,X002179.SZ,X002007.SZ,X601877.SH,X002236.SZ,X600584.SH,X000799.SZ,X002414.SZ,X300003.SZ,X600183.SH,X300146.SZ,X000800.SZ,X601799.SH,X600779.SH,X600460.SH,X600089.SH,X600702.SH,X002074.SZ,X002008.SZ,X000977.SZ,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0.217937876333595,0,0,0,0,0,0,0,0,0.0818231898313359,0.061123674509088,0.115950061619039,0,0,0,0.498590380549081,0,0,-0.102871662565422,0,0,0,0,0,0,0,0,0.028151544912153,0,0,0,0,0,0.060517588544564,0,0,0,0,0,0,0,0.0125220330117546,0,0,0,0,0,0,0.0388899084013056,0,0,0,0.0261365806237941,0,0
X000725.SZ,0,0,0.0389903361314293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127466315051415,0.122315423039868,0.0171131552665362,0,0.076379433534009,0,0.208215093199502,0.0357557003194097,0,0,0,0,0,0.100540604688409,0,0,0,0,0,0,0,0,0,0,0.0235342400300551,0,0,0,0,0,0.0296600487527821,0,0,0.0529245086807843,0,0,0,-0.0288129785069494,0,0
X600104.SH,0,0,0,0,0.131366200490428,0,0,0,0,0,0,0,0,0,0,0.0852169570535479,0,0,0,0,0,0,0,0,0,0.0432761802211165,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0535152609461767,-0.00446439150369278,0.100358687363328,-0.0603941024182002,0,0.0255944232513924,0,0.0240145275094396,-0.019721734383763,0,0.0740536922862238,0,0,0.0641420796067598,-0.0383731183302825,0,0,0,0.0203413456433169,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0571299898490143,0.0353475525262624,0,0,0,0.199632875540038,0,0,0,0,0,0,0,0.121254869451248,0,0,0,0,0,0,0.137662056051468,0,0,0,0,0,0,0,0,0,0,0.10044310409998,-0.0525490396154827,0,0,0,0.0447383343763777,0,0,-0.0371956791856729,0,-0.0373028265836386,0,0,0,0,-0.0190042843481923,0,0
X300014.SZ,0,0,0,0,0,0,-0.299089591725702,0,0,0,0.417929361300286,0,0,0,0,0.26845078070107,0.469805011954676,0,0,0,0.141520331486684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164425933892714,0,0,0,0,0,0.408915118861442,0.821863524120069,0,0,-0.646743592512473,0,-0.266488647266816,0,0.00428518788303345,0,0,0,0.0129852401736372,0,0
X300124.SZ,0,0,0.0160718244117853,0,0,0.225663834030713,0,0,0,0.391943894031626,0,0,0,0,0.0643199515763104,0,0,0,0,0,0,0,0,0,0.00100610993705747,0,0.0233155674539284,0,0.212386993560868,0,-0.347314654060099,0,0,0,0,0,0.226205547415953,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.0778354376262684,0,0,-0.0537659076739994,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0663182122938819,0,0,0,0,0,0,0,0.124675621589552,0,0,0,0,0,0.0752499281004018,0,0,0.149648448954155,0.145785283225873,0,0,0,0,0,0,-0.121619154109504,0,0,0,0,0,0,0,0.0686972286987843,0,0,0,0,0,0.0263230397938937,0.0565337380699473,0,0.0566442150722831,-0.0284036126045403,0,-0.0558484366192157,0,0,0,0,0.0066700783997006,0,0
X003816.SZ,0,0,0,0,0,0,-0.0265541425398866,0,0,0,0,0,0,-0.12235626753113,0,0,0,0,0,0,0,0,0,0.00998078795901464,0,0,0,0,0,-0.0825502754804156,0,0,0,0,0,0,0,0.00492479438667816,0,0,0,0,-0.0212645594244324,0.018811708618137,0.106254355601663,0.0472880169044563,0,0,0.0443411907168512,0.0286844148037275,0,-0.00267354404286317,0,0,0,0,-0.0124341237919245,0,0
X000063.SZ,0,0,0,0,0,0.097762287030153,0,0,0,0,0.0898418379811739,0,0,0.0742479308094144,0,0,0,0,0,0.100208706474607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16682551074757,0,0.188512697430568,0,-0.0100248778492196,0,0,0,-0.0851733221745471,0,0,0,0,0,0,-0.00994334994375353,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.275748907150468,0.131148010897075,0,0,0,0,0,0,0,0,0.191165673358088,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.240622335394719,0,-0.00380937868015257,0,0,0,0,0,0,0,0.0875586398428277,0,-0.00726710648026769,0,0,0,0,-0.139432137657546,0,0.000165434263149142,0,0,0,-0.0381212688762862,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.323928234126208,0,0,0.00722755324282839,0,0.0264015827149813,0,0,0.065588456550467,0,0.0884046209533745,0,0.151166347512345,0.0364311177863787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166490784467651,0,0,0,0.134351171402855,0.250122008653826,0,0,0.00418935983774319,0,0,0,-0.0110083254333746,0,0
X600703.SH,0,-0.229307114608557,0,0,0,-0.079195244938811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175668916753559,0,0,0.0773815958965939,0,0.0177615585014134,0,0,0.765265651820389,0,0,0,0,0.201336947730427,0,0,0,0,0,0,0,0,0,0,-0.137757707854543,0,0.207733221907454,0,0,0,0,-0.061170928524724,0,0,0,0,-0.0323831039026859,0,0
X000596.SZ,0,0,0,0,0,0,0.5717900966984,0,0,0,0,0.0509935960355707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297413916180208,0,0,0,-0.33058422982672,0.382252093444629,0.0308683661550582,0,0,0,0,0,0,0,-0.000101239645123529,0,0,0,0,0,0,0,0,0,0,0,0.0148944176694306,0,0,0,0,0.0227206399169282,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.106610366599351,0,0,0,0,0.0775903934100451,0,0.301741731479354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291815606085239,0,0,0,0,0,0.0469850159149188,0.395470179517356,0,0,0.126666655062073,0,0,0,0,0,0,-0.0401717669827554,0,0
X000625.SZ,0,0,0,-0.600979083605772,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.116772899087157,0,0.120612828880704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203777125078107,0,0.0512154005556127,0.390541962742537,-0.0676473423406839,0,0.15563273804616,0.000514951959798858,0,0,0.104345748260363,0,0,0,0,0,0,-4.33680868994202e-19,-0.0403567741526608,0,0,0,0.0135037291310389,0,0
X300142.SZ,0,0,0,0,0,0.0151697090248048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335975168122434,0,0,0,0,0,0,0,0,0.237853172722692,0,-0.276959749353272,0,0,0,0,-0.003276839307183,0,0,0,0,-0.0141394171323455,0,0,0.200164520723347,0.35250923476762,0,0.0224459205172714,0.0330895814917352,0,0,0,0,0,0.0250839510319148,0,0
X002129.SZ,0,0,0,0,0.0869433615083582,0.0242506349786149,0,0,0,0,0,0,0,0,0.00355800116313308,0.0461121988756317,0,0,0,0.0434312357219448,0.0144881384408879,0,-0.00804414833543816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120393315936178,0,0.437293538241721,0,0,0,0,0,-0.125235122160484,0.0209925355671382,0,0,0,0,0.0197314250651256,0,0
X600741.SH,0,0,0,0,0.514020836646509,0,0,0.0915965394203608,0,0,0,0,0,0,0,0,0,0,0,-0.037697338800952,0,0,0,0,0,-0.140931162553286,0,0,0,0,0.0374236575433061,-0.0334439709293732,0,0.061624984714969,0,0.273654848101602,0,0,0,0,0,0,0,-0.0903119905855311,0,0,-0.0306273196925971,0,0,-0.00130178169871818,0,0,-0.015064486076731,0,0,0,-0.0103562541495554,0,0
X002371.SZ,0,0,0,0,0,0.0350067025690428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440646816635224,0,0,0.259727591564875,0.145706537604088,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.124818606962885,0.0614689082223931,0.0635186577764987,0.000220487328107193,0,0,0,-0.098791721269223,-0.0262416194720699,0,0,0,0,-0.0396677913448117,0,0
X002049.SZ,0,0,0,0,0,0.131875121682549,-0.0159701354256226,0,0,0.217305457217638,0,0,0,0,0.0591438312332319,0,0,0,0,0,0,0,0,0.0343009448553631,0,0,0.0993262441034897,0,0,0,0,0,0,0,0,0,0.326341330226485,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0334167940925573,0,0,0,0,0,0,0.178186919477094,0,0,0,0,0,-0.0386455784117754,0,0,0.535231351708548,0.131119808257586,0,-0.0224955454992961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143133374853675,0.0649101407052932,0,0,0,-0.0482817488895434,0,0,-0.0214374481865491,0,0,0,0.0170050786310267,0,0
X002007.SZ,0,0,0.026765705690967,0,0,0,0.311580696006083,0,0,0,0.163665260174636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109942339920589,0.049416624846608,0,0,0,0,0,0,0,0,0,0.0762190603980901,0,0.0919431881950575,0,0,0,0,0,-0.147944151335838,0,0,0.104282646079605,0,0,-0.019486230769014,0,0,-0.0248830607711984,0,0,0,-0.0173024727553726,0,0
X601877.SH,0,0,0,0,0,0,0,0,-0.0244855441664595,0,0,0.189700966977213,0,0.221725622041492,0,0,0,0,0,0,0,0,0,0,0.014273501249868,-0.00445949764768587,0.105326364792035,0,0,0,0,0,0,0,0.00876833597363493,0,0.115879020952421,0,0,0.0417087863883202,0,0,0,0,0,0,0,0,0,0,0,0,0.0237675735384221,0,0,0,-5.42101086242752e-20,0,0
X002236.SZ,0,0,0.271390825357343,0,0,0,-0.0200496470654494,0.165421542252299,0,-0.287327166771055,0,0,0,0,0,0,0,0,0,0.194668886857468,0,0,0,0,0.0691247344522876,0,0,0,-0.0444208938077632,0,0.117972601983496,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.079368595370786,0.174688924097334,-0.0995026354089451,-0.135143666356137,0,0,0.181019839230255,0,0.0127404751441936,0.0237840174742403,0,0,0,0,0.0183324195543531,0,0
X600584.SH,0,0,0,0,0,0.11667345203102,0,0,0,0,0,0,0,0,0,0.0761944932736264,0,0,0,0,0,0,0,0,0.197441976618747,0,0,0,0,0,0,0.0642911423061524,0,0,0,0.0281781638333919,0,0,0.0526479604420895,0,0,0,0,0.0417959185059735,0,0,0,0,0,0.0895167450210367,0,0,0.0411338860801293,0,0,0,-0.0138648615372696,0,0
X000799.SZ,0,0.13975722314318,0,0,0,0.259585085981345,0.335555590876666,0,0,0,0,0,0,0,0.0552217221987333,0,0,0,0,0,0,0,0,0,0,0,0,0.0122722610624972,0,0,0,0.101261457520231,0,0,0,0,0,0,0,0,0,0,0,0,-0.149196769461979,0,0,0,0,0,0,0.0752123787589556,0,0,0,0,-0.015194854171144,0,0
X002414.SZ,0,0,0.0724302696105096,0,0,0,0,0,0,0,0,0,0,0,0.109341190312503,0,0,0,0,0.00106901819974284,0,0,0,0,0.0732202320405657,0,0,0,0,0.235117540355176,0,0.11394250291207,0,0,0,0,0,0,0,0,0,0.121754291187873,-0.118078337322112,0.0211360244280093,0,0,0.0384024337451388,0,0,0.130449992261191,0,-0.00869761735949248,0,0,0,0,0.00870553847006681,0,0
X300003.SZ,0,0,-4.33680868994202e-19,0,0,0,0.118101049214367,0,0.0640217438568658,0,0.0843943643707882,0,0,0,0,0.0907454344784117,0,0,0,0,0.14239806704728,0,0,0.048546428169885,0,0,0,0,0.0362285061280556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196917993901356,0,0,0.0108817990468213,0,-0.0136720963145041,0,0,0,0,-0.00812018692682431,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0299064341620969,0,0,0,0.0182144223149116,0.146811463710672,0,0,0,0,0,0.0305112811184318,0.279484331636405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135035330120056,0,0,0.296509385120203,0,0.0945929561036362,0.139987894944696,0,0,0,0,0,-0.0612264893866316,0,0.0890399575908441,0,0,0,0,-0.00688930270331802,0,0
X300146.SZ,0,0,0.0781128563801276,0,0,0.11118922239313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710420823817698,0,0,0,0,0.185593269176088,0,0,0,0,0.0867228918375856,0,0,0,0,0,0,0,-0.0361370052583485,0,0,0,-0.0248209331812561,0,0,0,0,0,0.0252237663509644,0,0,0,0.00884173712250664,0,0
X000800.SZ,-0.0478196511968776,0,0,0,-0.0625325338882237,0.0428391491490344,0,0,0,0,0.104306081876501,0,0,0,0,0,0,0,0,0,0,0,0,0.0555330926519194,0,0.0812530738825524,0,0,0,0,0,0,0,0,0,0,0,0,0.0702896637705518,0,0,0,0,0,0,0.0537581966427771,0,0,0.0121969124792402,0,0,0.0704993654056153,0.00255266398219278,0,0,0,0.0042243585003864,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0338300872855222,0.0206234944364235,0,0,0.160065540869133,0,0,0,0,0.244198130762941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112850522618963,0.018776755011423,0,0,-0.164114894428002,0,0,0.182925271535396,0.101049121441826,0,0,0,0,0,0,0.0139572561716489,-0.0261169513755782,0,0,0,0,0.00776403695782405,0,0
X600779.SH,0,0,0,0,0,0.079811500436716,0,0,-0.172327606679644,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259773628321236,0,0,0,0.0591021054302214,0,0,0,0,0,0.0565868117958704,0.298057111199896,0,0,0.323717426266267,0,0,0,-0.047091950875454,0,0.117780103765994,0,-0.167972365100589,0,0,0,0,0,0,0,0,0.00339674877181377,0,0,0,0.0240721143496969,0,0
X600460.SH,0,0,0,0,0,0.0418472022519228,0,0,0,0,0.058294003690268,0,0,0.117135129731502,0.0412117549147512,0.221390098189723,0,0,0.263812542972235,0.21766187455739,0,0.112735960951335,0,0,0,0,0,0,0,0,0,0,0,0,0.0627717052171378,0,0,0,0.0082996079492348,0,0,0,0,0,0,0,0,0,0,-0.0317747534841653,0,0,0,0,0,0,0.0209412761143024,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214709829890292,0,0,0,0,0.0285913094570579,0,0,0.384105597639383,0,-0.0820705003811263,0.128284183553396,0,0,-0.087581850482522,0.15596744638074,0,0,0.0824733930359508,-0.0951219400409981,0,-0.182050597354457,0,0,0,0,0,-0.118656403906492,0,0,0,0,0.278049045826209,0,0,0,0,-0.00672544963363976,0.0702860242088776,0,0,-0.0714485036019608,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0478494515232024,0.118600262919739,0,0,0,0,0,0,0,0.106353168138227,0,0,0,0,0,0,0,0.19915816211362,-0.00577286036076942,0,0.0622872274776262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262490157861699,0,0,0,0.226117103448486,0,0,0,0,0,0,0,0,0.00604943693336969,0,0,0,-0.00856246302876905,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107572045759833,0,0,0.0330075521610593,0.156446888319542,0.0462454308501224,0.203253261045634,0,0,0,0,0,0,0,0.322087403691736,0,0,0,0,0,0,0,0.211031709761865,0,0,0,0,0,0,0.052415213825431,0,0,0,0.0118704388348189,0,0,0,0.0158489254621961,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094642832944392,0.0294976593610098,0,0,0.14650577251732,0.183444118299246,0,0,0.0730531504043934,0.0857184772790453,0.139505855732731,0,0,0,0.0940041519351895,0,-0.0567608091691666,0,0,0,0,0,0,0.100461137741596,0,-0.341900350881686,0,-0.393905985329416,0,0.01843699248045,0,0,0,0,0,0,0,-0.0420910251377555,0,0,0,0,-0.0572703905838692,0,0
X600707.SH,0,0,-0.392379731361702,0,0,0,0,0,0,0,0,0,0,-0.136836463380382,0,0,0,0,0,0,0.82748947874555,0.246944181098026,0,0.29484425034193,0,0,0,0,0,0,-0.196060890919778,0,0,0,0,0,0,0,-0.0650239498260301,-0.258269906833547,0,0.364691272618512,-0.242150802642997,-0.0256264486788004,0,0,0,0,0,0,0,0.0589362134751804,0.0304471168494805,0,0,0,0,0,0
Change_TY3M,0,6.93889390390723e-18,0,0,0,0,-0.0762979786244911,0,-0.0117580289843499,0,-0.0453307618395559,0,0,0,0,0,0,0,0,-0.21396653961634,0,0,0,0,0,0,0,0,0,0,0.0301468718662178,0,0,0,0,0,0,-0.0578313368833817,0,0,-0.138026319293798,0.178805800301254,0,-0.0118857329920389,0,0.0593418835191067,0,0,-0.0688345569074796,-0.0769606245594617,0,0.0125940686608575,0,0,0,0,-0.0294363494232079,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149723887076027,0.136157824966337,0,0,0,-0.0161448499548019,0,0,0,0,-0.0396377808637569,0,0,0,0,0,0,0.00866998756532101,0,0.0822187587106242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680462574032574,0.166257143164213,0,1.00095796483321,0,0,0,-0.253422989737366,0,0
TED,0,0,0,0,0,-0.0321983525126559,0,0,0,0,0,0,0,0,-0.165388988974164,0,0,0,0,0.191149582096729,0,0.042659035762877,0,0,0.0796813224884082,0,0,0,0,0,0,0,0,0.174496627391256,0.0116010989416043,0,0,0,0,0,0,0,0,0,-0.108101317878843,0.0382278426597543,0,0,0,0,-0.557082391543881,0.875601473300309,0,0,0,0,0.131533579504462,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211281591096037,0.0115288509513837,0.00919595190972518,0,0,0,0,0,0,0.0734582425811082,-0.0573256614377177,0.0625381875685182,0,0,0,0,0.0603596448886136,0,0,0,-0.0484212636795719,0,0,0,0.0704267090023229,0,0,0,0,0,0.0111404906106487,0,-0.00303547254881539,0.0446082142098931,0,0,0,0.0144640421607019,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197509803205156,-0.0324383249426515,0,0,0,0,0,0,0.0382091070815592,0,0.0302716297807881,0,0,0,0,0,0,0,0,-0.0394886601438441,0.0758737251576688,0,0,0,0,0,0,0,-0.0438411072611777,0.0297744810088791,0,0.00710489804808218,0,0,0,0,-0.0328052771181948,0,-0.014152013512541,0,0,0,-0.0211520014013014,0,0
MKvol,0,0,0,0,0,0.000959252756924578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000268052677832824,0,0,0,0,0,0,0.000546882192330381,0,0,0,0,0.000419158676216313,0,0,0,0,0,0,8.470329472543e-22,0,-0.000641534753172234,0,0,0,0,0,0,0.00104182082695318,0,0,0,0,-0.00306416259520085,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495877823062846,0,0,0.0861372796326518,0,0,0,0,0,0,0,0,0,0,0.114945610335306,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.0133226034200536,0,0,0,0,0,-0.881484481034971,1.1388053196117,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124252573894274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000592103971842379,0,-0.00102931167807983,0,0,0,0,0,0.00210905035170248,0,0,0,0,0.00204166386384256,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.010494263214341,0,0,0,0,0,-0.0185017685972147,0,0,0,0,0.00281325329622445,0,0,0,0,0,0,0,0,0.00981905760048113,0,0,0.00242254637225997,0,0,0,0.0402556246927068,0,0,0,0,0,0,0,0,0,0.00322922508214206,0.00541358424796319,0.00713837460230087,0,0.0198917288609657,-0.00211359772487048,0,0.0180791476555161,0,0,0,-0.0497034410722497,0,0
