,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600809.SH,X000063.SZ,X003816.SZ,X000661.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X300124.SZ,X000100.SZ,X300014.SZ,X600741.SH,X002007.SZ,X300142.SZ,X002371.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X000800.SZ,X601877.SH,X000157.SZ,X002236.SZ,X002414.SZ,X300003.SZ,X600584.SH,X600183.SH,X300136.SZ,X000066.SZ,X002179.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X002008.SZ,X000050.SZ,X002294.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.215558220656983,0,0,0.260128706850627,0,0,0,0,0,0,0.0377638440466476,0.00720000460206686,0,0,0,0,0,0,0,0,0,0.0196454020093835,0,0,0,0.0277684864714736,0,0,0.0626809432579215,0,0,0,0,0,0,0,0,0,0,0,0.0592900193060695,0,0,0.00582369722711783,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.263739881818936,0,0.400501619788068,0,0,0,0,0.0770054906414531,0,0,0.0151945781164004,0,0,0,0.0234042555212817,0,0,0,0,0,0.0208708733764358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046353121984144,0,0,0,0,-3.46944695195361e-18,0,0,0.0450068030579313,0.0399971871867958,0,0,0,0,0,0
X600276.SH,0.0575763263977694,0,0,0,0,0,0,0,0,0.183859696182535,0,0,0,0,0,0,0,-0.110271071429569,0,-1.38777878078145e-17,0,0,0,0,0.0600872824198791,0,0,0,0,0,0,0,0,0.0477987344495422,0.0184178152642647,0.0727566428468233,0,-0.0488721457705351,0,0,0,0,0.0958341455931796,0,0,0,0,0,0.141046896636484,0,0,0,0.00228209427821283,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358632801536432,0,0,0,0,0.0606140368149715,0,0,0,0,0,0,0.050285439807611,-8.67361737988404e-19,0,0,0,0,0,0,0.0286596977789127,0,0,0,0,0,0,0,0.0384908202358676,0.0986891634065579,0,0.0842957204714989,0.0884130916434244,0,0,0.00798316701935448,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0969776981171099,0,0,0,0,0,0,0,0,0,0,0,0.0672976144526676,2.16840434497101e-19,0,0.0368877398120363,0,0,0,0,0,0,0,0,0,0,0.0606277999044017,0,0,0,0.154279444955585,0,0,0,0,0.0429678448999376,0,0.0819283442820728,0,0,0,0,0,0,0,0,0,0,0,0.0166097788038083,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0208644631861568,0,0,0,0.0337049806907954,0.0285794019163625,0,0,0,0,0,0,0.00981346711890325,0.0520986786310243,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.133868118456829,0,-0.0501827774561461,0.00414721955855185,0,0,0,0,0,0,0,0,0,0,0.0853950861614631,0,0,0.131158240088976,0,0,0,0,-0.0526959632071734,-0.0110801821578036,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.066360975028874,0,0,0,0,0,0,0,0,0,0.0685695810848717,0.0707797342137809,0,0,0,-0.0756764296245054,0.0968545801345549,0,0,0.151387040315064,0,0,0,0.0789901806050409,0,0,0.0851910551936091,0,0,1.73472347597681e-18,0,0,0.00510892187790617,0,0,0,0,0,0,0,0,0,0,0,-0.0230867087244983,0.0108754804219264,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0350700092192132,0,0,0,0,0,0,0,0.442956180853471,0,0,0,0,0,0.0695709251921861,0,0,0,0,0.0209965821490487,0,0,0,0.291802314436831,0,-0.0124950861094134,0,0,0,0.00883253052544172,-0.040572522643796,0,0,0,0,0,0,-0.0301093051805501,0,0,0,0,-0.00774163091083246,0.0347669824795363,0,0,0,0,0,0
X000568.SZ,0,0.287140851087748,0,0,0,0,-0.112178168744272,-0.234893736199056,0,0.536214693392122,0,0.018668240538964,0,0,0,0,0.0963679496508508,0,0,0.0832477333470507,0,0,0,-0.0605807050330275,0.0569323696284025,0,0,0,0,0,0,0,0,-0.0288652964526521,0.0244467126904782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X002304.SZ,0,0.00403848661617167,0,0,0.0826184510862027,0,0,0,0.294198130287243,0,0,0.309518068108009,0,0,0,0,0,0,0,0,0,0,0.0132526960476239,0,0,0,0,0,0.103853972185323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778703216180737,0,0.00824033030239245,0.0205047365225138,0,0,0,0,0,0
