,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X003816.SZ,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X600584.SH,X000157.SZ,X000977.SZ,X002028.SZ,X600522.SH,X002236.SZ,X600741.SH,X600066.SH,X600183.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X600460.SH,X000800.SZ,X600487.SH,X000661.SZ,X002180.SZ,X002223.SZ,X002074.SZ,X601799.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107711690812356,0,0,0,0,0,0,0.436620823107795,0,0,0,-0.125507584987246,0,0,0,0.272566799132947,0,0,0,0,0,0,0,0,0,0.0728125021473294,0,0,0.222649222481096,0,0,0,-0.110049343236575,0,0,0,0,0.168358677779251,0.0183180664745716,0.157106623593926,0,0,0,-0.0167145181378924,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114572614602666,0,0,0,0,0,0,-0.0377703720908,0,0.104648505126656,0,0,0,0,0.0286839067490965,0,0,0,0,0.0649639779886985,0,-0.0269532708483306,0,0,0.0516906582364712,0,0,0.00251269515562458,0,0,0,0.0279385614976451,0,0,0.0243245808202418,0.0209713568673331,0,-0.016789976902086,-0.0213288413466222,0,0,0,0.0134749985521441,0,0
X000725.SZ,0,0,0,0,0,0.0440209980681469,0,0,0,0,0,0,0,0,0,0,0,0,-0.034845983917735,0,0,0,0,0.755671736520381,0,0,0.0215162407597908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327097660321834,0,0,0,0,0,0,0.0104679829120679,0,0,0,-0.00683687472896061,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00123384306431089,0,0,0,0.0234029612506251,0,0,0,0,0,0.0886710956889237,0,0,0,0,0,0,0,0.134169126880189,0,0,0,0,8.67361737988404e-19,0,0,0.323829625958933,0,0,0,0.0385081468074589,0.0129031924869878,0,0,-0.0906049682045118,0.144575991394519,0.0944484658172195,0,0,0,0,0,0,0,-0.0475100005002746,0,0
X600031.SH,-0.139917564230784,0,0,0,0,0.0735985113893117,0,0,0,0,0,0,0,0,0,0,0,0,0.292814801313472,0,0,0.0647831710852771,0,0.129076864593119,0,0,-0.0765537657962491,0,0,0.12467482514062,0,0,0,0,0,0,0,-0.0529399602700391,0,0,0,0,-0.222192753698301,0,0,0,0,0.20300458310993,0,0,0,-0.0525131446329368,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171337959624377,0,0,0,0.176440348796766,0,0.0162103526755052,0,0,0.129363206412273,0,0,0.143197609277403,0,0,0,0,0,0,0,0,0,0,0.0493344513589052,0,0,0,-0.00881003311581356,0,0,0.0790712093930733,0.0635403833455596,0,0,0.0658787952430765,-0.0292118799919349,0,0,0.0102983699167059,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.280870712443775,0,0,0.101176775616391,0,0,0,0,0.0394533623961715,0,0.327542577486377,0.0633659582771629,0.00975904137892657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336628661165956,0,0,0,-0.172548216869165,0.106376595989307,0,0.0321179250430945,0,0.162334984476652,0,0.178009724486429,0,0.0242533686788983,0,0.0174431985022072,0,0,0,0,-0.0611519359371036,0,0
X002304.SZ,0,0,0,0,0.307145957463938,0,-0.0337397013864553,0,0,0.167069826675748,0,0,0,0,0,0,0,0,0,0.173670440025403,0,0.0278098849656034,0,0,0,0,0,0,0,0,0,0,-0.0248373411379502,0.126934319961821,0,-0.0321093817627375,0,0,0,0,0.00464604629719658,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0196790857296515,0.0983633996732653,0.0425906349843135,0,0,0,0,0.0195064646679037,0,0
X000338.SZ,0,0,0,0,0,0.105751579513027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265703846788812,0.386241473879169,0,0,0.170794721466891,0,0,-0.144821201043978,0,0,0,0,0.00592324742911331,0,-0.0551360783194407,0,0,0,0,0,-0.0407956293944307,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.555724903901177,0.195220621686543,0.172133782784198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00527295048148423,0,0,-0.0185973542340824,0,0.117716869508405,-0.0329819672995062,0,-0.0275160104677805,0.223228734877995,-0.0649397129842687,0,0.0944519500247381,0.067149640603462,0,0,0,0,0.00786004713401758,0,0,-0.00159815972179707,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205867809755975,0,0.126242058010287,0,0,0,0,-0.141410687272957,0,0.238203043578136,0,0,0,0.294121981980338,0,0,0,0,0,0,0.124127689392662,0.0576569096307406,0,0,0,-0.0683543401984521,0,0,0,0,0,0,0.0830433296260558,0,0,-0.00243163623475147,0,0,0,0,-0.0100574098190823,0,0
X300014.SZ,0,0,0.197545860151667,0,0,0,-0.0187938791705678,0,0,0,0,0,0,-0.0132622819624357,0,0,0.117391370054146,0,0,0.291651579924446,0,0,0,0,0,0,-0.0732457059410006,0,0,0,0,0,0,0,0,0,0.0552792731054707,0,0,0,0,0,0,0,0,0,0,0.232739983873569,0,0.0468850945488144,0,0.000294552981265151,0,0,0,0,-0.0519656077284038,0,0
X002241.SZ,0,0,0,0.407791868300688,0,0,0,0,0,0,0,0,0,0,0,0.194458650544318,0,0,0,-6.93889390390723e-18,0,0.000736530130395076,0,0,0,0,0,0,0.00596402080477836,0,0,0,0,0,0,0,0,0,0,0,-0.000923250625956055,0,0.0406075616360815,0,0,0.0321983805679462,0,0.0365056263594845,0,0,0,0,0,0,0,0,0.0234092821914513,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.259922685155745,0.0275499584031843,0.162862921244885,0,0,0,0,0,0,0.0550870128191802,0,0,0,0,0.0842714808814248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934547608691615,0.0979091467618862,0,0,0,0,0,0,0,0.194781547021775,-0.58519478283969,0.0415929833188862,0.071971255896608,0,0,0,-0.0149335636602972,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106142266942191,0,0,0,0,0,0,0.00620681311297461,0,0,0.118951463347265,0.0152170273594008,0,0,0,-0.172811613336564,0,0,0.39798109505079,0,0.0673009805805509,0,0,0,0,0,0.123920460697668,0,0,0,0,0.0402353247108291,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,-0.0551259984607317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152749851554911,0,0,0,0,0,0,0,0.0487713534066415,0,0,-0.0148536758586837,0,0.13861639186159,0,-0.0258483696165305,0,0.269946457629201,0,0,0,0.00319331593781903,0,0,0.0126398538368648,0,0,-4.33680868994202e-19,0,0.00228883691959972,0,-0.0204691397816261,0,0,0,0,0.0427157985116386,0,0
X002463.SZ,0,0,0,0.238708842857904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19677369178958,0,0,0,0,0,0,0,0,0.324162895245496,0,0.201465664039403,0,0,0,0,0.0147720861333864,0.444357196720065,0,-0.162566673362639,0,0.129764360417605,0,0,0.272057195080225,0,0,-0.0463119076987354,0,0,0,0,-0.00227389890918412,0,0,0,0,-0.079687017956994,0,0
X600703.SH,0,0,0,0,0,-0.100745433911953,0,0,0,0,0,0,0,0.0438577874513372,0,0,0,0,0,0,0,-0.00517812495063245,0.0993498173271105,0,0,0,0,0,0,0,0.0466600169406672,0,0,0,0,0.0267293525423378,0,0.331091076379398,0,0,0,0.163775719785819,0,0.0242063533591498,0.0492933295941306,0,0,0,0.0680596120800466,0,0,0,0.0102577177493596,0,0,0,-0.0258397454762091,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.00183899499036993,0,0,0,0,0,0,0,0,0.0500175585150957,0,0,0,0.369579696333767,0,0,0,0.113450040301185,0,0,0,0,0,-0.105157694843651,0,0,0.0476546297942171,0,0.133393850031545,0,0,0,0.264463169820526,0,0,0,0,0,0,0,0,0,0.00882161638967696,0.0259400831366364,0,0,0,-0.118587698633086,0,0
X000157.SZ,0,0,-0.00591734769651679,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.210036047838933,0,0,0,0.136616730175048,0,0.0682451439318826,0,0,0,0.0610117577932348,0,0.211345986675233,0,0,0,0,0,0,0,0,0,0,0,0,0.0638153562580081,0.126570780693073,-0.145742306858447,0,1.73472347597681e-18,0,0,0,-0.0376028467461535,0,0,0,0,0,-0.0981235798090043,0,0,0.0195349057474939,0,0
X000977.SZ,0,0,-0.0287040338691464,0,0,0,0,0,0,0,0,0,0.180666180361354,0.0211401820687816,0,0.383852655793405,0,0,0,0,0,0,0.0324199633917788,0,0,0,0.299041204010607,0,0,0,0,0,0,0,0,0,0,0,0.111370618467593,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0259753523789191,0,-0.0428803599572577,0,0,0.0471573308389926,0,0
X002028.SZ,0,0,0.170319812683192,0,0,0.0419119730488339,0,0,0,0,0,0,-0.293401566035543,0,0,0,0.118012790033785,0,0.370291990694625,0,0,0.043463967751916,0,0,0.310629696918086,0,0.0643680503284621,0,0,0,-0.131851464527677,0,0.262960844866554,0,0,0,0,0,0,0,0,0,-0.0370724162925328,0,0,0.0470302393066709,0,0,0,0.0678908241289,0,0,-0.0419442975677914,0,0,0,0.0559782042409232,0,0
X600522.SH,-0.147067130077646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779372286242553,0,6.93889390390723e-18,0,0,0,0,-0.0975496160773739,0.198444414973495,0,0,0,0,0,0,0.0639249880780505,0,0,0,0.130885391890107,0,0,0,0,0,0.0741887891357188,0,0.572192840129093,0,-0.0721594104883827,0.176927619237859,0,0,0,0,0,0,0,0,0,-0.0122860307011643,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304564129656572,0.00887579498855288,0,0,0,0.0285523441901384,0,0,0,0,0.160183759493838,0,0,0,0,0.0396856417544652,-0.0449197969454044,0,0,0,0,0,0,0,0,0,0.014159399868774,0,0,0,0.097419611637123,0.060642874740245,0.064178637945372,0,0.173543642821967,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.210024887600784,0,0,0,0,0,0,0,0,0,0,0.16056458487432,0,-0.0649063779895138,0,0,0,0,0,0,0,0,0,-0.213447614069563,0,0,0,0,0,0,0,0,0,0,0,0.0530148553426646,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292155038534448,-0.0456882176724403,0,0,0,0.00439774171794135,0,0
X600066.SH,0,0,0,0,0,0,0,0.166251906026455,0,-0.155489492412128,0,0,0,0.0643850373450114,0,0,0,0,0.14989125056407,0,-0.057639856851957,0,0,0,0,0,0.0573959561089749,0,0.0624274106363004,0,0,0.407164091412389,0,0,0,0,0,0,0,0,0,0,0.419763868407531,0,0,0,0,0,0,-0.336755514756024,0,0,0,-0.379125134018783,0,0,-0.0456336577005273,0,0
X600183.SH,0,0,0,0.0903206582547475,0.306977455828266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296606113179257,0,0,0,0,0,0,0,0.0809894980664661,0,0,0,-0.179099828112819,0.422067455906086,-0.049306807385646,0,0,0,0,0,0,0,0,0,0,0,-0.116234324825149,0,0,0,0.00100686155731819,-0.0313282622682403,0,0,0,0.293058412332888,0,0,-0.0605830177433961,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0903782695644944,0,0.0408188714089929,0,0,0,0,0,0,0,0,0,0.0956984813565645,0.164724842787499,0,0,0,0,0.0347032666505961,0.592683329119303,0.0291898818525149,0,0.144841773504222,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0270551602590247,0,0,0,0,0.0480027429983934,0,0
X600418.SH,-0.0344936007824159,0,0,0.0131188498631541,0,0,0,0,0,-0.118756712787608,0,0,0,0.41774171732816,-0.11356397646026,0,0,0,-0.15753925029097,0,0,0,0,0,0,0,0,0,0.12270451924081,0,0,0,0,0,0,0,0,0,0,0,0,-0.161764610952763,0,0,0,0,0,0.347170215549724,0.0743051943793317,0,0,-0.0843807338346176,0.169557116033717,0,0,0,-0.0884530106830607,0,0
X601877.SH,0,0,0,0,0,0.0130506552097782,0,0,0,0,0,0,0,0,0.196062531574107,0,0.0541652558183838,0,0,0,0.069122806819478,0.03506481806307,0,0,0.105199504277862,0,0,0,-0.0485143664538008,0,-0.0261467955287101,0,0.150549777378457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406598703983314,0,0,-0.0179055303415152,0,0,0,0.0167142743637146,0,0
X000921.SZ,0,0,0,0,0,0.52067885747728,0,0,0,0,0,0,0,0.0842007023103136,0,0,0,0,0,0,0,0,-0.210938397670527,0,0,0,0.0926491061622969,0,0,0.349755186597511,0,0,0,0,0,0,-0.0645519404614055,0,0.0342407895518427,0,0,0,0.42377836355412,0,0,-0.105226749358775,0,0.0560753772759767,0,0,-0.254078259081077,0,-0.314273707615259,0,0,0,0.0844334399103958,0,0
X600460.SH,0,0,0,0,0,0,-0.10638585524142,-0.0515387298022614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262481248352217,0.507510636095511,0.206001857300578,0,0,0,0.169739361631861,0,0,-0.195482880275419,0,0.0404224109378047,0,0,0,0,0,0,0,0,-0.132061498103976,0,0,0,0,0,-0.0254340843165897,0,0,0,0.00788547122041734,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902158336897745,0,0,0,0,0.0468560641255216,0,0,0,0.0345653254576379,0,0,0,0,0,0,0.112172718883873,0,0,0,0.0963077195964864,0,0.0447852845841906,0,0,0.0755787488561775,0,0.00860241096207997,0,0,0,0.124491152593547,0.0381659328880881,0,0,0.169407864257313,0,0,0,0,0,0,0,0.0318285622138281,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,-0.0130485335808585,0,0,0,1.38777878078145e-17,0,0.167709614518143,0,0.0767068557440849,0,0,0.0147883282692572,0,0.103388922327229,0,0,0,0,0,0,0.0036739841253335,0.107723466403038,0.419100953217132,0,0,0,0,0,0,0.231636176704899,0,0,0,0,0,0.0808575087306014,-0.106328265060675,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0403259769062566,0,0
X000661.SZ,0,0,0,0,0,0,0.0959711621666089,0,0,0.293926025589899,0,0,0,0.0703154967143085,0,0.134460456617951,0,0,-0.111196798757415,0,0,0,-0.408898426015932,0,0,0,-0.130581120794327,0,0,0.143570601181548,0.214507359950816,0.180486903247013,0,0,0,0.0633289448038917,0,0,0.0265956197392089,0,0,0,0,0,0,0,0,0.24817806641213,-0.207483699054249,0.233661245843103,0,0,0.134957880318741,0,0,0,0.0160200560111926,0,0
X002180.SZ,0,0,0.0369061885876515,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.414571172556033,0,-0.178131536994126,0,0,0,0,0,0,0,0,0,0,0,0.106541918831755,0,0,0,0.0306301855309908,0,0,0,0,-0.068886903322045,0,0,0.10231205331807,0,0,0.0609520815082992,0,0.177640428048675,0,0,0.0871097341123584,-0.00733832546903458,-0.0969407418114507,0.109252419001759,0,-0.0235276373580282,0,0,0,0,-0.000150922704356873,0,0
X002223.SZ,0,0,0,0,0,0,-0.0754008834782442,0,0,0.10613816034798,0,0,0,0,0,0,0,0,0,0.351843554633098,0,0,0,-0.145130764318138,0,0,0,0,0,0,0,-0.179734865150684,0.18962460879259,0,0,0,0,0,0.0344804578875346,0,0.157487139535438,-0.130501027558816,0,0,0,0.0847739519891783,0,0,-0.117189275557827,0.140766114707413,0,0,0,-0.321523516859944,0,0,0.00969162603804287,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.166072527875903,0.122583963861514,0,0,0,0,0.0812498422715692,0,0,0.149320373369198,0,0.0668488404027959,0,0,0,0,0,0,0,0,0,0.0992316182559158,0,0,0.098345470386432,0,0,0,0,0.00575078890899383,0,0,0.00915540252694447,0,0,0,0,0,0,-0.00383085232451389,0,0,0,0,0.0865757676580626,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263531734073268,0,0,0,0.0526348609687284,0.0975977188438038,-0.066688582328214,0.228880974799943,0,0.293863024748888,0,0,-2.16840434497101e-19,-0.208780087255093,0,0,0.0133724222817495,0,0,0,0,0.170261305636541,0,0.0523826486516834,0,0.07438206610794,0,0.0692247987368806,-0.0317855985649341,0,0,0,0,0,0,0,0.0793757974917381,0,0,0,0,0.063776508853546,0,0
X002129.SZ,0,0,0,0,0,0,-0.121617512193363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749081093308032,0,0.357023831079518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030522451160637,0.13535062475263,-0.0113311882428178,0.0132929423647004,0,0,0.14834445992113,0,0,0,0,0,0,-0.0273221790396864,0,0,0,0,0.0935489797400773,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206696378057985,0.0805205765399711,0.172715845433934,0,0,0,0,0,0,0,0.062578405552932,0,-0.160205830136745,0,0,0,0,0,0,0,-0.0515175277899985,0.0434538124834799,0,0,0,0,0,0.203269056034002,0,-0.142867498433873,0,0,0,0,0,0,0,0,0.0388753197210344,0,0
Slope,0,0,0,-1.38777878078145e-17,0.140287605343094,0,0,0,0,0,0,0,0,-0.207816618383351,0,0,0,0,0,0,-0.25850064432073,0.0465528293478361,0,0,0,0,0,0,0.150630849656349,0,0,0,0,0,0,0,0.103823716833408,0,0,0,0.082049761279646,0,0,0,0,-0.0357076319592473,0,0,0,0,0,0,0.854249073814729,0,0,0,-0.137502929853078,0,0
TED,0,0,0,0.0740527835492771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885459783205631,0,0,0,0,0,0.0193135513961811,0,0,0,0,0,0,0,0,-0.0209246687697672,-0.0751248602130544,0,0,-0.00600778729307819,0,0,0,-0.0571182648037026,0,0,0,0,0,-0.14420278512253,0,0,0,0,-0.0684717139979438,0.470410747562501,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571875261249937,0,-0.0520700006692061,0,-0.136548421142499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264137734910679,0,0,0,0,0,-0.0250874888453369,0,0,0,0.107168998128017,-0.16009519145688,0,-0.0745811791073842,-0.0501218448221526,0,-0.00726180039623743,-0.0986533569338326,0,0,0,-0.0175574230490362,0,0
MKreturn,0,0,0,0,0,0,-0.130279007208915,0,0,-0.0139068001495146,0,0,0,0,0,0,0,0,0,0,0,0.0236517497948714,0,0,0,0,0,0,0.0145084558865569,-0.0576463446125031,0,0,-0.0587599666867483,0,0,0.0639816350674107,0,0,0,0,-0.074513453413987,0.0278545417644693,0,0,0,0,0,0,0,0,0,0,0,0.0476629651514431,0,0,-0.00872415412011705,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392750252678515,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00767767553666986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245032990292183,0,0.00518157101442149,-0.0124722573847598,0,0,0,-0.00137512475510055,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0096378756325959,0,0,0.00281094716588956,0,0.0186640587307173,0.00397401972129874,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110175922454626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147374561915354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495433452674564,0,0
