,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X000568.SZ,X600690.SH,X002304.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X300142.SZ,X002049.SZ,X601877.SH,X000596.SZ,X000100.SZ,X002179.SZ,X600460.SH,X000157.SZ,X000799.SZ,X600702.SH,X002414.SZ,X600741.SH,X002074.SZ,X002007.SZ,X002236.SZ,X600183.SH,X600584.SH,X600089.SH,X600779.SH,X601799.SH,X000800.SZ,X300146.SZ,X300003.SZ,X600884.SH,X000066.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.315569542882013,0,0.0322185423707893,0,0,0,0.0591751539737339,0,0.0518280046999872,0.0936478288973973,0,0,0,0.0164660550253272,0,0,0,0,0,0.0238414668435076,0,0,0,0,0,0,0,0,0,0,0,0,0.096872898929302,0,0,0,0,0,0,0,0,0.0141230640238345,0,0,0.0308559394203436,0,0,0,0,0,0,0.0333336922853832,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.13821793478434,0,0,0.202158818288035,0,0,0.280188430796837,0,0,0,0,0,0,0,0,0,0,0,0,0.0838598134804255,0,0,0,0,0,0,0,0.0631272687295545,0.0310700216020359,0.0125625857867805,-0.0637661635696802,0,0,0,0,0,-0.0473805398457068,0,0.157092052937983,0,0,0,0,-0.0590649499467166,0,0,0,0,-0.0103761661806939,0,0,0,0,0,0
X002415.SZ,0,0.0294650250511137,0,0,0.0906414516546303,0,0.134942809750143,0,0,0,0.110263172925385,0,0,0.119200399244416,0,0,0.0633960868546332,0,0,0,0.0307988324481237,0,0,0,0.0312263619911416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0477734742062984,0,0.0452477134136445,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.12485187108473,0,0.172684837428647,0,0,0,-0.102381027530317,0,0,0,0,4.33680868994202e-19,0,-0.116870024313709,0,0,0,0,0,0,0,0,0,0,0,0.463311684903565,0.117783231544652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891450716026732,0,0,-0.0142638491586849,0.0475056122975223,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-0.201892624226475,0,0.0597185620100917,0,0,0,0,0,0.0807060654510611,0,0,0,0,0,0,0,0,0.144085282594113,0.0412690142231163,0,0,0,0,0,0,0.189671955134421,0,0,0.145241029708666,0,0,0,0,-0.162884027536344,0,0,0,0,0,0.00943412292109105,0,0.0964208360718078,0,0,0,-0.0175827857362779,-0.0954522484936885,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188289896326636,0,0,0,0.11490099170521,0,-0.0424066794950956,0,0,0,0.0580251163460775,0,0,0.0130000588223923,-0.000121419687259412,0,0,-0.0614387809974225,0,-6.93889390390723e-18,0,0,0.0198735805310607,0,0,0,0,0,0,0.0749336014927082,-0.112268824370258,0,0,0,0,-0.0336511312447134,0,0,-0.0574191647156211,0.146524199965587,0,0,0,-0.0312096787022559,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.129095187064554,0.0541528037510789,0,0,0,0,0,0,0,0,0,0.0427977925842072,0,0.309736101431772,0,0,0.0447058087279433,0.0976456903787835,-0.0490146061128609,-0.0397281297859612,0,0.0613619967886003,0.0499390664441386,0,0,-0.014590855266954,0,0,0,0,0,0,0,-0.150125994938883,0,0.258415787743795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.497752070464064,0,0.111833381437754,0,0,0,0,0,0.0863980480106026,0,-0.134593755342477,0,0,0,0,0,0,0,-0.058702411186868,0,0,0,0,-0.048748600013782,0,0,0.150990646681765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287623933081979,0,0,0,0,0,0,0.039048518367154,0,-0.0228376397912817,0.0517059084267229,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.164061278272623,0,0,0.140886021237952,0,0.125566248438666,0.0584312524400767,0,0,0.0404784612637192,0,0,0,0,0,-0.0260218337166491,-0.0137449414908363,0,0,0.0171085873058647,0,0,0,0.0352818132742673,0,0,0,0.0259171515296664,0,0,0,0,0,0,0,0,0,0,0.0683076718077905,0,0,0,0,0,0,0,0,-0.0589696322581821,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.340533376512769,0,0,0,0.346262629709605,0.0860141927790233,0,0,0,-0.0251069217485439,-0.221187286820089,0.0245857570809759,0,0.151015694923385,0,0,0.0879956383451247,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161940628299053,0,0,0.129195639517529,0,0,0,0.102275350909019,0,0,0,0,0,0,0,0.127671870260664,0.104592003749795,0,-0.0870691766362772,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.100393048044541,0,0,0,0.0850304761277266,0,0,0.128291116225931,0,0,0,0,0,0,0,0,0,0.0409368630434188,0,0,0.0522482593632261,-0.192412913545285,0.0999843097025651,0,0.0499110515804409,0,0,0.0176176853165633,0,0,0,0,0,0,0.0445625211554437,0,0,0,0.00595707305987433,0,0,0,0.0238756063574763,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.088801408446516,0.0089404523908104,0,0,0,0,0,0,0,0.136366724496622,0,0,0,0,0,0.0351008821176994,0,0.0149045235242681,0.00668526489007434,0,0.164039371325205,0,0,0.0418980937138034,0,0,0.0376316355619386,0,0,0,0,0,0,0,0,0,0,0,0,0.0234111445048204,-0.14959827934149,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.038085985915338,0,0.010835428744694,0,0,0,4.33680868994202e-19,0,0,-0.0273677310715061,0,0,0.00771810703738595,0,0,0,-0.00726461098186272,0,0,0,-0.00473474402348837,0,0,0.0122813392999327,0.397606879626281,0,0,0,0,0.00347980187194821,0,0,0,0,0,0,0,0,0,0,0.211802597010992,-0.0247400068287258,0,0,-0.0238594569207997,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X300014.SZ,0,0,0.26340831629438,0,0,0,0,0,0,0,0,0,0,0,0.0168353470723275,0,0.0744700930094995,0,0.192748496197718,0.0579322106881605,0.263296559148462,0.0381140978136047,0,0.0587590892569868,0,0,0,0,0,0,0,0,0,0,0,0,0.188433524744516,0,0,-0.0630088818438893,0,0.134715050583272,0,0,0,0,0,0,0,0.0876268291465933,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0395984484884277,0.327807516017942,0,0,0,-0.0222144510692008,0,0,0,0,0.195879320179494,0,0.256715771743885,0.0518990154672715,0,0,0.0178575050041877,0,0,0,0,0,0,0.125341554424124,0,0,0,0,0,0,0,0.196544371294757,0,0,0,0,0,0,0,0.0596830616412286,0,0,0,0,-0.244357323678543,-0.0444341322120447,0.114280546621138,0,0.169799959912047,0,0,0,0,0,0,0
X000338.SZ,0,0.0836577111869689,0,0.000789311100645307,0,0.0138753639238859,0,0,0,0,0.2258239570753,0,0,0,0.0711215712153071,0,0,0,0.00512197578454732,0,0,-0.0679495028947346,0,0,0,0,0.0240809523874836,0,0.225540546493813,0,0.147132612094776,0.0471101981896938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825403412864194,0,0,0,0.0221156923470058,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0865595167159499,0,0,0.105129274002265,0.0840580104539604,0,0,0,0,0,0,0,0,0.312572033997009,0.128709321879329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887127989410596,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0586513280500857,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.137104201799272,0,0,0,0,0,0,0,0,0,-0.0513851397889388,0,0,0,0,0,0,0,0,0,0,0.25083949065432,0,0.0111644327817598,0,0,0,0,0,0,0.158041320531655,0,0,-0.0324004190296203,0,0,0,0,0,-0.21337820781576,0,-0.207571915698392,0,0,0,0,0,0,0.0459841559542999,0.0492847907441488,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245695992914777,0,0,0,0,0,0.0624309131341007,0.0673268122133837,0,0,0.0910923979598756,0.251202657571949,0,0,-0.0770608927739619,0.205614502547871,0,0,0,0,-0.229111746339454,0,0,0.152363458625183,0,0,0,0,0,0,0,0,0,0,0.284056171446516,0,-0.0425868812099851,0,-0.153949448442811,-0.0853970789778204,0,0,0,0,0,0
