,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X300014.SZ,X600104.SH,X002371.SZ,X002129.SZ,X300124.SZ,X003816.SZ,X000625.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000596.SZ,X000063.SZ,X600703.SH,X002241.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X002414.SZ,X600487.SH,X600584.SH,X601799.SH,X000799.SZ,X002236.SZ,X600563.SH,X600418.SH,X000800.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.293760857839861,0,0,0,0,0,0,0.0139866176320723,0,0,0,0,0,-0.00698688484563305,0,0,0,0,0,0.00382707226938527,0,-0.0934186238563186,0,0.0111074962474862,0,0.0247589538581589,0,0,-0.00280797036578801,0,0,0,0,0,0,0,0,0,0,0,0,0.0676884045086181,0,0,-0.0323680148540794,0,0,0,0.0771565884349361,0.0118474946312216,0,0,0,0,0,0
X000858.SZ,0,0,0.0329377589325947,0,0,0,0.0283875236550375,0.0509336420790248,0,0,0,0,0.00169228565586611,0,0,0,0,0.0394050361719624,0,0,0.0309843938773953,0,0.0473297461005407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105649297165132,0,0,0.312552802704652,-0.103593547431514,0,0,-0.0182678191720781,0,0,0,-6.93889390390723e-18,0.0409804978034467,0,-0.0552301081728834,0.0260688520163539,2.16840434497101e-19,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179486837331444,0,0,0,0,0,0.107863462109872,0,0,0,0,0,0,0,0.169445415143318,0,0,-0.0880396374152039,0,0.0854994086313861,0.115931985890628,0,0,0,0,0.209638455640655,0.0281327308627337,0.0693892944198794,0,-0.0633217157821073,0,0,0,-0.0245703245567697,0,-0.0135072100909725,0.285282746153383,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.130021780943757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028119018540015,0,0,0.0288094173020071,0,0.0171888753885143,0,0,0,0.0451306866981188,0,0.00259404627973058,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.385385464406358,0,0,0,0,0,0,-0.0408770647030413,0,0,0,0,-0.0315319476430832,0,0,0,0,0.000689926819335444,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.114439575401605,0,-0.0616836996858566,0,0,0,0,0,0,0,0,0,0,0,0.104774448570242,0,0,0,0,0,0,0.0565011541970261,0.0325391932421513,0,0,0,0,0,0,0,0,0,0,0,0.0282813127915045,0,0,0.608140065637247,-0.0382520668521866,0,0,0,0,0,0.0369542891990594,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271666275367497,0,0.109540664525214,0,0,0,-0.0593309136600296,0,0,0.249672568065086,0,0.012241411755953,-0.136606567063405,-0.065946281348037,0,0,0,0,-0.0173355378876188,-0.0230583772242179,0,0,0.161804562119381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125803738861783,0.034951931369449,0,0,0,0,0,0
X600690.SH,0,0,0.0860517136381189,0,0,0,0,0,0,0.0852903107603795,-0.071357433814663,0,-0.0873463628843114,0,0,0,0,0,0,0,0,0,0,0.0272341263689678,0,0,0.292471394714693,0,0,0,-0.237517979809822,0,0,0.0164843827575582,0,0,0,0,0,0.0974574032940988,-0.00807818408189378,0,0,0.0650220829189284,0,0,0,-0.0352585961240454,0,0,0,0,0,0,0,0,0.0227559027991628,0,0
X002304.SZ,0,0.271855099950988,0,0,0,0.0181932745141824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249010782722926,0,0,0,0.122707871630818,0,0.0329127500531239,0,0.0132850869198747,0,0,0,0.117634645290458,-0.0770197202066095,-0.0108410696272118,0,0,0,0,0,0.0286221541169691,0,0,0,-1.0842021724855e-19,0.051941463321769,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0699036337897572,0,0,0,0,0,0,0,0,0.0909457349516275,0,-0.255332975417169,0,0,0,0,0,0,0,0.214954889028676,0,0,0,0,0,0.0873399387538211,0.065413538426007,0,0,0,0,0,0.0870965848577255,0,0,0,0,0,0,0,0,0,0,0,-0.15091687580689,0,0,0.105334079767312,0,-0.0911087194697033,0,0,0,0.206162005667771,0,0
X000651.SZ,0,0,0,0,0,0.0359250512469478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153916591824144,6.93889390390723e-18,0,0,0.0380544241670163,0,0.149108019114581,0,0,0.0570275593719644,0.123649819784995,0,0,0,0,0.112522106190666,0,0,-0.10817599446187,0,0,0,0,0.012040733732876,0,0,0,0,-0.0686561879029758,0,0,0,0,-0.0384232477163453,0,0,0,0,0,0
