,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X600118.SH,X000100.SZ,X600703.SH,X601877.SH,X000623.SZ,X000581.SZ,X000568.SZ,X000559.SZ,X600271.SH,X002236.SZ,X600066.SH,X000800.SZ,X000550.SZ,X600177.SH,X002475.SZ,X300124.SZ,X002294.SZ,X000050.SZ,X600839.SH,X000869.SZ,X002465.SZ,X002456.SZ,X002129.SZ,X000400.SZ,X300003.SZ,X002007.SZ,X000977.SZ,X002292.SZ,X600252.SH,X600809.SH,X600435.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.125621937408347,0,0,0.164503095193435,0,0,0,0,0,0,0.432376584277452,0,0,0,0,0,0,0.0184045985104318,0,0,0,-0.191949269221935,0,0,0,0,0,0,0,0,-0.0094084529399497,0.0290338186358656,0.0271302491009903,0,0,0,0,0,0.11098254114572,0,0,0,0,0,0,0,-0.0460281675806264,0.0383216285253372,0,0,0,-0.182274404469144,0,0
X600519.SH,0,0,-1.73472347597681e-18,0,0,0,0.530551011113316,0.116030672917884,0.0552579435681199,0,0.19351304555181,0,0,0,0,0.00285697727515234,0,0,0,0,0.336820086263492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349782711649635,-0.0861536648958423,0,0,0,0,0,0,-0.0170316700561433,0,0,-0.105742906017817,0,-0.0105474865844568,0,0,0.0246165604673927,-0.00824849541082604,0,0,0,-0.0505112670715067,0,0
X000725.SZ,0,0,0,0,0,0.170758294947897,0,0,0,0,0.0590742159485329,0,0,0,0,0,0,0,0.0567781557311067,0.258579530124499,0,0,0.0759582448212278,0,0,0,0.213272284398946,0,0,0,0,0.18834034978725,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.018504013642243,0,0,0,0,-0.0220935952866048,-0.0224895495363785,0,0,0,0,0,0
X000651.SZ,0.10708032063877,0,0.184101967492429,0,0,0,0,-0.0127484270412835,-0.0129880956876104,0,0.184893348293212,0,0.119915741980965,0,0,0,0,0.406091208784689,0,0,0,0.135682971634001,0,0,0,0,0,0,0,0,0,0.0888211364999594,0,0,0,0,0,0,0,0,0,0,0,0.0213672343717686,0,0,0,0,0,0.0946027724800831,0,-0.00277489149917166,-0.00762123197260464,0,0,0,0,0,0
X002415.SZ,0,0,-0.000769107169102999,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00720907005451246,0,0,0,0,0,0,0,0.0323472620472984,0,0,0,0,0.03208329451312,0,0.251901694720485,0.0196576266106384,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0183634422762415,-0.286872767670014,0,0,0,0,0
X000625.SZ,0.384669793534119,0,0,0.0344283193672664,0,0,0,0,0,0.190339745307677,0,0,0,0,0,0,0.104357613851061,0,0.00454450360562411,0,0,0,0.0667583398362158,0,0,0,0,0.0316314847282928,0,0.0399025368322902,0,0,0,0,0,0,0,0,0.0649668293741489,0,0,0,0,0.0226921796551695,0,0,0,0,0,0,0,-0.00569267977523081,-0.0308398586853428,0,0,0,0,0,0
X000858.SZ,0,0.0707929132065774,0,0,0,0,0,0.0676090977755435,0.00246584736509311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426499191256913,0.0246900271907538,0,0,0,0,0.0608275685901437,0,0,0,0,0,0,0.0844290167435256,0,0,0,0,0,0,0,0,0,0.0583056882738829,0,0,0,-0.0446151041466969,0.000201577329550124,0,0,0,0.116098371873165,0,0
X002304.SZ,0,0.0112946634706845,0,0,0,0,0.245083257770855,0,0.0543936215002763,0,0,0,0,0,0,0,0,0,0,0.145209379776848,0,0.0175820162133547,-0.108209001322574,0,0,0,0,-0.103452915067904,0,-0.010364512341139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014735763888409,0,0,0.363986628814664,0,0.22766982274624,0,0.00806788125757011,0.0116609190541048,0,0,0,0,0,0
X600031.SH,0.0703476526054136,0,0,0,0,0,0,0,0,0.0673445192357392,0.0138633525887669,0,0,0.705115031013073,0,0,0,0,0,0.0434143038553066,0,0,0.0215261121841681,0.0708292429413606,0,0,0,0,0.179027714075835,0,0,0,0,0,0.0740185035003117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232238935646932,1.73472347597681e-18,0,0,0,-3.46944695195361e-18,0,0
X000063.SZ,0.217075622283994,0,0,0,0,0,0,0.0229693214927853,0.00118828799815394,0,0,0,0,0,0,0,0,0,0,0,0.183042556828697,0,0.0310268297853814,0,0,0,0,0,0,0,0,0.124788254350726,0,0,0,0,0.0123147202408969,0,0,0,0,0,0,0.0563017621507615,0,0,0,0,0,0,0,0,0.00042429304201529,0,0,0,0,0,0
