,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600741.SH,X600703.SH,X000338.SZ,X300003.SZ,X000568.SZ,X600271.SH,X601877.SH,X002236.SZ,X002008.SZ,X600487.SH,X300124.SZ,X002456.SZ,X000661.SZ,X600809.SH,X000596.SZ,X000100.SZ,X600867.SH,X000977.SZ,X002179.SZ,X000625.SZ,X600066.SH,X002007.SZ,X300142.SZ,X300136.SZ,X600566.SH,X600498.SH,X002294.SZ,X000157.SZ,X002241.SZ,X300146.SZ,X002180.SZ,X600522.SH,X000869.SZ,X600177.SH,X600089.SH,X600372.SH,X000050.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702276217196743,-0.00382107105483723,0,0,0,0,0,0.145459411352008,0,0.16809205123336,0,0,0,0,0,0,0,0.101975170991765,0.212227399702846,0,0,0,0,0,0,0.102257516927673,0,0,0,0,0,0,0,0,0.232601278349889,0,0.0258831465138736,0.137258380485417,0,-0.0119385557229569,-0.0219037351200581,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0930127561179843,0.174189755808395,0,0,0,0,0,-0.215271865244231,0,0,0,0,0,0.173635222797315,0,0,0,-0.0908231585587692,0,0,0,0,-0.0888680188305743,0,0,0,-0.00826264336086979,0,0.227312386631673,0,0,0,0,0,0,0,0,0,0.216414707254765,0,0.037341828581752,0,0.0901552251632076,0,-0.0224808233457382,-0.0550820295593256,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.472946686329345,0,0,0,0,0,0,0,0,0,0.0168645751655682,0,0,0,0,0,0,0,0.587711074039889,0,-0.213452455520035,0,0.0564556161736146,0,0,0.0747284060111291,0,0,0.0416401850607496,0,0,0,0,0,0,0,0,0,0,0.484361622927951,0,0,0,0,0,0,0,0,0.0442868429331845,0.0324806474408832,0,0,0,0,0,0
X002008.SZ,0,0,0.28776874835596,0,0,0,0,0,0,0.100084204813532,0.11451039573001,0,0.000168657014493469,0,0,0.21166073268636,0.0451875485827634,0,0,0.0245559301418213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105912996808836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817015190556972,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.112421294765526,0,0,0.0184050769530552,0,0,0,0,0,0,0,0.161103467438926,0,0.200125306417783,0,0,0,0.154600755708339,0,0,0,0,0,0,0,0,0,0,0,0,0.0673076764407379,0.180650124350918,0,0,0,0.0977866878047846,0,0.437214284288227,0,0,0,0,0,0,0,-0.00410217500848913,0,0,0,0,0,0,0
X300124.SZ,0,0.013455602656758,-0.113059182626095,0,0,0,0.00660849456583424,0,0,0,0,0,0,0,0,0.115623871763836,0,0,0,0,0,0,0,0,0,0.0101959316465771,0,0,0,0,0,0,0.106608796165772,0,0,0.0412921887965576,0,0,0,0,0.0609687885350631,-0.088628850415609,-0.105915219601614,0,0,0,0,0.108406036818168,0,0.123321146402897,0,0.00584532947182408,0.0144322296664731,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.00255604313274475,0.548873183974963,0,0,0.0939283021142387,0,-0.157597264147909,0,-0.172961295294472,0,0,0,0.199912528942653,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.113336064377955,0.186754844276103,0,0,0,0,0,0.0885905255565768,0,0,0,0,0.0180695046569834,0.00286902337889954,0.0427488207841101,0,0.000380066329320907,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.552337094746572,0,-0.127256855385542,0,0,0,0,-0.119474050328725,0.191011144813317,0,0,0,0,0,0,0,0,0,0,0,-0.0643552477422731,0,0.179070111028591,0,0,0,0.169086894898011,0.172992659076955,0,0.523339087173482,0,0,0,0,0.0472075886946787,0,0,0,0,0,0,0,0.155897049093111,0,-0.0102475211840375,-0.0144417196573692,0,0,0,0,0,0
X600809.SH,0,0,0.0579050348646365,0,0,0,0.182447700408171,0,0,-0.0257120785561434,0,0,0,0,0.0858620469533436,0,0,0,0,0,0.0603353332560397,0,0,0,0,0,0.528179217092048,0,0,0,0,0,0.161933473252534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831789143481018,0,0.0262674170545768,0.0119442704115946,0.00949234384594356,0,0.142364452217473,0,0,0,0
X000596.SZ,0,0,0.121203071683034,0.085468318725752,0.324965353017903,0,0,0,0,0,-0.159136270144342,0,0,0,0,0,0.314618346840919,0,0,0,-0.0278295288262664,0,0,0,0,0.222150595503356,0,0,0,0,0,0,0.012522386849483,0.00366366459831028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131646889201769,0.0339764311412798,-2.16840434497101e-19,-0.136297211985924,-0.00286658905296262,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.00201686377969369,0.412229225034949,0,0,0,0,0,0.0359348857601654,0,0,0,0,0,0.0783237506902465,0,0,0,0.076679959671084,0,0,0,0,0,0,0,0,0.0205475612355022,0,0,0,0,0,0,0,0,0,0,0,0,0.0745698380014916,0,-3.46944695195361e-18,0,0,0,0.000432853045089149,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.112810559648724,0,0.962948754813685,0,0,0,0,0,0,0,0.017101988147877,0,0,0,-0.158812164224697,0,0,0,0,0.229324779687907,0,0.254786636393114,0,0,0,0,0,0,0,0,0.402050272716977,-0.53193646995501,0.130328145765879,0,0,0,0,0,-0.0879731829000883,0,0,0,0,0,0,0,0,0,-0.019446592541341,0,0,0,0,0,0,0
X000977.SZ,0,0,0.100026529145849,0,0,0,0,0,0,0.19642154343946,0,0,0,0,0,0,0,0.0286604972534479,0,0.0602555005744582,0,0,0,0,0,0,0,0,0,0,0.455942251527487,0,0,0,0,0,0,0,0.19052166286004,0,0,0,0.0306295114445812,0.340763140991585,0,0,0,0,0,0.119464153564509,0,-0.0517547251445279,-0.0677200389129719,0,0,0,0,0,0
X002179.SZ,0,0,0.228526229071668,0,0,0,0,-0.032294994057598,0,0.0507866912688182,0,-0.270472927546918,0,0,0,0,0,3.46944695195361e-18,0,0,0.117158689072967,0.0716934896451905,0,0,0.161989686203949,0,-0.0545999907964632,0,-0.00195797769534285,0.0290521170989374,0,0,0,-0.0508940278181591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161177058522066,0,0,0,0.00954249797067586,0.0358575134157908,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.0428644914702034,0,0,0,0,0,0,0,0,0,0.117492669310746,0,0,0,0,0,0.0905509443961445,0,0,0,0.084710906398415,0,0,0,-0.067657988973317,0.160398504513631,0.0547421765286084,0,0,0,0,0,0,0,0,0.14528785933575,0,0,0.00327195326798422,0,0.0608497947693039,-0.146550153346818,-0.00120418235294443,-0.0271996305729194,0,0,0,0,0,0
X600066.SH,0,8.67361737988404e-19,0,0.0921153167460542,0,0.116690674691907,0,0,0,0,0,0,0.0781710965580184,0,0,0,0,0,0,0.0440030935192025,0,0.0342768705622911,0,0,0,0,0,0.146708920710685,0,-0.123418226029457,0,0,0,0,0,0.186947211827709,0.138574906706169,0,0,0,0.00610865111299337,0,0,0,0,0,0,0,0.0827105824379865,0,0.0856978106626759,0.0493409652843451,0.0435311693717878,0,0,0,0,0,0
X002007.SZ,0,0,0,0.265496243576506,0,0,0,0,0,0.0605779785138055,-0.03625300689779,0,0,0,0,0.185175478015768,0,-0.0812563603059046,0,0,0,0,0,0,0.288366034716952,0,0,0,0.0813841884536565,0.0882070882515278,-0.0663138121688059,0,-0.142300478006728,0,0.0537969769178811,0,0,0,0,0,0,-0.0282730591407854,0,0,0,0,0,-0.210485376277742,0.274390443979637,0,0,0,-0.0106421046176427,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0312725728088716,0,0,0,-0.375865102585543,0,0,0.0317475390106625,0,0,0,-0.119575878035569,0,0,0,0,0.233797723793581,0.0986100634573072,0.0464907393649396,0,0,0,0,0,0,0.209377493225147,0,0,0,0,0,0,0,0,0,0.321898447876491,0.255260549481689,0,0,-0.155195515561805,0,0,0,0.017568128035124,-0.0197265460624832,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0756967922966653,0,0,0,0,0,0.162689513908423,0,0,0,0,0,0.00534227435773811,0,0.179394586882514,0,0,0,0,0,0.0235239339420516,0,0,0,0,0,0,0,0,0,0,0.31871822511059,0.132452665620144,0,0.22778236785176,0,0,0,0,0,0,0.0226729248122696,-0.00450948675980279,-0.0104876940768621,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.00357452993790037,0,0,0,0,0,0.0307029717068481,0,0,0,0,0,0.0890181743714393,0,0,0.0766791135613296,0,0.233037232659666,0,0.271497388260601,0,0,0,0.268885782621864,0.0420125787982826,0,0,0,0,0,0,0.0628014089214267,0,0,0,0,0,0,0.00371190751376608,0,0,0,-0.0132497704032263,-0.0139116951586153,0,0,0,0,0,0
X600498.SH,0,0,0.0674393249790119,0,0,0,0,0,0,0.210471436037295,-0.0819813546487231,0,0,0,-0.0483525445354682,0,0,0.42340098459952,0,3.46944695195361e-18,0.194830126305413,0.244679560024509,0,0,0,0,0,0,0,0,0,0,0,-0.0152975377268338,0,0,0,0,0,0,0,0,0,0,0.185844668705698,0,0,0,0,0,0,-0.0112111422987286,0.0291437662769103,0,0,0,0,0,0
X002294.SZ,0,0,0,0.203815464365429,0.0411591634862781,0,0,0,0,0.0530635425981173,0,0,0,0,0,0,0,0,0,0.0235221789603191,0,0,0,0,0.0670352351761362,0,8.67361737988404e-19,0,0.0718923446285751,0.116927078292586,0,0,0,0.0831002899759192,0.0363235885986279,0,0.10401621312739,0,0,0,0,0,0,0,0,0,0,0,0.0107012514280246,0,0,0.00684230272543263,-0.0132005522330505,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0167600386610603,0,0,0.0240702901692915,0,0,0,0,0,0,0,0,0.0585525531497105,0,0,0,0,0,0.0651868864163374,0,0,0,0,0,0.0654497626377845,0,0,0.0196527951302162,0,0,0,0,0,0,0.00881048465404701,0,0.0462980529170686,0,0,0,0,0,0.0737326256288241,0,0.00394890244774771,0.00830948384320635,0,0,0,0,0,0
X002241.SZ,0,0,-0.0192934508108978,0,0,0,0,0,0,0.0113178544991318,0,0,0,0,0.0244654593106663,0,0,0.110423007789257,0,0,0.095116223921279,0,0,0.000623923007444738,0,0.0279862271872034,0,0.113117133915276,-0.0627963550180256,0,0,0,0,0,0.0700578064728814,0.144214747571854,0,0,0,0,0,0.0326767866527852,0,0.122260579385841,0,0,0,0.0893189217045994,0.207459409949538,0,0,-0.0206189627769433,-0.0238064284025047,0,0,0,0,0,0
X300146.SZ,0,0,0,0.312437733190553,0,0,0,0,0,0.0317977946988652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446983618527271,0,0,-0.282748461959263,0,0,0,0.221481425580174,0,0.385232551131699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087708503037815,-0.0218719133032405,0.0441501179061439,0,0,0,0,0,0
X002180.SZ,0,0,0.230138750144655,0,0,0,0,0,0,0,0,0,0,0,-0.0483704887804913,0,0.0616272186833456,0,-0.172860883079525,0.0356692381865539,0,0.123717584622432,0,0,0,0,0,-0.044252740291692,0.129058269565866,0.221364714551979,0,0,-0.0604582759884262,0.255441588141809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312207363071662,0,0,0.00969301209089325,-0.0385675693984005,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.194433748660063,0,0,0,0,0,0,0.0720424722532615,0,0,0,0,0,0,0.352120451773573,0,0,0,0,0,0,0,0.0565893702451377,0,0,0,0,0,0.0751213105235071,0,0,0,0,0.0728679913243506,0,0,0,0,0,0,0.0196498307838756,0.160475494381946,0,0,0.00016995398971235,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.150234474429158,0,0,0,0,0,0,0.200663807437947,0,0,0,0,0.267819175305864,0,0,0,0,0.259058795947594,0,0,0,0,0,0,0,0,0.00897468745105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185822627642835,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0579314381998341,0,0,0,0,0,0,0,0,-0.0427505706098066,0,0,0.0137491302630641,0,0,0,0,0,0,0,0.054453574530185,0.00823915351920223,0,0,0,0,0,0,0,0.157759556313239,0,0,0,0,0,0,0,0,0,0,0,0.13138390196708,0,0.0111029748473515,0,0.0161489343819982,-0.00634870498717738,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0598676182910478,0,0,0,0,0,0,0.155032818319652,0,0,0,0,0,0,0,0,0,0,0.032185490410761,0.0110548492611374,0,0,0,0,0.0518949978650316,0,0,0.000802935400718717,0,0,0,0,0,0.135226622885724,0,0,0.204498340490644,0,0,0,0.0396168050925781,0,0,0,-0.00806723089280614,-0.0145347484580194,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.127691441054746,0,0,0,0,0.285447967076454,0,0,0.0570562760512217,0,0,0,0,0.0575797548148541,0,0,0,0,0.147419149793117,0,0.204069908324366,0,0,0.199476883831748,0,0,0,0,0,0,0,0,0,0.175562101192882,0,-0.123192319786213,0,0,0,0,0,0,0,0,0.0107250957495705,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.753471931163783,0.224233088963019,0,0.0586488805647241,0.0110935910520671,0,0,0,0,0.180860501643354,-0.0971257055591701,0.142650881694229,0,0,0,0,0,0,0,0.475625251288359,0,0,0,0,0,0,0,0.288108983520097,0.28399888444124,4.33680868994202e-19,0,0,0,0,0,0,0.240425451106647,0,0,0,0,0,0,0,-0.0499101764660281,-0.00732536059808862,0.0393252680815399,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,-0.184716154990881,0.123045420937496,0.380526620904627,0,0,0.228415376651377,0,0,0,0,0.0829802372312767,0,0,0,0.063694929318668,0.0416884873364529,0,0,0,0,-0.118546764488515,0.455625469015911,0,0,0,0,0,0,0,0,0,0,0,-0.0475672902323559,0.0269914528512698,0,0,0,0,0.0462724534988173,0,0,0,-0.00317299255878537,0.0263623842234585,0,0,0,0,0,0
Change_TY3M,0,0.290411042342715,0,0.303436378771515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413781804306615,0,0,0.103818869556871,0,-0.114504419475764,-0.224712952753784,0,-0.151977720070454,0,0,-0.17330322924324,0,0,0,0,0,0.155171196482227,0,0,0,0,0,0.168765304444552,-0.146058648779935,0,0,0,0,-0.13335338120107,-0.189578977876498,0,0,-0.0417586681932646,-0.0894292406947172,0,0,0,0,0,0
Slope,0,0,0.674697636278248,0,1.57819702707347,0,0,0,0,0,0,0,0,-1.0853742163634,0,-0.23439126116569,0.0592430434697756,0,0,0,0,0,0,-0.361888547926212,-2.4694486902244,0,0,0,0,-1.42565312494234,0,0,2.38665992254861,0.616686449798462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04942020008863,0,0,0,7.12250452002149,0,0
TED,0,0,0.180695944987805,0,0,0,0,0,0,-0.492412404230965,0.121242018354928,0,0.163186365973327,0,0,0,0,0,0,0,0.467013160588952,0.407972895649077,0,0,-1.52579637760915,0,0,0,0,0,0,0,0,0.443411100908872,0,0,0,0,0,0,-1.00497952436178,0.148294381450082,0,0,0,0,0,0,0,0,0,-0.426956277594166,0,0,0,0,0,0,0
RealEstate_excess,-0.0775595194905366,0,0,0,0,0,0,0,0,0.0734478666424628,-0.0229682625907897,0,0,0,0,0,0,-0.0238949409791739,0,0.0263905255184146,0,0,0,0,0,0,0,0,0,-0.00101402934174528,0,0,0,0,-2.16840434497101e-19,0.00582730761844648,0,-0.101291911857497,0,0,0,0,0,0,0,0,0,-0.110428012469994,0,0,0,0.00159994316770074,0,0,0.136754640687835,0,0,0,0
MKreturn,0,0.0957485560401655,0,0,0,0,0,0,0,0.0163323282435046,0,0,0,0,0.0347209585289898,-3.46944695195361e-18,0.0222827675341112,0,-0.0159217552762007,0,0,0,0,0,-0.0853637266595416,0.0501725454247965,0,0,0,0,0.0460154275121965,0,0,0,-0.00518376159170923,0,0,0,0,0,0,0.0156154879951437,0,0,0,0,0,-0.16782229443032,0,0,0,-0.010282956187635,-0.00780556450187873,0.18690081577438,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00171941076970126,0,-0.00223010836937172,0,0,0,0,0,0.00181111802213126,0,0,0,0,0,0,0,0,0,0,-0.000913667119867953,-0.00137536678812489,0,0,0,0.00280785724551804,0,0,0,0,0,0,0,-0.00218590422031419,0,0,0,0,0,0.00319013379591803,-0.000965695523145862,-0.000521023594359217,0.00366808733773239,0.00129993885317691,-0.00196667076581809,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0519706687779879,-0.0143994551105063,0,0,0,0,0,0.0291782663074547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315865414755598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511474726308482,-0.019686219905194,0,0,0.0135618818162536,0,0,0.0349463585541958,0,0,0,0.018718555819927,-0.037643121554351,0,0.0271496197885031,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00210240109719039,0,0,0,-0.0156626344039439,0,0,0,0.0236835893164786,0,0,0,0.0124105379572943,0,0,0,0,0.000149252230473436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00717153194506652,0,0,0,0,0,0,0,0,0,-0.00201395151655677,0.0036287258365828,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00243530842502175,0,0,0,0,0,0.00776152054289841,0,-0.0104319414754666,0,0,0,0,0,0,0,0,0,0,0,0,0.00679586503904594,0,0,0,0.0128714881818746,0.000574522624246556,0,0,0,-0.0198298444008794,0.00120418253073786,0,0,-0.000402205607631057,0,0,0,0,0,0,0,0,0,-0.00612992761761134,0,0,0.00135795676659637,0.00375480216952944,0,0,-0.0159458801269387,0,0,0,0
