,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X002241.SZ,X002456.SZ,X002236.SZ,X600271.SH,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002292.SZ,X002426.SZ,X300003.SZ,X002007.SZ,X600372.SH,X300124.SZ,X000559.SZ,X600867.SH,X600089.SH,X601877.SH,X002294.SZ,X002506.SZ,X002180.SZ,X600522.SH,X000623.SZ,X002074.SZ,X002508.SZ,X000981.SZ,X600498.SH,X300136.SZ,X000869.SZ,X000050.SZ,X000536.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0496184757861503,0,0.299432977620162,0,0,0.0361636622591878,0,0,0.131049803406731,0,0.0393991734032892,0,0.018936868741744,0,0,0,0.000742019520379373,0.0778750734294997,0,0,0,0,0,0,0,-0.039722659307034,0,0,0,0,0,0,0,0,0,0,0,0,0.0148702476574216,0.000369500748935517,0,0,0,0.0482267736254657,0,0,0,0,-3.46944695195361e-18,0.0238372333587779,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0565698589878767,0,0,0,0,0,0,0,0,0.064485016313849,0.132764085828093,0.0550286927543231,0,0,0,-0.0416866857515788,0,0,0,0,0,0,0,0,0.0393740381353385,0,0,0,0,0.040218462838504,0,0,0,0,0,0.0259665351138208,-0.183489582424081,0.274353305892516,0,0,0,0.0316074496659234,-0.0244757498183198,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0364703238378956,0,0.199220755277807,0.485769332777834,0,0,0.0664247287907432,0,0,0,0,-0.0414561341605901,-0.0199045620741259,0,0,0,0,0,0,0,0,0,0,0,-0.121772673163777,0,0,0,0,0,0,0.0372108314128254,0,0.220490578916804,0,0,0.151898685644024,1.73472347597681e-18,0,0,0,0,0,0.0491204279783622,0.161205505238512,0,0,0,-0.285339828075979,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.163519874783668,0,0,0,0,0.0143260925624646,0.132098998774014,0,0,0,0.0458817196241256,0,0.00611701538084101,0,0,0.0471217121249565,0,0,0,0,0,0,0,-0.0783242832230155,-0.128508162125789,0,0,0,0.0187139621309567,-0.071397011034733,0.176440852610205,0,0,0,0,0,0,0.073055148355997,0,0,0,0,0,0,0,0
X000858.SZ,0.232786161347355,0,0,0.0229360159392404,0,0,0.0976516842700042,0,0.0553357471909978,0,0,0,0,0.0254893300633413,0.325681486152044,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.17779012874884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113687797552755,0,0,0,0,0.0697366150532276,0,0.0319421317590581,0.0121269232335224,0,0,0,0,0,0
X600276.SH,0,0,0.0192693693193621,0,0,0,0,0,0,0,0.0993300081845652,0,0,0,0.0603473146756656,0,0,-0.0205265600539318,-0.130262780387665,0.0778838255562889,0,0,0,0,-0.0320728374111167,-0.114454889407609,0,0,0,0,0,0.0651492995028391,0,0,0.206879730456666,0,0.136927545910654,0,0,0,0,0.149633549765262,0,0.1228229672573,0,0.0313802436506914,0,0,0,0,2.71050543121376e-20,-0.0320880179498398,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.187293685769678,0,0,0,0,0,0,0.219182773889847,0,0,0,0.00333027194893109,0,0,0.0231599924849398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130659453134105,0,0,-5.42101086242752e-20,0,0,0,0,0.0270159135201208,0,0,0.0186937574118494,0,0.0547242031955894,0.041614679580319,0,0.0608453426697454,0,-0.0127636446871874,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0918045326091211,0,0,0,0,0,0,0,0,0,-0.0386494349136655,0.0645554353756179,0,0,0,3.46944695195361e-18,0.147353076487111,-0.0141353283825055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766443114578421,0.0935067107459419,0.110573344197719,0,0.30321915817114,0,0.0151816978543525,0,0,0,0.159382431811551,0,-0.0318475208264564,0,0,0,0,0,0
X000625.SZ,0,0,0.0644949189646301,0,0.187439319391516,0,0,0,0,0,0,0.189532683492577,0,-3.46944695195361e-18,0,0,0,0,0,-0.030880124828457,0,0,0,0,0,0.0939103315196853,0,0,0,0.119679830108991,0,0,0,0,0,0.0886870527841238,-0.0749004374493989,0,0,0,0.0275655909339272,0.050711337804247,0.0107818761379171,0,0,0,0,0,0,0,0.0510950689945781,0,0.0220723262528722,0,0,0,0,0
X000063.SZ,0,0.0523209143207088,0.0519706940207133,0,0,0,0,0,0,0,0,0,0,0.0518084243074891,0,0,0,0.206734925565153,0.00415185523500776,0.000424424166827604,0,0,0,0,0,0,0,0.0286638229502508,0,0,0,0,0,0.289509833445244,0,0,0,0,0,0,0.257103863818545,0,0,-0.026451860277209,0,0,0,0,0,0,0,0.00173781695879278,0,0,0,-0.273440867228347,0,0
X600690.SH,0.0505941639856994,0,0,0,0.00392617790656413,0,0,0,0,0.178316283782665,0,0,0,0.0719558514089209,0.0680041180673025,0,0,0,0.0543331877365101,0,0,0,0,0.134134643913499,0,0,0,0,0,0,0,0,0,0,0,0.0026335849234247,0,0.0679286489714827,0,0.146840637644039,0,0,0,0,0,0,-0.159214449505641,0,0,0,0.0716890901622877,0.0245807844910048,0,0,0,0,0,0
X600741.SH,0,0.010686480559103,0,0.0142871064758917,0,0,0,-0.0669915224933169,0.160154997323987,0,0,0,0,0,0,0.0710410154060824,0.0307696244371718,0,0,0,0,0,0,0,0,0,0,0.112543732156179,0,0,0,0,0,0,0,0.0108682288711167,0,0,0,0,0,0,0,0,0.0257836054366604,0,0.181029512172375,0,1.38777878078145e-17,0,0.0441369121980897,-0.0300455798841932,0,0,0,0,0,0
X600703.SH,0,0,0,0.057285224012053,0.0896957422025633,0,0,0,0.316457692165329,0,0,0,0,0.0617037481089972,0,0,0,0,-0.106495512670185,-0.0256651458310103,0,0,0.0392937944213361,0,0,0,0,0,0,0,0,0,0,0,0.217326379255298,0,0,0,-0.0158925090146963,-0.0258280582407532,0,0,0,-0.0649139245915115,0,0,0,0,0.122489370776098,0,0,0.0423012753363209,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0077804985536001,0,0,0.153033614578444,0,0.0484939657754019,4.33680868994202e-19,0,0.0379927621807683,0,0,0,0,0,0,0,0,0,0,0,0.0829790515144284,0.468081966366766,0,0,0,0,0,0,0,0,0,0.136794608158746,0,0,-0.00119749313320435,0,0,0,0,-0.158039372646376,0,0,0,0,0.205818331359858,0,0,-0.0155539843895463,0.258696614859212,0,0,0,0,0
X000568.SZ,0,0,0,0,0.306972806322655,0.136308749487576,0.144039182084895,0,0,0,0,0,0,0,0,0,0,0,0.0286731617403243,0.0494784199667283,0,0,0,0,0.0588108549990253,0,0,0,0,0,0,0,0.129172445830383,0,0,0,0,0,0.100785773204789,0,0.0273091434959311,0,0,0,0.0292386405158845,0,0,0,0,0,-0.0382331102102457,-0.0132210810246111,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.175298856822557,0,0,0,0.0169805147764991,0.0042437301629318,0,0,0,0,0.174029752584463,0.154460439704636,0,0,0,0,0,0.0250833310539755,-0.118217169297503,0,0,0.229803559181264,0,0,0,0,0,0,0,0,0,0,0.0781926499572637,0.0508991719870031,0,0.00392084700090276,0.122297503804651,0,-2.16840434497101e-19,0,0,0.231630292269901,0,-0.0344811801659116,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961674912727772,0,0,0,-0.00344253145895568,0,0.150588375953428,0,0,0,0,0.141476229799408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168294069803717,0,0,0,0,-0.201809406777454,0.181357629140021,0,0,0,0,0,0,-0.00226389950116399,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.349429381748527,0,0,0,0,0,0,0,0,0,0,0.578559562310454,0,0,0,0.0261947492258356,0,0,0,0,0,0.505744333790176,0,0,0.0280361482933711,0,0.167850830459496,0,0.306027754702493,0,0,-0.100284440463936,0,0,0,0,0,3.46944695195361e-18,0,-0.0397126643841832,0,0,0,0,0.0593395132408132,0,-0.0706004112501211,-4.33680868994202e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0.231634104118001,0,0,0,0.0170170235972063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139315549326069,0,0,0,0,0,0,0.187329151286226,0,0.222767726117977,0,-0.439225099194224,0,0,0.187158774718734,0,0,0,0,0,0.338530041124191,0.171132164146978,0,0,0.249831170576145,0,0,0.0283186497055961,0,0,0,0,0,0
X002456.SZ,0,0.0500807152457819,-0.0522116613542681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293596607108044,0.0876922561033474,0.204297602886742,0,0,0,0,0,0.00157413551196385,0,0,0,0,0,0,0,-0.0278873887655928,0,0,0.202170808384753,0,0,0,0,0,0,0,0,0,0.202078437177786,0.676501926684882,0,-0.23083656938919,0,0,0.0297089367251107,0,0,0,0,0,0
X002236.SZ,0,0,0.0834665097458871,0,0,0,0,-0.203612945744337,0,0,0,0,0,0,0,0,0,-0.0127606028528812,0.0475240298354124,0,0,0,0,0,3.46944695195361e-18,-0.155226059325497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229587110815559,-0.475760088284174,0,0,0.298083867275472,0,0,0,-0.0675898781131297,0,-0.0276905008998705,0,0,0,0.418468246091574,0,0
X600271.SH,0,0,-0.0127068804515129,0,0,0,0,0,0,0,0.025607170088657,0,0,1.73472347597681e-18,0,0,0,0,0.0454069343990855,0.0117707029156964,0,0,0.0640553018499732,0.0918072850158444,0,0,0,0,0,0,0,0,0,0.019843738956443,0,0,0,0,0,0.0246587823507265,0,0.0184863610142018,0,0,0.0174760561184523,0,0,0,0.0732577545992992,0,0.0184993176162366,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.203961900462923,0,0,0,0,0,0,0.0872885784219746,0,0,0.07400401501519,0,0,0.0350680392125924,0.145958608855466,0,0,0,0,0,0,0.00206366921691148,0,0,0,0,0,0,0,0,0.109738105447194,0.134049326415835,0,0,0,0,-0.0160390466899084,0,0.186764273310384,0,0,0,0,0,0,0,0,0,0.016040251780536,0,0,0,0,0,0
X600177.SH,0,0,-0.00860784841397613,0,0,0,0,0,0,0.0223036435263507,0.0920736189000372,0,0,0.136158760515056,0,0,0,0,0.00911878541332839,0.0272237359762116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703458437395868,0,0.0428534136953235,0,0.116989005049332,0,0.0849701531529705,0,0,0,0,0,0,0,0,0.0770013023248803,0,0.00996228216600142,0,0,0,0,0,0,0
