,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X002241.SZ,X600741.SH,X601877.SH,X000157.SZ,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X600702.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X002463.SZ,X000800.SZ,X601799.SH,X002007.SZ,X000066.SZ,X300003.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.321926884210437,0.117272796487978,0,0,0.0323933596145349,0,0,0,0,-0.0268552436253664,0,0,0,0,0,0,0,0,0,0.107806359944112,0,0,0,0,0,0,0,0,-0.00671649922001282,0,0,0,0,0,0,0,0,0.0513797151299931,0,0,0,0,-0.0547362343298243,0,0,0,0,0,0,0,0.0121368894503011,0.0498461130958021,0,0,0,0,0,0
X000858.SZ,0.0804719604637,0,0.636554612679164,0,0.00255784751483126,0,0,0.0322957489173612,0,0.0410668119933787,0,0,0,0,0,0,0,0.103478697050118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934814804156101,0,-0.0776947227490966,0,0,0,0.0572734844576868,0,0,0,0,0,0,0,0,0,0,0,0.0410648756226103,-0.00850360811420469,0.0207633124260112,0,0,0,0,0,0
X000568.SZ,0.416700672091378,0.274589036712943,0,0,0,0,0,0,0,0,-0.00636154425906544,0,0,0,0,0,0.0729111801693293,0,0.0343722947179144,0,0,0,0,0,0,0,0,0,-0.0348986138853892,0,0,0,0,0,0,0,0,0,0.231771215263251,0,0,0,0,0.00693311199647635,0,-0.0620384471863856,0,0,0,0,0,-0.0122369280612014,-8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0228235073029763,0,0,0,0,-0.247288469657137,0,0.30340298317866,0,0.0826773650466158,0,0,-0.0719355305164018,0.204168388719346,0,0,0,0,0.307024663048389,0,0,0,0,0,0,0.000190821215741932,-0.0662051553946402,0.0474998795184835,0.0160092376873178,0,0,0,0,-0.0758446553928089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.438742948556908,0,-0.0511767114107969,0,0,0,0,0,0,0,0,0,0,0,0,0.0228066074241369,0,0,0,0.0056456700033266,0,0,0,0,0,0,0,0,0,-0.140200428297363,0.0986849159837632,0,0,0,0.105315619697212,0,0,0,-0.163817214232043,0,0,0.0795026058326209,0.129324679355908,0.0598692357960637,0.117483003104951,0,0,0,0,0,0
X600276.SH,0,0,0.0289736904955507,0,0,0,0,0,0,0,0,0,0,0,0,-0.354697001421729,-0.0328221683568111,0,0.368541809536256,0,0.248669107745863,0,0,-0.219968577085243,0,0,0,0,-0.139071487273532,0.281318411062679,0,0,0,0,0,0.338880872275128,0.320981163834768,0,0,0,0,0,0,-0.0659489233425723,0,0,0,0,0,0,0,0,-0.0601192635772258,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0339056964553996,0,0,0,0,0,0.0138291783305875,0.124422564920494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140911484071355,0,0,0.11837683486745,0.0527205742423945,0.662010380898461,0,0,0,0.043596980565686,0,-0.0911803559700417,0,0,0,0,0,0,0,0,0,0,0.0416061461265349,0,0,0,-0.0129368575235398,-0.0929011382332684,0,0,0,0,0,0
X600690.SH,0,0,0,0.0432465964923743,0,0.191244736550581,0,0,0,0.259693013026564,0,0,0,0.0874778196935816,0,0,0,0.0597585470599099,-0.0259219925044922,0,0.0119303722217312,0,0,0,0,0,0,0,0,0.0507217361366608,0,0,0,0,0,0,0,-0.0231398252699065,0,0,0,0.142572427542333,0,-0.0867962526809953,0,0,0,0,0,0,0,0.0456577493777527,0,0,0,0,0,0,0
X002304.SZ,0,0.143430865526646,0.260728163680055,0,0,0,0,0,0,0.0798887435919503,0,0,0,0.0015751937427827,0,0,0,0,0,0,0,0,0,0,0,0,0.01747749626914,0,0,0,0,0,0,0,0,0,0,0,0.0486982977605473,0,0,0,0,0.0273631265406549,0,0,0,0,0,0,0,0.0167381677471835,0,0,0,0,0,0,0
X000651.SZ,0,0.0392503816847012,0,0,0,0,0,0.154347265451633,0.520227711499816,0,0,0,0,0,0,0,0,0,-0.15024611962146,0,0.200111345695793,-0.461729563611372,0,-0.0513717245791838,0,0,0,0,-0.00668103222243251,-0.0608892319992256,0,0,0,0,0,0,0,0,0.0188678966703708,0,0,0,0,0,0,0,0,0.156216577861522,0,0,0,0.0661980476895403,-0.0376041770622888,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0389374059423231,0,0,0,0,0,0,0,0,-0.0642198215390034,0,0.191005202616736,0,0,0,0,0,0,0,0.169855084234662,0.194896142620466,0,0,0,0,0.0522057284264635,0,0,0,0,0,0,0,-0.124301894165339,0.0119737907218667,-0.199786768331592,0,0,0.352685018894946,0,0,0,0.0255087098106374,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0180578456593799,0,0,6.93889390390723e-18,0.0715671709542339,0,0,0,0,0.318226633753802,0.215061410619861,0,0,0.0763968810990959,0,0,0,0,0,0,-0.329193518084755,0,0,-0.058696940798863,0,0,-0.066196494711856,0,0,0,0,0.0920447932573862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379450681951014,-0.0904073713003995,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.020139960673376,0,0,0,0,0,0,0.113558115136234,0,0.1225371358155,0.00959136516032898,0,0,0,0,0,0,0,0.0913649335658289,0,0.01969087753492,-0.0216022197091163,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.13743521139541,0,0,0,0,0.00878103952434765,4.33680868994202e-19,-0.00521675272251742,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0343924207560723,0,0,0,0,0,0,0,0.0158103945454244,-0.0273119407145701,0,0.136106485389351,-0.0635034565302943,-0.207663986576651,0,0,0,0,0,0.18770709642753,0,0.0386286175968681,0,0,0,0,0.235996022094451,0.0345632700154128,0,0.0685733871329295,0,0,0,0.0245011443289569,0,0,0.0499842732479204,0,0.018911872514841,0,-0.00471547626778676,0,0,0.144682173378452,0.0210266344745777,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.128408282924762,0,0,0,0.0383227758012234,0,0.00838688475917999,-0.0239363578879995,0,0,0,0,0.0622265746378106,0,0,0.14289075780911,0,0,0,0.0457242273104123,0.00487363913447993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163077482744683,0,0.0715341505962999,0.186376417942455,0.0319262918935467,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0303674645647681,0,0,0,0,0,0,0,0.0659622390216623,0,0,0,0,0,0,0,0,0,0,0.156793406117559,0,0,0,0,0,0,0.0241296939857576,0.129190399606269,0,0.0429476782111372,0.00837609675860207,0,0,0.0104427294807245,0,0,0,0,0,0,0,0.0133845275013269,0.249668212445998,0,0,0.0194562835529147,0,0,0,-0.0167140454472671,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.211737019682533,0,0.30974596233321,0,0.0552036046573592,0,0,0,0,0,0,0,0,0,0,0,0.113229125185808,0,-0.433045288015681,0,0,0,0.117208663894984,0,0,0,0.11465944759557,0,0,0,0,0,0,0,0,0.274658580492732,0,0,0,0.0191874904332564,0,0,-0.538082013939058,0,0,0,0.0653618445097698,0,0.00272890853644337,0.0525822113323106,0,0,0,0,0,0
X600031.SH,0,0,0,0.153784498873573,0,0,0,0,0.143011244239768,0,0,0.0209203415304277,0,0,0,0.144654604269648,0.0103223511999969,0,0,0,0.0858381739412527,0.0392056307196105,0,0,0,0,0,0,0.00706119781374211,-0.0412080674484809,0,0,0,0.241060178843563,0,0,0,-0.0337061868038514,0,0,0,0,0,0,0,-0.0803648564108298,0,0,0,0,0,-0.00512463687459711,0,0,0,0,0,0,0
X000596.SZ,0,0.516876517004406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656390787228733,-0.0297996069532894,0,0,0,0,0,0,-0.090193270021821,0,0,0,0,0,-0.0607674521462837,0,0,0,0,0,0,0,0,0.187704670511913,0,0,0,0,-0.0377076630675738,0,0,0,0,0,0,0,0,-0.00349419084744896,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199840643968449,0,0,-0.0030748470241271,0,0,0,0,-0.0318827574767056,0,0.192516958574018,0,0,0,-0.0869409160016966,0,0,0,0,0,0.0260663230615795,0,0,-6.7762635780344e-21,0.706751754189511,0,0,0,0,0,0,-0.205152512932634,0,0,0,0,-0.0109840429368291,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0106323752063236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.272540681666167,0,0.0763765709453842,0,-0.126226325193624,0,0.0837762935384366,0,0,0,0,0,0.0195961206269247,0.164453402135428,0,0,0,0,-0.0386369167140632,0,0,0,0,0,0,0,-0.0163100393967561,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0161060557494067,0,0,0,0,0,0,0.280580526877867,0,0,0.112835806780447,0,0,0,0,0,0,0,0.0190247296697135,0.0037228012175252,0,0,0,0,0,0,0.075424307852646,0,0.0494639915680698,0.0765775937779488,0,0,0,0,0,0.00856619735290323,0,0.0861648932474127,0,0,0,0.016835305232203,0.04494941376492,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0648973626103923,0,0,0,0,0,-0.0376220816134607,0,0,0,0,0,0,0,0,0,-0.0682265981381121,0,-0.144293498370647,0,0,0,-0.0126584911485769,0,0,0,0,0,0,0,0,0,0,0.393088026397305,0,0,0,0,-0.145963146008961,0,0,0,0,0,-8.67361737988404e-19,-0.00748856789919904,0.0811624172847036,0,0,0,0,0
X600703.SH,0,0,0,0,0.189477106894971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300950406316232,0.477073828811837,-0.217154588806935,0,0,0,0,0,0,0,0,-0.0746557136213282,0.0277384314657115,0,0,0,0,0,0,0,0,0,0,0,0,0.0432737042897548,0,0,0,8.67361737988404e-19,0,0.0964021186837146,0,-0.0584351171551791,-0.13548164811183,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0639173609133059,0.0326777775987603,0.0172169447843717,0,0,0,0.0492909324827988,0,0,0,0.169949131791777,0.0400021050191172,0,0,0,0.0667210778902943,0,0.284598301818954,0,0,0,0.147809909828425,0,0.153331612085565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412809090156646,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0445646686864621,0,0,0,0,0,0,0,0,0,0.0594281499645466,0,0,0.0198710504226152,0,0,0,0,0,0,0,0,0.0268193196646317,0,0,0,0,0,0,0,0,0.119162689593084,0.134281455224893,0,0.466613796155493,0,0,0,0,0,0,0,0,0,0,0.15915460882429,0.00444709036401015,0,0,0,0,0,0
X000100.SZ,0,0,-0.0283871001761729,0,0,0,0,0,0,0.0454196447828489,0,0,0.0190130542170246,0.315844373310575,0,0,0,0,0,0,0,0,0,0.0698932958640279,0,0,0,0,0.0463470294787399,-0.0483806585709446,0,0,0,0,0.0456549986280925,0,0,0.138826246572463,0,0,0.00976914263383219,0,0,0,0,0.0243537504597445,0,0,0,0,0.14587498472505,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.0314755895754615,0.067356385904336,0,0,0,0.0251654783301618,0,0,0,0,0,0,0,0,0.200823323328779,0.0233426312084759,0,0,0.0253153412138153,0,0.161340536799818,0,0,0,0,0,0,0.0219946511992968,0,0.0252551195465999,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0960295519500497,0,0.00595687237668418,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.446528854192924,0,0,0.060919416462023,0,0,0,0,0,0,0,0,0,0,0,0,-0.114026284283818,0,0,0,0,0,0,-0.119283744990858,0,0,0.478844492151646,0.0926904320401546,0.109741587141994,0,0,0,0,0,0,0,0,-0.164868995534297,0,0,0.022180448494196,0,0.243352632603956,0,0,0,0,0,-0.0430066032235416,0.0399940571882714,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0623935619479542,-0.207404608236918,0,0,0,0.148124266898732,0,0,0,0,-0.0160348008098979,0,0,0,0.286629069366976,-0.160816278342909,0,0,0,-0.81300050608259,0,0,0,0.193956748575736,0,0,0,0,0,0.659448437400434,0,0.30067703258117,0,0,0,0,0,0,0.388976884269092,0,0,0,6.93889390390723e-18,0,0,0,-0.00992223304216272,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.496037705033068,0,0,0,-0.0136540077877,0,0,0,0,0.0687040303968205,0,0,0,0,-0.0351837070987278,0,-0.0312660123591739,0.0805400537111036,0,0,0,0,0.0311819941158801,-0.00628479336102213,0,0,0,0,0.185104356525061,0.0923583040590211,0,0,0,0,0,0.137595876133362,0,0.00640146659363236,0,0,0.127600315405932,0,0,-8.67361737988404e-19,0,-0.0555819263612682,0.138741207321758,0,0,0,0,0,0
X600741.SH,0,0,0.00266652154128174,0.16352632158689,0,0,-0.0367477432898067,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0509254770563476,0,0,0,0,0,0,0,0,-0.0768177474167129,0,0,-0.0759790201994213,0,0,0,0,0,0,0,0,-0.0848285809681013,0.111586254993834,0.180712423228203,-0.0450873413662254,0,0,-0.00108921722110739,0,0,0,0,0,0,0,-0.00800176634706546,-0.0234653205654041,0,0,0,0,0,0
X601877.SH,0,0,0,0,-0.0116523093886067,0,0,0.0143989507630854,0,0,0,0,0,0,0,0,0,0.0200795168071816,0,0,0.204393732137286,0,0.0114070035764351,0,0.218600793728908,0,0,0,0,0,0,0,0,0,0,0.13078087068751,0.0588576972965522,0,0,0,0,0,0,-0.0355949396092847,0,0.0401803553315236,0,0,0,0.025211959339891,0.0163483959924739,0.00607632592657664,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.11940696782322,0,0,0,0,0,0,0,0,0.048157206743784,0.110583081247768,0,0,0.169664982457024,0,0,0,0.168676817152684,0,0,0,0,0.0434306455097693,0,0.0661692651614694,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0606834989990043,0,0,0,0,0,0,0.0247039749412514,0,0,0.0649144852484301,0.00460124596332995,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0306373018679407,0,0,0,0,-0.0498652341654455,0,-0.122225568688878,0,0.156078403686942,0,0,0,0,0.0856447235189126,0,0,0,0.00422238678322991,0,0.37854866247984,0.0652630169213478,0,0,0,0,-0.00268388673136073,0,0,0,0,0,0,0.170714903697895,0,0,0,-0.0948067302975775,0.257753579625384,0,0,-0.00451747655840937,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0231033307416004,0.299258389412238,0.161298270000874,0,0,0,0,0,0,0,0,0,0.0847621020889957,0,0,0,0.341460562165692,0,0,0,-0.36592995486256,0,0,0,0,0.0353803580612294,0,0,0,0.11721606583634,0,-0.374452077057538,0,0,0,0,0,0,0,0,0,0,0.0202324364373761,0,0,0,0,0,-0.0849963382749515,-0.063208867801405,0,0,0,0,0,0
X600522.SH,0,-0.163502083116222,0,0,0,0,0,0,0,-0.0290643109359918,-0.0886290190077317,0,0,0,0,0.046230418878093,-0.0147265099181355,0,0,0,0,0,0,0,0,0,0,0,0.0618807334020907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661736951518498,0,0,0,0.516310240942625,0,-0.0157216115395814,-0.0394593587838789,0.142888854713004,0,0,0,0,0
X002180.SZ,0,0,0,0.0748960925379044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749153878885346,0,0.0359176858854411,0,0,8.67361737988404e-19,0.061139149627225,0,0,0,0,0,0,0.0308669626228109,0,0,0,0.387993399539233,0,0.169078579686289,0.0115866779778185,0,-0.0808661282633601,0,0,0,0.0285617873795017,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600702.SH,0,0,0.533035430259943,0,0,0,0,0,0,0.324212698374284,0,0,0,0,0,0,-0.312100488788584,0,0.508747191949435,0.174433318781522,0,0,0,0,0,0.169557413655041,0,0,-0.0809179755381559,0,0,0,-0.382768819394386,0,0,0,0,0.161698632724446,0,0,0,0.080098060132029,0,6.93889390390723e-18,0,0.0527076399450507,0,-0.12447430858215,0.214843174948692,0,0,-0.0034482019640178,-0.0357888988635712,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0637886860223745,0,0,0,0,0,0,-0.00731777800390076,0,0,0,0,0.0153175297580878,0,0,0,0.440464416070961,0,0,0,0,0,0.0827748451995742,0,0,0,0,0,0,0,0,-0.00450463730075206,0,0.0258390205398526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710742223654118,-0.00930363295449576,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0257423090228003,0,0,0,0,0,0,0,0,0,-0.0631865505564752,0,0,0,0,0,0.561833668670789,0,0,0.0262724192983217,0,0,0,-0.0263789718000502,0,0,0,0,0,-0.0874146774421665,0.135462150057327,0.0194300222484468,0.0807021822883241,0,0,0,0.0663495020432327,0,0,0,0,-0.0475993431154173,0,0,0,0,-0.000596311920404636,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.14937366787206,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0267727385851444,0,0,0.230190546042524,0,0,0,0.0549760020907952,0,0,-0.00389622684106375,0,0,0.0111328286991624,0.0900162883657098,0,0,0,0,0.0534085897621031,0,0,0.0561393984414535,0,0,0,0,0,0,0.0851685648028813,0,0,0,0,0,0.0377271346387223,-0.0351136101053158,0,0,0,0,0,0
X600460.SH,0,0.14012157876457,0,0,0,0,0.0800630404695095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613652045006562,0,0,0,0,0.220982072602837,0,0,0,-0.0440256819924673,0,0,0,0,0,0,0.129502214793306,0.0597813638311034,0,0,0.238777250791158,0,0,0,0,0.104633267160049,0,-0.0138540797834738,0,0,0,0,-0.0307993026393957,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.341832368605737,0,0,0,0,0.0297542441589982,0,0,0,0,0,-0.0750234495014104,0,0,0,0,0,0,0,0,0,0,0,0,0.473960348435397,0.110973030150268,0,0,0,0,0.0976656503334392,0,0,0,0.129024180756317,0,0,0,0,0,0,0,0,0.165922524292904,0,0,0,0,0.0805376664316684,0,0,0,0,0,0
X000800.SZ,0,0,-0.0850867094347022,0,0,0,0,0,0,0,0,0.09540300305056,0,0,0,0.127116155722986,0,0,0,0,0,0.3006656243564,0,0,0,0,0,0,0,0.0538623473863631,0.004838705850289,0.0461799140492507,0,0,0,0,0,0,0,0,0,0,0.109925645004151,0,0,0,0,0,0,0,0,0.0348912250102385,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0221670747220923,0.420157175314112,0,0,0,0.0693857808898317,0,0,0.196423968715006,-0.255120049332207,-0.105045807030737,0,0,0,0,0,0,0,0.0352221763955977,-0.00734330346051246,0,0,0,0,0,0,0.161276237005577,0,0,0,0,0,0,-0.147375669299002,0,0,0,0,0,0,0,0.0777558792478632,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.00796324753622358,0,0,0,0.135387050931135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620267997335921,0,0,0,0,0.0473254757076741,0,0.0476666605362274,0,0,0,0.0394890242432429,0,0.00806633819372023,0,0,0,0,0.167296302651955,0,0,0,0.00938545768829183,0,-0.0596610483004188,0.247543790958606,0,0,0.0316738882943104,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.0400910514981197,0,0,0,0,0.34707219423146,0,0,0,0,0.133457901340256,0,0,-0.0914585809631458,0.155819667474757,-0.468296742786221,0,0,0,-0.17186728576991,0,0,0,-0.375263382857387,0.325748056000057,0.105104789269073,0,0,0,0,0,-0.0292296638141714,0.343389576313456,0,0,0,0,0,0.0209408018710356,0,0,0,0,0,0,0,0,0.0718329906312786,0,0,0,0,0,0
