,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X002129.SZ,X002236.SZ,X600089.SH,X600372.SH,X002049.SZ,X002241.SZ,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X601877.SH,X600522.SH,X000977.SZ,X600418.SH,X000800.SZ,X002074.SZ,X002007.SZ,X600183.SH,X601799.SH,X002463.SZ,X300142.SZ,X600702.SH,X002456.SZ,X002180.SZ,X002028.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.218975246738809,0,0,0,0,0.244049892084269,0,0.0209225238397562,0,0,0,0,0,0,0,0,0.148015652957682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473177533017514,0,0,0,0,0.0148285923940337,0,0,0,0,0,0.469120960774891,0,-0.133635169257405,0.0159343684324331,0,0,0,0,0,0,0
X000858.SZ,0.12468673593808,0,0,0.253650626609655,0,0,0,0,0,0.00238296117135927,0,0,0.092089567772154,0,0,0.098682698403072,0,0,0,0,0,0,0,0,0,-0.0148699945496322,0,0,-0.0977096915339808,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0188497355280996,0,0,0,0,-0.157125467967005,0,0,0.100851408768566,0,0.197767366018746,0.0362766850772478,0,0,-0.00946084644223783,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0254055102950871,0,0,0,0.134708187212118,0,0,0,0,0,0,0,0.00949925534778033,0.103049081445683,0,0,0,0,0,0,0,0,0,0,0.117688803732592,0,0,0,0,0,0,0.0210938675997994,0,0,0,0,0,0,0.0938816131298102,0.00724840469467264,-0.0190397737437492,0.0664594370859873,0,0,0,0,0
X000568.SZ,0.399531045135329,0,0.0210153607959546,0,0,0.36091432420844,0,0,0,0,0,0,0,0,0,0.209008299419767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127615628317876,0,0,0,0,0,0,0,0,0,0,-0.0772509756028734,0,0,0.0196137387573375,-0.0414893028933481,0,0,0,0,0,0.00375055673396881,0,0,0,0.0634140429104299,0,0
X600276.SH,0,0,0,0,0,0,0.00227428804863694,0,0.287167888776417,0,0,0,0,0,0,0,0,0.142365329524482,0.0352494600720231,0,0,0,0,0,0,-0.11735317003106,0,0,0,0,0.268234678844472,0,0,0,0,0,-0.0986720104306842,-0.0355669147180877,0,0,0,0,0,-0.061583178230666,0,0,0.0246296233924923,0.0353278625695193,0,-1.73472347597681e-18,0,-0.0190658715360516,0,3.46944695195361e-18,0,0,0,0,0
X600809.SH,0.237892723593627,0,0,0.337143717445559,0,0,0.0408408740432602,0,0,0,0,0,0,0,0,0.105602020820089,0,0,0,0,0,0.0821764307709235,0.0112192848918104,0,0,0.0679771764698344,0,0,0,0.0563941778938617,0,0,0,0,0,-0.0390968457045195,0,0.0125010914485543,0,-0.0863730684674681,0,0,0,0,0,0.0319891978388565,-0.0588223016506535,0,0,0,0,0.0122237869250942,-0.0274083738900043,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0315856768067542,0.291849370571401,0,0,0,0,0,0,0,0,0,0,0,0.248901859445591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288211714963861,0,0.0718985578804379,0.0302129122022807,0,0,0.12548506817639,0,-0.137309777729256,0.167149455780618,0,-0.0197700930707772,0,-0.4284073385062,0,0
X600690.SH,0.157255918325716,0,0,0,0,0,0,0,0,0,0,0.0454317822830479,0,0,0,0,0,0,0.0710222279500953,0.0558661292213167,0.0626164514052914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367668917701655,0,0,0,0,0.0711617006820483,0,0,-0.00840912638714997,0,0,0,0,-0.0157808771139189,0.0221891586498844,0,0,0,0,0,0
X000651.SZ,0.0322138789639574,0,0,0,0.0566002983404438,0,0.0832329899683743,0,0,0,-1.73472347597681e-18,0.286927985299459,0,0,0,0,0,0,0,0,0.0160559698659142,0,0,0,0.0374767919502227,0,0,0,-0.0796460327071986,0,0,0,0.0428832378417764,0,0,0,0,0,0,0,0,0,0,0,0.0371728570379649,0,-0.0809769891140267,0,0,0,0,0.0174595631642909,-0.0570798657339625,0,0,0,0,0,0
X002304.SZ,0,0,0,0.159451839533569,0,0.0385598021038781,0,0,0,0,0,0,0.280067514862331,0,0,0.00596399211628738,0.0387466179267104,0.0374777893934045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103104308681565,0,0,0,0,0,0,0,0,0,0,0.0362783575121965,0,0.0964475449149877,-0.132781033185583,0,0,0,-0.0374053549035303,0.004351520304455,-8.67361737988404e-19,-0.0103278613181803,0,0,0,0,0
