,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X000625.SZ,X601877.SH,X002008.SZ,X600487.SH,X000100.SZ,X600066.SH,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600089.SH,X600498.SH,X600699.SH,X600867.SH,X002294.SZ,X600271.SH,X002085.SZ,X000981.SZ,X000050.SZ,X000157.SZ,X600177.SH,X000596.SZ,X600584.SH,X600566.SH,X600118.SH,X300142.SZ,X000559.SZ,X002180.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.134492639432771,0,0,0.0977558878233222,0.189561156006872,3.46944695195361e-18,0,0.0374532806667571,0,-0.0778656698693381,0,0,0,0,0,0,0,0,0,0,0.12375754770183,0,0,0,0,0,0,0.108010627155851,0,0,0.034727013923537,0,0,0,0,0,0,0,0,0,-0.0106758949171492,0,0.0417157596337756,0,0.0887099018282619,0,0,0,0,0.0177638248394681,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0236424511036432,0,0,0,0.0325091499810058,4.33680868994202e-19,0,0,0,0,0.0869296693810737,0,0,0,0,0.011757405404688,0,0,0,0,0.0543687546401876,0,0.146214891305775,0,0.0434550391507611,0,0,0,0,0.0138361539261066,0.0685373831253181,0,0,0,0,0,0,0,0.0267857690792407,0.00375356054255591,0,0,0,0.0538970196596473,0,0,0.0163421485632901,0,0,0,0,0,0,0
X600104.SH,0,-0.0268607181164391,0,0,0,0.0408630551515914,0,0,0,0,0,0,0,0.280237481003285,0.0452786222289034,0.0767538237964463,-0.139351601146365,0,0,0,0,0,0,0.0867342550522181,0,0,0,0,0,0,0,0,0,-0.0727982134232108,0,-0.144825314697095,0,0,0,0,0,0,0,-0.147903463450451,0,0,0,0,0.115214573368611,0.0343210740007646,0,-0.0091376096838464,0.00389592420196514,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.113082209426105,0,0,0,0.336624768077645,0,0,0,0,0,0,0,0,0.0502565714801052,0,0,0,0,0,0.243697827271495,0,0,0,0.00853208750831831,0,0,0,0,0,0,0,0,0.0029421991273399,0,0,1.73472347597681e-18,0,0,0,0,0.112937393202918,0,0,0,-0.0213821986422762,0.0034170583128467,0,0,0,0,0,0
X000651.SZ,0,-0.0496747178393078,0.207356702246532,0.204806214742251,0,0,0,0,0,0,0,0,0.0752262700937241,0,0,0.065555711797287,-3.46944695195361e-18,8.67361737988404e-19,0.25492138140868,0,0,0,0,0,0,0,0,0,0.0345957943718874,0,0,0,0,0,0,0,0,0,0,-0.0831567356169964,0,0,0,0,0,0,0,0,0.0191121745740659,0,0,0.00620179000868353,-2.71050543121376e-20,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.0616523877004487,0.0947584317772385,0,0,0,0,0,0.218310492941069,0,0.0699187508299299,0,0,0,6.93889390390723e-18,-0.148332200129431,0,0,0,0.169031794229335,0,0,0,0,0,0,0,0,0.264155122936817,0,0,-0.00406725622728565,0,0.361390395247236,0,0,0,0,0,0,0,0,0,0,0,-0.0188696264113532,0.0336165587560978,0,0,0,0,0,0
X600276.SH,0.0988294798153264,0,0,0,0,0.131551454809903,0,0,0,0,0.290854452634506,0,0,0,0,0,0,-0.198037630151466,0,0,0,0.00533261798495532,0,0,0,0,8.67361737988404e-19,0.208354491151232,0,0,0,0,0.0434266103406601,-0.0222799379994078,0,0.189919784397126,0,0,0,0,0,0,0,0,0,0,0,-0.18387113005017,-0.013330330176626,0,0,0,0.0185938815955944,0,0,0,0,0,0
X002304.SZ,0,0,0,0.358078530643817,0,-0.0546962413424691,0,0,0,0,0.088913622842416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305738290822474,0,0,-0.0450848953329649,0,0,0,0,0,0.0836872166117001,0,0.0959714344360499,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0294069408405817,0.0289030092563347,-0.0823220383313758,0,0,-0.083431437864179,0.074459843745289,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.291177523599129,-0.213230616227343,-0.191934908349059,0,0,0,0,0.140124726167787,-0.195815400112559,0,0,0.0159532694820666,0,0.0852592728313259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483703669276667,0,0,0,0.181143342353885,0,0,0,0,0,0,0,-0.0478963490917266,0.0429370021020895,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0366620059068701,0,0,0.0338777512678868,0,0,0.116309837066717,0,0.141322285788682,0,0,0.0651914608876904,0,0,0,0,0,0.121560068795792,0,0,0,0.030040033180725,0,0,0.0540714961572183,0,0.225306891490432,0,0,-0.168933717278123,0,0,0,0,0,0,0,0,0,-0.139577669125444,0,0,0,0,-0.000680316848914379,0,0,0.0017476350546046,0,0,0,0,0,0,0
X600703.SH,0,0.103503603694661,0,0.0849114445468987,0,0.087066399355256,0.0671236115694502,0,0,0.135279969247001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295610529336602,0,0,0,0,0,0,0,0,0.331463365243477,-6.93889390390723e-18,0,0.154632267643402,-0.00489075967863047,0,0,0,0,0,0,0,0,0,0,0,-0.0534747729668413,0,0,0.0277816911770078,0.0152143723832883,0,0,0,0,0,0
X000568.SZ,0,0,0,0.607187716602102,0.13114118915966,0,0,0,0,0,0,0,0.0643326231634552,0,0.0371804581535066,0,0,0,0,0,0,-0.0378501149937702,0,0,0,0,0.109388060437354,0,0,0,0,0,0.0204202830310113,0,0,0,0,-0.0515091716404042,0,-0.0685452532717838,0,0,0,0,0,0,0,0,0,0.0883627809553683,0,0.0194959402854334,-0.00513525582528685,0,0,0,0,0,0
X002236.SZ,-0.0482451410954777,0.265443170281842,0,0,0,0,0.0164745170399241,0.160742092104009,0.304228899635766,0.0233311326092881,0,0,0,-0.0221096077018468,0,0,0.0220467841561267,0,0,0,0.0330164641577949,0,0.0736593309872943,0,0,0,0,0,0,0,-0.162253337701377,0,0,0,0,0,0,0,0,0,0,0,-0.202969175854808,0.0180856368051735,0,0,0,-0.134117940857585,0,0,0,-0.0398590557546282,0,0,0,0,0,0,0
X600741.SH,-0.0101972193069274,0,0.145969087587949,0,0,0,0,0,0,0.0863411011918159,0.160903230393757,0,0,0,0,0,0,0,0,0,0,0.00598230685189856,0,0,0,0,-0.0916932748758074,0.157109511897636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364458229726116,0,0,0,0,0,0,0,-0.0176991979766694,0.0223507977039442,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.110176690593547,-0.080385407862866,0,3.46944695195361e-18,0.0182222086834118,0,0,0,0,0.0630285868722273,0,0.196859200235701,-0.0120162988532959,0,-0.0690089414060323,0.140609009568271,0,0,0,0.206745883121733,0,0,0,0,0,-0.0345920272802399,0,0,0,0.139318516184212,0,0,0,0,0,0,0,-0.0926206463355578,0,0,0,0,0,0,0,-0.0542988484284088,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0629429113553119,0,0,0,0,-0.0410024762445341,0,0,0,0.170787117797425,0,0,0.454057089656569,0,0,0,0.160690846898787,0,0,0,0,0,0,0,0,0,0,-0.0304777641675421,0,0,0,0,0,0,0,0,0,0,0,-0.110654282206202,0,0,0,0.0787178597124499,0,0,0,0.00891994555724619,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0621199760504249,0,0,-0.053545163390884,0,0.00597241001908896,0,0,0,0,0,0,0,0.0333723317613365,0,0,0,0,0,0,0,0,0,-0.0424606692218993,0,0.0935019458420773,0.0559115901387821,-0.162736963017618,0,0,0,0,0.300287957826578,0,0,0,0,0,0,0.0477661799249617,0,0,0,0,0,0.0263379667652711,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.106763056602329,-0.064926652586607,0,0,0,0,0.199818116492353,0.298604434713722,0,0,0,0,3.46944695195361e-18,0,0,0.0963641885400359,0,0,0,0,0,0,0,0,0.145200691609873,0,0.16365490156978,0,0,0,0,0.190224282540907,0,-0.203501203700289,0,0,0,0,0,0,0.131798280516411,0,0,0.0173088349853751,-0.0166736312695647,0,0,0,0,0,0
X600031.SH,0,0.110311022687239,0,0,0,0,0,0,-0.0989928566135794,0,0,-0.426058733136033,0,0.0287875077324543,0,0,0,0,0,0,0,0,0,0,0.199802214174246,0,0,0,0,0,0,0,0,0.0130931138720157,0,0,0,0.174127522241478,0,0,0.576643054042063,0,-3.46944695195361e-18,0.110000773759089,0,0,0,0,-0.0353017619782336,0,0,-0.233397273051114,0.0919876755709272,0,0,0,0,0,0
X000625.SZ,-0.0910717203786843,0.141244671373671,0,0,0,0,0,0,0,0.0571827783594014,0,0,0,0.0268203748358531,0,0,0,0,0.120971126729025,0,0,0,0,0,0,0,0,0,0,0.0974333523104395,0,0,0,0.0445574759005061,0,0,0,0,0,0.0492651969332072,0,0,0,0,0,0,0,0,-0.0168708165171316,0,0,-0.0832581920628626,0.0838463844000877,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.112204760080352,0,0,0.0250691978898099,0,0,0,0,0.0177850775544759,0,0,0,0.0871793033302506,0,0.0121761312289054,0,0,0,0.0314828845401368,0,0,0,0,0,0.139038183254172,0,0,0.135036017933577,0,0.136520237600634,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.172051024624726,0,0,0.014999684747005,-0.0368890644210714,0,0,0,0,0.00972214322698602,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.124389591358821,0,0,0,0,0,0,0.308471453514607,0,0.0138422192796173,0,0,-0.0576058088947073,0,0,0,0,0,0,0.231686587493806,0,0,0.260210321159012,0,0,0,0,0,0,0,0,0,0,0.0255537616706528,0,0,0,0,0,0,0,0,0,0,0,0,0.00961400596380161,0,0,0,0,0,0
X600487.SH,-0.198661189718774,0,0,0,0,0,0.108332839254337,-0.0670072262172148,0,0,0,0,0,0,0,0.0459832930300058,0.147005718142233,0,0.200230973937682,0,0,0,0,-0.128596798231397,0,0,0.161043638487156,0,0,0,0.167724319083649,0,0.0866150020105674,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0141004657372623,-0.00697332997912057,-0.0226118526397738,0,0,0,0,0,0
X000100.SZ,0,0.0105557040416474,0,0,0,0,0,0,0,0,0.122347309930856,0,0,0,0,0,0,0.181283368637108,0,0,0.0231702967494455,0,-0.0215279010265371,0,0,0,0,0,0,0,0,0,0,0.0560514850381003,0,0,0,0,0,0.0730816431749278,0,0,0,0,0.00358184847068837,0,0,0,0,0,0,0,0.0119113915695295,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.153497596666393,0.0763616395086984,0,0,0,0.10414869382208,0,0,0,0.0715185533313809,0,0,-0.201740122128099,0.135261401976472,0,-0.253594869301664,0,0,0,0.0942305748461608,0,0,0,0,0,0,0,-0.120832978733568,0,0,-0.0287205992145257,-0.185018693976562,0,0,0.194921800908076,0.0275863193656728,0,0,0,0,0,0.258447552304089,0,-0.0140235193502922,0.00478717442832069,0,0,0,0,0,0
