,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X002179.SZ,X000100.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X600741.SH,X002236.SZ,X600522.SH,X002028.SZ,X600418.SH,X002049.SZ,X601877.SH,X000661.SZ,X002180.SZ,X002223.SZ,X000921.SZ,X000800.SZ,X600487.SH,X601799.SH,X002129.SZ,X002156.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.147801254554001,0,0,0,0,0,0.168804729786679,0,0.175521385672543,0,0,0,0,0,0,0,0,0.0644798528081958,0.125249385428007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524246028370941,0,-0.0538817704571814,-0.00293188321329327,0,0,0,-0.0567022463478846,0,0,-0.0533371305070717,0,0,0.000857595611881822,0,0,0,-0.0395610943560932,0,0,0,0.00178268696443398,0,0
X000858.SZ,0.26113079000987,0,0,0,0.00614417078918872,0,-0.0507888754078886,0,0,0.310010960231584,0,0,0,0,0.0408676779266011,0,0,0,0,0.0266314821620435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835237190673507,0,0,0,0,0,0,0.0113779886687013,0,0.0580610977771326,0,0,0,0,2.16840434497101e-19,0.0420047865780634,0,0,-0.000524276782462985,-0.00427292225028112,0,0,0,0.0430466332312918,0,0
X002475.SZ,0,0,0,0,0,0,0.029002039265714,0,0,0.000340627338309535,0,0,0,0,0,0,0,0,0,0,0.17153655945098,0.423464978278405,0,0,0,0,0,0.0401497157101691,0,0,0.064002315960488,0,0.106800483686499,0,0,0,0.0772541166790232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599135578199128,0.053743311830058,0,0,0,-0.0222654476305949,0,0
X002415.SZ,0,0,0,0,0.0679202408508594,0,0,0,0,0,0,0,-0.186486196025675,0,0,0,0,0,-6.93889390390723e-18,0,0.0290617262721269,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0335732851175326,0,0,0,0,0,0,0.0591743473416651,0,0,0,0,-0.0231020612903796,0,0,0,0.154317897364846,0,0,0,-8.67361737988404e-19,0.00357776569090511,-0.146476469639343,0,0,0.0625991614716693,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374439253730971,0,0,0,0,0,0.0851095030148425,0,0,0.0269554605590489,0,0,0,0,0,1.73472347597681e-18,-0.10066242661633,0,-0.0667822947829599,0,0,0,0,0,0.0899722867513291,0,0,0,0,0,0,-0.001932719904986,0.208172633098956,0,0,0,0,0.114330695305313,-0.212805776603429,-0.0212033932697585,0,0,0,0,0
X600690.SH,0,-0.25387615177655,0,0,0,0,0,0,0,-0.0892617797471228,0,0,-0.0606524534933148,0.193797918796951,0.00955231184406152,0,0,0,0.0770635608748669,0,-0.052867933138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753594833027159,0,0,0,-0.03701816262858,0,0.39127048051885,0,0,0,0.0597698814323515,0,0,0,0,0,-0.0282683525866183,0,0,0.0824660164328822,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.214399432155989,0,0,0,-0.155486966430636,0,0,0,0,-0.0475610948749803,0,-0.01278809461897,0,0,0.0259453887985152,0,0,-0.135203848687853,0,0,0,0,0,0,0,0.0782140712693639,0,0,0,0,-0.0641370219015174,0,0,0,0,0,0,0,0,0.140023278080544,-0.0217531784503063,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0.188491582629622,0,0,0,0,0,0,0,0,0.207569854045507,0,0,-0.0523698284904915,0,-0.0321953994999718,-0.0785925013586972,0,0,0,0.169755536483734,0,0,0,0,0,0,0,-0.0140912300117332,0,0,0,0,0.00372897810936221,0,0,0,0,0,0,0,0,0.0407559395467995,0.197598496748447,0,0,-0.0603057099132147,0.0395284452250299,0,0,0,0,0,0,0.195358068817616,0,0,0.011203173485928,0,0
X000651.SZ,0,0,0,0,0,0.054602999941823,0.0823929376741902,0,0,0,0,0,0,0,0.16837205885843,0,0,0,0,0,0,0,-0.00696348945736354,0,0,0,0,0,0,0,-0.0147780223620196,0,0,0,0,0,0.00531400853182795,0,-0.0350426141641256,0,0,0,0,0.0621949529540249,-0.115340194193774,0,0,0,0,0,0,-3.46944695195361e-18,0.0388948256619963,0,0,0,0,0,0
X000568.SZ,0.212800003057646,0.543027436426512,0,0,0,0,0,0,0,0,0.0666228458369257,0,0.0290225457559643,0,0,0,0,0,0,0.197547156705599,0,-0.0293475593748285,0,0,0,0,0,0,0,0,0,0,0.020491576179989,0,0,0,0,0,0,0,0.00415971676238917,0,0,0,0,0,0,0,0,0,0,-0.0480369044774325,0,0,0,0,4.33680868994202e-19,0,0
X002371.SZ,0,0,0.0577317453220811,0,0,0,0,0,0,0,0,0,-0.15098319939299,0,0,0,0,0,0,0,0,0,0.295146241760801,-0.116592759913099,0,-0.277122295268767,0,0.452584371765161,0,0,0,0,0,0,0,0,0,0.177266887554971,0,0,0,-0.182501879209572,0,0,0,0,0,0,0.059531371178999,0,0,0.0488130234889874,0.0507301383973811,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0154536442792003,0,0,0,0,0,0.0959506284682856,0,0,0,0,0,0,0,0,0,0,0.0752516297906749,0,0,0,0,0,0,-0.0279329851074873,-0.0847813282541402,-0.000551567602530452,0,0,0,0,0,0,0,0,0.0548566209656573,0,-0.0341931361999057,0,-0.041705722377338,0,0.0513246140613131,0,0.079812152127828,-0.0299177007753603,-0.022854367479753,0,-0.0010654984999612,0,0,0.0460219784590024,0,0
X000625.SZ,0,0,0.292249052429083,0,0,-0.158945698072323,0,0,0,0,0,0.144619871975559,0,0,0,0,0,0,0,0,0,0,0,0,0.15954288828396,0,0,0,0,0.211309503811154,-0.343409388269088,0,0,0,0,0,0,0.464831913331505,0,0,0,0,0,-0.0908847977228535,0.183354595094642,0,0.0806013158154337,0,0,0.114108388398662,0,0.0275839184479759,0,-0.14785301501193,0,0,0,0,0
