,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X000725.SZ,X000661.SZ,X000063.SZ,X600031.SH,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X002236.SZ,X601877.SH,X300003.SZ,X000157.SZ,X000800.SZ,X002414.SZ,X600183.SH,X000625.SZ,X300136.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X002179.SZ,X600118.SH,X601799.SH,X002185.SZ,X002008.SZ,X300146.SZ,X002508.SZ,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.212473896177451,0.0549545374094008,0.0546346370132631,0,0,0,0,0.0956450620803662,0,0,0,0,0,0,0.133388530442165,0,0,0.0255147187127141,0.0453646902826434,0,0,0,0,0,0,0.0188288778500475,0,0.0523600125379783,0,0,0,0,0,0,0,0,0.0204402349766981,0,0,0,0,0,0,0,0,0,0,0,0.0203996586000319,0,0,-0.00257152982369684,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.317942083250404,0.104680221086192,0,0,0,0,0,0,0.262697079553293,0.0398176276822713,0,0,0.104436806014751,0,0,0,-0.00714456966280442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619167186034161,0,0,0,0,0,0,0,0.0484311119235295,0,0,0.00307028584497805,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.114338220347471,0,0,0.158769168430134,0,0,0,0,0.070310942544724,0,0,0.0243851793208262,0,0,0,0,0,0,0,0,0,0.110410839955149,0,0,0,0,0,0,0,0,0,0,0,0.00748545342407582,0,0,0,0.0836869722263663,0,0,0,0,0.00371138855852447,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392306587202339,0,0,0.0604792824507721,0,0,0,0,0,0.0333785549375539,0,0,0.029265024307798,0.0294086355774552,0,0,0,0,0,0,0,0,0,0,0,0.0950750572135113,0,0.0376263281432941,0,0.0648517593900657,0,0.00675753505164742,0,0.0393585083913332,0,0.00692824605861481,-0.0159532068602897,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0940105372825969,0,0,0,0,0,0,0.0161276946865407,0,0,0,0,0,0,0,0.0187049682813628,0,0,0,0.154341147925024,0,0,0,0,0,0,0,0.167672069748604,0,0,0,0,0,-0.0365980117315041,4.33680868994202e-19,0,0,0,0,0,-0.0622315573735163,-0.0185533094112218,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0916385749730218,0,0,0,0.131507461361114,0,0,0,0.00427246194406606,0,0,0,0,0.1090491185981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001129717240913,0,0,0,0,0,0,0.0699869807588613,0,0,0,0,0.0271432309092009,-0.00543920241519165,3.46944695195361e-18,0,0,0,-0.0195307631013745,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0386886236424944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827773054780632,0,0,0,0.0270092995468885,0,0.084919555607137,0,0,0,-1.73472347597681e-18,0,0.141616010545415,0.0622992916200045,0,0.0829065567341798,0,0,0,0,0,0.0629166949975327,0.0789743161927398,0,0,0,-0.0557231267308221,-0.032479591737868,0.00608926144814127,0,0,0,0,0,0
X002304.SZ,0,1.0842021724855e-19,0,0,0,0,0,0,0.354417148085142,0,0,0,0,0,0.0107558124773908,0.263445295589714,0,0,0,0.112509401764103,0,0,0.0286057265282277,0,0,0,0,0,0,0.0458947605560522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257499644614864,0,0.0316465986829753,0,0,0.0241122470441922,0.00319083354101652,0,0,0,0,0,0
X000568.SZ,0,0.635014987420149,0,0,0,0,0,0.098694251818975,0,0.0292005768367589,0,0,0,0,0,0.0267242485947743,0,0,0,0,0,0.0281759214559248,0,0,0,0,0,0,0.0568283898089934,0,-0.00980938305957255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388790077876517,0,0,0.0565467060498193,0.0152537713880201,0.00629056705251436,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0376281634874646,0,0,0,0.0794003187217481,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0655969457360322,0,0,-0.0348880987315743,0,0,0,0.338171794050772,0,0,0,0.0593289717151088,0,0,-0.0611071246281815,0,0,0,0.115124456239514,0,0,0.0301241388767811,0,0,0,0,0,0,0,0,0,0,0,0.0227723707469715,0.0242823404711911,0,0,0,0,0,0
