,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X600031.SH,X002129.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X003816.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X002049.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000733.SZ,X600522.SH,X002074.SZ,X600584.SH,X000977.SZ,X000799.SZ,X600460.SH,X002236.SZ,X000066.SZ,X300003.SZ,X600183.SH,X002007.SZ,X600884.SH,X601799.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.086598301085823,0,0,0.0981713146167305,0,0.227585958242609,0.0804413282466408,0.0248461969514935,0,0,0,0,0,0,0.0409431325305697,0,0,0,0,0,0,0,0,-0.0137548255457057,0,0,0,0,0,0.0171333834410603,0,0,-0.123544684973437,0,0,0.00822788935243458,0,0,0,0.093523125175512,0,0.0973814148305063,-0.0276280095221154,0,0.0663798262900273,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0753655142747801,0,0.121931435920367,0,0.580635474226441,0.0686335650740903,0,0.168670477845408,0,0,0,0.0611562993077738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320536691660969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463605261689484,0.0147780277515175,0,0,0,0,0,0
X002415.SZ,0,0.214055108602713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490532672084746,0,0,0.188077591374264,0,0,0.0705151855401352,0,0,0,0,0,0,0,-0.196327974557976,-0.0536298179798059,0,0,-0.0145986554462846,0,-0.144406729413734,0,0,0,0,0,0.231789297801255,0,0,0,-0.0399830338555688,0,0,0.037354769627933,0,0.0303676590492521,-0.030994323811824,0,0,0,0,0,0
X000568.SZ,0,0.481893631325454,0,0,0,0,0.33955235795609,0,-0.0263266138456463,0,0,0,0,0,0,0,0,0,0,0.0497412135175346,0,0,-0.133321860399855,0,0,0,0,0,0,-0.00832763782350487,0,0,0,0,0,-0.0485900630747958,-0.135601664354153,0,0,-0.058035281516575,0,0,0,0,0,0.270848665121788,0,-0.077784839027939,0,0,0,0,-0.00820021320815243,0,0,0,0,0,0
X600809.SH,0,0.00405096895907743,0.139098417215818,0.173101333229694,0,0,0.188567531085422,0,0,0,0,0,0,0.0309910469214347,0,0,0.0228177419992627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284406488799143,0,0,-0.0964416243818338,0,0,0,0,0.0178987362129217,0,0,0,-0.000149779071612813,0,0,0,0,0,0
X600276.SH,0,0,0,0.174165077963268,0,0,0,0,0,0,-0.00342757100599691,0,0,0,0,-0.0571049603858984,-0.00699902338146147,0,0,0,0,0,0,0,0,0,0.115875354442414,0,0.0114575879647342,0,0,-0.193684089361413,0,0.264481581020076,0,0,0,0,0.039199229861216,0,0,0,0,0.1031404307049,0.0451366831896681,0,0,-0.0124710433260653,0,0,0,-0.0450589454387644,0.039242992301896,0,0,0,0,0,0
X002304.SZ,0,0.334050854783441,0,0.384182627947748,0,0,0,0,0,0,0,0,0,0.108412355040639,0,0,0,0.178937161271913,0,0,0,0,0,0,0,0,0,0,0,-0.0573948641089565,0,0,0,0,0,0.016730944736497,0,0,0,0.0250348518987497,0,0,0,-0.0734380856579854,-0.0141252128067365,-0.0189684965953358,0,0,0,0,0,-0.00733986629521119,0.00953608445953521,0,0,0,0,0,0
X600690.SH,0,0,0,0.0401882334243496,0.0831693928911029,0,0,0,0,0,0.062263384079657,0,0,0.198120001886022,-0.0517214734191489,0,0,0.0260694278023033,0,0,0,0,0,0,0,0,0.0548843548532456,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0388836460348429,0,0,0,0,0,0,0,0,0.0392696204910943,0,0,0.000144120502103648,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.355693606644769,0,0,0,0.133154326644376,0,0.330950516000721,0,0,0.0821278610446609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665643764284767,0.0558801337102337,0.0247997421701993,0,0,0,0,0,0,0,0,0.122419315629929,0,0,0,0.534354920659076,-0.00991599527042374,4.33680868994202e-19,0,0,0,0,0,0
X000651.SZ,0,0.17439691776828,0,0,0,0,0,0.299834440357683,0.0216771899223918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492869606033712,0,0,0,0,-0.0336570245801502,0,0,0.0350003949555323,0.0226777205995443,0,0,0,0,0,0,-0.00922770389026781,0,0,0,0,-0.041367092589074,0.050954877543184,0,0,-0.0194908672609621,0,0,-0.00619689741917672,0,0,0,0,0,0,0
X300124.SZ,0,-0.0268937221136898,0,0,0,0,0,0,0.116936602237583,0,0,0,0,0,-0.0198550541735988,0,0.0528071173686878,0,0,0,0,0,0,0,0,0,0,-0.305627989065429,0.127175241614714,0.115764083778672,0.0740772759543724,0,0,0,0,0,0,0,0,0.194397550891567,0,0,0,0,0,0,0.214549342760844,0,0,0,0,-0.0182877857541432,0.00170959034980356,0,0,0,0,0,0
X600104.SH,0,0,0,0.0818163470948996,0,0,0,0,0,0,0,0,0.102487214368882,0.0740073486943577,0,0,0,0,0,-0.0432416470679335,0.115596701061054,0,0,0,0,0,0,0,-0.0634188085170769,0.0024030855948409,0,0,0,0,0,0,0,0,0,0,0,0,0.0468365393453392,-0.0386033799951039,0,0.0211424234405082,-0.0191877564421599,0,0,0,0,0.0243942817529513,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0729095389685317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676838913921681,0,0,0,0,0,0.0101118356498086,0,0,0,0.136417405725897,0,0,0,0,0,0,0,0.025723697108862,0,0,0,0.11193722833366,0,0,0.0489414313437455,0.170622481705973,0,0,0,0.0984767434711034,0,0,0,0,-0.0111228254050408,0.00941756264894699,0,0,0,0,0,0
X600031.SH,0,0.12268752641478,0,0,0.0991982555021333,0,0,0.223887978338224,0,0,0.00964774003174983,0,0,0,0,0,0,0,0,0,0,0,-0.0474650816219527,0,0,0,0,0,0.056418318154215,0,0,0,0,0,0.317066610587317,0,0,0,0,0.0971971812810073,0,0,0,0,0,0,0.0712597321122785,0,-0.0201258849039532,0,0,0,-0.0234765651070404,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443366001541043,0.0469245646578867,0,0,0.193170831649713,0,0,0,0,0.0560035430306004,0,-0.0489918841776909,0,0,0.0160917979702216,-0.0646603731308786,0.0800355187103567,0,0,0,0,0.373656079113539,0,0,0.0299316776172663,0,0,0,0,0,0,0,0,0,0,0,0.0187615734483224,0.00950290815157944,0,0,0,0,0,0
X000063.SZ,0,0,0.0732683379895847,0,0,0,0,0,0,0,0,0,0,-0.180203258190174,0.0955051914182009,0,0,0.247475357989509,0,0.159490860122376,0,0,0,0,0,0,-0.144685725810306,0,0,0,0,0,0,0,0,0,0,0,0,0.155533161988172,0,0,0.152022143722129,0,0,0.33468488581466,0,0,0,0,0.0795367139323325,0.00366722214981257,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.106813096861912,0,0,0,0,0,0,0,0,0,0,0.110690749455682,0.0971018279686768,-0.165640163530234,0,0,0.19281998933621,0,0,0,0.0446538686230674,0,0,0,0,0,-0.0565934544476728,0,0,0.1575301284597,-0.567481612671696,0,0,0,0,0.0819846728882504,0,0,0.0376891892284023,0,0,0.0851948143667458,-0.209031859004986,0.129270304582649,-0.10881310169435,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.341378882755342,0,0,0,0,0,0,0.0239342405491952,0,0.172340164993584,0,0,0,0,0,0,0,0,0,0,0.0849526577845413,0,0,0,0,0,0,0,0,0,0,0,0,0.0791146038832238,0.125618507313468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
