,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X300124.SZ,X002008.SZ,X600487.SH,X600498.SH,X000100.SZ,X002456.SZ,X002007.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X600566.SH,X300146.SZ,X600867.SH,X000157.SZ,X600809.SH,X000596.SZ,X300142.SZ,X002180.SZ,X600177.SH,X300136.SZ,X002294.SZ,X600089.SH,X600066.SH,X600372.SH,X000977.SZ,X002506.SZ,X002241.SZ,X600522.SH,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,-0.0725877358032269,0,0,0,0,0,0,0,0,0,0.132644032489819,0,0,0,-0.0742328318446769,0,0,0,0,0.622671778775551,0,0,0.253497185269073,0,0,0,0,0,0,0,0,0,0,0.0525653169074788,0,0,0,0,0.220247578019777,0,0,0,0,0,0,0.00277333444980131,0.121018853478251,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296739005837465,-0.229603042830779,0,0,0,0,0,0.0638893186499847,0,0,0.33639822603905,0,0.251963164258197,0,0,0,0,0,0,0,-0.00611055031732234,0,0,0,0,-0.179373921072586,0,0,0,0,0.112795559839194,0,-0.0777854787709136,0,0,0,0,0,0,0
X600031.SH,0,0,0.0696378612185038,0,0.0426082832612292,0,0,0,-6.93889390390723e-18,0,-0.0748477910676529,0,0,0,0,0,0,0.0236792374739373,0,0,0,0,0,0,0,0,0.0384686422680412,0,0,0,0,0.157113880103872,0,0,0,0.0922353551731416,0.303531175653734,0,0,0,0,0,0,0.0825777658648602,0,0,0,0,0,0.0714868175229998,0,-0.0194536728441858,0,0,0,0,0,0,0
X000338.SZ,0,0.123551720518058,0,0.0501380195957193,0,0,0,0.106192948968979,0,0,0,0,0,0,0,0,0,0.025698162558622,0,0,0,0,0,0.0324874875441857,0,0,0,0,0.0418994018187844,0,0,0.126718351844455,-0.0611049337103396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013361807901429,0,0,0,0,0,0,0
X000568.SZ,0,0,-0.0679197029200576,0,0,0.495820054105555,0,0,0,0.0930328575259207,0,0.0401764275772799,0,0,0,0,0.0364730715551008,0,0,0,0,0,0,0,0,0,0.0901781439711995,0,0,0,0,0,0,0,0.307784743226595,0,0.0500279591841839,0.157168782620678,0,0,0,0,0,0,0,0,0,0,0,0,0.079008792305199,-8.67361737988404e-19,0.00808596538608003,0,-0.0346827491132417,0,0,0,0
X600741.SH,0,0,0,0.0828326795792137,0,0,0.0316827508426673,0,0,0,0.0524652912883855,0,0,0,0.026897532258217,0,0,0,0,0,0,0,0,0,0,0,0,0.149069730046115,0,0,0,1.73472347597681e-18,0.0218634555502362,0,0.173024110778398,0,0.0829698706529842,0,0,0.116747006258796,0,0,0.143874335459982,0,0,0,0,0,0,0,0,0.0243247654345603,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.719379365400913,0,0,0,-0.154501523458919,0,0.0691267375464443,0,0,0,0,0.0125999771595982,0,0,-0.286709722607885,0,0,-0.0779240341442311,0,0,0,0,0.206947477009183,0,0.117485960678773,0.0287947875101212,0,0,0.0862971434472451,0,0,0,0,0,0,0.0997011968544593,0,0,0,0.0231140267372315,0,0,0,0,0,0,0,0.044043968629298,-0.0156904724975045,0,0,0,0,0,0
X600271.SH,0,0,-0.196881600311627,0,0,-0.131018956305978,-0.0223401256936965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239862584468493,0,0,0,0,0,0.122814354030958,0.404975409724928,0,-0.045683280057119,0,0,0,0,0.0116065588833109,0,0,0,0,0,0.0836905350359291,0.283577168036011,0.487521508347865,0,0,0,0,0,0.0927588520981843,-0.0268774918585891,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.134806718061479,0,0,0,0,0,0,0,0,0,0,0.0399989006222002,0,0,0,0,0.232974455387688,0,0.0145146271894319,0,0,0.0293807233038148,0,0,0,0,0,0.0161533328062141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333071660632356,-0.0169070484519965,-0.0042873765846214,0,0,0,0,0,0
X002236.SZ,0,0,0.544915245240513,0,0,0,0,0,-0.0343948435624062,0,0,0.114774737726843,0,0,0,0,0.288926506391701,0.0189815642708256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221239638994027,0.218534214490289,0.228247464265052,0,0,0,0.708404008526229,0,0.0157224326857479,0.0272619088433909,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.144569606354705,0,0.0978553610357864,0,0,0.389329620949637,0,-0.0214930373322985,0,0,0,0.00106714928680421,0.189147754245746,0,0,0,0,0,0,0.0175998665331237,0,0,0,0.309217119656476,0,0,0,0,0,0,0,0,0.0446409742308684,0,0,0.00868716567547814,0,0,0,0,0.0394182039862718,0,0,0,0,0,0,-0.0190206107440621,-0.0373190950933278,0,0,0,0,0,0
X002008.SZ,0,0.107744691092856,0.096879482871574,0,0,0.0470103828831394,0,0,0,0,0,0,0,0,0,0,-0.0362404008181624,0,0,0,0,0,0,0,0,0,-0.325960185388562,0,0,0,0,0.145232024594815,0.146832804999495,0,0,0.220134411460317,0,0.199320084428995,0,0.0629424318851549,0,0,0,-0.0669081654099224,0,0,0,0,0,0,0,0,0.0298778076783422,0,0,0,0,0,0
X600487.SH,0.191472289201255,0,0.123812158180581,0,0,0,0,0.349805958067033,0.236511160190115,0,-0.106319464156355,0.0717359587862487,0,0,0,0,-0.287969016454349,0.137195019145167,0,0,0,0,0,0,0,0,0.400252665882512,0,-0.0234339645454409,0,0,0,0,0,0,0,0,-0.0672251094238887,0,0,0,0,0.21945659364236,0.0904178130609784,-0.0668491010890612,0,0,0,0,0,0,0.000442496013778303,0,0,0,0,0,0,0
X600498.SH,0,0.0317526978438922,0.073445123841337,0,0,0,-0.00956833242910701,0.143484131790519,0.348813926212604,0,0,0,0,0,0,0,0,0,0,0.0661879134627973,0,0,0,0,0,0,0,0,-0.139563295933884,0,0,0,-0.0874630516609717,0,0,-0.0284971031306967,0,0,0,0.367407794395697,0,0,0,0,0.00621263845351252,0,0,0,0,0,0.182216465671152,0.0352181524891102,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.00539012739121515,0.202426624856097,0.0233963255438792,0,0,0,0.0597044740311909,0,0,0,0,0,0,0,0,0,0,0,0,0.0396067996210412,0,0,0.0533596853057328,0,0,0,0,0,0.0208257070271337,0,0.110405299737892,0.013801414416949,0,0,0,0,0,0,0,0,0,0.0643900285728657,0.110245718233271,0,0,-0.0144630556403894,-0.0123368482607347,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.052733413986707,0,0.0621121863620403,0,0.333184536128448,0,0,0,0,0,-0.0295035207384393,0,0.163202377685208,0,0,0,0.0622586563919206,0,0,0,0,0,0,-0.0852278687692304,0.127666127388291,0,0.0213590046622348,0,0,0,0,0,0,0.333487936831807,0,0,0,0,-0.0413272869784561,0,0,0,0.125577690165611,0,0,-0.0287789108974695,-0.0290285286087771,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426679841955512,0,0,0,0,-0.302522778047417,0.0566283634091733,0,0,0,0,0,0,0,0.0988475712682857,0,0,0,0,0.565161779951393,0.0107169219919157,-0.0310108797751267,0,-0.00662578426091726,0,0,0,0,-0.0836245336571392,0,0,0,0.120584336934606,0,0,-0.00597375758738425,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0107267269722647,0,0,5.42101086242752e-20,0,0,0,0,0.00525825477634077,0,0,0,0,0.0602603464814154,0,0,-0.0625219837647771,0,0,0,0,0,0,0.0986652412901999,-0.00336219948715954,0,0,0,0,0.100457655217538,0,0,0,0,0,0,0,0.28796595320144,0,0.155665924359783,0,0,0,0,0,-0.0854605766855598,0,0,0,-0.0454229099227803,0,0
X000661.SZ,0,0,-0.439365869882756,-0.475691805594684,0,0,0,0,0.103490527407051,0,0.260070323740976,0,0,0,0,0,0.545375279583911,0,0,0,0.51426988635196,0,0,0,0,0.0991396099896123,0,0,0,-0.267298315578092,0,0.0648141331166516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266925413145021,0,0,0,-0.0707747642486221,0.015850807167929,0,0.655864715695963,0,0,-0.494475256970181,0
X002179.SZ,0,-0.23857273971386,0,0,-0.163518516221025,0,0,0,0,0,0,0.248042415143921,0,0,0,0,0,0.091006533335211,0.0170936391064792,0,0,0,0,0,0,0,0,0,0,0,0,0.138163247509873,0.0163445076494804,0,0,0,0.0811691496113515,0,0,0,0,0,0.0764213814798299,0.194949525629287,0.231628536119495,0.103852152504016,0,0,0,0,0,0.0534729694475481,-0.0542179352981024,0.0950939736440616,0,0,0,0,0
X600566.SH,0,0,0,0,0.452140092645466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171184617025511,0,0,0,0,0,0.248163210988732,0,0,0.0764546520384987,0,-0.193438976040257,0.19843703709155,0,0,0,0,0,0,0.0689216413015731,0,0,0,0,0,0,0,0,0,0,0,0.0157877856055603,-0.0249527870528829,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,-0.124336722661222,0,0.00820694728475586,0,0,0.375231068939529,0,0,0,0.327543539803141,0,0,0,4.69629111072428e-05,0.166791503539219,0,0,0,0,0,0,0.00353663114610162,0,0,0,0.407756303564701,0,0,0,0,0,0,0,0,0.246724090347655,0,0,0,0,0,0,0,-0.0108324216363389,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.100719211495773,-0.0619228660602168,0,0,0,0,0,0,-6.93889390390723e-18,0,0.200115802138116,0,0,0,0.0154561805512156,0.798796220156171,0,0,0,-0.191072945298651,0,0,0.266717960700959,0,0.276545939325436,0,0,0,0,1.38777878078145e-17,-0.45392713930187,0.487752387667482,0,0,0,0,0,0,0,0,0,0,0,0,-0.176263953724832,0.108643495166801,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0619280795258969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104458425473024,0,0.039959259078125,0.0191365631567967,0,0,0,0,0,0,0,0,0,0,0,0.087595126521475,0,0,0,0.0501312669788226,0,0,0.180983323867274,0,0,0,0.000302148583977563,-0.0848975602566242,0,0,0,0,0,0
X600809.SH,0.273303821881208,0.0622285380881,0,0,0,0,0.181697335916924,0,0,0,0.0630454430753731,0,0,0,0,0.157852339258413,0,0,0,0,0,0,0,0,0,0,0.0331390923931369,0,0,0,0,0.0063976044812564,0,0,0,0.257288408058165,0,0,0,0,0,0,0,0.00133596774258545,0,0,0,0,0.119872500795431,0,0,-0.0372621953445748,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.303001898531773,0.364818207391512,0,0,0,-0.0475133743307978,0.00564648301856169,0,0,0,0,0,0.153510874198354,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0574063645545641,0,0,0,0.0921053000804686,0.0111011655929522,0,0,0,0,0,0,0,0,0,0,0.0865858401206534,0,0,0,0,0,0.0582286314385873,0,0,-0.00666443074113554,0.0784461449589539,0,0.0129495029864103,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.056557298979068,0,0,0,0,0,0.0359768439756646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608729868385745,0,0,0,0,0,0,0,0,0.21586737824464,0,0,0,0,0,0.116617990338042,0,0,0,0,0.0932519314829943,0,-0.323693663211257,-0.0610004782639239,-0.0589899938163549,0,0,0,0,-0.360649782505752,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112880315660423,0,0,0,0,-0.0610219671262977,0,0,0,0.266003733084475,0,0,0,-3.46944695195361e-18,-0.00469854984472992,0,0,0,0.230006962626223,0.219142573025173,0,0,0.21398875973788,0,0,0.0712114320037379,0.0469869838840538,0,0,0,0,0,0,0,0,0.0688311368729654,0,-0.0155106936087405,-0.00772467439271853,-0.328251122840342,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0452669688327297,0,0,0,0,0,0,0,0,0,0,0,0,0.00182594244882054,0.0362125906668708,-2.77555756156289e-17,0,0.267454738114102,0,0,0.0131778522498053,0,0,0,0.0180300928522502,0,0.111981472062447,0.0779769831310956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860314579317003,0,0,0.00019110982177128,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,-0.0957105037925712,0,0.0676562505567147,0,0,0,0.158245775373522,0,0,0,0,0,0.12301599717054,0,0,0,0,0,0,0,0,0.458210227056807,-0.203941496812652,0,0,0.214538774883293,0,0,-0.0425799561899784,0,0,0,-0.0247730857817899,0,0,0,0,0,0,0,0,0,0.380536914148181,0,0,0,0.143700737528457,-0.0669598121719623,-0.0355354060470701,0,0,0,0,0,0
X002294.SZ,0.0139821882635313,0,0,0,0,0,0,0,0.0488461176188352,0.0213671205760876,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0763158237036908,0,0,0,0,0,0,0.13320197642679,0,0.0442825281914235,0,0,0,0.0801976103753,0,0.30013839330738,0,0,0,0,0,0,0,0.0401688865496717,0,0.0829097917306583,0,0,0,0.0169142018228726,0,0,-0.00194527635681461,-0.0480688851568896,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101784784046079,0,0.0614055179286762,0.0694700770240144,0,0.0178287911668645,0,0,0,0,0,0,0.0568844861395973,0,0.105038206750095,0,0,0,0,0.0427721994054411,0,0.0234637304672546,0.0439769046562643,0,0,0,-1.0842021724855e-19,-0.0350874937568048,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.154540596114211,0,0,0,0,0,0,0,0,0,0.358025005297384,0,0,0,0,0,0,0.166192043541265,0,0,-0.144488155905916,0,0,0,0.0569954140281007,0,0,0.0607305207820261,0,0,0.245794908783115,0.228396857596133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0.231680564553035,0,0,0,-0.00990017017981341,0,0,0,0,0,0.200109461112201,0,-0.0656693556110845,0,0,0.0950569293452956,0,0,0,0,0,0,0,0,0.0637819046046317,0,-4.33680868994202e-19,0.207077916956183,0.0316108947808077,-0.0341900927371605,0,0,0,0,0,0,0,0,0,0,0,0,0.20449585197459,0,0,0,0,0,0,-0.0049976880710497,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.215807133048915,0,0,0.624355963698297,0,0,0,0,0,0,0.0313141527923458,0.573817099617523,0,0.0398738735274364,0,0,0,0.119448338271722,0,0,0,0,0.094648532518656,0,-0.0266977731512342,0,0,0,0,0,0.0586732310208339,-3.46944695195361e-18,0,0,0,0,0,0.168233320464848,0,0,0,0.0652677062141228,-0.169525762243991,0,-2.16840434497101e-19,0,0.0232957960312617,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.303196332294711,0,0,-0.0290288091620516,-0.0263366097882123,0,0.0390184159670316,0,0,0,0,0,-0.0570321369955595,0,0,-0.119383268613197,0,0,0,0.0712995450211268,0,0,0,0,0.0315497591438561,-0.00358772143362409,0,0,0,0.0462188149247835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202444208309503,-0.00942013346329106,0,0,0,0,0.195863759409561,0
X002241.SZ,0,0,0,0,0,0,0,0.151258008963159,0,0,0.0269836137295265,0,0,0,0,0,0,0.0317820517855324,0,0.0190620463365301,0.104245085794766,0,0,0,0,0.0614255292189008,0,0.119033020916859,0,0,0,0,0,0,0,0,0,0,0,0.0623935512083318,0,0,0,0,0,0,0,0,0,0,0,-0.0266401446625302,0,0,0,0,0,0,0
X600522.SH,0,0,0.112791172640624,0,0,0,0.00967556668876999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201337134514935,0.0307866015580381,0,-4.33680868994202e-19,0,0,0,0,0,0.0259593225481957,0,0,0,0,0,0.114956947981072,0,0.0758631218499475,0,0.298977421741787,0,0,0.0231741151965677,0,0,0,0,0,0,-0.0092942228575493,-0.051697570178145,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.13431282424325,0,-0.0589556307238811,0,0,0,0,0,0,0,-0.148430704692763,0,0,0,0,0,0,0,-0.184778716666398,0,0,0,0.456984807133251,0,0,0,0,0,0,0,0.115395922239021,0,0,0.22400480806282,0,0,0.450320752035755,0,0,0,-0.098400971578215,0,0,0,0,0,0,-0.0914941365498824,0.071362085985172,0,0,0,0,0.0101874102454314,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0.697504358141986,0,0,0,0,-0.0405057973357078,0,0,0,0,0,0,0,0,0,0,0,-0.339350767449404,-0.213409001387574,0,0,0,0,0,0,0,0.287715032394052,0,0,0,0,0.0350805715977445,0,0,0,-0.4478824912856,0.161760373105751,0,0,-0.485529676627828,3.46944695195361e-18,0,0,0,0,0,0.311409338933266,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.140330492705144,0.160241374960772,-0.316609997045579,-0.158771495078147,0,0.133339102329962,0,0.0565905306188146,0,0,0,0,0,0,0,0,0.0244155494207255,0,0.12767753103246,0.0572398030938233,-0.0546303680090299,-0.0486324090371928,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124970728810571,-0.286478410618856,0,0.402496628588662,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.184900920386862,0,0,0,0,0,1.14286456919866,0,0,0,0,0,0,0.00778418560913807,0,0,0,0,0,0,0.105844435932967,0,0,0,0,0,-0.97947596014211,0,0,0,0,0,-0.101596608627511,-0.342544229841733,0,0,0,0,-0.0903436501769438,0.0669250985991892,0,0,0.578425036496856,0,0,0,-4.24922447061341,0,0
TED,0,0,0,0,0,0,0.0605327982212212,0,0,0,0,0,0,0,0,0,0,0,-0.053425248226008,0.320989968041778,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0774835396849401,0,0,0.0595196867259916,-0.155602835574398,0,0,0,0,0,0,0,0,0,0,0,-0.112188117053945,0.125040180143082,-0.585015207732336,0.244437673654854,0,0,-0.0347066798266202,0,0,0,0
RealEstate_excess,0,0.0217681261588123,0.0317092351954394,0,0,0,0,0,0,0,-0.00270763214611383,0.119893559572269,0,0,0,0,0,0,0,0,0,0,0,-0.117303725544321,0,0,-0.0787718466324252,0,-3.46944695195361e-18,0.081328425014714,0,0,0,0,0,0,0.0798072211312004,-0.0601974918702481,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939548824069163,-0.0205662400220127,0,0,0.0817065756590103,0,0,0,0
MKreturn,0,0,0,-0.148723342924773,0,0,0,0,0,0,-0.0242792060628019,0,0,0,0,0,-0.163166644744808,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.120393205335969,0,0,0,0.194881906392358,0,0,0.107897847274243,-0.0432979178153198,0,0,0,0,0,0.0628781449862347,0,-0.0966198417175757,0,0,0,0,0,0,-0.0209918192420479,-0.0460619443797151,0,0,0,0,0,0
MKvol,0,0.000863849553066557,0,0,0,0,0,0,0.000730892366751999,0,0,0,0,0,0,0,0,-0.000680981587621868,0,0,0,0,0,0.00364287308208206,0,0,0,0,0,-0.00238350548390857,0,0,-5.0517443575982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081785695033299,0,0,0,0.033675946253315,0.00352274594063705,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137128609011408,0,0,0,0,0,0,0,0,0.0174229190612354,-0.0106556208932411,0,-0.0191801532659481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147857284034364,0.187543629027504,0,0,0,0,0.0431815593112018,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0279667927599131,-0.00465667670204563,0,0,0,0,0,0,0,0,0,0,0.00193569434342732,0,0,0,0,0,0,0,0,0,0,0,0,0.0147700897885859,0,0,-0.0117582559822739,0,0.0161738322900913,0,0,0,0,0,0,0,0.0146826588477194,0,0,0,0,0,-0.00358211012348789,0,0,0,0,0.741290872473126,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00106672576994808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209793490321365,0,-0.000739942651873797,0.000571183209791109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0055935439867635,0.00243610411909929,0,0,0,0,0.0756429266574742,0
