,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X600271.SH,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600183.SH,X600498.SH,X600487.SH,X600177.SH,X000977.SZ,X600867.SH,X002371.SZ,X002241.SZ,X300014.SZ,X600066.SH,X000050.SZ,X000066.SZ,X600522.SH,X300146.SZ,X600776.SH,X600118.SH,X600372.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.190973766643886,0,0,0,0,0,0.126066142017533,0,0,0,0,0.161916213825286,0,0,0,0.00754837558146208,0,0,0,0,0,0,0,0.111921866774949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735732855471101,0,0,0,0,0,-0.00413074300953548,0.0221941350504749,0,0.25596412091655,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0437015251321745,0.064308072466568,0,0.287563573707206,0,0,0,0,0,0,0,0,0.260422757211742,0,0,0,0,0,0,0,0,0,0,0,0.168915634255981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157323548255393,0,0,0,0,0.0415630611591306,0,0
X000651.SZ,0,0,0,0,0,0,0.326111011955988,0.0694642912890764,0,-0.108204350615619,0,0.369665813351133,0.203982452723057,0,0.178699772028105,0,0,0.10090763647914,0,-0.023455957482573,0,0,-0.0698997985389284,0,0,0,0,0,0,0,0,0.0355933105320839,0,0,0,0,0,0,0,0,0,0,-0.0924262796147574,0,0,0,0,0,0,0,0,0.00606042465360142,-0.0171845467562804,0,0,0,0,0,0
X600104.SH,0,0,0.0351850566690777,0,0,0.0333039762956247,0,0,0,0,0,0,0,0,0.29093273982215,0,0,0,0.0263638523781288,-0.000336057585726191,0,0,0,0,0,0,0.1295105394572,0,0,0,0.238006383056771,0,0,0,0,0,0,0,0,0,0,0,0,0.0229773871504224,0,0,0,0,0,0,0,0.00662252580088476,0.0076865163917894,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119271394059593,0,0.14422563758395,0,0,0.284336074527554,0,0,0,0,0.0962577718728616,0,0,0,0,0,0,0,0.012429452918651,0,0,0,0,0,0,0.159627849024722,0,0,0,0,0,0,0,0.00141923120223587,0,0,0,0.0521703666843957,0,0.0319660321557825,0.00706898538401619,0,0,0,0.0225268376089814,0,0
X002415.SZ,0,-0.0352323166379052,0,0,0,0,0,0,0,0,0,0,0.367334855116534,0,0,0,0,0,0,-0.101733453204644,0,0,-0.00268856990987286,0,0.59575879738805,0,0,0,0,-0.100460701029884,0.0775936522357749,0,0,0,0.117971690977741,0,-0.0894637728372755,0,0,0,0,-0.0292185145023178,0,0,0,0.00871065192797303,0,0,0,0,0,0.0149349437971817,-0.00236221711555303,0,0,0,0.0340145467380014,0,0
X002304.SZ,0,0.104540299895203,0.063882008858232,0,0,0,0,0,0,0,0,0,0,0,0,0.124748418647418,0.249091690357318,0,0,0,0.223983038321633,0,0,0,0,0,0,0,0,0,0,0.0329590407279063,0,0,0.0451013905106127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399586523348812,0,0,0,0,-0.0241523717056088,0,0
X000063.SZ,0,-2.77555756156289e-17,0.178202931608213,0,0,0,0,0,0,0,0,0,0.0420053318070865,0,0,0,0.178670626723172,0,0,0.057409233613922,0,0,0,0,0,0,0,0,0,0,0,0.0917252015365947,0.0858741781573559,0,0,0,0,0,0,0,0.216666891516529,-0.240616325828087,0,0,0,0,0.22751982929647,0,0,0.195257388488196,0,0,0,0,0,0,-0.0363224891640499,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580357875219706,0,0,0,0.137040050139167,0.0027511580894111,0,0,0.357487167252049,0.0552079307093373,0,0,0,0,0,0.0235894320491115,0,-0.00862174368194612,0,0,0,0,0.0427512262539724,0,0
X000568.SZ,0,0.221367560274125,0,0,0,0.000404455752805824,0,0,0,0,0,0,0,0,0,0.240618657883599,0,0,0,0.0546245323120048,0,0,0,0,0.0152723472247096,0,0,0,0,0,0.108797332993055,0,0,0,0,0,0,0,0,0.136379490146055,0.0567500654699871,0,0,0,0,0,0,0,0,0,0,-0.0155607525993804,1.73472347597681e-18,0,0,0,0,0,0
