,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X600372.SH,X002456.SZ,X000157.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X000981.SZ,X300003.SZ,X600699.SH,X600867.SH,X600522.SH,X002180.SZ,X000559.SZ,X002508.SZ,X000066.SZ,X002292.SZ,X002074.SZ,X002426.SZ,X600498.SH,X000623.SZ,X002506.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0728873995929806,0,0,0.0527547523618654,0,0.0709005618854001,0,0,0,-0.00149445606550476,0,0.0618545367084608,0,0.041602880800553,0,0,0,0.210942673304004,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392068938737829,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.100507273869043,0,0,0.0369755428586472,0,0,-0.015744364153419,0.823450321634745,0,0,0,0,0,0,0,0,0,0,0,0,0.0969204711151729,0,0,-0.160399820065703,-0.155442096334051,0,0,0,0,0,0,0,0,0,0,-0.0764018891499192,-0.0298935386552841,0,0,0,0,0,0,-0.0734351521686521,-0.000642317597166021,0,0.0994526472484893,0,0,0,0,0
X002415.SZ,0,0,0,0.0196579994058726,0,0,-0.0034866343629753,0,0,0,0,0.0631927268630316,0,0,0,0.0570821354241383,0,0.125185554871061,0,0,0,0.0699551555464042,0,0,0,0,0,0,0.108741865729909,0,0,0,0,0,0.072333420932789,0,0,0,0,1.0842021724855e-19,0,0,0.0896699714473601,0,0,0,0,0,0,0,-0.0178665613566957,0.0198416635572048,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-0.119367921697558,0,0,0,0.641729518294182,0.861708975037486,0,0,0,0,0,-0.115518352802367,0,-0.160529307750698,0,0,-0.0121110644600781,0,0,0,0,0,0.0159478574743218,0,0,-0.00777185357243012,0,0,0,0,0,0,0,0.301570757141184,0,0,0,0,0,-0.132372187143271,0.0706708552379224,0.235397320100685,0,0,0,0.0113158853902788,0.0193879197846833,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,-4.33680868994202e-19,0,0.322620233414827,0,0,0,-3.46944695195361e-18,0,0.262951393184384,0.0307636731213681,0,0,0,-0.0168638799261708,0,0,0,0.143968533867976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168377653282259,0,0,0,0,0,-0.00619733883370534,0,0,0,0.00441522591789859,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.106713994196361,-0.106832050964425,0,0.143405340618042,0,0.201742803767296,0,0.00323984559021694,0,0,0,0.0628632015879179,0,0,0,0,0,0,0,0,0,0.0182351674632966,0.129609647751191,0,-0.0872417221300147,0,0,0,0,0,0.00434064991008953,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0405857490694043,-0.0124643377705074,0,0,0,0,0,0
X000725.SZ,0,0,0,0.134588785118335,0,0,0,0,0,0,0,0,0,0,0.150974099611258,0,-0.19948928816616,0,0.228976464033675,0.00266883767822939,0,0,0,0,0,0,-0.0811300787479364,0,0,0,0,0,0,0,0,0,0.0863409057469741,0,0,0,0,-0.0850304147499349,0.0339733217318895,0,0,0,0.00876980777924637,0.137453494928029,0,0,0.0230066776125633,-0.0450425893103027,0,0,0,0,0,0
X002304.SZ,0,0.0957569099826648,0,0,0,0,0,0,0,0.105972495353887,0,0,0,0.278451352556061,0.0801981317051667,0,0,0,0,0.0137040733127035,0,0,0,-3.46944695195361e-18,0,0,0.0590475538687277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535768711011604,0,0,0,0,0,0,0,-0.0920153939976458,0.00440884511939575,0,0,0,0,0,0,0
X000625.SZ,0.0601511488928741,0,0,0.0694150348031049,0,0,0.100429976849075,0,0,0.0630232971413846,0,0,0.11125914875122,0.423969800560782,0,0,0,0,0,0,0,0.121909651402763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000634394397587718,0,0,0,0,0,0
X000063.SZ,0.0503558117417604,0,0,0.262258556929256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880222486749632,0,0,0,-0.172816370089491,-0.259070441321653,0,0,0,0,0,0,0,0,0,0.103277742397198,0,0.01403990151746,0.131695614249663,0,0,0,0,0,0,0,0.16238727242604,0,0,0,0,0,0,0,0.00188273248579823,0,0,0,0,0,0
X600690.SH,0,0,0,0.198537446719937,0,0,-0.00915410119695864,0,0.0888442953672964,0,0,0,0,0,0,0.0130596084180857,0,0,0,0,0,0.0928457720120291,-0.166732083969975,0,0,0.0131137233104541,-0.0361029769141375,0,0,0,0,0,0,0.0843588902122837,0,0,-0.0577534087462302,0.149110080849912,0,0,0,-0.0263454547400831,0,0,0,0,-0.0536677225315291,0,-0.098340952714658,0,0.00314337397654265,-0.00309939061611141,0,0,0,0,0,0
X600703.SH,0,0,0.141460611568394,0,0,0,0,0,0,0,0,0,0.264281838348108,0,0,0,0,0,0,0,0.0690159196141536,0,0,0.0177336802612724,0,0,0,0,0,0,0,0.17237553521323,0,0,0,0,1.73472347597681e-18,-0.100051906504892,0,0,0,0,0,0,0,0,0,0.0640318784479645,0,0.264769839234422,0.0134688451696647,0.00039180278455615,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0202462214265462,0.0864349554975026,0,0,0,0,0,0,0.0560090743628072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821765457998773,0.0474483649685826,0,0,0,0,0,0.104534143047176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223687007960267,0.0118985847233661,0.00261497902137043,0,0,0,0,0,0
X600741.SH,0,0.365017311954539,0,0,0.00417979049339385,0,0,0,0.245831351874486,0,0,0,0,0,0,0.0388307993782171,0,0.141275647271675,0,0,0,0,0,0.124923038769591,0,-0.0980017309734499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225009189502696,0,0,-0.0281139887005991,-0.00237520045369507,-0.000406696641391929,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.525959212517001,0,0,0,0,0,0,0,0,0,0,0,0,0.0335221629887274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830132063642529,0,0,0,0,0,0,0,0.0688810519621704,0,0,0,0.00583758896153287,-0.00935977421380114,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0353106585642547,0,-0.101046429900063,0.0445630200688194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205281729655703,0,0,0,0,0.200561129627818,0,0,0,0,0,0,0.172165104808093,0,0.137216902911924,0,0,0,0,0,0,0,0,0.0265337127695282,0,0,0.0642942141467808,-0.0699553109142027,0.0326698138953471,0,0,0,0,0,0
X002475.SZ,0.119785205672351,0,0,-0.0162301777887776,0,0,-0.235215497374041,0,0,-0.0717319599376955,0,-0.108256237246523,-0.0280167466189786,0,0,0,0,0,-0.153133811005109,0,0,0,0,0,0,-0.189410423109865,0.20317088865354,0,0.0281433814815275,0.438354194956185,0,0,0,0,0,0,0,0,0.0534900105598192,0,0,0,0,0,0,0,0,0,0,0,-0.0318225628049099,0.0162807567190763,0,0,0,0,0,0
X000338.SZ,-0.0955154198751732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16723119250709,0,0,0,0,0,0.321264574634568,0,0,0,0.146262394354025,0,0,0.322047824040063,0,0,0,0,0,0,-0.0342852675234537,0,0,0,0,0.103858530255403,0,0,0.0445887774140041,-0.028990778967776,0.0145001577211093,0.119510864322715,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0877598968749877,0,0,0,0,0.0451423884105948,0.0225964010770288,0,0,0,0,0,0,0,0,0,0,0,0,0.0259644558990327,0,0,0,0,0.0132539450112211,0,0,-0.0262198925733415,0.00662757866774541,0.0732746438775653,0,0,0,0.0426548854019568,0,0.0261875268089656,0,0,0,0,0,0,0,0.00910495248823412,0.0576241945646156,-0.011517379636986,0,0,0,0,0,0
X002241.SZ,0,-0.108027437466756,0,0,0,0,0.0475109850749864,0,0,-0.172266053083221,0,0,-0.0731042307848659,0,0,0.140683273341664,0,0.28099923509258,0,0,0,0,0,0,0,0,0.0784228505504208,0,0,0,0.420424948510753,0,0,0,0,0.203555412913283,0,0,0.253879903517571,0,0,0.0192604854675548,0,0,0,0,-0.0568109247594448,0,0,0,-0.0187758047980477,0.00896101614363353,0,0,0,0,0,0
