,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X300014.SZ,X002241.SZ,X002371.SZ,X600809.SH,X600183.SH,X000977.SZ,X002236.SZ,X300003.SZ,X000596.SZ,X601877.SH,X002007.SZ,X300124.SZ,X000625.SZ,X600584.SH,X002456.SZ,X000157.SZ,X002129.SZ,X002180.SZ,X300142.SZ,X600118.SH,X000066.SZ,X600271.SH,X002008.SZ,X300136.SZ,X002179.SZ,X002463.SZ,X002414.SZ,X002049.SZ,X600699.SH,X002156.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0482355590387651,0,0,0.330675314127248,0,0,0,0.213873483170929,0.0658715542817823,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0121533907966499,-0.0232356365464037,0,0,-0.159255890092889,0,0,-0.0545236174127643,-0.0275109852984574,0,0,0,-0.119943812592296,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0458285075033683,0,0,0.0531417411153104,0,0,0.572443163384105,0,0,0,0,0,0,0,0,0,0,0,0,0.0219152745792233,0,0,0,0.0632381007958884,0,0,0,0,0,0,0,0.0606201085662548,0,0,0.0337660887228108,0,0,0,0,0.0475872642224937,0,0,0,0,0,0,0,0,0.0125166397591961,0,0
X600276.SH,0.130838006264325,0,0,0,0,0,0.0731055179632426,0,0,0,0,0,0,0,0,0,0.085274183853481,0,0,0,0,0.0377855018721657,0,0,-0.0691302499733667,0,0.207685345180265,0,0,0.102346467136529,0,0,0,-0.0102503382582456,0,0,0,0.0213896592216479,0.0143051220611804,0,0,0,0,0,0,0,0,0,0,-0.0436015935002907,0,0.014959764590466,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0939857848744464,0,0,0.128002650902894,0,0,0,0,0.0228639282228186,0.0789353922525414,0,0,0,0,0,0,0,0.0246699678107105,0,0,0,0.0152754945733927,0,0,0,0.0577616736189912,0.066876241161087,0,0,0,0,0,0,0,0,0,0,0.0737840061281519,0.0507797832516377,0,0,0,0,0,0,0,0.00251618586576962,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746450759221172,0,0,0,0,0,0,0.0052956759695689,0,0,0,0.252608231513503,0,0,0,0,0.296492685062368,0.0305777906057047,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.217201091713792,0,0,0,0.070748678509161,0,0,0,0,0,0,0.0321846593087235,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.183255243922214,0,0,0.00240018905826501,0.0340454583395989,3.46944695195361e-18,0,0,0,0,0,0,0.217302159189957,0,0,0,0.0124505556742996,0,0,0,0,0.152779358453205,0,3.46944695195361e-18,0.156041663720705,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00859933026538355,0,0,0,0,0,0,0,0,0.00563713440597143,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174812056011412,0,0,0.0841711543023254,0.147116092837564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352504446428404,0,0,0,0,0,0,0.0377519099793232,0,0,0,-0.00114387720954087,0,0,0,0.0156152397960484,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246760114524433,0,0,0.0566218000495721,0,0,0,0,0,0,0,0,0,0,0,0,0.0488707021885769,0,0,0.0640539469081504,0,0,0,0,0.166126954614577,0,0.236821986472779,0,0,0,0,0.111853413713044,0.0602153813257717,0,0,0,0.0067671199850182,0,0,0,-0.0209735797083585,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.197182750465394,0,0,0,0,0,0,0,0,0.415033727213727,0.0319145489018408,0,0,0,0.00482790807468581,0.0566275721942084,0,0,0,0,0,0,0,0.00169007999833847,0,0,0,0.0640722781928132,0.0283492581303026,0,0,0,0,0.057816657968203,0,0,0,0,0,0.00825957316596567,0,0,0,-0.0136125091062207,0,0,0,0.00940128201574088,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0113799637463022,0,0,0,0,0,0,0,0,0,0,0.0842806027339531,0,0,0,0.231464809304791,0,0,0,0,0,0.154827567008912,0,0,0,0,0,0.172093072212795,0,0,0,0,0,0,0,0.107789885980511,0,0.0247709586365002,0,0.0019778285227029,0.0132797769972861,0,0,0,0,0,0
