,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000157.SZ,X000559.SZ,X600066.SH,X002292.SZ,X002236.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X002475.SZ,X601877.SH,X002129.SZ,X600839.SH,X000547.SZ,X600177.SH,X300124.SZ,X000016.SZ,X600435.SH,X000568.SZ,X002465.SZ,X300003.SZ,X600582.SH,X002294.SZ,X002456.SZ,X002074.SZ,X000977.SZ,X600252.SH,X002008.SZ,X002276.SZ,X000066.SZ,X000800.SZ,X000581.SZ,X300032.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0402516962309083,0,0,0,0,0.228449230990373,0,0.0792351768829706,0,0,0,0.0176858946387378,0,0,0,0,0,0,0,0,0,0,0,0.0370432630705343,0,0.033706848963995,0,0,0,0.0154931676294807,0,0,0,0,0.0315002603829964,0,0,0,0,0,0,0,0,0,0,0,0,0.0442560838667395,0,0,0.0219984780425036,0,0,0,0,0,0,0
X600104.SH,0.0313753810944602,0,0,0,0,0,0.336436599996195,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.118680400271494,0,0,0.0600178630840621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818455982731181,0,0,0.0208096985766844,0.028406906900693,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.171695740660029,0,0,0.139044176382456,0,0,0,0,0,0.185207981643747,0.0784796122780296,0,0,0,0.0294893558266046,0,0,0,0.110298120307828,0,0,0,0.0284621320990374,0,0,0,0,0,0.000721642563444138,0,0,0.190430754672224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018249400929433,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0694366232686635,0,0,0,0,0,0,0.0807558163760227,0.186652242578105,0.0643021081887625,0,0,0,0.0776934033570527,0.113023975434322,0,0,0,0.0289316103019805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115329573449414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.00505645122754802,0,0,0,0,0,0,0,0.00131304378787844,0,0,0,0,0,0,0,0,0,0,0,0.0881359658288758,0,0,0,0,0,0,0,0.27988699775871,0,0,0,0,0.084632582467695,0,0,0,0,0.182758715705499,0,0,0,0,0,0,0,0.105289353347851,0,-0.0359283769845677,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.256939665341032,0,0,0,0,0.0381431559194664,0,0,0,0,0,0.096205706230958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105248444123687,0,0,0,0.493895107964156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655124246804862,0.0112324382054946,0,0,0,0,0,0
X002304.SZ,0,0.187692576652708,0,0,0,0.418115085040106,0,0,0,0,0,0,0.0262102629160893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857739449883566,0,0,0,0.0123228122703998,0,0,0,0.00683370301639195,0,0,0.0057003864471489,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0171427675164158,0,0.032838728602987,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.111561728238174,0,0.0828762753789995,0,0,0,0,0.0543588439129316,0,1.73472347597681e-18,0.0792039335086883,0,0,0,0,0.0692766035392018,0.172700275610663,0,0,0,0,0,0.109542077056582,0,0,6.93889390390723e-18,0.0403422301395134,0,0,0,0.0155389258881291,0,0,0,0.0667491257508427,0.0381837727987712,0,0,0,0,0,0,0,0.0198896692181682,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.215856269281165,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0684330185481727,0.261122601969713,0.133138879764887,0,0,0,0,0,0,0.0196685890293565,0,0,0,0,0.00988240757791292,0,0,0,0,0.00313391964047985,0,0,0,0,0,0,0,0,-0.00506480232080631,-0.0270509822000839,0,0,0,0,0,0
X000625.SZ,0,0.0115027772956958,0.0737985915219003,0,0,0.0208918530191709,0,0.0542552655406593,0,0,0.0593772718745997,0,0,0,0.0245785971930819,0,0.000300852286054292,0,0.0218387283997747,0.097662957482584,0,0,0,0,0.0583090221702516,0.13159215343751,0,0,0,0,0,0,0,0,0,0.128314782860074,0,0,0,0,0,0,0,0,0,0,0,0.0982958570956069,0,0,0,0.00080110396260826,0,0,0,0,0,0,0
X600690.SH,0,0,0.0462977200819123,0,0,0,0.0595098389728885,0,0,0,0,0,0,0,0.0629941497337887,0,0,0.0600328214031903,0.0502610952852188,0,0,0,0,0,0,0,0.0584205494411415,0,0,0,0,0,0.187884616374328,0,0,0.0254460174221423,0,0,0,0,0,0,0,0,0,0,0,0.100785493809901,0,0,0,0.0321303196766619,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36496961582939,0,-0.0246095576320152,0,0,0,0,0,0,0.172090403545133,0,0,-0.0182327391436136,0.175156079422684,0,0,0,0,0.402636245803365,0,0.0504714450052459,0,0,0,0,0,0,0,0,-0.0913772539920115,0.0811974326207849,0,0,0,0,-0.00667317951864789,0.0156383338611177,0,0,0,0,0,0
X600703.SH,0,0,0.0526555406170966,0,0,0,0,0,0,0,0,0.112801868912424,0,0,0,0,0,0.17642638665956,0,0,0,0.0311298859684951,0,0.0101484473808796,0.0432199991994175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246761559603876,0,0,0.233805272392509,0,-0.149116886207502,0,0,0,0,0,-0.0173674667660529,-0.0340402413805649,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.243131724557059,0,0,0,0,0.0158348505199326,0.0470019603139863,0.171978453965398,0,0,0,0,0,0,0.0677049928982913,0,0,0,0.0122254831684254,0.00421059703547981,0,0,0,0,0,0,0.0376827097248183,0,0,0,0,0,0,0.0193110892206913,0,0,0.0482161889906482,0,0,0,-0.0102252775281509,-5.42101086242752e-20,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.103292077902544,0.0621225401375113,0,0,0,0,0,0,0,0,0,0,0,0.23427305421941,0,0,0,0.237865038776512,0,0.0922732533670114,0.0950592878729936,0,0,0,0,0,0,0.115021048344291,0,0.0297993030561125,0,0,0,0.0262882603400994,0,0.193226299990696,0,0,0,0,-0.00323997813834383,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326981019614443,0,0,0,0,0,0.0602098048843902,0,0,0,0.00498405380658085,0,0,0,0,0,0,0,0,0,0,0,0.0132961504641914,0,0,0,0.0508340072269909,0,0,0,0,0,0,0,-0.00789928148728952,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.153233325491191,0,0,0,0.0278666566715414,0,0,0.272611221844605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601738978979475,0,0.101951570738716,0,0.0904425701170498,0,0,0,0,0,0,0,0,0,0,0,0,0.0152827817598952,0,0.00695847067693118,2.71050543121376e-20,0,0,0,0,0,0
X000157.SZ,0,0,-6.93889390390723e-18,-0.0429418860201584,0,0.294718735265961,0,0,0,0,0,0,0,0.410620829994801,0.00134799053220037,-0.010471573713993,0,0,0,0,0,0,0,0,-0.0331261522671809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16954403469486,0,0,0,-0.0214439455654441,0.0373493823205341,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585231039861822,0,0,0.330926170227935,0,0,0,0,0,0,0,0,0,0,0,0.0376910024233937,0.193446284045839,0.117040148590375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00605335637791229,0,0,0,0,0,0,0
X600066.SH,0,0.0369661586156652,0,0,0,0.0835403095740371,0,0,0.22168163633464,0,0,0,0,0,0.360141021912362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890240012204918,0,0,0,0,0,0,0.12000897032473,0,0.018756617897874,-0.0159490815326775,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.0380418941351969,0,0,0,0,0,-0.0209216709445119,0,-0.0396369758663113,0.00645097399417563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352256785888015,0,0,0,0,0,0.0265024480882844,-0.0299257224982432,-0.0118642888335371,0,0,0.149677617039723,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0614042458347179,0,0,0,0,0,0,0,0,0.000229451635130602,0,0.230680152890695,0,0,0,0,0.135328750350734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106628602733928,0.0391312764798947,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0.016822018047349,0,0.188924304379888,0,0,0,0,0,0.055963422058339,0.0135766559872929,0.10014334788817,0,0,3.46944695195361e-18,0.133403372574288,0.0529042987758545,0,0,0,0,0,0,0,0,0,0,0.122725342520082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144573865987133,0,0,0,0,0.0134891156765082,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.119057273559993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483605476694393,0,0,0.158025879088051,0,0,0,0.100623375749553,0.0356523460583901,0,0,0,0,0,0.176709390222554,0,0,0,0,0.227090162873218,0,0,0.0141121895706176,0.00909403210176388,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.342809026676736,0,0,-4.33680868994202e-19,0,0,0,0,0.180682018029511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161067990142915,0,0,0,0,0,0,-0.00482911784881107,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.183731143582156,0,0.0594081815160563,0,0,0,0,0,0,0,0.327683133849121,0,0,0,0,0,0,0,0,0.0593796499773813,0,0,0,0,0.0174085563877152,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0520371312409152,0,0,0,0,0,0.219511801541,0,0,0,-0.00449224563543716,-0.00215639877144676,0,0,0,0,0,0
X002475.SZ,0,0,0.158793654084835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310628679519913,0.190192331658809,0.0815270249335744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609871146568759,0,0,0,0,0,0,0,0,0,0.0517968615500478,0,0,0,0.00235372759801101,0.0159234596426597,-0.137876453734243,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.01466204116427,0,0,0,0,0,0,0,0,0.0147829000966897,0,0,0,0,0,0,0,0.0023759895753604,0,0,0,-0.0134785500483846,0,0,-0.0234439100690756,0,0,0,0,0,0,0,0,0,-0.0159018275738104,0,0,0,0,0,0.00142498070437028,0,0,0,0.017249151100995,-0.0178195516715915,0,0,0,0.083411826841347,0,0
X002129.SZ,0,0,-0.195294385240642,0,0,0,0.0197193779995491,0,0,0,0,0,0,0,0,0,0.0464647646652891,0,0.201176128576525,0,0,0,0,0,0.0780933822414222,0,0,0,0,0,0.142801838226635,0,0.194365975788896,0,0,0,0,0,0,0,0,0.043376422353654,0,0,0,0,0.0733911887870096,0.0916018597935977,0,0,0,0.0129998969894869,-0.03134633365586,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.108599901753471,0,0,0.315455693714511,0,0,0,0,0,0,0.0116143235730275,0,0,0,0,0,0,0,0,0,0,0,0.143511730830965,0.0846910166790651,0,0,0,0,0,0.122621111488261,0.0413748267246703,0,0,0,0,0,0,0,0,0,0,0,0,0.0455603641529362,-0.0826012237362088,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242922395161134,0,0.0810974059260975,0,0,0,0,0,0,0,0,0,0,0.0930601831625241,0,0,0,0,0,0,0,0,0.0845564373973051,0,0,0.0216785847044168,0.0869866621483083,0,0,0,0,0,0,0,0,-0.0237068381715611,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.200048826568579,0,0,0.165763512245779,0,0,0,0.0297557630544096,0,0,0.111018185117546,0,0,0.0945176912916229,0,0,0,0,0,0,0.0297685633514733,0,0,0,0,0.0797062449862899,0,0,0,0,0,0.0644457853254029,0,0.0568254985345746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141429756331171,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738847860699955,0.127233831212228,0,0.126543762581543,0,0,0,0,0.139379323097772,0,0,0.136828883201753,0,0,0,0,0,0,0,0.134042733792263,0,0,0,0,0,0.152320498261245,0.0714621026019199,0.209470703646668,0,0,0,0.146175780911528,0,0,0,0,0.00180779812657349,0.0109183929982243,-0.387678005529291,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603387651480709,0,0,0.0359476743836552,0,1.73472347597681e-18,0,0,-0.000397363236304545,0.115474808015088,0,0,0,0,0,0,0,-0.136248665939843,0.0945759743361773,0,-0.147484584817549,0,0,0,0,0,-0.0759486329165629,0,0.0153889604466118,-0.0085475567689356,0,0,0,0.143936331177586,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0.50584199260055,0,0,0,0,0.14534845572825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727084253502846,0,0,0,0,0,0.048666743320254,0.0416007115746092,0,0,0,0.0082893799431837,0,0,0,0,-0.0797704213932407,0.0396721527241362,0,0,0,0,0.00249303246736197,0,0,0,0,0,0
X000568.SZ,0,0,0.0963266159315408,0.00484984628881548,0,0.427049911562462,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115904229183795,0,0,0,0,0,0,0,0,0,0,0,0.0195871306409976,0.111213509681079,0,0,0,0,0,0,-0.0987336449326976,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.152811610304396,0,0,0.353372942079344,-0.0748154683602003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330796046277374,0,0,0.0527100752950226,0,0,0,0,0,0,0,0,0.00937363293113738,0,0.0884539412748109,0,0,0,0,0,0,0,0.00492259866199833,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308999976551856,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.238974254555753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899658377353672,0.0752136641721061,0,0.0921596124009459,0,0,0,0,0,0,0,-0.0172119211291388,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052455231279502,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.216460206520818,0,0.0770367657169299,0.0244767372468517,0.192239200058552,0,0,0,0,0,0,0,0,0,0,0.0478841153959947,0.192308329465809,0,0,0,0,0.0379794271773757,0,0,0,0.0260855903066804,-0.020370254718371,0,0,0,0,0,0
