,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X000100.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X600809.SH,X002008.SZ,X600487.SH,X600498.SH,X000596.SZ,X000661.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600566.SH,X600177.SH,X002456.SZ,X600089.SH,X600066.SH,X300146.SZ,X002506.SZ,X002180.SZ,X600522.SH,X600372.SH,X002129.SZ,X002508.SZ,X600867.SH,X300136.SZ,X000977.SZ,X600183.SH,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.146689578905504,0,0.00936719821385396,0,0,0,0,0,0,0,0.292535761617363,0,0,-0.00775013882376894,0,0,0.058962632846549,-0.028180598549781,0,0.085581238876265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551544546260165,0,0,0,0,0.0265587015232416,0,0.0215689653139813,0,0,0,0,0,-0.0406520285351413,0.0558183289748294,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393712511386761,0,0,0.0163770027138122,0,0,0,0.0967576839634829,0,0,0,0,0,0.084244196038215,0,0,0,0.211908263396705,0,0,0,0,0,0,0,0,0,0.00936463061601676,0,0.0381890904475664,0,0,0.17331653330405,0,0,0.0155708366151272,-0.0649276087663208,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.131007540464995,0.0822648156377258,0,-0.105053296499151,0,0,-8.67361737988404e-19,0,0.080096028801757,0.0780409715173104,0,0,0,0.660430941615235,0,0,0,0,0.0152710109687648,0,0,0,0.137584371228949,-0.16672681457661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362256578600566,-0.0221412249748977,-0.0104017628429985,0,0,0,0,0,0,0
X000651.SZ,0,0.101446319759731,0,0,0,0,0,0.0623526751346753,0,0,0,0,0,0,0,0,0,0,0.0694312013056448,0.102721179452948,-0.00665441960306939,0,0,0,0,0,0,0,0,0,0,0.0165333399738657,0,0,0,0,0,0,0,0,0,0,0,0.00990651594236442,0,0,0,0,0.0112520027949677,0,0,-0.00241431993336455,0,0,0,0,0,0,0
X000858.SZ,0.174153166436445,0,0.000910306466360328,0,0,0.0157731911296902,0.0674924363309976,0,0,0,0,0,0.0978272614811928,0,0.331888853229946,0,0,0,0,0,0,0,0,0,0.0507488555640325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314879247192147,0.00615195700358212,0,0,0,0,0.0022338544112684,0,0,0,0,0,0,0
X600276.SH,0.389548151281053,0,0,0,0,0,0,0.0251902074924664,0,0,0,0,-0.0778805496295334,0,0,0.0469536655758698,0,0.128096639636692,0,0,0.339510822362018,-0.397860856721086,0,0,0.0293751039188171,0,0.154721329880972,0,0,0,0,0,0,0.100811229000471,0,0,0,0,0.0510367728632445,0,0,0.196083139397524,0,-0.241043753455344,0.10953180041354,0,0,0,0,0,0,0,0.0795406264613822,0,0,0,-0.00705645042907722,0,0
X002304.SZ,0,0,0,0,0.0150238064839775,0,0,0,0,0,0,0,0,0,0.0502914725413219,0,0,0,0,0,0.163052879927857,0,0,0.00633059257840015,0,0,0,0.166380463652277,0,0,0,0,0,0,0,0,0,0,0.114938634750377,0,0,0,0,-0.171218579498122,0.184020694302013,0,0,0,0,0,0,-0.00905068105270423,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.00351923730182149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730057248575212,0.00407024461775436,0,0,-3.46944695195361e-18,0,0,0.124217249561699,0,0.0506877009566494,0,0.114328577029513,0,0,0,0,0,0,0,0,0,0.387403660988393,0,-1.73472347597681e-18,0,0,0,0,0.0140139097177009,-0.0376108274542573,0,0,0,0.0199588253722156,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0514982603173858,0.0783480258619006,0,0,0,0.0112108388495607,0.0575960563497647,0,0,0.145577051914428,0.0516238626504645,0,0,0.0930249562434387,0,0,0,0,0,0,0,0,0,0,0.0200030279748726,0,0,0,0,0,0,0,0,0,0,0,0.0685628624237456,0.0615000006648137,0,0,0.0127382809061311,0,0.00340744365648016,0.0144661606924117,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722977080699584,0.0085769374443922,0,0,0,0,0,0,0,0.320816761516138,0.309689334672436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896136933867962,0,0,0,0,0,0,0,0,0,0.0149009866051242,-0.0276667998638051,0,0,0,0.12537311184537,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594399667034387,0,0.131360436747037,0,0,0,0,0.0596144293010328,0,0,0,0.0330253260544398,0,0,0,0,0.0396967422480877,0,0,0,0.0796094511585417,0,0.0948016446900769,0,0,0,0,0,0,0,0,0.0404141283409405,0,0,0,0,0,0,0.0158793038955502,0.0159015058168171,0,0,0,0.0122290522576994,0,0
X000338.SZ,0,0,0.0276252876239953,0,0,0,0.0248652969102695,0,0,0,0.0438401005926777,0,0.00654994620429486,0,0,0,0,0.00948360783025583,0,0,0,0,0,0.0469627933893194,0,0,0,0,0,0,0,0.0760372587699966,0,0.0243720031289949,0,0.0880907386646208,0,0,0,0,0,0,0,-0.0177577018796749,0,-0.00414742795625182,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
