,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X600584.SH,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X000733.SZ,X600702.SH,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X300142.SZ,X002180.SZ,X002463.SZ,X600460.SH,X600183.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0453789792995018,0.223512848312747,-1.35525271560688e-20,0,0,0,0,0,0.137686631956384,0,0.21283857703984,0,0,0,0,0,0,0,0,0,0,0,0,0.0217153358990619,0,0,0,-0.0819203518897613,0,0,0,0,0,0,0,0,0,0.0592664045363386,0,0,0,0,0,0,0.140801873787558,0,0,-0.0195175251780882,-0.0518028404397192,0,0,0.00814543615919185,0.046734527262637,0,0,0,0,0
X000858.SZ,0,0,0.391970695045499,0,-0.00306361377364815,0,0,0,-0.0279489621939889,0,0,0,0,0,0,0,0,0,0.10781007587069,0,0,0,0,0,0,0,0,0,-0.0833978483846187,0,0,0,0,0,0,0,0,0,0.122773918162929,-0.123132191451484,0,0,0,0,0.119360925084494,0.164655496534246,0,0,0,0,-0.0898879317277095,-0.0182326661618601,0,0,0,0,0,0,0
X000568.SZ,0.39846624130775,0.0131847831697325,0,0,0.0479548492379483,0,0,0,0,0,-0.0268131712818383,0,0,0,0.222668688559418,0,0,0.0865266867069423,0,0,0,0,0,0,0,0,0,0,-0.0416865673259509,0,0,0,0,0,0,0,0,0,0.255892391944141,0,0,0,0,-0.136366474974039,0,0,0.0244251403494804,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.155694201727473,0,0,0,0,0,0,0,0.0316339516712988,0,0,0,0,0,0.232954129904888,0,0,0,0,0,0,0,0,0,0.00249501270633591,0.586547583658384,0,0,0,0,0,0,-0.0292962205188689,0.0846488452001523,0,0,-0.0698956358002053,0,0,0.0102851513530955,0,0,0,0,0,0
X002415.SZ,0,0,0.0365869903864621,0,0,-0.030947751902056,0,0,0,0,0,0,0,0,0,0,0,0.0280250823740395,0,0,0,0,0,0,0.018376834358662,0,0.0237161995658413,0,0.270566800168882,0,8.67361737988404e-19,0,0,0,0,0,0,0.0361487078784731,0.236696564427178,0,0,0.0521925175623749,0,0,0,0.0338118511227763,0,0,0,0,0,0.0265180688428629,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.112751562232234,0,0,0,0,0,0,0,0,0,0,0,0,-0.18529635132519,-0.327101741446366,0,0,0,0,0,-0.0551771286874051,0,0,0,-0.252437014990345,0,0,0.513855567526405,0.157623911000335,0.0153089250390278,0,0,0,0,0,0.0422146776385236,0,0,0,0.0164921143733841,0,0,0,0,0.293508915305641,0,0,0,-0.0176614855549397,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0514530023215023,0,0,0,0.00393335365975898,0,0,0.127216637296822,0,0,0,0.0273150049846589,0.0112728746208267,0,0,0.0284130937749603,0,0,0,0,0,0,0,0,0.00320293360566843,0,0,0,0,0.0759025726771517,0,0,0,0.0684752350136823,0,0.0115111730494058,0,0,0.0341108161671222,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X002304.SZ,0,0.375058327831436,0.0388940538899364,0.140411255721387,0,0,0,0,-0.020348190804002,0,0,0,0,0,0.0292159069237028,0,0,0,0.0479414472425513,0,0,0,0,0,0,0,0,-0.0153978001996955,0,0,0,0,0,-0.00240012390974832,0,0,0,0,0.0556570965931897,0,0,0,0,0,0,0,0,0,0,0,0,0.00208685713995816,0,-0.174757621985151,0,0,0,0,0
X002475.SZ,0,0,0,0.0842591877301489,0,0,0,0,0,0,0,0,0,0.52431457979477,0,0,0,0,0.141477135006993,0,-0.0827699019010239,0,0,0,0.0849403644448234,-0.0905126618392011,0,0,0.0432494329473974,0,0,0,0,0,0,0,0,0.117147161474006,0,-0.0194472153942591,0,0,0,0,0,0,0.0207435039409915,0,-0.12452793621208,0,0,-0.190539043213339,0.25928165074112,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0496639629012756,0,0.248752684429647,0,0.0278993790853696,0,0.0139861862755087,0,0,0,0,0,0.028922378131873,0,0.117291351600238,0.115476414332884,0,0,0,0,0,0,0.0582893910439634,0,-0.106263219013529,0,0,0,0,-0.0269675754893967,0,0,0,0,0,0,0,0,0,0,0,0.127220866866622,0,0,0,0,0,-0.016873825066792,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0939111086309544,0,0,0,0.0331627202177819,0,0,0,0,0.0207943583261358,0.130806528194421,0,0,0,0,0,0.11090772709722,0,0.166683409664924,0,0,0,0,0,0.19623385808091,0,0,0.229020020854813,-0.170769032193927,0,0,0,0.187138638404697,0,0.0700024814757132,0,0,0,0,0,0.11412888011829,-0.0652698723675452,0,0,0,0,0.0574233005794249,-0.12324914001266,0,0,0,0,0,0
