,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002007.SZ,X002241.SZ,X000100.SZ,X300142.SZ,X300014.SZ,X002371.SZ,X000596.SZ,X600183.SH,X600741.SH,X300003.SZ,X000977.SZ,X300124.SZ,X002236.SZ,X000625.SZ,X002129.SZ,X601877.SH,X000800.SZ,X000157.SZ,X300136.SZ,X002456.SZ,X600584.SH,X002463.SZ,X002414.SZ,X002179.SZ,X002049.SZ,X000066.SZ,X600118.SH,X002185.SZ,X002008.SZ,X002180.SZ,X600498.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367873769259504,0,0,0.105792783279014,0.293913443193987,0.0982843439265606,0,0.153983085682738,0,0,0,0,0,0,0,0,0.0296282395295749,0,0,0,0,0,0.0112902099152082,0,0.18543399513083,0,0,0,0,0,0,0.182932003397024,0,0,0.0796414157230647,0.017975651794735,0.0161430187941511,0,0,0,0,0,0
X002007.SZ,0,0,0.443891859171864,0,0.0967471798771715,0,0,0,-0.103892808816714,0,0,0,0.0184929536470427,0,0,0,0,0,0,0,0,0.287475224978989,0,6.93889390390723e-18,0,0,0,0,0.121400061210063,0,0,0,0,0,0,-0.0997815802458109,0,0.0895054944876251,0,0,0,-0.110491984448799,0.10447216691449,0,0,0,0,-0.438256397775798,0,0.128370527022012,-0.0249547193077765,0,-0.000116661409921303,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.264926031212585,0,0,0,0,0,0,0,0,0,0,0,0,0.18550339136758,0,0,0.0161291405662687,0,0.0142607041140577,0,0,0.09928833233218,0,0,0,0,0,0,0,0,0,0,0,0.247025831228014,0,0,0,0,0,0,0,0.213647358637214,0,0,0,0,0.0690767893149757,-0.0264618917100463,0.0183726718630078,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.465796387736774,0,0,0,0,0,0,0.00790837244352447,0,0.200459884558004,0,0,0.0627776117844024,0,0,0,0,0,-0.0894567487578843,0,0,0.0770672969167644,0,0,0,0,0,0,0,0,0.0213963406692896,0,0,-0.00582813644919661,0,0.119893898981941,0,0,0.0354254106410436,0,0,0.0246580342967709,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.313779236509872,0,0,0,0,0,0.26195843708399,0,0,0,0,0.153788636519965,0,0,0,0,0.0372578981879594,0,0,0,0.0578339574987101,0,0,0,0,0,0,0,0,0,0,0,0,0.278801661371606,0,0,0,0.0120296847838317,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.220089203105903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574382987353253,0,0,0,0,0,0,0,0,0.0755545310191362,0,0,0,0,0,0.109299706339218,0,0,0,0.200739708833899,0,0,0,0,0.157810695142749,0.13407969275924,0,0,-0.0185938331497311,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,-0.0141838174653439,0,0,0,0,0,0,0,0,0,0,0,0.117919554312623,0,0,0.0227738502115645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767393329273366,0.374099452303982,0,0.478813985568189,0,0,0,0,0,0.074483238329945,0,0,0,0,0,-0.17390530261677,0.0140970575530802,-0.0151268932074715,0,0,0,0,0,0
X000596.SZ,0,0.0773297470504694,0,0.085976447946986,0,0,0.125422144712331,0,0,0,0,0,0,0.194306273645382,0.255632758234367,0,0,0,0.00694918515969961,0,0,0.150410179436116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150613198799066,0,0,0,0.051597347858781,0,0,0,0,0,0,0.0176684401073055,-0.00189678984390433,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.174130519665731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304420185898263,0,0,0,0,-0.0168375446399736,0,0,0,0.0737238207375729,0,0,-0.0489788431441709,0,0,0,0,0,0,0.121411495047725,0.501942135829688,0,0,0,-0.0874302870445647,0,0.0646395807275479,0,0.104521944082039,0,0,0,0,0.00905167821774289,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.184186668255074,0,0,0,0.175028242525347,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.242793539565359,0,0,0,0,0,0.073975392213416,0,0,0,0,0,0,0,0,0,0,0,0,0.141803997644587,0,0,0.179342419140883,0,0.118623482882903,0,0,-0.0106777174435306,-0.00720376158994066,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.243341587667995,0,0.262947078124256,0,0,0,0,0,0,0,0,0,0,0.157069094312205,0.135404826800596,0,0,0,0,0,-0.393975680268357,0,0,0,0,0,0.190012855724999,0,0,0.395383017735826,0,0,0,0,0.146222821944656,0,0,0,0,0,0,0,0,0,0,0,-0.0457558395794363,0,0,0,0,0,0
X000977.SZ,0,0.220141047515284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563199065940162,0,0.11305296256701,0,0,0,0.26996996404512,0,0,0.255849718246808,0.369139190071927,0,0,0,0,-0.436289444781771,0,0,0,0,0,0,0.111557918441403,0,0,0,0,0.149180562627438,0,0,0,0,0,0,-0.095567814887661,0.0305761039712165,-0.0437835050154192,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0570984340061688,0,0,0,0,0,-0.208483835586823,0,0,0.183002082835196,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0591432737175635,-0.00999982315562557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514960768636757,0,-0.03548352945651,0.103491960566604,0.488038259370581,0,0,0,0.0131155343794356,0.017705685429887,0.0148942996366732,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.0246787622287862,0.221390768083909,0,0,0,0,0.0838364296864255,0,0,0,-0.104556867794929,0,0.053727765936853,0,0,0,0.204413875378513,0,0,0,0,0,0.136540660752904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160012309720771,0,0,0.0150559301296765,0,0,0,0.0811813714261182,0.0323403970824674,0,0.00435224672276872,-0.0136912756730472,0.0161595719267274,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.263405942754929,0.234862432057044,0.221798341349071,0.0165915771611448,0,0,0,0,0,0,0,0,0,0,0,0,0.0692677250740142,0,0,0,0.271810541664673,0,0,0,0,0,0,0,0.0366817162477033,0,0,0,0,0,0,0,0,0,0,0,0.0829828721448433,0.022543065285741,0.0484896534118869,-0.115174863069864,0.0369454040119295,0.00527266920714115,0.00715527474004682,0,0,0,0,0,0
X002129.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303145083104232,-0.128077962006258,0.0713860338957061,0,0,0,0,0,0,0,0,0,0.179181454581924,0,0,0,0,0,0,0.336076032418285,0,0,0,0,0,0,0.10045197612999,0,0,0,0,0,0,0,0.00881554541711529,-0.00134003185806146,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044205628119243,0,0.019777670027581,0,0.0319586928269249,0,0,0.123726609963868,0,0,0,0,0.0922166959326427,0,0,0,0,0,0,0,0,0.0400095819256755,0,0,0,0,0,0.0983850265433293,-1.73472347597681e-18,0,0,0,-0.0144384682373776,0.0147847133183433,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0256680475970748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665553773761421,0,0,0,0,0.0176530336273768,0,0,0,0,0,0,0,0.117076627148637,0,0,0,0,0,0.158991499521699,0,0,0,0,0,0,0.0481132500813822,0,0,0,0,0,-0.137457816111796,0,-0.0254311688052437,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.181953744462446,0,0,0,0.0109579019048527,0,0,0,0,0,-0.0778398390556582,0,0,0,0,0.185523542466775,0,0,0.0232894683502644,0.248414430298899,0,0,0,0.059654819660801,0,0,0,0,0,0,0,0,0,0,0.0628356581613315,0.0240531123125838,0,0,0,0,0,0,0,0.0125243458697411,-0.00945117799675995,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200216150365418,0,0,0,0,0.186254336407946,0.0405137526658815,0,0,0,0,0,0,0.215899310566901,0.0800262928688823,0.0373406951305477,0.00478453860779485,0.0269044419978862,0,-0.00568818669803839,0.0111121726543949,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.196845664911043,0,0,0,0,0,0,0,0,0,0,0,0,0.0935116858078285,0,0,0,0,0,-0.0164556259581726,0,0.212437206721473,0,0,0,0,0,0,0.208099828233639,0,0,0,0,0,0,0,0,0,0,0,0,0.0449892731694643,0,0,0,0.165240742544632,0,-0.00789634039622135,0.00113626066647838,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219100596056804,0,0,0,0,0.20903314918007,0,0,0,0,0,0.00821127647392443,0,0,0,0,0,0,0,0.264359261237835,0,0,0.333471043261626,0,0.0983410300182126,0,1.73472347597681e-18,0,-0.0136781018236932,0.00678075009226395,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127111482248354,0,0,0,0.0432866893572828,0,0,0,0.320068191012441,0,0,0,0,0,0,0,0,0,0,0.066710774210224,0.0250054350618081,0,0,0,0,0,0,0,0.0122540391832673,0,0,0.204118078794533,0,0,0,-0.0103483458957051,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206441188298327,0,0,0,0,-0.0443158304294133,0.193049535291258,0,0,0,0,0,0,0.185245305401874,0,0,0,0,0,0,0,0.0920004741090891,0.233119772560393,0,0,0,0,0.112699887163742,0,0.076663194181127,0.0227391912489589,-0.00687889296729972,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.189158538515508,0,0.0707367027141803,0,0,0,0,0,0,0,0,-0.0825013077740127,-0.188014263660942,0,0,0,0.0243529313899634,0,0,0,0,-0.0838736802287652,0.0921394312510326,0,0,0,0,0,0,0,0,0.0451365397445305,0,0,0,0,0,0.00828474123745016,0.0628706126274251,0.159408507014216,0,0,0,-0.00224699950799274,0.0235633662412331,-0.0199111607567155,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0672572848445385,0,0,0,0,0,-0.256398486885381,0,0.250498746487149,0,0,0,0,0,0,0,0,0,0.201763050683647,0,-0.194259149598361,0,0,0,0,0,0,-0.0439021925383221,-0.0401665973212626,0,0,0,0,3.46944695195361e-18,0.328613542989811,0,0.226031412733413,0,0,0.233969553896155,0.0777082696313758,0,0,0,0,0,0,-0.000454459874904434,0.0252351127971684,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0551433171499407,0,0,0,0,0,0,0,0,0.199890550201953,0,0,0,0.249060766709569,0,0.08538438511836,0,0,0,0,0,0.135964034658723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722353209849914,0,-2.16840434497101e-19,0,0,-0.0629627261961899,0,0,0,0,0.0435862508015493,-0.0175233678031524,0.00903642774263918,0,0,0,0,0,0
X600118.SH,0,0,0,0.489029602337187,-0.255745139423539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.045874170122684,0.0243839293461204,0,0,0.0722619577973788,0,0,-0.0229546000342851,0.150472092546628,0,0,0,0,0,0,0,0,0,0,0.062597626468945,0.0437106330145043,0,0.175436501963056,0,0.1729578278697,-0.0323780239354919,0,0,-0.0239481884949199,0,0,0,0,0.0665824695446205,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035217590252078,0,0.0278362786829166,0,-0.0257091978068451,0,0,0,0,0,0,0,0,0,0.216210942852538,0.262285029582103,0,0,0,0,0.0575490283680306,0.44065217672511,0,0,0,0,0,0.173120694852899,0,0,0,6.93889390390723e-18,0,0,-0.00563310221811141,-0.00972429523404729,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.0105540216159921,0,0,0,0,0,0,0,0,0,0,0,-0.0152248427008138,0.146821487649997,0,0,0,0.0715689518008685,0,0,0.0783806349562877,0,0,0,0.0327580800820417,0.0210777673439259,0,0,0,0,0.231473485715602,0,0,0,0,0,0,0,0.0124489122948431,0,0,0,0,0,0,-0.00469402707388512,5.42101086242752e-20,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.0343718011060913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344269109070784,0.139997319411499,0,0.124043788730074,0,0.142927445712843,0,0.179749989047467,-0.117596528795594,0,0,0.0464738310433795,0,-0.167119837152107,0.0321720068667965,-0.0705811227859739,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.710329132072716,0,0.290055440597518,0,-0.237593157948106,0,0,0,0,-0.0407257927620454,0,0,0,-0.0331917110408691,-0.0220630051744686,0,0,0,0,0,0,0,0,0.0684424359188976,0,0.167395230585102,0,0,0,0,0,0,0,0,0,0.213167833335612,0,0,0.0300537926874212,0,0,0,0,0,0.101432113493559,0,0.0382865521798352,-0.0153428346969687,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0961422555807116,0,0,0,0.0863248710493381,0,0,0,0,0,0,0,0,0,0.0359839231821344,0,0,0.0551646658034985,0,0,0,0,0,0,0,-0.0565906952780676,0,0,0,0,0,0.355237035783015,0,0,0,0,0,0,0,0.0564078704569972,0,0,0.154078043341546,0,-0.0368885602837473,0,-0.015173168704947,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861590621805234,0,0.276677667283823,0.0519258340550617,0,0,0,-0.261523339920567,0,0,0,0.164507839025789,0,0,0,0,0.14462172656365,0.00177772229861619,0,-0.219805599788735,0,0,0,0,0,0,0,0,0,0,0,0,-0.227073855121725,-0.0982034271407862,-0.173397523601759,0,-0.00870297415243578,-0.107350532003104,0,0,0,0,0,0
Slope,0,0.788217703577982,0,0,-1.02661243434754,0,0,-0.632394229456746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26579016318894,0.393448907664737,0,0,-0.0874053722739171,0,0,-0.115016073646902,-0.171283439820844,0,0,0,0,0,0,0,0,0,0.249515129430315,-0.0418700270418028,0,0,2.16840434497101e-19,-0.00318599932528141,0,0,0,1.56832679402718,0,0.472938164924009,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311169083310988,0,0,0,0,0,0.304548816453455,0,0,0,-0.193580994756909,0,0,0,0,0,0,0,0.0862121972973962,-0.546430812901665,0,0,0,0,0,0,0,0,-0.408262163890827,0,0,0,-0.0613659488732892,0,0,0,0,-0.590165419023357,0.372692264054905,0,0,0,0,6.62197060621091,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0202613703288515,0,0,0,0,0,-0.0150591554525798,0,0.0348019438842382,-0.00531903609495713,0,0,-0.109351478778554,0,0,0,0,0,0,0,0.0114934546549342,-0.0638156441256712,0,0,0,0,0.00997687190904722,0,0,0,0.155279584016128,0,0,0,-0.0633261808853154,0,0,-0.0423352913184804,0,0,0,0,0,0.00458734429741223,-0.00987949951639851,0,0.160893749965161,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-2.51618819269461e-06,0,-0.0424009087695091,0,0,0.00315518068375289,0,0,0,0,0,0.0430288660278707,0.00426077279845324,0,0,0.0409806952123398,0,0,-0.179433501242134,0,0,-0.0169216534025089,0,0,0,0,0,-0.0202910357734635,0,0,0,0.106765703895739,-0.0520939600932834,0,0,0,0.0409693597259823,0,0.00767208813817371,-0.0127443887945441,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000580041283380434,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053210814753478,0,0,0.0124006976040839,0.00875727623949621,0,0,0,0,0,0,0,0,0,0,0,0.00788509269027197,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107953184709411,0,0,-0.00159713323700014,0.00766353357715767,0,0,0,0.0361188636328462,0,0
CarbonVol_Shenzhen,0.0390219809640779,0.00173781543968798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212703138538005,-0.0492131885487824,0,0,0,-0.0710436989703311,0,-0.0244928539609242,0,0.054730507298673,0,0,0,0,0.0394479724139323,0,0,0,0,0,4.33680868994202e-19,0,-0.0109179500643372,0,0.0598754400530164,0,0,0,0,0,0,0,0,-0.0110223429972773,0.136287204162183,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00365262794415284,0,-0.00075254068618018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287751753117748,-0.00172481432227552,0,0,0,0,-0.0032318469802797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386238147865338,0,0,0,0.00599668149487444,0,0.00301984797536593,0,0.0029492713263884,0,0,-0.00602720651491961,0.0170521373247855,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243498265245973,-0.00293189261730483,0,0,0,0,0,0
