,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002475.SZ,X000568.SZ,X002236.SZ,X600741.SH,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X002456.SZ,X601877.SH,X300124.SZ,X000625.SZ,X600487.SH,X600066.SH,X000100.SZ,X600809.SH,X600867.SH,X002294.SZ,X002241.SZ,X600271.SH,X600522.SH,X600566.SH,X300136.SZ,X002508.SZ,X002179.SZ,X000981.SZ,X000157.SZ,X600089.SH,X300142.SZ,X000050.SZ,X002049.SZ,X600498.SH,X000977.SZ,X000661.SZ,X600707.SH,X600177.SH,X000596.SZ,X002007.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.145791780488361,0,0,0.105621711264913,0,0,0,0,0,0.288304230019205,0,0.0242469439953412,0,-0.163992696670647,0,0.157589292889937,0,0.0541058256061322,0,0,0,0.232277042056237,0,0,0,0,0,0,0,0.52323601437708,0,0,-0.114384636435989,0,0,0,0,0,0,0.109200392976514,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00530298659858444,0,0,0,0,0,0
X002475.SZ,0,0,0.00541805461177478,-0.00635174659604609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288337414416962,0.161416922919112,0,0,0,0,0,0,0,-0.038708332979967,0.0618396115567249,0,0,0,0.0206715730870334,0,0,0,0,0,0.0759878634590173,0,0,0,0,0.143886361259629,-0.00759016115459996,0,0,0,0.0512781780050241,0,0.00827979144156138,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0283230544038544,0.512236958047984,0,0,0,0,0,0,0,0,0,0,0.127024312571342,0,0,0,0,0,0,0,0,0,0,0.144368126126638,0.125441329661238,0,0,0,0,0,0.025968026376513,0,0,0,0,-0.0364175132265838,0,0.0137396502293724,0,0,0,0.0170996025747633,0,0,0.135386310902867,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X002236.SZ,0,0.323302614140878,-0.0685487897687433,0,0.461437909666797,0,0,0,0,0,0,0,0,0,0,0.301409820810094,0,0,0.352232496138031,0.141418653071215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504218928755292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121387720761842,0,0,0,0,0,0
X600741.SH,0,0.017043254119302,0.736410037425204,0,0,0,0,0,0,0,0,0,0.138946672223295,0,0,0,0,0.0611624898249917,0,0,0,0.0876426090692739,0,0,0,0,0,0,0,0,-0.161096888857588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268833263869265,0,-0.130512228452311,0,0,0,0,0
X000338.SZ,0,0.178305374207162,0,0,0,0,0.186466030994229,0,0,0,-0.111662152190805,0,0,0.0288042485850921,0,0,0.486648622588084,0,0,0,0.0214219269970275,0.076856025755222,0,0,0,0,0,0,0,0,0.120848579762974,0,-0.0197272889016004,0,0,0,0,0,0.0155621480480744,0,0,-0.0124201534406591,0,0,0.0312156631989926,0,0,0,0,0.0242018231767837,0,-0.00826245343441779,0,0,0,0,0,0,0
X600031.SH,0.216364977597596,0,0,0,0.0879794264005416,0,0,0.0374749215073516,0,0,0,0,0,0,0.162004726817914,0.265605156139757,0,0,0,0,0.0688227411997393,0,0,0.0449907735955668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518499359840695,0,0,0,0,0,0,-0.0410060770523504,0.0317650028341706,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.163426070356218,0,0,0,0,0,0,0,0,0.126256735360969,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0843780694783365,0.227061060005491,0,0,0,0,0,0,0.0111183865246676,0,0,0,0,0,0.03322556593008,0.141484603647569,0,0,0,0,0,0,0,0.0989624626665941,0,0.0180912791894755,0.00868131216692661,0,0,0,0,0,0
X002008.SZ,0,0,0,0.02492222217237,0,0,0,0,0.0683803471333594,0,0,0,0.311431736136909,0,0,0,0,-1.73472347597681e-18,0,0,0,0.196225253377398,0,0.306108719225514,0,0,0,0,0.0489301907066992,0,0.316019668163901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214578309568243,-0.00949148810518209,-0.146776824160052,0,0,0,0,0
X002456.SZ,0,0.323727287527947,-0.0511433189829638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0666607419641421,0,0.321722894030165,0,0,0.170327783005696,0.0820565082817257,0,0,0,0,0,0,0,0.0374134635568363,0,0.0531413482762128,0,0,0,0,0,0,0,-0.0108659820842862,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.147066788259024,0.125465241883867,0,0,0.154542250064248,0,0,0,0,0,0.0933115993391178,0,-0.202549515012379,0,0,0,0.093460019607831,0,0,0,0,0.0295885349981179,0,0,0,0,0,0,0,0,0,0.0169661241101341,0,0,0.110728532426042,0,0,0,0,0,0,0,0,0,-0.00852343066487082,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.112085723649153,0,0.0137434469844138,0,0,0,0,0,0,0.0837942155852398,0.0278273877256467,0,0,0,0,0,0,0.00407089809255509,0,0,0,0,0,0.21239621400996,0,0,0,0.0774472287211434,0,0,0,0,0,0,0,0,0,0.116967361160992,0,0,0,0,0,0,0,-0.00572111808409907,-0.00873276983778994,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.127580197099533,0,0.0126178348330947,0,-0.0976478911205197,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.021526099383414,0.036433534277373,0,0,0,0,0,0,0,0,0.0621029794371155,0,0,0.0960836998750245,0,0,0,0,0.166116373621848,0,0,0,0.152692867325921,0,0,0,0.0313745985290387,0,0,0.110529894725999,0,0,-0.0213041234440578,0,0,0,0,0,0
X600487.SH,0,0.109119619066827,0,0,0,0,0,0,0.497146551088409,0,0.138320479638064,0,0,0,0,0,0,0.0834995474175098,0.0282222213830913,0,0,0,0,0,0,0,0.04367379792503,0.19860375419769,0,0.130220067750226,0,0,0,0,0,-0.0422021287290372,0,0,0,0,0.21875665686034,0.0370909503081024,0,0,0,0,0,0,0,0,0,-0.00990617769448627,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0801227822107475,0,0,0,0,0,0,0,0,0,0,0,0,0.129028127662693,0.101589717738141,0.0185688166001794,0,0,0,0,0.0244716735643098,0,0,0.0687509131625633,0,0,0,-0.0595874948641856,0,0,0,0,0,0,0,-0.0555354887399617,0,0.0589608711390056,0,0,0,0,0,0,0,-0.0320173433923068,0.0219905796663814,0,0,0,0,0,0
X000100.SZ,0,0,0.0426920487453853,0.0242163993966579,0,0,0.287362507730959,0,0.140456613297952,0,0,0,0,0,0,0,0,-0.104048899676617,0,0,0,0,0,0.0608369814044158,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0548853291366522,0,0,0,0.020835187597443,0,0,0,0,0,0,0.108767300261675,0,0,0,0,0.024469204864937,-0.00313853044722116,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.289596712493127,0,0,0.408218016013731,-0.233673582591349,0,0,0,0.0954059068174084,-0.0578841681307211,0,0,-0.460227466069567,0.131587997907214,0,0,0,0,0,0.574505961485405,0,0,0,0,0,0,-0.16265505864553,0,0,0,0,0,0,0,0,0,0.37330962375757,0.0158221121029072,0,0,0,0,0,0,0,0,0,-0.0512743302825647,0.0259482371319354,0,0,0,0,0,0
X600867.SH,0,0,0,0.123313365461049,0,0.111453138486968,0,0,0,0,0,0.0608932367555763,0,0,0,0,0,0,0,0.0657528316422897,0,0,0,0.262982332635298,0.0823161539826009,0,0,0,0,0,0,0,0,-0.00517386440102031,0.170190439693833,0,0,0,0,0.0403975810989914,0,-0.0751651969112303,0,0,0.230947604095762,0,0,0,0,0,0,-0.0382416242291154,0.0416061089788456,0,0,0,0,0,0
X002294.SZ,0,0,0,0.331691520390017,0,0,0.05070303377739,0,0.193907724754793,0,0,0,0,0,0,0,-0.0547293357948418,0.118605921395657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101715192423502,0,0,0,0,-0.319412074477683,-0.0633649217115477,0.252191801349518,0.0497821145349625,0,0,-0.0162246739033207,0,0,0,0,0,-0.00420049218120076,0.0203373348255144,0,-0.246131428369975,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0104247074494342,0,0,0.144839072493848,0,0,0.100308724079542,0,0,0,0,0,0.0737841910715167,0,0,0,0,0,0.0879941005918433,0.0800427853840715,-0.0244897392480237,0,0,-0.060418118616886,0,0,0.129027757315724,0,0,0,0,0,0.0223685153600339,0.28656610920232,0.0868159552831121,0,0.0455661123907883,0,0,0.0420470045370201,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.270791140796873,0,0,0,0,0,0,0,0,0.132700340299847,0.106824370599001,0,0.171909512938869,0,0.196209566542173,0,0,0,0,0.0502223740991504,-0.0190856449188326,0,0,0,0,0,0.0996552152771355,-0.0417965729773306,0,0,0,0,0,0,0,0,0,0.0806924592904714,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0305610001097085,-0.0785495765596575,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.0679075818384453,0,0,0.199454051121263,0,0,0,0.138979363806096,-0.100456251356873,0,0,0.115031108439302,0,0.0934845279092587,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.102361613684196,0,0,0,0,0,0,0,0,0,0.54637559091864,0,0,0,0,0,0,0.13499390892056,0.0397381919000733,0,0,-4.33680868994202e-19,-0.00270616672701727,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.0566095097132334,0,0.108483764651859,0,0,0,0,-0.0667232055020816,0,0,0,0.149149098677282,0,0,0,0.072544437550578,0,0,0,0.0898942224251685,0,0,0,0,0.0667002290490708,0,0,0,0,0,0,0,0,0.141567208392614,0,0,0,0.113800156380736,0,0,0,0,0,0,0,0.0129881558448204,-0.0410390854814989,0,0,0,0,0,0
X300136.SZ,0,0.112358406161487,0,0,0,0,0,0,0,0.118598238473887,-0.264685875952494,0,0,0.171855603649426,-0.0140700147150979,0,0,0,0,1.20377035359877,0,-0.142991905803302,0,0,0.18289227134721,0.155742235183604,0,0,0.0537913781275945,0.149686947463436,-0.495169929252942,0,0,0,0,0,0,0,0,0,-0.032018724715092,-0.304714915100159,0,0,0.140928304932842,0,0,0,0,0,0,-0.0674570192270338,0.103905999218822,0,0,0,0,0,0
X002508.SZ,0,0,0,0.29815439934089,0,0,0.332467029077087,0.472438811641454,0,0.0237541702826932,0,0,0,0,0,0,0.611649173020611,0,0,0,0.313070173084593,0,0,0,0,0,0,-0.1522115906585,0,-0.211979048521284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129998941056283,-0.18492375732199,0,0,0,0,0,0.0349211305712497,-0.0370647575924286,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0582040918887846,0.103546177612477,0,0,0,0,0,0,0,0,0.0252614846318535,0,0,-0.0253419384569562,0,0,0,0,0,0,0,0.0425433732555199,0,0,0,0.290602327014409,-0.19118974811903,0.0187958194240914,0,0,0,0,0,0,0.0945319175515174,0,0.0363700846302876,0,0.0453286372026554,0,0,0,0.153460977035492,0,-0.0557149759856227,0.082215708035149,0,0,0,0,0,0
X000981.SZ,0,0.0568485965231832,0,-0.0738336305042277,0,0,0,0,0,0,-0.0676059640945327,0,-0.144014204161357,0,-0.0429158527701114,0,0,0,0,0,0,0,0,0.122759731269387,0,0.0143911003528845,0.1140734400127,0,0,0,0,0,-0.0364841477376885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203680318359409,0,0.0921595910558071,0,-0.033280318612431,0.0307840288981189,0,0,0,0,0,0
X000157.SZ,0,0.0124867480580192,0.0255689002956903,0,0,0,0.0366337579996511,0,0.132734824741921,0,0.0101275469370366,0,0,0,0,0.162684961993112,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838786934035726,0.00238477706483934,0,0,0.232242273029311,0,0,-0.00901702838143468,0,0,0,0,0,0.0112371030327605,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.0396269469916999,0,0,0,0,0.0360990420819693,0,0,0,0,0,-0.0428751575759477,0,0,0.108380251791632,0.107848873611057,0,0,0,0.0346368285269876,0,0,0.185671565791306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168978500237995,0,0,0,0.100342867467863,0,0,0,0,0,0,0,0.0574874285244165,0,-0.0164880378884532,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.342566049228145,0.156855940922636,0,0,0,-6.93889390390723e-18,0,0.0922706422718615,0.633412231675894,0,0,0,-0.179986894151794,-0.192115408160031,0,0,0,0,0,0,-0.229208535864411,0,0,-0.0106514353154021,0,0,0.0341362269558562,0,0,0.206763470206383,0,0,0,0,0,0,0,0,0,0,0.198363481860227,0,0,0,0,0,0,0,-0.0722001161299705,0.0781817381973137,0,0,0,0,0,0
X000050.SZ,0,0.0437031779675201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841107745243226,0,0,0,0,0.190588230766141,0,-0.0253154612218781,0,0,0,0,0.0424611290161067,0.0708167799975942,0,0.164587347251345,0.106958183477251,0,-0.0235942287527982,0,0.850128444812665,0,0,0,0,0,-0.000938541550822457,0.157917379678804,0,0,0,0,0
X002049.SZ,0,0,0,-0.129510928250551,0,0,0,0,-0.0089656841544445,0,0.455973871944001,0,0,0,0,0,0,0,0,0,0.0327630705697779,0,0,0,0,-0.0653601680597178,-0.133984489989737,0,0.0402236683519618,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0662101655563121,0,0.329699332386954,0.228867599126652,0,0,0.150874763328744,0,0,0.17823493751859,0,-0.0299725680098764,0.0480763939563725,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.202205445901674,0,0,0,0,0,0,0,0,0,0.114657608469201,0,0,0,0,0,0,0,-0.0262065802366176,0,0.0138025560989358,0.108101293184321,0.0791420736389664,0.176737806728636,0,0.0610732412632295,0,0,0,0,0,0,0.234538665340268,0,0,0,0,0,0,0,0,0.132264710132285,0,0.0307100535568533,-0.00823110010264004,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0413060763637355,0,0.055642335019305,0,0,0,-0.111042634780201,-0.123157301044934,0,0,0,0,0,0.076580358248161,0,0,0,0,0,0,0,0,0,0,0.137441389013371,0,-0.176634895434259,0,0,0,0,0.273714392278973,0,0.215377200134527,0,0,0,0,0,0,0,0.266495470466533,0,0,-0.0158014965411775,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0928616943462219,0.0147162342328961,0,0,-0.161697423703844,0,0,0,0.158837957843974,0,0,0,-0.0764016434733114,0,0,0,0,0,0.0745170939526799,0,0,0.502154373670639,0,0,0,0,0,0.00685148224431312,0.127124638843978,0,-0.634420609641806,0,0,0,0,0.29785852209538,0,0,0,0,0,0,0,0,0,-0.0192056596761403,0.0151306115805803,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0.0246390074656284,0,0,0,0,0.0590496336567519,0,0,0,0.0190477878036997,0.0373137995814337,0,0,0,0,0,0.086194271144589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337419167553368,0.0889313310613436,0,0,0,0,0,0,0.138549428420479,0,0.00393338356183664,-0.0178224037191514,0,0,0,0,0,0
X600177.SH,-0.0795223696694574,0,0,0,0,0,0,0,0,-0.141416805264358,0,-0.00301336025721179,0,0,0,0,0,0,0,0,0,0,0,-0.0497177720420368,0,0,0,0,0,0,0,0,-0.270128256490806,0,-0.128244368307197,0,0,0,0,0,0.285372770867518,0.300265447037551,0,0,0,0,0,0,0,0,0,-0.00315839753431143,-0.0222935431775537,0,0,0,0,0,0
X000596.SZ,0.151551584881189,0,0,0,0.332361714985384,0,0,0.0733042006830341,0.125981284131804,0,0,0,0.0145076797041596,0,0,0,0,0,0,-0.0632432025246772,0,0,0,0,0,0,0.0402883970124082,0,0,0,0,0,0,0,0,0.190161023052359,0,0,0,0,0,0,0,0,0.0598497365299777,0,0,0,0,-0.235630541625865,0,0.000929677868162568,0,0,0,0,0,0,0
X002007.SZ,-0.0183370061552664,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0278324046053811,0,0,0,0,-0.000153193429684508,0,0,0,0.0557551099727704,0,0,-0.0178368067958202,0,0,0,0,0,0,0,0.232638417492701,-2.71050543121376e-20,0,0,0,0,0,0,0.0122143107452401,0.162209331595363,-0.147473480434842,0.126506202364063,0,0,0.0763984282968555,0,0,0,0,0,-0.00857806128960938,-2.16840434497101e-19,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0274788102023952,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0313221568030839,-0.096198598739577,0,0,0,-0.00944498846787858,0.0985116239428697,0.000533517404340831,0,0,0,0,0,0,0,0,0,0.418333638631968,0,0,0.19738060345687,0,0.0223679024315637,0,0,0,0,0,-8.67361737988404e-19,0.0196661373987266,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0130046471900381,-0.10469505132791,-0.00527671311336715,0,0,0,0.0271484495885875,0,0,0.039902237594112,0,0,0,-0.0634024080755714,0,0,-0.146102916761673,0,0,0,0.216521085335129,0,0.0617265223042572,0,0,0.0926153962297171,0,0,0,0,0,0,0,0,0,-0.240770722050368,-0.00810035461338349,-0.0825804514023206,0,0,0,0,0,0,0,0,0,-0.0508718090879633,0.0746099790353247,-0.0817634255645497,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.325666898550172,0,0,0,0,0,0,0,0,-0.052584033053852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783113322613732,0,-0.334101126257012,0,0,0,0,0,-0.070145064623161,0,-0.15254406341751,0,0,0,0,0,0,0,0,1.16517655734103,0,0,0,0,0,0
TED,0,0,0,-0.116958824192289,0,0,0,0,0,-0.366375539211366,0,0,0,-0.0659659136490121,0,0,0,-0.575691546898752,0,0,0,0.114166827401806,0,0,0,0,-0.196146209191628,0,0,0,0,0,-0.210055029696657,0.225897808539481,0,0,0,0,0,0,0,0,0,0.629711637791167,0,0,0,0,0,-0.339651108226949,0,0.748083059831719,0,0,0,0,0,0,0
RealEstate_excess,0.0987896206413,0,0,0.00876195435946417,0,0,0,0,-0.00560211609228187,0.00323132276100915,0,-0.113212963223581,0,0,0,0,0.137072914463785,0.0488636954443206,0,0,0,0,0,0,-0.0395185259636843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434512534744068,0.0378781960721101,0,0,0,0,0,0,0,-0.0193387833421925,0,-0.041321312162136,0.0232665686480847,0,0,0,0,0,0
MKreturn,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0532599564528508,0,0,1.0842021724855e-19,0,0.0955032688836131,0.120366538177912,0,0,0,0,0,0,0,0,0,0,-0.248323470174366,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429679497859876,-0.0833368393310831,0,0,0,0,0,0,0,0,0,0.000830111440221251,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182483463340926,0,0,0.000460597694651825,0,0,0.00322045789979859,0,0,0.00146913593559604,0,0,0,0,0,0,0,0,0,0,0,0.00224578595269952,0,0,0,0,0,0.00475879940841117,0,0,0,-0.0117223609768315,0.0203817711706646,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0322956875595323,0,0,0,0,0,0,0,0,0,-0.00559604340757533,0,0,0,0,0.009747013012051,0,0.00732694421967727,0,0,0.00946420063665324,0,0,0,0,0,0,0,0,0.0108462384039905,0.00975466807538663,-0.0030238711545125,0,0,0,0,0,0.00403493969646903,0,0,0,0.019739249536937,-0.104894014696654,0,0,0,0,0,-0.0292533813474251,0.0338522226390217,0.02805061140111,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00413961159498835,0,0,-0.00175345284967355,0,0,0,0,0,-0.000831998634088612,0,0.00192745703199874,0,0,-0.00978138672330858,0,0,0,0,0,0.00645182665766304,0,0.00563385400475181,0,0,0,0,0,-0.00353214371196504,0.0291373528684343,0,0,0,0,-0.003881695407087,0,0,0,-0.00343486884719749,0,0,0,0,0,0.00744548678265999,0.00514423719989825,-0.00185985954783224,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00410005466341071,0,0,0,0.00061677081048571,0,0,0,-0.00343575528663232,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.010751226806333,0,0,0,0,0,0,0.00829976899754581,0,0,0.0186600979814761,-0.00700390027802342,0,0,0,0,0,0,0,0,-0.0201759859024281,0,0,0,0,0,0,0,-0.0650410432248727,0.0849411680099546,0,0,0,0,0,0
