,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X000625.SZ,X002304.SZ,X002371.SZ,X000725.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X600703.SH,X000157.SZ,X002236.SZ,X002241.SZ,X002049.SZ,X000977.SZ,X600372.SH,X002463.SZ,X002129.SZ,X600741.SH,X000661.SZ,X600522.SH,X600584.SH,X601877.SH,X002028.SZ,X600183.SH,X601799.SH,X600066.SH,X000800.SZ,X000921.SZ,X002156.SZ,X002007.SZ,X600418.SH,X002180.SZ,X002074.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.143423166477666,0.0724743699617207,0.0370694741554966,0,0,0.139082992927841,0,0,0,0,0.414441034285429,0,0,0,0,0,0,0,0.00399006259869492,0,0,0,0,0,0,0,-0.0569976723082882,0,0,0.0113091529297529,0,0,0,0,0,0,0,0.0929040495464222,0,0,0,0,0,0,-0.022620035413097,0,0,-0.0149465385045643,-0.00511122150939718,0.00864022526228259,0,0,0,0,0,0
X000858.SZ,0,0,0,0.165710672866664,0,0.390518403360017,0,0,0,0,0,0,0,0,0.0162512703440125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109061911137985,0,0,0,0,0,0,0,0,-0.0356653806595667,0,0,0.0694994891480922,0,0,0.000149774986376935,0,0,0,-0.0149064811049173,0.0155760397122796,0,0,0,0,0,0
X002415.SZ,0,0.0488545424390941,0,0,0,0.0825047673110674,0,0,0,0,0.168965444983528,0,0.079364211369108,0,0,0,0,0,0,0,0,0,-0.0751159321928735,0.123485008163155,0,0,0.0613927421675559,0,0,0,0,0,0,0,0,0,0.0572757565466975,0,0,0,0,0,0,0,0,0,0,0.0790889893080459,0,0,0,-0.014916244460496,0,0,0,0,0,0,0
X600809.SH,0,0,-0.075284286982792,0,0,0.545814877683614,0,0,0.0207061690002297,0.164747416246844,0.055764308425193,0,0,0.173279503817719,0,0,0,0,0.267119076528858,0,0,0.0119024919995409,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.111428214227988,0,0,0,0,-0.143329041417297,0,-0.00200435018281958,0,0,0,0,-0.0164835610517163,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0909730527116766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348810630829806,0,0.0947721094946606,0,0,0.0601761262145118,0,0,0,0,-0.0458417711309905,0,0,0.459546064176501,0.0472292964230098,0.151894466837434,0,0,0,0.0599177322515787,0,0,0,0,0.0712310726569531,0,0,0,0,-0.0520987423337992,0,0,0.0106735534464125,0,0,0,0,0
X000568.SZ,0,0.725603264489593,0,0.0248434242597505,0,0,0,0,0,-0.08813426532436,0,0,0,0.192921537835313,0,0,0,0,0,0,0.118251462755603,0,0,-0.11183903114802,0,0,0,0,0,0,0,0,0.0270704173779741,0,0,0,0,0,0,0,0,0,0,-0.0139770618925137,0,0,0,-0.00498486376220995,0,0,0,0,0.0158935801975098,0,0,0,0,0,0
X600690.SH,0,0,0,0.121186851032007,0,0,0,0,0,0,0,0,0,0,0,0,0.00279987519312701,0,0,0,0,-0.0187880163861724,0,0,0,0,0,0,0.0728946234195225,0,0,0,0.039529381971447,0,0,0,0,0,0,-0.131531828936429,0.117884354433849,0,0,0.0648722820621999,0,0,0,0,0,0,0,0.0019915720104625,0.0138403646224818,-0.0373538145063771,0,0,0,0,0
X000651.SZ,0,0,0,0.234334557064199,0,0,0.259850392924343,0,0,-0.00402719728508553,0,0,0,0,0,0,0,0,0.0392257336850439,0,0,0,0,0,0,-0.182658632823121,0.179554796526298,0,-0.512947935245442,0.289581016865264,0,0,0,0.3752390762476,0,1.73472347597681e-18,0,0,0,0.314138082340114,0.0489954921548368,0,0,0.394178228561969,-0.212943534540852,0,-0.0537632887482048,0.120687757938666,0,-0.252236034496521,0,0.00927418589399102,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.26319037735723,0,0,0,8.67361737988404e-19,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60312296184119,0,-0.118121699636318,0,-0.131759334768886,0,0,0,0,0.0820343430596607,0,0,0,0,0,0,0,0.0945052931027763,0,0,0,0,0,0,-0.0404368598324555,0,-0.149252394695716,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100962076589098,0.107606338141909,0,0.218623416495686,0,0,0,-0.224884928898074,0,0,0,0,0.030577517956962,-0.0270503914616505,0,0,0,0,0,0,0,0,0.233000261351647,0.0307429692044796,0.247452762589634,0,0,-0.15506211776546,0.0425045102499918,0.0405230155472953,0,0.032230825531173,-0.0480994492883863,0,0,0,0,0,0,0
X300124.SZ,0,0,0.199323254059499,-0.0034300957739291,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.279201461946598,0,0,0,0,0,0,0,0,0,0,0,0,0.197130718150165,0,0,0,0.109961319687788,-0.0532061998102712,0,0,0,0,0,0,0,0,-0.142905255408715,0,0,0,0,0,0,-0.059826721623257,0,-0.114472032204149,-0.00728856727681036,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.136875359316708,0.0282493384727628,0,0.0394036487735785,0,0,0,0,0,0,0,0.0730505380719884,0,0.0245899584021597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157532543545592,0,0,0,0,0.0265915299169936,0,0,0,0,-0.0078668825731082,0,0.0676522278774257,0.0110885664095881,0,0,0,0,0,0,0,0.00329509779032392,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.254955382822514,0,0,0,0,0,0,0,0,0,0,0,0,0.108152446127838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182834772947632,0,0,0,0,0,0,0,0,0,0,0.442437676613406,0.0122408389204203,0,0,0,0.0256549245449812,0,0,0,0,0,0,0
X002304.SZ,0,0.0411301206350072,0.0791191665009448,0,0,0.370337807705173,0,0,0,0,0,0,4.33680868994202e-19,0,0.00347942533379807,0,0,0,0.00315374053997037,0.00604139666402776,0,0.162945516129548,0,0,0,0,0,0,0,0,-0.073310826705806,0,0,0,0,0,0,0,0,0,0,0.0620096531260603,0,0,0,0,0,0,0,0,0,-0.0157912946731286,0.00784645060223283,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.078493117908116,0,0,0,0,0,0,0,0,0,0,0.311308695585008,0,0,0,0,0,0,0,0.0230376651023787,0,0,0,0,0,-0.0515180021220735,0,0.214166028284262,0,0.0602373160974955,0,0,0,0,0,0,0,0,0.0224637173229074,0,0,0,0,-0.0394922592888896,0.0686627371280128,0,-0.00828594279820549,0.027598667503924,-8.67361737988404e-19,0,0,0,0,0
X000725.SZ,0,0,0,0.170798754739854,0,0,0,0,0,0,0,0,-0.121039665192117,0,0,0,0,0,0,0,0.355269962453528,0,0,0,0.14053834482089,0,0.0978040454463476,0,0,6.93889390390723e-18,0,-0.0837260674804287,-0.0814977259880085,0,0,0.0847176567626887,0,0,0,0,-0.00575564987288202,0,0,-0.0618010509588908,0,0,0,0,0,0,0,-0.00594402094880557,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113922862008741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181993744093883,0.137202189471382,0,0.0485364881593558,0,0,0,0.293351690098237,0,0,0,0,0,-0.0608371464026432,0,0.154005900415631,0,0,0,0,0.0824527445244402,0,0,-0.0173058814502066,-0.0127754457780098,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.0454371486527112,0,0,0,0,0.0320044484494251,0,0,0.0333572841504767,0,0.0229922477598578,0,0,0,0,0,0,0,0.0595210393679488,0,-0.131144122036315,0.2432873248667,0,0,-0.0770843568620232,0,0,0,0,0,0,0,0,0,0.0487558020420252,0.145164195330314,0,0.0375413616183851,0,0,0,0,0.154129882445773,-0.0349999229849836,0,0,0,-0.0378434746072303,0.0403575979305677,-0.0700319164338497,0,0,0,0,0
X000596.SZ,0,0,0,0.181214030568204,0,0.435888320843833,0,0,0,0,0,0,0.10455346064349,0,0,0,-0.0496351447777908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000206713431412484,0,0,0,0.128611172804244,0,0,0.0135880203979888,0,0,0,0.0246122380613306,0,0,0,0,0,0,0,-0.0101682119760086,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0729977229079602,0,0.0529961082551043,0,0,0,0,0,0,0,0.0338890802145183,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00655069897208843,0.0153115151607111,0,0,0.0029362479286275,0,0,0.0222447916852247,0,0,0,0,0,0,0,0,0.0182178129469494,0,0,0,0,0.0593355265038474,0,0,0,0,-0.0347301945564855,0.0433251670452081,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0229879475406161,0,0,0,0,0,0,-0.0428800681266725,0,0,0.376561072958262,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.239090550335559,0,0,0,0,0,0.120351759765767,0,0,0,0,0,0.0182209788603398,0,0.0747428026100532,0,-0.0251026255995411,0.0333436425288952,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.149276001023188,0,0,0.0777610549374417,0.0871634270925682,0,0,0.0733917951071273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.107297405490897,0,0.206859974439835,0,0,0,0,0,0,0,0,0,0,0,-0.0203101194485041,0,0,0,0.483637234290149,0,0,0.00185054209599901,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.151544048195538,0,0,0,0,0.00129945884001523,0,0.128785592239402,0,0,0,0,0,0,0.0870802553770301,0,0,0,0,0,0,0.0335015358507467,0,0,0,0,0.0028712421848923,0,0,0,0,0,0,0,0,-0.0362908781896307,-0.00538414752242865,-0.0403457047884794,0,0.113945663957049,0,0.0997658794470117,0,0.0176662710836526,-0.0347139304337553,0,0,0,0,0
