,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X002085.SZ,X300003.SZ,X300136.SZ,X002008.SZ,X600177.SH,X600522.SH,X600271.SH,X000157.SZ,X002007.SZ,X002294.SZ,X600089.SH,X600118.SH,X600487.SH,X600867.SH,X600566.SH,X600809.SH,X600699.SH,X300115.SZ,X600372.SH,X000559.SZ,X002180.SZ,X000066.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0596112347206855,0,0,0,0,0,0.0712758755517091,0,0,0,0,0,0,0,0,0.0840344445219208,0,0,0,0,0,0,0.00631676236657897,0,0,0,0,0,0,0,0.155285524304415,0,0.102056411626097,0,0,0.173157587270619,0,0,-0.0633699449081984,0,0,0,0.143534768843696,0,0,-0.000632935136238861,0,0,0,0,0,0
X600104.SH,0,0,0,0.192273803860772,0,0,0,0.000305586563330582,0.203087763711817,0,0.0373749686879108,0,0.0767034525287768,0.324409248756364,0,0,0,0,0.0566896085738626,0,0,0,0.0402301685944867,0,-0.139439917412223,-0.086019470898814,0,-0.0883520702546937,0,0,0,0,0,0,0,0,0,0,0,0.0709403646492389,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0176873243050696,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.126761987855507,0,0,-0.114166722233191,0.119356537681985,0,0.050252402548964,0,0,0.0349911276673379,0.259729381265409,0,0,0,0,0,0,0.200925112942515,0,0,0,0,0,0,0,0.183511702349251,3.46944695195361e-18,0,0,0,0,0,0,0.0350495490966289,0.0501403450496493,0,-0.391098404784162,0,0,0,-0.114137863300066,0,0,0,0.00922575108343801,0.0101203402448688,0,0,0,0,0,0
X000651.SZ,0.0666870489180447,0,0,0,0,0.0733946952733582,0,0,0.0700065729395691,0,0.218242367875919,0.0144372505967864,1.0842021724855e-19,0,0,-8.67361737988404e-19,0,0,0.113783034576592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486829460946262,0.151615031992593,0,0,-8.67361737988404e-19,0,0,-0.000536413333729308,0,0,0.0138255501759092,0.00322324592752665,0,0,0,0,0,0
X000858.SZ,0.0421145794502887,0,0,0,0,0.0139903879691324,0,0,0,0,0,0.628963319299712,0,0,0,0.0482080713238335,0,0,0,0.00677057490784175,0,0,0,0.073803038279948,0,0.0455306917250228,0,0,0,0,0,0,0,0,0,0,0,0.0699812179545028,0,0,0.0490960056779092,0,0,0,0,-0.0178980277009154,0,0,0,-0.00216656600499712,-0.013350063289058,0,0,0,0,0,0
X000725.SZ,0,0,0.188525040633192,-7.12620787643656e-05,0,0,0,0,0,0,0.177337972661108,0,0,0,-0.11711582252994,0,0,0,-0.141500573870076,0.230334504671398,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.457743016642507,0,0,0,0.268952791484713,0,0.0748868460377752,0,0,0,0,0,0.0857766517692089,0,0,0,0,-0.116097923596533,-0.00842615155729033,0.013957104866915,0,0,0,0,0,0
X600276.SH,0,0,0.0291171908466154,0.0266843364743836,0.0167015611197484,-0.0141471837381673,0,0.0776904708601794,0,0,0,0,0,0,0,0,0,-0.136113272507962,0,0,0,0,0.0254476104332991,0,0,0,0,0,0,0,0.030780360412976,0,0,0,0,0,0,0,0,0,0,0,-0.0992494314337629,-0.0536522795998172,-0.0692572748578827,0,-0.119578081980078,0.0149070764867685,0,0.0254129127230808,-0.0169337275704205,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0553798870728328,0,0,0,0.517410750506269,0,-0.0250605526888859,0.27713254085343,0,0.176946092359809,0,0,0.0917575295723402,0,0,0,0,0,0,0.0197872858410586,0,0,0.23378723041601,0,-0.0744624394215925,0,0,0,0,0,0,0,0,0,0,0.0838359608307916,0,0,-0.339844201576561,0,0,0.130789899463294,0,0.644502575685865,0,0,0.0276184975112349,0,0,0,0,0,0
X600690.SH,0,0.520726590561242,0,0,0,0,0,0.0647952202474213,0,0,0,0,0.044226814820011,0.0469100044244608,0,0,0,0,0,0,0,0.00091509288514802,0,0,0,0,0,0,0.0288500606363336,0,0,0,0,0,0,0,0,0,0,-0.00266421445667602,0,0,0.145279664235708,0,0,0,-0.109728653910651,0,0,0.0104011155654849,-0.00460918568094518,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.102469125527403,0,-0.0696488919686345,-0.0469846627113226,0,0,0,0,0.15175078332754,-0.0297631895927007,2.16840434497101e-19,0,0,0,0,0,-0.111967855195668,0,0,0.131331339292948,-0.0178856230321856,0,0,0,0,0,0,0,0,0,0,0,0.0136861556988933,0,0,0.0453996207904283,0,0.0704090147138546,0.149675040075095,0,0,-0.0129962189021343,0,0,0.0144480780433261,-0.0362576887901444,0,0,0,0,0,0
