,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600487.SH,X002236.SZ,X000596.SZ,X600809.SH,X000100.SZ,X000661.SZ,X002179.SZ,X600867.SH,X002456.SZ,X000625.SZ,X300142.SZ,X002007.SZ,X000977.SZ,X600066.SH,X600498.SH,X600566.SH,X000157.SZ,X002294.SZ,X300136.SZ,X002241.SZ,X002180.SZ,X300146.SZ,X600522.SH,X600177.SH,X600089.SH,X600372.SH,X000869.SZ,X000050.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.405368102177281,0.0459499179765308,0,0,0,0,0.00893834749901898,0,0,0.0229562220173565,0.023740341914987,0,0.0218660882785444,0,0.0560214068090975,0,0.0554988984347345,0,0,0,0,0,0,0.0243078670651053,0,0.0351173763802088,0,0,0,0,0,0.0499729436453526,0,0,0,0,0,0,0,0.000233429107222006,0,0,0,0,0,0,0,0,0.00101486205105454,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0395020791194443,0,0,0,0,0,0,0,0.224575409003575,0.227930774918532,0.0301396747594864,0.223035083463741,0.0654492303457586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297277962643193,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,8.53025673369553e-05,-0.0271280591131293,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.12601180273144,0.0763806676018644,0.0588401809964025,0,0.0429806092975905,0,0,0,0,0,0,0,0.0701851206837584,0,0,0,0,0.40888850404365,0.00348356400334747,0,0,0,0,0,0,0,0,0,0.181676166079021,0,0,0,0,0,0,0,0,-0.0612284422203677,0,0,0,-0.134437623392762,0,0,0,0,0.00545860690458166,0.0224536226704551,0,0,0,0,0,0
X000858.SZ,0.416979298345337,0.107705014743835,0,0,0,0,0.157591508431987,0,0.12548724583164,0,8.67361737988404e-19,0,0.0703309163307372,0,0,0,0,0,0.00718443723607175,0,0,0,0,0.0744113469456783,0,0,0,0,0,0,0,0.0916132984323462,-0.00816094968779065,0,0,0,-0.0918627107808941,0,0.170495430441422,0,0,0,0,0,0,0,0,0,0,0,0,0.00353809238500393,0.000338695228109356,0,0,0,0,0,0
X000651.SZ,0.150661722441139,0,0,0,0,0,0,0,0,0,0,0,0.167594072979377,0,0,0,0,0,0,0.0323638807769244,0.310138758430349,0,0,0.0388077420762849,0,0,0,0,0.0572021884529271,0,0,0,0,0,0.0512560181707394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745215264282705,0.013349930208049,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313332565122469,0,0,0,0,0.111332413723551,0.0376532776408847,0,0,0.00751429085576861,0,0,0,0,0,0.0568456731065488,0,0,-0.0146814538055551,0.0566620894088317,0,0.334055944370768,0,0,0,0.215993588254435,0,0,0,0,0,0,0,0,0.0300889575048157,0.0325084578610653,0,0,0,0,0,0
X002304.SZ,0,0,0,0.360407449661174,0,0,0,0,0,0.133213496090679,0,0,0.438531205686926,0,-0.123127214458701,0,0,0.0284292625149052,0,0,0,0,0,0,0.336032218396067,0,0,0.0776357091406634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150766505734003,0,0,0,0,-0.152895370735121,0,0,0,0,0,0.00380412230733332,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144966987297236,0,0,0,0.150081937392128,0.034106515507288,-0.00716012780471656,0,0.344662569557652,0.045842233211837,0,0,0,0,0,0,0.0321847177354692,0,0.133973319494619,0,0,0,0,0,0,0,0.0429099400920375,0,0,0.218372156770928,0,0,0,0,0.00131184911254414,0.0226322661480773,0,0,0,0,0,0
X600690.SH,0,0,0,0.235683013176194,0.237796784945978,0,0,0.132287214810509,0,0,0,0,0,0,0,0.0571638424490903,0,-0.0504290040092648,0,0,0,0,0,0,0,0,0,0,0.140242358064139,0.189268883750057,0,0.0445373879511375,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0474718362697209,0,0,0,0,0,0,0,0,0.00513897638450361,-0.0289449970820636,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,-0.0161574628184299,0,0,0,0,0,0,0,0.170241629397968,0,0.259724977763835,0,-0.15961546459052,0,0,0,0,0,0,0,0,0,0,0,0.127238084290159,0,0,0,0,0,0.0544087701074124,0,0,0,0,0,0.266029036701086,-0.0323807961661911,0.0759590016419891,0,0,0.0192950008460296,0,0.217128333524024,0,0,0.044836256357922,-0.00930189155671491,0,0,0,0,0,0
