,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600741.SH,X600066.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X002049.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000559.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X002294.SZ,X601877.SH,X002007.SZ,X600177.SH,X300003.SZ,X002456.SZ,X002180.SZ,X002074.SZ,X000050.SZ,X002085.SZ,X600498.SH,X002008.SZ,X600582.SH,X002129.SZ,X000869.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0923725687351117,0,0,0,0,0,0,0.0145576195411339,0,0.506855493627182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671087986850829,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0289919953932017,0,0,0,0,0,0,0,0.0121981158551444,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.205614083823636,0,0,0,0,0,0,0,0,0.053762920802801,0.0559295413468829,0,0.0797781709364217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.103875554477294,0,0,0,0.0679911769378199,0,0,0,0,0,0,0,0,0.0075173182904958,0,0,0,-0.0129173214398486,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0174827778782003,0,0.208986518743955,0.195321594384962,0,0,0.164674726749777,-0.0330391093973111,-0.0464455437479661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379507542124173,0,0,0.0237638980432024,0.340204167274198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831964401483978,0.02470976802151,0.109684988744575,0,0,0,0,0
X002415.SZ,0,0.153707546109039,0,0,0,0,0,0,0,0,0,0,0.310010175713558,0,0,0,0,0,-0.0327711863150929,0,0,0,0,0,0,0,0,0,0.109020679445221,0,0,0.031837070876793,0,0,0,0,0,0.116146210173995,0,0,0,0,0,0,0,0,0.185641944289466,0.0770289401183451,0,0,0,0,-0.0296536017115392,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.17080382401003,0,0,0,0,0,0,0,0,0,0,0,0.0145627660741568,0,0,0,0.0706217247992687,0.0604883321294738,0,0,0,0,0.127013243585921,0,0,0,0,0.180545761597927,0,0.0566877637943597,0,0.0179346236541856,0,0.00334863280012853,0,0,0,0.109057281434315,0,0.0388342540703211,0,0,-0.0276529208188825,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.228931449112064,0,0,0,0,0,0.039448010347213,0,0,0,0,0,0,-0.0152251391959313,0,0,0,0,0,0.00229031777941337,-0.0576899292009457,0,0,0,0,0.0397251357389049,0,0,0,0,0,0,0.0204724309093189,0,0.138171511644935,0,0,0,0.28116718384337,0,0,0,-0.0143393890057185,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0474450297005911,0,0,0,0.0697099791042742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462936879247363,0,0.0955757563950614,0,0.0268144744579539,0,0,0.00862853887053851,0,0,0,0,0,0.00400150337925472,0,0,0,0,0,-0.042203866332006,0,0,0,0,0,0
X600276.SH,0,0,0.0674787792488873,0,0,0,0,0,0,0,0,0.0664303599371587,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383731511058677,0,0,0,0.04928767109086,0,0.0271982995174205,-1.73472347597681e-18,0,0.00709106033118688,0,0.0555811459510951,0.04117110732142,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0448528235569531,0,0,0,0,0,0,0,0,0,0.295822323300122,0,0,0,0,0,0,0.0238721807167037,0,0,0,0,0,0.0758008614773789,0,0,0,0,0,0,0,0.0656675409858304,0.140360143758849,0.12443938313123,0,0.0163604497791551,0,0,0.0300336026661355,0.0551301609865332,0,0,0,0,0,0,0,-0.0539482779895848,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500108024098699,0.0708775941166845,0,0,0,0,0,0,0,0,0,0,0.203655335651981,0,0,0,0,0,0.0394538919748663,0,0.0337175564182163,0,0.0771693949698284,0,0,0.0689053753782695,0,0.144081417559114,0,0,0,0.0676784020450116,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107073977738869,0,0,0.020742275877267,0.0455743926381716,0.280153298029645,0,0,0,0,0,0,0,0,0,-0.0105145975553688,0,0,0,0,-0.181288767699573,-0.600306825448037,0,0,0,0.124377766918595,0,0,0,0,0,0,0,0,0,0,0,-0.139067979919276,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209835247005754,0,0,0.0136139311083041,0,0.0959739530993751,0,0,0,0,0,0.168105676921252,0,0,0,0,0,0,0,0.0155632168426931,0,0.0442593264766139,0,-4.33680868994202e-19,0,0.0579195986143355,0.079875599681888,0.108810520555747,0.0572554199027122,0.0590925836499456,0.0709132309443359,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.155225011593358,0,0,0,0,0,0,0,0,0.0579571117234223,0.0175420525701122,0,0,0,0,0,0,0,0,0,0,0,0,0.10742048832008,0,0.0352214367425793,0,0,0,0.127708722658798,0,0,0.0145730260046062,0,0,0,0,0.152743578302872,0,0,0,0,-0.0384237055281251,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.246107103220815,0,0,0,0,0,0,0,0,0,0,0,0.0872336553174539,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0615498164891326,0,0,0,0,0.122498504980576,0.218235805662238,0,0.113092004102596,0,0,0,-0.029852569267132,0.0194649553150665,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20156510946432,0,0,0,0,0,0.183953299088193,0,0.153617667797703,0,0,0.0857287584825074,0,0,0,0,0,0,0,0,0.294306226430952,0,0.0645179876109377,0.307889454491506,-0.266638948594087,-0.215658379408355,0,0,0,0,0,-0.345769257199046,0,-0.104884637599614,0,0,0,0,0,0
X600741.SH,0,0,0,0.315278759111402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184027379038458,0,0.14376484918484,0,6.93889390390723e-18,0,0,0.123790222886811,0,0,0,0,0,0.0561185775447227,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.207599220485128,0,0.159597833073648,0,0,-2.77555756156289e-17,-0.00560169548393382,0,0,0,0,0,0,-0.029414217314936,0,0,0.119489110398044,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.083357946348545,0.0393999991734643,0,0,0,0,0.141456267619217,0.13760821104374,0,-0.005119564891476,0,0,-0.00999917301624711,0,0,0,0
X002506.SZ,0,-0.0812642873321901,0,0,0.124722341212248,0,0,0,0,0,0,0,0,0,0.126340664607307,0,0,0,0,0.0314038838533193,0,0,0,0,0,0,0,0,0,0,0.0232619599638682,0,0.121085323067,0,0,0,0,0.128747573020798,0.153183029683919,0,0,0,0.0484745800082628,0,0.196918316539336,0,0,0,0,0.03664096132839,0,0,0,0,0,0,0
X600031.SH,0,0,0.0820783891429435,0,0,0,0,0,0,0,0.00760533108669333,0,0,0,0,0,0,0,0,0.0702946434843314,0,0,0,0,0.213746969959697,0,0,0,0,0.128252639690154,0.33879865489658,0,0,0,0,0.0945158833695254,0,0,0.0117652890741027,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0153587382407424,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.10633528532003,0,0,0.0410705084760827,0,0,0,0,0,0.141925110632172,0,0.103721199353994,0,0,0,0,0,0,0,0.0209133529595032,0,0.0890452069214263,0,0.262966687588966,0.0188965368254344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0502098230587178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137017933151882,0,0.135879427167804,0,0,0.0469454832060498,0.151455331096547,0,0.0148549773177229,0.32288663885473,0,0,0.0914513950445768,0,0,0,-0.0567929714035223,-0.0146073771226583,0,0.304397198025741,0,0,0,0
X002049.SZ,0,0,0,0,0.0854800489378182,0,0,0,0.15772335385086,0,0,0,0,0.0205169843952488,0,0,0,0.00517448713002726,0,0,-0.0206540861647018,0,0,0,0,0,0,0,0,0.103490082550672,0,0,0,-0.246131908739167,0,-0.374997030625566,0,0,0,0.104638956180005,-8.67361737988404e-19,-0.0189284468080017,0,0,0,0.315032225486819,0,0,0,-0.0979096732527583,0.176882241341147,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139940920954873,0.0953543332874276,0,0,0,-0.00380283697311357,0,0,0.169217852539505,0.0459320201491715,0,0,0,0.191873902157962,0,0,0.0151349589247132,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167924878197792,0,0,0.0874674860549968,0,0.55163270493814,0.0231776867555244,0,0,0,0,0.115035578442287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776660277635965,0.00594061867342185,0,0,0,0,0.0645838806155429,0,0.0319789026484409,0.0211284090476019,0,0,0,0,0,0
X000157.SZ,0,0,0.0327436329296497,0,0,0,0,0,0,0,0,0,0,0,-0.0527810066855887,0,0.193479926315114,0,0.390129823777573,0,0,0,-0.018712351279404,0,0,0,0,0,0,0,0,0,0,0,0.149573824775874,0,0,0,0,0,0,0,0,0,0,0.168800182160041,0.0941093090224163,0,0,0,-0.0166150801869002,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20117424142561,0,0,0.110224805628563,0,0,0,0,0,0,0,0,0,0,0.0228446316136133,0,0,0,0,0.0871884262085736,0,0.113305878194347,0,0.0052664893388605,0.0601737761061422,0,0.12422030519731,0,0,0,0,0,0,0.156619875718258,0,0,0.0450694121635169,0,0,0,0,0,0
