,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X601877.SH,X600584.SH,X300142.SZ,X002179.SZ,X600183.SH,X002049.SZ,X002236.SZ,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300136.SZ,X002185.SZ,X002008.SZ,X000977.SZ,X002456.SZ,X300146.SZ,X600118.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.231512475305274,0,-0.128650563449724,0,0.0893172871311002,0,0,0,0,0.282811121138212,0,0,0,0,0,0,0,0.00534745751247763,0,0,0,0,0.0295755826086294,0,0,0,0,-0.121236124999887,0,0,0.116803023741861,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0278780300636748,-4.33680868994202e-19,0,0,0,0.0211367204439855,0,0
X000858.SZ,0,0,0,0,0,0,0.140510448421784,0.0600644682812471,0,0.00314726598407514,0.38850453554379,0,0,0,0,0,0,0,0,-0.0605677828149745,0,0,0,0.0514561146489744,0.0163158006970636,0,0,0,0,0,0,-0.00967518834061711,0,0.019736486245894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252071136988613,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0172048735756005,0.0309476902311555,0,0,0,0.126616284488277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664872326791558,-0.0366685800141135,0,0,0,0,0.163444137592118,0,0,0,0.140990449446793,0,0,0,0,0,0.0608525593043959,0,0,0,0,0,0,0,-0.0702493871974877,0,-0.019419630200708,-0.00237006119148883,0,0,0,0.00017342420412024,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.146170945497123,0,0.0254914600104066,0,0,0,0,0,0,0,0,0,0,0.0723418861096818,0,0,0.0544212876340999,-0.021508170719115,0,0,0,0,0,0,0,0.200602987788663,0,0,0.0603934642884542,0,0,0,0,0,0,0,0,0,0.0297533705736847,0,0,-3.46944695195361e-18,-0.00443087403743348,0,0,0,-0.00458493703299229,0,0
X000651.SZ,0,0,0,0,0,0,-0.01680955278585,0.0837373987181344,0,0,0,0,0.203524852987871,0,-0.0333515703792002,0.0269112023117755,0,0,0,0,0,0.00380662570177083,0,0,0,0,0,0,0,0,0,0.114610106600802,0.23317029185957,0,0,0,0,0,0,0,0,-0.0156904998107532,0,0,0,0,0,0,0.0131789947570571,0,0,0.0196411516358071,-0.0289186322544847,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.084410744220022,0,0,0,0,0,0,0.113505817367993,0,0,-0.0391560313801401,0,0.580016066614777,0.040127650051332,0.071017406520953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361333418429753,0,0.00733117225139486,0,0.0108181771995419,0,0,0,0,0,0.00811190615477104,0,0,0,0,0.0100717263551346,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.218787677831367,0,0,0,0,0,0,0,0,0,-0.102059000608472,0,0,0.219000569946893,0,0,0,0,0,0,0,0,0,0,0.0166723200114899,0,0.0331272268695789,0,0,0,0.248364175104592,0,0,0,0,0,0,0,0,0,0,0,0,0.00233838174380857,0,0,0,0,-0.0282158212929282,0,0
X600104.SH,0,0,0,0,0.0194954939018515,0,0,0,0,0,-0.144671492358699,0,0,0,0,0,0,0.162571776243552,0.122421387433005,0.0306886602286877,0,0,0,0,0.197101064801823,0.0313064243769102,0.0623379073739088,0,0,0,0,0.125535033902169,0,0,0.0167760542018326,0,0,0,0,0,0,0,0,0.045269755957008,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355202301740264,0,0
X000568.SZ,0,0.0437433296808768,0,0,0,0,0.289528117666864,0,0,0,0.339627780802421,-0.0380340125616102,0,0,-0.0818887252339709,0,0,0,-0.0660671864454906,0,0.141785069796457,0,0.0395390989995349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193270740559036,0,0,0.0590092892641254,0,0,0,0,0.335346277062008,0,0,0,0,0,0.0355473353744172,0,0,0,0.0133272664059387,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232833170935136,0,0,0.271881607798702,0.000300732215581043,0,0,0.0650101528116296,0,0,0,0,0,0.249552038211356,0.189985341629828,0,0,0,0,0,0,0,0,0,0.102609466451353,0,-0.11359614553385,0,0,0,0,0,0,-0.180733984180557,0,0,0,0.031256350592789,0,0,0,0,0.00678336801997233,0,0
X600809.SH,0,0.190279010426403,0,0.0467316295462059,0,0,0.224681335124576,0,0.325564227293126,0,0,0,0.170118451887876,0,-0.0563465287910556,0,0,0,-0.0246034985780585,0,-0.167226759658959,0,0,0,0,0,0,0,0,0,0,0.0595210407995115,0,-0.0856345702623149,0,0,-0.059640087182763,0,0.104198235564639,0,-0.152752948997938,0,0,0,0,0,0,0,0,0,0,0,0.0528340982433368,0,0,0,0.0129060865065853,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0697037027937911,0,0,0,0,0,0.0447893737524283,0,0.0271878179921137,0,0,0,0,0.124885948393001,0,0,0.402985882338428,0,0,0.0396314270953216,0,0,0,0,0,0,0,0,0.141501535986949,0,0,0,0,0,0.0416416622447663,0,0,0,0.0528859926573203,0,0.200552019098644,0,0,0,-0.000579077551385502,0,0,0,0,-0.00248600377420508,0,0
X600690.SH,0,0,0,0,0.122173613854094,0,-0.0961649425137434,0.0435907359332831,0,0,0.0685466603509107,0,0,0,0,0.045461614943463,0,0,0,0,0,0,0.0186382184916625,0,0.00914112754576968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439957549816955,0,0,0.0246615795305995,0,0,0,-0.0169564505356869,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.113990296644786,0,0,0,0,0,0,0,-0.0130467948675708,5.42101086242752e-20,0,0,0,0,0,0.0264776380255013,0,0,0,0,0,0,0.090280972850842,0,0,0.0775120650429131,0,0,0,0,0,0,0.160471339185413,0.143095713602796,0.0242164494345759,0,0.00909666305086993,0.200313114978626,0,0,0,0.0980817623037133,0,0,0,0,0.0594053492705934,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0428160759141336,0,0.201655672853134,0,0,0,0,0,0,0,0,0.0075227730551091,-0.523872481540788,0,-0.0329361969872897,0,0,0,0,0.324572166285588,0,0,-0.190927982185188,0,0.585828556408345,0,0,0,0,0.124918656158133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700947873163491,0,0,0,0,0.0164566215173084,0,0
X300124.SZ,0,0,0,0,0,0.151445947745898,-0.106955329376084,0,0,0,0,0,0.138879377047091,0,0,0,0,0,0.0126255459657653,0,0,0,0,0.0313480520367436,0,0,0,0,0.0580033056354905,0,0.141479296627498,0,0.138287024111512,0,0,0,0,0.228409916846344,0.0777919697515695,0,0,0,0.0363676774058657,0,0,0,0,0,0.0701015865222404,0,0,0,0.0278429861432091,0,0,0,-0.0123283083392987,0,0
X003816.SZ,0,0,0,0,0,0,0.0393604429763782,0,0,0,0,0.0861271095614635,0,0,0,-0.0232457916636661,0,0,0.001303530502749,0,0.0025049656265716,0.00463908164936901,0,0,-0.0687097936228701,-0.0652413007697984,0,0.0298983799427911,0,0,0,0,0,-0.0474060893105643,0,0,0.00617374387621829,0,-0.0437233766937162,0,0.0962370862596143,0,0,0,0,0,0,0.136440090734592,0,0,0,0,0,0,0,0,0.00334749382244384,0,0
X000338.SZ,0,0.040276813223988,0,0.0771193605085991,0,0,0,0.119937503511982,0,0,0.119625798426928,0,0,0,0,0,0,0,0,0.107355377921182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065930813632105,0,0,0.204598645415986,0.0972593787208755,0,0,0,0,0.153328182630503,0,0,0,0,0,0,0,0.019911620364394,0,0,0,0,0.0142022665873459,0,0
X000625.SZ,0,0,0,-0.553919422450601,0,0.165643436472823,-0.034817874245176,0,0,0,0,0,0,0,0,0.0334727532481938,0,0,0,0,0,0,0,0,0,0,0,0.324857476574342,0.259502800533412,0,0.134348513392121,0.332414276316481,0,0,0,0,0,0.398500761934298,0,0,0,0,-0.0817766363159735,0,-0.701419712786772,0,0,0,0.0651450308828095,0,0,-0.120748359163861,0.168780318480952,0,0,0,-0.0970220169047598,0,0
X600703.SH,0,0,0,0,0,0,0.1369547108741,0,0.0806621412923198,0,0,0,0,0,0,0,0,0.144051388396714,-0.0274403304982333,0,0,0.0891813039613262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379344169713287,0,0,0,0,0,0,0,0,0,0.0126859214743769,0,0
X002241.SZ,0,0,0,0,0,0.7730710727762,0,0,0.199172838696832,0,0,0,0,0,-0.146157678537456,0,0,0,0,0,0,0,0.0462864658339612,0,0,0.034065643832604,0,0,0,0,-0.174143972981008,-0.0814839579571728,0,0,0.0365167077418826,0,0,0.313712913283345,0,0,0,0,0,0,0,0,0.124078804561461,-0.0746663227619144,0,0,0,-0.0554775708264388,0.0495272819868547,0,0,0,-0.0277017505137724,0,0
X300014.SZ,0,0,0,0,0,0.210623891439901,0.369278957727674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393821421354596,0,0,0.156364078962334,0,0,0,0,0,0.0753243881590187,0,0,0,0.0751166868033104,0,0.152101906281968,0,0,0,0,0,0,0,0,0,0,-0.329863046222772,0,0,-0.0242981999464013,0,0,0,-0.036861619051215,0,0
X000596.SZ,0,0,0,0,0,0.265848278956717,0,0,0.0456425093934589,0,0.479687163661669,0,0,0,0,0,0,0,-0.0169418431286131,0,0,0,0,-0.0923956109449606,0,0,-0.0991637275192054,0,0,0.14183144198585,0,0,-0.00377985548556229,0,0,0,0,0,0,0,0,0,0,0,0,0.228532662538634,0,0,0,0,0,0.0282982784562141,-1.73472347597681e-18,0,0,0,0.0169974941195723,0,0
X000100.SZ,0,0,0,0,0,0,-0.0134803176277431,0,0,0,0.0357501943704998,0.899139064082931,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.131524346306675,0,6.93889390390723e-18,0,0,0,0.0608824398131212,0,0,0,0,0,0.0873611752253512,0,0,0,0,0,0.0521686673963941,0,0.0554222328207184,0,0,0,4.33680868994202e-19,0,0,-0.0427776472870912,0.0348441246363347,0,0,0,-0.0350428689936666,0,0
X600741.SH,0,0,0,0,0,0,0,0.0514795138790781,0,0.118092530469032,0,0,0.054520220486463,0,0.0104884721138512,0,0,0,0,0,0,0,0,0.0489737414579118,0,0,0,0,0,0,0,0.0784693085648064,0,0,0,0,0,0,0,0,0.0220604203722746,0,0,0.0117986067354468,0,0,0.00953572867993043,0,0.0108879726064606,0.0513890605277725,0,0,0.0271269296027106,0,0,0,0.00415148443690432,0,0
