,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X600183.SH,X002236.SZ,X601877.SH,X300003.SZ,X600703.SH,X002241.SZ,X000157.SZ,X002463.SZ,X000100.SZ,X002007.SZ,X002179.SZ,X600271.SH,X000625.SZ,X300142.SZ,X300014.SZ,X300124.SZ,X600867.SH,X002008.SZ,X000066.SZ,X002049.SZ,X300136.SZ,X600066.SH,X000977.SZ,X600498.SH,X002506.SZ,X002129.SZ,X600177.SH,X300146.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.302793524806699,0,0,0.0722833362429434,0,0,0,0,0,0.208415652467523,0,0,0,0,-0.171507627209616,0.038652186480147,0,0,-0.0713168874041526,0,0,0,0.0328965157228376,0,0,-0.0109248125716248,0,0.00406375022379386,0,0,0,0,0,0,0.0652257372173138,0.0374887897123536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252679426533654,0.0348136433316378,0,0,0,4.33680868994202e-19,0,0
X000858.SZ,0,0,0,0,0,0,0,0.239379973940893,0.0872232542839297,0.271088003554663,0.0321176315021946,0,0,0,0,-0.0167616642765968,0.272280228159694,0,0,-0.0085312455292864,0,0,0,0,-0.000886398716836405,0,-0.102686808864986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744476168002977,0,0,0.0841943195221298,0,0,0,-0.00788159695415371,0.000363174928170185,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0593429586191536,0,0.103804347497752,0.188765833933472,0,0,0,0,0.0807062979194993,0,0.17087819474169,0,-0.00103619717920204,0,0.043630386056306,0,0,-0.0149599399714186,0,-0.0124897676553067,0,0,0,0,0,0,0,0,0.105705019530542,0,-0.079028141519821,0,0,0,0,0,0,0,0,0,-0.0511172167719768,0,0,0.157611889192242,-0.0389124171143555,0.0411696338966152,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0511303573429567,0,0,0,0,0,0,0,0.169963780131956,0.165878526345507,0,0.0556174410368882,-0.0331111820935225,0,0,0,0,0,0,0,0,0.148487255701506,0,-0.0608838251041231,0,0,0,0,0.112438221908569,0,0.124854216115354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257944564397747,-0.0442693188282202,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.193149283934769,0,0,0,0,0,0,0.0919130863112411,0,0,0.242429421814686,0,0,0,0.193628955337806,0,0.0128593340905724,0,0,0,0,0,0,0,0,-0.0116932296862302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112771796466801,0,0,0,-0.0125329095747132,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559142152987018,0.24718844191521,0,0,0,-0.060853409150297,0,0.115982792935911,0,0,0,0.0477879571648882,0,0,0,0,0,0,0,0,0,-0.00872224455178019,-1.0842021724855e-19,0,0,0,0.0212128460488831,0.00942728478617811,0,0,0,0,0,0,0,0,0,-0.0115565415019449,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408239022225115,0,0,0,0,0,0,0,0,0,0,0,-0.026258185470004,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.0362037542189919,-0.0277805027493536,0,-0.0361362261298425,-0.0423549925346908,0,0,0,0.390480327992012,0,0
X002304.SZ,0,0.0576314312829924,0,0,0,0,0.0837767710006206,0,0,0.285780771336013,0,0,0,0,0,0.127005641129818,0,0,0.104743402530884,0,0,0,0,0,0.0619011771262858,0,0,0,0,0,0,0.0089598553008366,0,0,0,0.0462040380434242,0,-0.0154602426506933,0,0,0,-0.0352663981529911,0,0,-0.102282610466978,0,0,0,0,0,0.166063861612149,-0.0270795245827386,0.0562198165940643,0,0,0,0,0,0
X000063.SZ,0,0.102305063403078,0,0,0.373525177247637,0,0,0,0,0,0.159673704422247,0,0,0,0,0,0,0,0,0,0.0186095174131578,0,0,0,0,0,0.0642094388822573,0,0,-0.0442991025348198,0,0,0,0,0,0,-0.117638173043013,0.081396689444763,0,0,0,0,0,0,0,0,0.31808707978214,0,0,0.35773474117889,0,0.0266218998953776,0.0329646060985983,0,0,0,0,0,0
X000568.SZ,0,0.614002884523491,0,0,0,0,0,0.0934968546499962,0,0,0,0,0,0,0,0.0714745652400125,0,0,0.134408513120489,0,0,0,0,-0.0611600590078392,-0.0725973184892603,0,0,0,0,0,0,-0.00446858477884532,0,0,0,0,0.10170201623033,0,0,-0.0963040839715971,0,0,0,0,0,0,0,0,0,0,0,-0.0252160969739978,0.0255108113449601,0,0,0,0.0270707248913798,0,0
