,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002008.SZ,X600487.SH,X601877.SH,X002456.SZ,X002241.SZ,X000100.SZ,X600066.SH,X600809.SH,X300136.SZ,X002508.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X600522.SH,X600867.SH,X600271.SH,X600089.SH,X000157.SZ,X000981.SZ,X002085.SZ,X000596.SZ,X600177.SH,X600699.SH,X600498.SH,X600566.SH,X300142.SZ,X000661.SZ,X002179.SZ,X600118.SH,X002129.SZ,X000050.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0.189961541130879,0.229062928394505,0,0,0,0,0,0,0,0,0,0,0.180258670912948,0,0,0,0.0429243937665794,0,0,0,0,0,0.117672657191749,0,0,0,0,0,0,0,0,0,0,0,0.11344619825703,0,0,0.178606985522459,0,0,0.164615006841343,0,0,0.097184893089718,0,0.228538260882084,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.366620458969574,0,0,-0.0101504660486269,0,0,0,0,0,0,0,0,0,0.203162712676471,0,0.0503326808601585,0,-0.0137428164753012,0,0,0,0,0,0.0126937564684356,0,0,0,0,0,0,0,0,0,0,0,0.131423536576615,0,0,0,0,8.67361737988404e-19,0,0,0,1.73472347597681e-18,0,0,0,0.00746039059743649,-0.00517079408618587,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.213403642502958,0,0.0461339471762221,0,0,-0.00414898357841862,-0.251226699536811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136479702244898,0,0,0,0,0,0,0.212484823466471,0,0,0,0,0.2265748527818,0,0.0552315930076206,0,-0.134889175722637,-0.217879489319663,0,0.0449444980434287,0,0.0216724256823615,-0.0400388114887826,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0327002790137342,0,0,0.0252903400159854,0,0,0,0,0.063557620801521,0,0.190522437683628,0,0,0.253365937327271,0,0,0,0,0.22850094394814,0,0,0,0,0,0,0,0,0,0,0,0.0677143395375529,0,0,0,-0.068634005115266,0,0.0965947904922001,0,0,0,0,0,0,0.00373806514555709,0.0317694116512029,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0871965382179197,0,0,0,0,0,0,0,0.0917865831629971,0,0,0,0.283600402486093,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283513765700878,0,0,-0.0166326788636871,0,0,0,0.300009990907848,0,0,-0.0017765165310395,0.0219633055734323,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164667826382491,0,0,0,0,0.0358740765068746,-0.234474059206611,0,0.06950890013732,0,0,0,0,0,0.126501086145003,0,0,-0.0999957013407739,0,0,0,0,0,0,0,0,0,0.423188865081135,0,-0.0437286338142918,0,0,0,0.124175922844925,0.0714661494437681,0,0,-0.0108249448395186,0.0384115169441198,0,0,0,0,0,0
X002236.SZ,-0.191516220802514,0,0.506068848210793,0,0,0,0,0.0656603900042038,0,0.108307814837201,0.173769913732243,0,0,0,0,0,0,0,0,0.102206789001422,0,0.141540780953907,-0.0210549202093903,0,0,0,0.128696754262875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307863976988363,0,-0.115656144050282,0,-0.00237431442144702,-0.00116864029475611,0,0,0,0,0,0
X000625.SZ,-0.126090428549832,0,0,-0.0913739634919154,0,0,0,0,-0.0354433334890656,0,0.0809275538112847,0,0,0,0,0,0,0,0.0940899649566157,0,0,-0.0789362378240116,0,0,0,0,0,0.0702801879206724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152187570000248,0.00184309241386686,0,0,0,0,0.0974592646645405,0,-0.0205002123591297,0.0339616538454955,0,0,0,0,0,0
X002008.SZ,-0.0192228061190015,0,0.123899787351147,0,0,0,0,0,0,0.26588549318142,0.0805606238867772,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0529194299951593,0,0,0.0613372579621288,0,0,0.177504211648132,0,0.183127356019304,0,0.265602784025803,1.73472347597681e-18,0,0.0420330286651054,0,0,0,0,0,0,0.114309942897872,0,0,0,0,0,0,-0.0533559376480633,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0.123828128147034,0,0,0,0,0,0.107242294204419,0,0,0,0,0,0,0,0,0,0,0,0.192980054703052,0,0,0,0.248572472343736,0,0,0,0.0897481235888452,0,0,0,0,0,0,0,0,0,0,0,0,0.220153981622366,0,0,0,0,0,0.0364833443665081,0.231711608294133,8.67361737988404e-19,0,0.00410423057035755,-4.33680868994202e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837540321561681,0.310319871627265,0,0,0,0,0.036343157173998,0,0,0,0,-0.0199091105542795,0,0.00908286274697022,0,0,0,0,0,0,0,0,0.391653034272612,0,0,0.404409232807546,0,0,0,0,0,0,0,0.0562213044936723,-0.0103896994339305,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.100703712554332,0,0.520793353778568,0,0,0,0,0,0,0,0,0,0,0,0,0.227579637278023,0,0,0.16461539627317,0,0,0,-0.340947916918924,0,0,0,0,0,0,0.0950172967779045,0,0,-0.0758906430870189,0.178221847104062,0,0,-0.150633314912868,0,0.158238389525537,0,-0.00795555947789429,0,-0.0207699886008349,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285250477697946,0,0,0,0,0,0,0.052936063886178,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.118125422016486,0,0,0,0,0,0,0,0,-0.0467538214970281,0,0,0,0.0683529382356267,0,0,0,0,0.0876160912615858,0,-0.00669470690955665,0.0506228253712005,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.21206571230923,0,0,0,0.0991665539862668,0,0,0,0,0,0,0,0.142258603198914,0.0290106919559149,0,0.0560274871013489,0,0,0,0,0,0,0,0,0,0.0461224970672219,0.180708961044108,0,0,0,0,0,0.0392721403584324,0,0,0.107794491179893,0,0.0408901200667761,0,0.048124475607134,0,0,0,0,0,-0.00661207606974778,0.0302805479988945,0,0,0,0,0,0
X600066.SH,0,0.18607101918597,0,0,0,0,-0.0979775071379078,0,0,0.0477803225152511,0,0,0,0,0.274399236719931,0,0,0,0.153914318388979,0,0,0,0,0,0,0,-0.165879695730824,0,0.406438165154347,-0.253645951931842,0,0.087705687241398,0,0,0,0,-0.0996195586182801,0,0,0,0,0,0,-0.0712714797055131,0,0,0,0,-0.259776385450162,0.0066957466242397,0,-0.00212445864559378,0.0383229149982887,0,0,0,0,0,0
X600809.SH,0,0,0,0.415259461729381,0,0,0,0,0,0,0.137428990878043,0,0,0,0,0,0,0,0,0,0.00302540009969096,0,0,0,0,0,0,0,0,0,0,-0.111085489324486,0,0,0,0,0,0,0.213813765800978,0,0.0524347020156861,0,0,-6.93889390390723e-18,0,0,0,0,0.0804430235981689,0,0,0.0158884763247626,-0.0207813001355233,0.158580473492731,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.0631718790262829,0,0.0545267238723533,0,0,0,0,0,0,0,0.011284928845257,0.0839370807863714,0,0.260850467960099,0,0,0,0,0,0,0,0,0.193327247897627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556460553460333,0,0.0493759410382204,-0.064960819449076,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.0523803828400844,0,0.198354048128615,0,0,0,0,-0.0849434382405003,0,0,0,-0.063563974334222,0,0,0,0,0,0,0,0.218325561634599,0,0,0.0879605228164129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616822127734462,0,0,0,0,0,0,-0.0372385754483906,0.0598339290739005,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.241619058097151,-0.141945735807131,0,0,0,0,0,0,0,0,0,0,0.185611729203537,0,0,0.192159221324202,0,0.180438813575999,0,0,-0.000154134276588089,0.116029162528416,0,0,0,0,0,0.375539119519525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193373477170201,0,-0.0325583549616076,0.0214400006643299,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0476881435754174,0,0,0.0159295625206007,0,0,0,0,0,0,0,-0.0218511921271993,0,0,0,0,0,0,0,0,0,-0.0455337645687538,0,0,0,0.0719021117979405,0,0,0,0.0112054014856663,0,0,0,0,0,0,0,0,0,0,0.130888412973702,0.127697513224841,0,0,0.137506685638496,0,-0.036825210025464,0,0.0184870471743177,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.143251705885134,0,0,0.0989477732756521,0,0.110931647882156,0,0.166219617603062,0.021273731243264,0,0,0,0,0,0.0470076090417062,0,0,0,0,0,0,0.169305032927586,0,0.0153669351230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220197797891527,0,0,0,0,0,0.00985487318336364,-0.0495444374621633,0,0,0,0,0,0
X600522.SH,0.283365000125831,0,0,0,0,0,0,0,0.0672965239419698,0,0,0,0,0,0,0,0,0,0.164288319491411,0.0465041524063965,0.182854806062455,0,0,0.0143865217506193,0,0,0.0384956676316977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819332918175705,0,0,0.187640101242687,0.0101762413686071,0,-0.00702957632840428,0.0402669670146715,0,0,0,0,0,0
X600867.SH,0,0.0725975432152234,0,0,0,0,0,0,0,0,0.0444201513354732,-0.0478049246342994,0,0,0,0,0,0,0.0220044955636681,0.173750901819822,0,0,0,0,0,0,0,0,0,0.0452076371073589,0,0.239951492963842,0,0,0,0,0,0,0,0,0,0,0,0,0.0974016765495931,0,0,0,0,0,0,-0.0180291012346072,0.0128590720445242,0,0,0,0,0,0
X600271.SH,-0.102340110513148,0,-0.138431117391263,0.12520457469268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140043441522453,0,0,0,0,0,0.0176760754779651,0,0,0,0,0.108694821534255,0,0,0,0,0,0,-0.0193255992331624,0,0.15469173774005,0.0710783356389471,0,0,0,0,0,0.249068507486538,0,0.0731355907463002,-0.0612738923300156,0.0251341295228947,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0180481676109109,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0578887163431831,0.160857700036019,0,0,0,0,0.0991440891640481,0.050438931960756,0.0541044839666627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613988152702182,0,0,0,0,0,0,0,0,0,0,0.00935657900239087,0,-0.00429983543951822,0,0,0,0,0,0,0
X000157.SZ,0,-0.152973105942381,0,0,0,0.0103981305813955,0,0,0,0,0,0,0,0,0.0237953240501112,0.172890681936743,0,0,0,0,0,0,0.0199898517277083,0,0,0,0,0,0,0,0,0.183512818914988,0,0,0,0,0,0,0,0,0,0,0,0,-0.130204713084797,0,0,0,0,0.0626925669915897,0,-0.00513412520294654,0.0272038831773997,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0.0564610796912103,0,0,0,-0.00475900007579332,0,0,0,0.000872491778901329,0,0,0,0,0,0.0121567768525205,0,0,0,0,0,0,-0.0698966454587356,0.140447917520418,0.0429988837353526,0,0,0,0,0,0,0,0,0,0,-0.0411623952670092,0,0,0,-0.0205379535054536,0,0,0,0.0126928639859564,0,0,-0.0189445474949334,0.01828332216024,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0780759736060933,0,-0.0404832914432325,-0.014500560098487,0,0,0,0,-0.055589930063074,-0.0318315034739175,0,0,0,0,0,0,0,0,0.126624249606041,0.10554300577891,0,0,0,0,-0.0483509973946152,0,-0.0440874971326795,0,0,0,0,-0.0426294170352878,0,0,0,0,0,0.00867119935027658,0,0.0148199695961685,-0.0342708080188995,0,0,0,0,0,0
X000596.SZ,0.266668729964126,0,0,0,0,0.19406704573088,0.0485306539956327,0,0,0.142765034975685,0,0,0,0.0534124330717559,0,0,0,0,0,0,0,0.0604031474960596,0,0,0,0.112618724398512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255534392310511,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740480377844752,0,0,0.0723512445281725,0,0,0,0,0,0,0,0,0,0,0,0,0.00724395584397269,-0.0757565588699746,0,0,0.0376442379941559,0,0,0,0,0,0,0,0.0324433420828078,0.0269064720826249,0,0.0360340988214541,0,0,0,0,0.0298273368811652,0.015294899538491,0,-0.00110892148564026,0.0123063905953632,0,0,0,0,0,0
X600699.SH,-0.0503457040081509,-0.0296440473483772,0,0,0,0,0,0,0,0,0,0,0,0,-0.147913229388929,0,0,0,0.0764033922394965,0,0.0885006491621697,0,0,0,0,0,0,0,0,0,0,-0.0456577427131828,0,0.0318949146712071,0,0,0,0,0,0,0,0.148912052135254,0,0.0733595240172848,-0.149068950161233,-0.0315376924549517,0,0,0.0189472318763372,-0.0353303935780329,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.147661628351573,0,0,0,0,0,0,0.458628339918758,0,0,0.0389738278814967,0,0.415336762685847,0,0,0,0,0,0,0,0,0,0,0,0,0.118148107401566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126784981709167,0,0,0,-0.00633133482727644,-0.0219918726951952,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.19308446883245,0,0,-0.0657422473462189,0,0,0,0,0,-0.12365035832767,0,0,0,0,-0.0299697368815114,0,0,-0.0659994262221249,0,0,0,0,0,-0.0416719056974082,0,0,0,0,0.030376452240672,0,0,0.116802159949437,0,0.0825149240251816,0,0,0,0,0,0,0,-0.040761393744778,0.0621118735269803,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.213796188530953,0,-0.220540009888862,0,0,0.145687512042335,0,0,0,0,0,0,0,0.152938746955662,0,0,0.334483883708843,0,0.528995877283651,0,0,-0.255881049524965,0,0,0,0.145801656692353,0,0,0,0,0,-0.0250902411028773,0,0,0,0,0,0,0,0,-0.0723241210088998,0,-0.107830811699569,0,0.0554867262047443,-0.150688559883722,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0969018600268326,0,0,0.136992464398223,0.0270625010779836,0.117831145471341,0,0,0,0,0,0,0,0,0,0.0827335280786961,0.116550071277114,0,0,0,0,0,0,0,0,0.190701951622862,0,0,0,0,0,0,0,-0.0522604551413256,0,0,0,0,-0.0381289253843519,0,-0.10332252674116,0,0,0,-0.0193492880048229,0,0.00784897169829007,0,0,0,0,0
X002179.SZ,0,0,0.0208279754150787,0,0,0,0,0,2.16840434497101e-19,0.237660223936457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171145191891224,0.0185152115251132,0.0698939844425778,0,0,0,0,0.176812169964826,0.129311734336022,0,0,0.0403894459861508,0,0,0,0,0,0.0461003905211995,-0.136479794083526,-0.0174024174684258,0,0,0,0,0,0.0540670257054475,0,-0.0241991325719503,-0.0173652165379994,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.0101749677940959,0,0,0,0,-0.0415819828242689,0,0,0,0,0,0,0,0,0,0,0.0426138990352672,0,0,0,0,0,0,0,0.172111462184724,-0.092594315437569,0.0828007416056561,0,0,0,0,0,0,0.0160811130151442,0.0171553182847387,0,0,0,0,0,0.0523962688911013,0.147698974129376,0.033541100380273,0,-0.020659107347861,0.0340725560421453,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0677637882981262,0,0,0,0,0.260093194082237,0,0,0,-0.540847278498611,-6.93889390390723e-18,0,0,0,0,0.17750320106832,0,0,0,0.0333324431069922,0,0,0.0567594598426939,0,0,0,0,0,0,0,0.101873682028706,0,-0.18586804363297,0,0,0,0,0,0.0999159424809839,0,0.0653743315898816,-0.0547284409345909,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.0720529737662109,0,0,0,0,0,0,0,0.31715765065681,0.0463126742280779,0,0,0,0.255791194177323,0.262095380830451,0,0,0.0626678207563916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627370070773286,0,0,0,-0.166729757557641,0.0140597994086291,0,0,0,0.158355318908859,0,0,0.0820737221930685,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.257851694716513,0,0.321117862128266,0,0,-0.145897071325536,0,0.00472872427015048,-0.689332903234527,0,0,0,0.0293198873913886,0.421406497955265,0,0.061651748541519,0,0,0,0,0,0,0,0,0,0.241446213800998,0,0.0297735885942309,0,0,0,0,0,0,0.29197890633828,0,0,0,0,0,0.0196967521946825,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.00620544301390281,-0.0533754162201207,0,0,-0.00246812329096816,0.0565146961755984,0,0,0,0,0,0,0,0,0,0,0,0.00962212703583309,0,0,0,0,-0.143070425013202,0,0,0.0348670385119762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0579927840997053,0,0,0,0,0,0,0.0122647377246162,-0.124544893873352,0,0,0,0.0946792052355831,0,0
Slope,0,0,0,0,0,0,0,0.187530848457963,0,0,0,0,0,0,0,0,-0.0569018466457471,0,0,0,-0.204570101390381,0,-0.222108139167314,0,0,0,0,0,0,0,-0.120917966113398,0,0,0.298940800754799,0,0,0,0,0,0,0,0,0,0.58947458501314,0,-0.17363025787214,0,0,0,0,0,0,0.20046444662658,0,0,0,9.21775918684637,0,0
TED,0,0,0,0,0.135556330542577,0,0,0,0,0,0,0,0,0,-0.252601826234855,0,0,0,-0.243382267561443,0,0,0,0,0,0,0,0,0,0,0,0,0.0270499232185462,0,-0.0350870060362806,0,0,0,0,0,0,0,0,0,-0.166239458253908,0,0,0,-0.12976892683029,0.391145540508473,0,0,0.216968112612063,0,0,0,0,0,0,0
RealEstate_excess,0.215321147587209,0,0,0,-0.030066319115291,0,0,0,0,0,0,0,0,0,0,0.034658645441017,0,0,0,0,0,1.73472347597681e-18,0,0,0,-1.73472347597681e-18,0,0,0,-0.0450166364978854,0,0,0,-0.143023373114931,0,0.12735540716998,0,0,0,0,0,0.10167269832182,-0.123242562954024,0,0,-0.0312168111204949,0,0,0,-0.0712426333805824,0,-0.00562678871147706,0,0,0,0,0,0,0
MKreturn,-0.0546129543324144,0,0,0,0,-0.00784824628138886,0.0815552144264577,0,0,0,0,0,0,0,0,-0.00750798322521726,0,0,-0.0694425244625676,0,0,0,0,0,0,0,0,0,0,0,0.141107173459799,-0.0266705709727173,0,0,0,0,0,0,0,0,0,-0.0531906851784827,0,-0.078906467569602,0,0,0,0,0,0.0358796916006423,0,0,0.0125541482476088,0,0,0,0.0396309907631472,0,0
MKvol,0.00279426940406632,0,0,0,0,0,-0.000435069488379829,0,0,0,0,0,0,-0.000568898035548109,0,0,0,0,0,0.000292543822310093,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0.0022258140403578,0,0,0,0,0,0,-0.000859938242936949,0,-0.0021823365555121,0.00412786170259793,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180396333651153,0,0.0387242926914034,-0.0458550612436886,0,0,0,0,0,0
CarbonVol_Guangdong,0.0226069935945511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010368404765232,0,0,0,0,0,0,0,0,0,0,0.0202518342497384,0,-0.0145430644422542,0,-0.00563645187708954,0,0,0,0,0,0,0,0,0.0296504773861816,-0.00351216865740154,0,0,0,0,0.0166306430664911,-0.000260799979721326,0,-0.0144484989270364,0.0331452256211543,0,0,0,0.0100932685125208,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276532101281274,0,0,0,-0.0118174257081181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00679453627941012,0,0.0046042023464813,0,-0.000323358879048699,0.0014044572784171,0,0,0.00229639838521604,-0.00805879442905413,-0.00062879416314704,0,0,0.0309171997958262,0,0
