,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000063.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X300014.SZ,X002371.SZ,X601877.SH,X300003.SZ,X600183.SH,X300124.SZ,X002007.SZ,X000157.SZ,X002456.SZ,X000625.SZ,X002008.SZ,X000977.SZ,X002129.SZ,X300142.SZ,X600271.SH,X300136.SZ,X600584.SH,X000066.SZ,X002180.SZ,X002463.SZ,X002179.SZ,X600066.SH,X600118.SH,X600177.SH,X002049.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,-0.0328127092069774,0,0,0,0,0,0,0,0,0.0376144114475995,0.0812377032695361,0,0,0,0,0.134912012634071,0,0.22316598225823,0,0,0,0,0,0.154131343204998,0,-0.0330780617713876,0,0,0,0,0,0,0,0.121790910288435,0,0,0,0,0,0,0,0,0,0,0,-0.121062807973034,0,0,-0.0288176378238267,-0.0500479515560819,0,0,0,-0.0553090115458486,0,0
X000858.SZ,0,0,0,0.0417183469142404,0,0,0,0,0,0,0,0,0,0.570944380934476,0,0,0,0,0,0,0,0,0,0,0,0,0.000193780533783296,0,0,0.00973265019348503,8.67361737988404e-19,0,0.0126052982866038,0.0595650435363634,0,0,0,0,0.0300985872944149,0,0.0604222761441657,0,0,0,0,0,0,0,0,0,0,0,-0.0109071052351057,0,0,0,0.00373344979238437,0,0
X600276.SH,0.126508107881118,0,0,0,0,0,0.0171559641909497,0,0,0,0,0,0.163762113628082,0,0,0.112933875277583,0,0,0.195971018605285,0,0,0,0,0,0,0,0,0,0,0.160009372439025,0,0,0.00885635470698361,0.00321555339203686,-0.112610913513443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272412420577365,-0.00493786301884423,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.125409942965792,0,0.283581584176457,0,0,0,0,0,0,0,0,0,0,0.070328677575898,0,0,0,-0.192025343195554,0,0,0,0,0,0,0,0.0679046269160253,0,0,0.0941430448341065,0,0,0.151160102502025,0,0,0,-0.0974093541873718,0,0,0,0,0,-0.0238233987891753,0.036308068614699,0,0,0,0,0,0
X002415.SZ,0,0,-0.0644588649971601,0,0,0,0.331830306190548,-0.146301050936636,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.189134735202898,0,0,0,0,0,0.191480164187562,0,0,0,0.255054876107329,0,0.0912441723031006,0.0229591516174548,0,0,0,-0.0953643882612444,0,0,0,0,0,0,0,0,0,0,0,0.00933491407771805,0.00290029083793215,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0685835168248531,0.142607632390124,0,0,0,0,0,0,0.127779418804316,0,0,0,0,0,0,0,0,0,0,0,0.22714627507171,0,0.103748955745892,0,0,0,-0.117371250416284,0,0,0,0,0,0,0,-0.083841363729424,0,0,-0.0223641278040298,-0.0738541675631307,0,0,-0.0123805811869079,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179051292234716,0,0,0,0,0.373472408414703,0,0,0,0,0,0,0,0.0202066923581834,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.13159091243368,0,0.0314350547581103,0,0.158507190628747,0,0,-0.0758291827161561,0,0,0,0,0,-0.054120056888908,0.0806385339191742,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0692559373913474,0,0,0,0,0,0,0,0,0,0,-0.0419058919903089,0,0,0,0,0,0,0,0.00747910960646817,0,0,0,0,0.0466642681659611,0,0.0446551583213925,0,0.00354135826760657,0,0.184679992291343,0,0,0,0,0,0,0,0,-0.0215186656398529,0.0531322016649056,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831785963534529,0.301953670631628,0,0,0,0,0,0,0,0,0.0783527511191697,0,-0.0530889571964297,-0.022619191048318,0.263086706039816,0,0,-0.0171263506496981,1.73472347597681e-18,0,0.049708894598614,0.179493123274751,0,0,0.18565217819826,0,0,0,0,0,0,0,0,0,0,0.163807533431699,0,0,0.00678449211577601,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475008192549915,0,0,0,0,0.19318585156718,0,0.0597119317300784,0.0306091655945383,0,0.0188862873021097,0,0,0.0239126869248678,0,0,0,0,0.0594236382987701,0,0,0,0,0,0.0791041126844531,0,0.0480158872971232,0,0,0,0,0,0,0.0611001730519654,0,0,-0.0227541065595954,0,0,0,0,0,0
