,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X000063.SZ,X600703.SH,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X600741.SH,X000157.SZ,X002129.SZ,X002007.SZ,X002049.SZ,X002179.SZ,X601877.SH,X002414.SZ,X600584.SH,X000799.SZ,X002236.SZ,X600183.SH,X000066.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X002008.SZ,X002074.SZ,X600779.SH,X000547.SZ,X000977.SZ,X600118.SH,X002508.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.524161253578015,0,-0.143285736542879,0,0,0,0,0,-0.0301421558972311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04805986975425,0,0,-0.085800250699385,0,0.0986011509851547,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0391912037827577,0,0,0,0,0,0,0,0,0.0135249003034799,0.011912564681677,0,0,0,-0.00147403089391714,0,0
X000858.SZ,0.131929671091465,0,0,0,0,0,0.186676802827483,0,0.233384353205265,0.0317059583460953,0,0,0,0,0.0339310131565289,0,0,0,0,0,0,0,0,0,0,0.0426867377632551,0,0,0,0.0314399238996061,0,0,0.0138036478874222,0,0.0533570704929717,0,0.0243201508081014,0,0.0355018138734055,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0293345701501107,0,0,0,-0.00625256091945098,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0509311234970269,0,0,-0.0548795714018982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18790742761928,0,0.0201426362855138,0,0.0507150244813444,0.0341127860388289,0,-0.021628743236707,0,0,0,0.00341006169640405,0,0.018841733593549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0689243753627269,0,0,-0.0392417840599525,0,0,0,0,0,0,0,0,0,0,0.0291232421666744,0,-0.126954339251066,0.0642202689763035,0,0,0,0,0,0,0,0.204168693001406,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.000688188233784068,0,0,0,-0.00649606626680862,0,0,0,-0.00482683589675407,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0249729806317637,0,0,0,0,0,0,0.055820729049258,0.027510971518111,0,0,0,0.394993684106892,0,0,0,0,0,0,0,0,-0.0911705964911244,-0.131007231629752,0,0,0,0,0,0.170583635302836,0,-0.0655352592338017,0,0.100911924313604,0,0,0,0.024098466245004,0,0,0,0,0,0,-0.00659638641497351,0,0,0,0,0.00993245359394856,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.131544756137617,0.126557863896113,0,-0.0012156592055592,-0.0225926377021234,0,0,0,0,0,-0.0937281458227781,0,0,0,0.00837034727832062,0,0.215997698086528,0,0,0,0,0,0,0,0,0,0.00791861545898602,0,0.00363269713431585,0,0,0,0,0.14506622819514,0,0,0,0,0,0,0,0.0145537738762671,0,0,0,0,-0.0217683912586294,0,0
X000568.SZ,0,0.228855801647945,0,0,0,0,0,0.0720075770086244,0.302136352333678,0.267825329400359,0,0,0,0,0,0,0.0142543781625949,0,0,0,0,0,0,-0.0546800622237095,0,0,0,0,0,0,-0.0771151067609134,0,-0.000132781189100378,0,0.0268170016856082,0,0,0,0.00948228142238648,0,0,0,0,0,0.0429446293195314,0,0,0,0,0,0,0,0,0,0,0,-0.00136720701378855,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0904630982004403,0,0,0,0,0.0696426749836658,0,0,0,0,0,0,0,0,0,0,0,0,0.278780614717893,0,0,0,0,0,0,0,0,0,0,-0.100155986903798,-0.0323454336955256,0,0.386046867231956,0,0,0,0,0,0,0,0,0,0,-0.0132343365709643,0,0,0,0,0.0129957435219149,0,0
X600809.SH,0,0.140541372325759,0,0,0,0,0.0742506772955392,0,0,0.0905312255083826,0.387437137709933,0,0,0,0,0,0,0,0,0,0,0,0,-0.107494490802124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650099444028475,0,0,0.0533753485272939,0,0,0.108179911931036,0,-0.107113730272123,0,0,0.259335909074665,0,0,-0.0195758089462812,0,0,0,0,0.0113928546440737,0,0
X002304.SZ,0,0.0191181349887942,0,0,0,0,0.00677297347410848,0,0.327793909031032,0,0,0,0,0,0,0,0,0.0853796304403344,0,0,0,0,0,-0.0835974605055595,0,0,0,0,0,0,0,0,0,-0.0132210369433826,0.0245795054599863,0,0,0,0,0,0.166421327293213,0.1411729763816,0,0,0.215132793556416,0,0,0,0,0,-0.166595936119615,0,-0.0522909510077502,0,0,0,0.0100102550567722,0,0
X600690.SH,0,0,0,0.142411103522427,0,0.0897724456943628,0,0,0.152686962276454,-0.136884227986238,0,0,0,0,0,0,0,0,0,0,0,0,0.0821084895117792,0,0,0,0,0,0,0,0,0,0,0,0.00773540979902121,0,0,0,-0.0439260718289652,0,0,0,0,0.0844729136630476,0,0,0,0,0.0706873947264465,0,0,0.0105132344379918,0.0597076423574835,0,0,0,-0.0259949464376366,0,0
X600104.SH,0,0,0,0,0.161798673252095,0,0,0.0170167941506901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183065402280005,0,0.375941655333695,0,0,0,0,0,0,0,0,0,0,0,0,0.0548580025160356,0.0806865614628019,0,0,0.0808839710118255,0.0897150605709371,-0.0698643534811674,0,0,0,0,0,0,0,-0.00341518748900129,0,0,0,-0.026289949343212,0,0
