,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002049.SZ,X002371.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600703.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X000733.SZ,X002241.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X000066.SZ,X600487.SH,X002414.SZ,X002294.SZ,X000799.SZ,X600563.SH,X002007.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0.514748400951212,-0.101621621170146,0,0,0,0,0,-0.25584182040465,0,0,0,0.0483047074595406,0,0,0,0,0,-0.172509773694711,0.324855935086745,0,0,0,0,-0.159554140933151,0,0,0,0,0,0,0,-0.241135405810223,0,0,0,0,0,0,0,0,0,0,0.0575803292437315,-0.0780991918154409,0,0.0170752578597984,0,0,0,-0.0119880822659609,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.134445406461167,0,0,0,0,0,0,0,0.0456707829371847,0,0,0,0,0,0.144896466867532,0,0,0,0,0,0,0,0,0,0.0915453933981591,-0.100659206732236,0,0,0.113769119418723,0,0,0.00933043778028101,0,0,0,0,0,0,0,0,0.182047857261703,-0.049160019241429,0.161298037604217,0.156770309429976,0,0.214298051001443,0,0,0,-0.0162802770738717,0.128147001099981,0,-0.0134409240776295,0,0,0,0
X002371.SZ,0,0,0,0,-0.375153536076283,0,0.327016709984853,0.140414909032145,0,0,0,0,-0.264402982052565,0.121637564700603,0,0,0,0,0,0,0,0,-0.171850284251459,0,0,0,0,0,0,0,0.139060455393085,0,0,0,0,0,0,0,0,0,0,0,-0.176033481723348,0,0,-0.077118504034425,0,0.0993939000356458,-0.127570473719509,0.870277879137446,0,-0.0416776533320607,-0.0147709728343193,-0.436387600105295,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0943975772213298,0,0,0,0.406213960489959,0,0,0,0,0,0,0,0,0.0262259882828505,0,0,0,0.145241470089552,0,-1.73472347597681e-18,0,0,0.164017024977769,0,0,0,0,0,0,0,0,0,0.0469276017891214,0,0,0.109972673956069,0,0,0,-0.00665452757984181,-0.0525855022920466,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.195643344097254,0,0,0,0.162042001287227,0,0,0,0,0,0,0,0,0,0.0526560751590732,0,0,0,0,0.0351123745978875,0,0.0152137012861535,0,0,0,0,0,0,0,0,0.122339374406406,-0.0011530817780731,0.104072823552518,0.0577959339419608,0,0,0,0.327642324654705,0,-0.0233882412449457,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0631261793409989,-0.0481165119330854,0,0,0,0,0,0,0,-0.0482453491767934,0,0,0,0.0681354986024499,0,0,0.146451800798971,0,0,0,0,0,0,0,0,0.00452181469060211,0.0910021062453767,0.272754900692293,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.000630238573997708,0,0,0,0,0,0,0,0.123948487231256,0,0,-0.0247658395832203,0.0242521752992257,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0847614328026988,0,0,0,0,0,0,0,0,0.0472214316319394,0,0,0,0.000471665085996116,0,0.016632100347301,0,0.0973056925088808,0,0,0,0,2.16840434497101e-19,0,0,0,0.0923460419243435,0,0,0.0475951090096244,0,0,0,0,0.159498091860923,0,0,0.114655194562182,0,0.117935188997864,0,0,0,-0.129636094141852,-0.0221916123772328,0.0251213776756466,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0518247070394473,0,0,0,0,0,0,0,0.0320506570619398,0.0505920743016448,0,0,0,0,0,0,0,0,0,0.0598225871188244,0,0,0,0,0,0,0,0.0551642474746612,0.357666764956181,0.142561699609487,0,0,0,0,0,0,0,0.00796246091918859,0,0,0.0400321148430737,0,0,0,0,0,0,-0.0303257492950669,-0.00925637446920685,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0248934855103229,-0.0509239224382666,0,0.138611521998917,0,0,0,0,0,0.0505325680835582,0,0,0,0,0,0,0.0928216566995403,0,0,0,0,0,0,0.0333444374643239,0,0,0,0,0.224250067282973,0,0,0,0,0,0,-0.428673197867487,0,0.161291835875091,-6.93889390390723e-18,0,0,0.0227265060650663,0,0,-0.0844917665216308,0,0,0,-0.0359559024669443,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0778653728356339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209302471677587,0,0,-0.133258583344692,0,0,-6.93889390390723e-18,0,0.0468540176010977,0,-0.0161561484069352,0,0,0.167406827711703,0,0.201670951029274,0,0,0,0,0,0,0.057224561582643,-0.370841300244386,0,0,0.0911489976948953,0,0,0,-0.0814338723575633,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0521755594644519,0.204031678456401,0,0,0,0,0,0,-0.0231474650201731,0,0,0,0,0,0,-0.0181808421627975,-0.108590566663129,0,0.0819562579072351,0,0,0,-0.079366751292054,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241385203892812,-0.156747779383875,0.0495510130032654,0.208103142161863,0,0,0.102027333751003,0,0,0.0242144849545611,-0.0435089041472277,0,0,0,0,0,0
X000661.SZ,0,0.368031482113338,0,0,0,0,-0.0101024248728559,0,0,0.0668519286938136,0,0,0,0.167098357883599,0,0,0,0.0782277133659742,0.110426477918229,0.12667885018473,0,-0.220206781295648,0,0,0,-0.206748365271489,0,0.110282858447381,0,0.125854760380949,0,0,0,0.079651090317141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210010075208107,0,0.0610663645673953,-0.023273124415768,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0190319451839389,0,0,0,0,0,0,0,0,0,0,0,-0.0566367598178988,0,0,0,0,0,0,0,0.191689639986734,0,0.222811557054209,0,0,0,0.288445592862972,-0.0573447729897293,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0653291789445704,0.68181741233015,0,0,0,0.132747722752064,-0.049658431595052,0,0,0,0.0398204280801816,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338972805705642,0,0,0,0,-0.0357071386004111,0.133934194199811,0.164733158083482,0,0,0.420396428477703,0,0,0,0,0.0372280401387019,0,0.0384264720659425,0,0,0,0.013109276189921,0,0,0,0,-0.0748711846240689,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321998542449487,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.944502446548581,0.0385176227860301,0,0,0,0,0,0.183011659601861,0.37458071586768,0,0,0,0,0,0.0845447884298824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.354606589578065,-0.00797505196592559,0,-0.442505998996462,0,0,0,0,0,0.161623544311307,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.185819279389346,0,0,0,0,0,-0.202356986782468,0,0.108273047514631,0,0,0,0,0,0,0,0.269922353742751,0,0,0,0,0.109857505549747,0,0,0.00447174229736932,0.237452390869232,0,0,0,0.0709111129110186,0,0,0,0,0,0,-0.0536002447603326,0,0,0,0.0159786072022286,0,0.064985052443376,0,0,0,0.0442110901491829,-0.0303619886053131,0,0,0,0,0,0,0
X000100.SZ,0.00859961162720575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657225721491636,0.329610836196053,0,0,0,0,0,0,0,0,0,-0.0334062862488856,0,0,0,0,0.0312528915536762,0,0,-1.73472347597681e-18,0,0,0,-0.0370440602394257,0,-0.0588918392878305,0.134955546932699,0,0,0,-0.035501278833622,0,0,0.0398886260893637,0,0,0.0157579150837976,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0574540677873937,0.0202338966783954,0,0,0.385599007973399,0,0,0,0,0,0,0,0.150127754575654,0,0,0,-0.0743446538044656,0,0.191544919331872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227388111892126,0.221848561152215,0.0305024190734112,0.0764046638368686,-0.116311644397407,0.140775613765119,0,0.066079753476657,0,0,0,0.00448834171100177,-0.0100054074799944,0,0,0,0,0,0
X600741.SH,0.204759559568615,0,3.46944695195361e-18,0,0,0,0.0742876268071085,0,0,0,0,0,0.132720984212105,0,0,0,0,0,0,0,0.0478756902759225,0,0,0,0,0.00693888795730854,-0.0174031166363058,0,0,0,-0.025453766694208,0,0.0538103117586543,0,0,0,0,0,0.00309282058610235,0,0,0,0,0,0.00572217286693965,0.0549455482319588,0.0343620516611874,0,0,0,0,-0.0120165246927882,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112663443367937,0,0,0,0,0,0.0690215491174586,0.0445623461647079,0,0.022194960437912,0,0,0.386346747219694,0,0,0,0,0,0,0.0891710488608202,0.32612629555822,0,0,0.122089945744892,0,0.0548350250807486,0,0,0,0,0,0.14680213014806,-0.0128823163654979,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269191675224506,0.0511023179872277,0,0,0,0,0.0185094234587854,0.0269519209921458,0.0258779977017791,0,0,0.0692412736692327,0,0,0.0679102259082079,0,0,0,0,0,0.0140624865333163,0,0,0,0,0.088269818344778,0,0,0.0560358283209646,0,0,0,0,0,0,-0.00433035178523542,-0.00253843216776141,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.524151705783965,0,0,0,0,0,0,0,0,0,0,0.334868603299884,0,0,0,0,0,0,-0.0216193407916551,0,0.040926740750358,0.0453029551581766,0,0,0,0.0893439636317082,-0.263451141102908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572594026824372,0,0,0,0,0,0.234300189838126,-0.0244881415990019,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.043964805901568,0,0,0,0,0,0,0,0,0,0.12859154841326,0,0.0961444751082469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180374654820385,0,0,0,0.0784860121158657,0,0.174725163121508,0,-0.112359394266886,0.0635317938203128,0,0,0,0,0,-0.0109321264729684,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0205660440255626,0.672129864985608,0,0,0,0,0,0,0,0,0,0,0,0,-0.153964084920569,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464735970480663,-0.0993322795411561,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0346245919603696,0,0.210618058356025,0.208780838036614,0,0,0.0102158301646526,0.0620219462793348,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-0.0804361559751514,0,0,0,0.0554023498946275,0,0,0,0,0,0,0,0,0,0.0214838694045644,0.143955521362619,0,0.0860563605598027,0,0,0,0.104001068700985,0,0,0,0.0562970349598588,0.188535256568971,0,0.0562398330063231,0,-0.0652623217459911,0.0383249744312548,0,0,0,0,0,0,0,0,0,0,0,-0.0257968695120548,0.114599470621938,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272885572578416,0,0,0.374623859873894,0,0,0,-0.0857611491538916,0,0,0,0,0,0.350833751858184,0,0.0104976921443306,0,0,-0.0178991723710657,0,2.16840434497101e-19,0,0,0,0,0.0178844832933623,0.0570599223230101,0.0314625271527644,-0.27716525900681,0,0,0.0506751527874268,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272784035626007,0,0,0,0,0,-0.268629070159458,0,0.086374667777224,0.0607144760850435,0.687431500965744,0,-0.0402844116852593,0,0,0.205641693639297,0,0,0,0,0,0,0,0,0,0,0.0917759743602989,0,0,0,-0.278005093373981,0,-0.0118892685669888,0,0,0,0,0,0,0
X002414.SZ,0,0,-0.0905581685567231,0,-0.105115572029893,0,0,0,0,0,0,0,0.38236409215531,0,0,0,0.0178753269827115,0,0.10075323422213,-0.151617545473596,0,0,0,0,0,0,0,0,0.316313414880112,0,0,0,0,0.0965530601921567,0,0.076102576729929,0,0,0,0,0,-0.0286751927208976,0.230835912178217,0,0,0,0,0,0,0.179154079336714,0,-0.0212655452162579,-0.0294802658620056,0,0,0,0,0,0
X002294.SZ,0.084789368506856,0,-8.67361737988404e-19,0,0,0.496105073023218,0,0,0,0,0,0,-0.0123127786555066,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106394689134199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022325929044069,0,0.134571390076443,0.0790142523967454,0,0,0,0,0.0747741547892541,0,0,-0.000540410838697057,0,0,0,0,0,0,0
X000799.SZ,0.323552703251295,0,0,0,0.0709098826545671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944830984748028,0,0,0.00211615384310104,0,0,0,0.300206014241119,0,0,0,0,0,0.133151550814669,0.102586795084782,0,0,0,0,0,0.0252703435536991,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0.0274047223357151,0,0,0,0,0,0.384643134287859,0,0,0,0,0.0624949006726308,0,0.0269622018887827,0,0,0,0,0,0,0.041271469199689,0,-0.0529858943538292,0.0451510200219642,0,0.159359312832564,0,0,0.0579697051831388,0,0,0,0,0,0,0,0.0450076033678436,0.187850071665878,0,0.0786018505217564,0,0,0,0,0,0.0229743298031859,-0.0238876474860643,0,0,0,0,0,0
X002007.SZ,-0.20043686549305,0,6.93889390390723e-18,0,0,0,-0.355917662358599,0,0,0,0.0598212901821518,0,0.260320255580408,0,0,0.28078510029936,0,0.034791442700969,0,0,0,0,0,0,0,0,0,0,0.535053542389762,0.102755244509647,0,-0.100914852295513,0,0,1.73472347597681e-18,0,0.158002614012858,0,0,0,0,0,4.33680868994202e-19,0,0,0.149576803063854,0,0,0,0.0439349527392872,0.123211757721378,0.0135585362891774,0,0,0.234684947499142,0,0,0,0
X002236.SZ,0,0,0,0.04856876717179,0.334583548964375,0.0803954754097598,0,0,0,0,0,0,0,0,0,0,0,0,0.0859850033195441,0.177559245177751,0,0.123248246051803,0,0.266901172945716,0,0,0,0,0,0,0.0939838619491548,0,0,0,0,0,0.0278304270611424,0,0,0,0,0,0,0,0.0901682683632723,0,1.73472347597681e-18,0,0.0940738458812519,0,0,-0.0287078368892134,0.0680835793358764,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0853375837292223,0,0,-0.0569400267646574,0,0,-0.0356962914964258,0,0,0,0,0,0,0,0.0796169795335245,0,0,0,0,0,0,0,0.112093145909758,0.0887891080008732,0,0,0,0,0,0,0,-0.0754879200084971,-0.307004455606052,0.1659017154678,0,0,0,-0.0483839833186003,-0.0433145376220095,0,0,0,0.0300758663180011,0.0349414806171351,0,0.115869459158542,0,0,0.0341881888422996,-0.194679713931403,0,0,0,0,0,0
Slope,0,0,0.339298754904494,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-4.19327143218398,0,0,0,0,1.40434762060317,0,0,0,0,-2.42565051683812,0,0,2.67874222534613,0,0.72440607628726,0,-0.865533085043056,0,0,0,0,0,0,0,0,2.94522728997325,0,-1.57553469636083,0,1.31775478302368,0,0,0,-1.23255387983394,0,3.81038502726736,0,1.76147024986465,0,0,0,0,0,0
TED,0,0,0,0,0.188716492234952,0,0,0.642474523610793,0,0,0,0,0,-0.338611874244888,0,0,0,0,0,0.16490108416472,0,0,0,0,0,0,0.189998868017362,0,-0.351662956642728,0,0,0,0,0,0,0,0,0,0,-0.192276668671666,0,0.225734191077572,0,0.100150823748888,0.0962138126966526,0,0.018160518350447,0,0,0.0975797360269719,-0.780378539035296,0.352791127718673,0,0.281917550311877,0,0,0,0,0
RealEstate_excess,0,0,-0.0255463499235968,0,0,-0.0405890452828894,0,0,0,0,0,0,0.044251190717753,-0.0832562569364006,0,0,0,0,0,0,0,0,0,0,0,0,-0.033681002117317,0,0,0,0,-0.1038695769769,0,0,-0.00633767711674399,0,0,0,0.052039086960025,0,0,0,0,0,0.0709835802194758,0,0,0,0.122055892402848,0,0,0,-0.033207616038964,0,0,0,0,0,0
MKreturn,0,0,-0.178931269621601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123797137964117,0,0,0,0,0.0565232176760508,0,0,0,0,0,0,0,0,0,0,0,0.0472031181650173,-0.0362835845031807,0,0,0,-0.00318043444826203,0,0,0,0,0,0,0,0,-0.0977253503896964,0.0468810159873768,0.0822067203944994,0,-0.0136398737984428,0.0289718266275428,0,0,0,0,0,0
MKvol,0,0,0,0,0.000261226827817241,0,0,0,0,0,0,0,0.000759014838508183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541987921661148,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38359828290757e-05,0,0,0,0,0,0,0,-0.00315609678974922,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0581512454722307,0,0,0.00420961896630101,0.0288418347652705,0,0,0,0,-0.0228328254202422,0,0,0,0,0.0272913004432224,0,-0.0345993075221628,0,0,0,0,0,0,0,-0.018393382361321,0,0,0,0,-0.0391244096815634,0,-0.0211047403939232,-3.46944695195361e-18,0,0,0,-0.0386964567458074,0,0,0,-0.0106780546776591,0,-0.0201466196306704,0,0,0,0,0,-0.00474501443283055,0.0476671932542776,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00346488737785255,0,0.00165527207781261,0.0019352246116229,0,0,0.00220986260776947,0,0,0,0,0,0.000723760348356792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583540145060847,0,0,0,0,0,0,0,0,0,0,-0.0020413641244279,-0.00114853976311137,0,0,0,-0.0034345291638684,0,0,-0.00368426580696477,-0.0152426069524222,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00459569994922652,0,0,0,0,-0.00559398806455941,0,0,0,0,0,0,0,0,-0.00347311559678324,0,0.000849614115755736,0,0,0,-0.00968617617344435,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452053693667224,-0.00446914372222,0,0,0,0,0,-0.00334901406502045,0,-0.00835741444845666,0.0149458178096078,0,-0.00143786468627217,-0.000490783061756066,0,0.0139511077260024,-0.003466551601421,0,0,0,0,0,0
